index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
3	0.7500	2	0.5000	-1647	37	x	ɛɪ	v	∅	-	∅	∅	G	E	B	∅	_	∅	∅	3	7	3	∅	0	∅	∅	38	ɡ	ɪ	f	∅	-	∅	∅	K	I	B	∅	_	∅	∅	1	7	3	∅	0	∅	∅																							39	ɡ	ai	f	∅	ə	∅	∅	K	A	B	∅	E	∅	∅	1	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	-1647	37	-	x	ɛɪ	v	∅	∅	∅	_	G	E	B	∅	∅	∅	0	3	7	3	∅	∅	∅	38	-	ɡ	ɪ	f	∅	∅	∅	_	K	I	B	∅	∅	∅	0	1	7	3	∅	∅	∅																							39	ə	ɡ	ai	f	∅	∅	∅	E	K	A	B	∅	∅	∅	7	1	7	3	∅	∅	∅
1	0.2500	4	1.0000	-1615	40	oː	∅	∅	∅	-	l	iː	U	∅	∅	∅	_	L	I	7	∅	∅	∅	0	5	7	41	ɔ	∅	∅	∅	ɪ	l	-	U	∅	∅	∅	I	L	_	7	∅	∅	∅	7	5	0																							42	ɶː	∅	∅	∅	-	l	-	U	∅	∅	∅	_	L	_	7	∅	∅	∅	0	5	0
2	0.5000	3	0.7500	-1615	40	-	oː	∅	∅	l	iː	∅	_	U	∅	∅	L	I	∅	0	7	∅	∅	5	7	∅	41	ɪ	ɔ	∅	∅	l	-	∅	I	U	∅	∅	L	_	∅	7	7	∅	∅	5	0	∅																							42	-	ɶː	∅	∅	l	-	∅	_	U	∅	∅	L	_	∅	0	7	∅	∅	5	0	∅
3	0.7500	2	0.5000	-1615	40	l	-	oː	∅	iː	∅	∅	L	_	U	∅	I	∅	∅	5	0	7	∅	7	∅	∅	41	l	ɪ	ɔ	∅	-	∅	∅	L	I	U	∅	_	∅	∅	5	7	7	∅	0	∅	∅																							42	l	-	ɶː	∅	-	∅	∅	L	_	U	∅	_	∅	∅	5	0	7	∅	0	∅	∅
4	1.0000	1	0.2500	-1615	40	iː	l	-	oː	∅	∅	∅	I	L	_	U	∅	∅	∅	7	5	0	7	∅	∅	∅	41	-	l	ɪ	ɔ	∅	∅	∅	_	L	I	U	∅	∅	∅	0	5	7	7	∅	∅	∅																							42	-	l	-	ɶː	∅	∅	∅	_	L	_	U	∅	∅	∅	0	5	0	7	∅	∅	∅
1	0.2500	4	1.0000	-1337	43	v	∅	∅	∅	ɔ	r	k	B	∅	∅	∅	U	R	K	3	∅	∅	∅	7	5	1	44	f	∅	∅	∅	ɔː	-	k	B	∅	∅	∅	U	_	K	3	∅	∅	∅	7	0	1																																												
2	0.5000	3	0.7500	-1337	43	ɔ	v	∅	∅	r	k	∅	U	B	∅	∅	R	K	∅	7	3	∅	∅	5	1	∅	44	ɔː	f	∅	∅	-	k	∅	U	B	∅	∅	_	K	∅	7	3	∅	∅	0	1	∅																																												
3	0.7500	2	0.5000	-1337	43	r	ɔ	v	∅	k	∅	∅	R	U	B	∅	K	∅	∅	5	7	3	∅	1	∅	∅	44	-	ɔː	f	∅	k	∅	∅	_	U	B	∅	K	∅	∅	0	7	3	∅	1	∅	∅																																												
4	1.0000	1	0.2500	-1337	43	k	r	ɔ	v	∅	∅	∅	K	R	U	B	∅	∅	∅	1	5	7	3	∅	∅	∅	44	k	-	ɔː	f	∅	∅	∅	K	_	U	B	∅	∅	∅	1	0	7	3	∅	∅	∅																																												
1	0.1667	6	1.0000	-1279	45	d	∅	∅	∅	ɔ	l	f	T	∅	∅	∅	U	L	B	1	∅	∅	∅	7	5	3	46	d	∅	∅	∅	ɔ	l	f	T	∅	∅	∅	U	L	B	1	∅	∅	∅	7	5	3																																												
2	0.3333	5	0.8333	-1279	45	ɔ	d	∅	∅	l	f	ɛɪ	U	T	∅	∅	L	B	E	7	1	∅	∅	5	3	7	46	ɔ	d	∅	∅	l	f	ɪ	U	T	∅	∅	L	B	I	7	1	∅	∅	5	3	7																																												
3	0.5000	4	0.6667	-1279	45	l	ɔ	d	∅	f	ɛɪ	n	L	U	T	∅	B	E	N	5	7	1	∅	3	7	4	46	l	ɔ	d	∅	f	ɪ	n	L	U	T	∅	B	I	N	5	7	1	∅	3	7	4																																												
4	0.6667	3	0.5000	-1279	45	f	l	ɔ	d	ɛɪ	n	∅	B	L	U	T	E	N	∅	3	5	7	1	7	4	∅	46	f	l	ɔ	d	ɪ	n	∅	B	L	U	T	I	N	∅	3	5	7	1	7	4	∅																																												
5	0.8333	2	0.3333	-1279	45	ɛɪ	f	l	ɔ	n	∅	∅	E	B	L	U	N	∅	∅	7	3	5	7	4	∅	∅	46	ɪ	f	l	ɔ	n	∅	∅	I	B	L	U	N	∅	∅	7	3	5	7	4	∅	∅																																												
6	1.0000	1	0.1667	-1279	45	n	ɛɪ	f	l	∅	∅	∅	N	E	B	L	∅	∅	∅	4	7	3	5	∅	∅	∅	46	n	ɪ	f	l	∅	∅	∅	N	I	B	L	∅	∅	∅	4	7	3	5	∅	∅	∅																																												
1	0.2000	5	1.0000	-1259	47	d	∅	∅	∅	iː	n	eː	T	∅	∅	∅	I	N	E	1	∅	∅	∅	7	4	7	48	d	∅	∅	∅	ɪ	n	ə	T	∅	∅	∅	I	N	E	1	∅	∅	∅	7	4	7																																												
2	0.4000	4	0.8000	-1259	47	iː	d	∅	∅	n	eː	-	I	T	∅	∅	N	E	_	7	1	∅	∅	4	7	0	48	ɪ	d	∅	∅	n	ə	r	I	T	∅	∅	N	E	R	7	1	∅	∅	4	7	5																																												
3	0.6000	3	0.6000	-1259	47	n	iː	d	∅	eː	-	∅	N	I	T	∅	E	_	∅	4	7	1	∅	7	0	∅	48	n	ɪ	d	∅	ə	r	∅	N	I	T	∅	E	R	∅	4	7	1	∅	7	5	∅																																												
4	0.8000	2	0.4000	-1259	47	eː	n	iː	d	-	∅	∅	E	N	I	T	_	∅	∅	7	4	7	1	0	∅	∅	48	ə	n	ɪ	d	r	∅	∅	E	N	I	T	R	∅	∅	7	4	7	1	5	∅	∅																																												
5	1.0000	1	0.2000	-1259	47	-	eː	n	iː	∅	∅	∅	_	E	N	I	∅	∅	∅	0	7	4	7	∅	∅	∅	48	r	ə	n	ɪ	∅	∅	∅	R	E	N	I	∅	∅	∅	5	7	4	7	∅	∅	∅																																												
1	0.3333	3	1.0000	-1161	49	l	∅	∅	∅	ɛɪ	n	∅	L	∅	∅	∅	E	N	∅	5	∅	∅	∅	7	4	∅	50	l	∅	∅	∅	aɪ	n	∅	L	∅	∅	∅	A	N	∅	5	∅	∅	∅	7	4	∅																																												
2	0.6667	2	0.6667	-1161	49	ɛɪ	l	∅	∅	n	∅	∅	E	L	∅	∅	N	∅	∅	7	5	∅	∅	4	∅	∅	50	aɪ	l	∅	∅	n	∅	∅	A	L	∅	∅	N	∅	∅	7	5	∅	∅	4	∅	∅																																												
3	1.0000	1	0.3333	-1161	49	n	ɛɪ	l	∅	∅	∅	∅	N	E	L	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅	50	n	aɪ	l	∅	∅	∅	∅	N	A	L	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	-1158	51	b	∅	∅	∅	ɑ	l	∅	P	∅	∅	∅	A	L	∅	1	∅	∅	∅	7	5	∅	52	b	∅	∅	∅	ɔː	l	∅	P	∅	∅	∅	U	L	∅	1	∅	∅	∅	7	5	∅																																												
2	0.6667	2	0.6667	-1158	51	ɑ	b	∅	∅	l	∅	∅	A	P	∅	∅	L	∅	∅	7	1	∅	∅	5	∅	∅	52	ɔː	b	∅	∅	l	∅	∅	U	P	∅	∅	L	∅	∅	7	1	∅	∅	5	∅	∅																																												
3	1.0000	1	0.3333	-1158	51	l	ɑ	b	∅	∅	∅	∅	L	A	P	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅	52	l	ɔː	b	∅	∅	∅	∅	L	U	P	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	-1153	53	r	∅	∅	∅	ɔ	n	t	R	∅	∅	∅	U	N	T	5	∅	∅	∅	7	4	1	54	r	∅	∅	∅	aʊ	n	d	R	∅	∅	∅	A	N	T	5	∅	∅	∅	7	4	1																							55	r	∅	∅	∅	ʊ	n	t	R	∅	∅	∅	Y	N	T	5	∅	∅	∅	7	4	1
2	0.5000	3	0.7500	-1153	53	ɔ	r	∅	∅	n	t	∅	U	R	∅	∅	N	T	∅	7	5	∅	∅	4	1	∅	54	aʊ	r	∅	∅	n	d	∅	A	R	∅	∅	N	T	∅	7	5	∅	∅	4	1	∅																							55	ʊ	r	∅	∅	n	t	∅	Y	R	∅	∅	N	T	∅	7	5	∅	∅	4	1	∅
3	0.7500	2	0.5000	-1153	53	n	ɔ	r	∅	t	∅	∅	N	U	R	∅	T	∅	∅	4	7	5	∅	1	∅	∅	54	n	aʊ	r	∅	d	∅	∅	N	A	R	∅	T	∅	∅	4	7	5	∅	1	∅	∅																							55	n	ʊ	r	∅	t	∅	∅	N	Y	R	∅	T	∅	∅	4	7	5	∅	1	∅	∅
4	1.0000	1	0.2500	-1153	53	t	n	ɔ	r	∅	∅	∅	T	N	U	R	∅	∅	∅	1	4	7	5	∅	∅	∅	54	d	n	aʊ	r	∅	∅	∅	T	N	A	R	∅	∅	∅	1	4	7	5	∅	∅	∅																							55	t	n	ʊ	r	∅	∅	∅	T	N	Y	R	∅	∅	∅	1	4	7	5	∅	∅	∅
1	0.2000	5	1.0000	-1041	56	r	∅	∅	∅	iː	v	iː	R	∅	∅	∅	I	B	I	5	∅	∅	∅	7	3	7	57	r	∅	∅	∅	ɪ	v	ə	R	∅	∅	∅	I	B	E	5	∅	∅	∅	7	3	7																																												
2	0.4000	4	0.8000	-1041	56	iː	r	∅	∅	v	iː	r	I	R	∅	∅	B	I	R	7	5	∅	∅	3	7	5	57	ɪ	r	∅	∅	v	ə	r	I	R	∅	∅	B	E	R	7	5	∅	∅	3	7	5																																												
3	0.6000	3	0.6000	-1041	56	v	iː	r	∅	iː	r	∅	B	I	R	∅	I	R	∅	3	7	5	∅	7	5	∅	57	v	ɪ	r	∅	ə	r	∅	B	I	R	∅	E	R	∅	3	7	5	∅	7	5	∅																																												
4	0.8000	2	0.4000	-1041	56	iː	v	iː	r	r	∅	∅	I	B	I	R	R	∅	∅	7	3	7	5	5	∅	∅	57	ə	v	ɪ	r	r	∅	∅	E	B	I	R	R	∅	∅	7	3	7	5	5	∅	∅																																												
5	1.0000	1	0.2000	-1041	56	r	iː	v	iː	∅	∅	∅	R	I	B	I	∅	∅	∅	5	7	3	7	∅	∅	∅	57	r	ə	v	ɪ	∅	∅	∅	R	E	B	I	∅	∅	∅	5	7	3	7	∅	∅	∅																																												
1	0.3333	3	1.0000	-1033	58	b	∅	∅	∅	aː	j	∅	P	∅	∅	∅	A	J	∅	1	∅	∅	∅	7	6	∅	59	b	∅	∅	∅	eɪ	-	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	-1033	58	aː	b	∅	∅	j	∅	∅	A	P	∅	∅	J	∅	∅	7	1	∅	∅	6	∅	∅	59	eɪ	b	∅	∅	-	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	-1033	58	j	aː	b	∅	∅	∅	∅	J	A	P	∅	∅	∅	∅	6	7	1	∅	∅	∅	∅	59	-	eɪ	b	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.1667	6	1.0000	-1021	60	m	∅	∅	∅	uː	r	ɑ	M	∅	∅	∅	Y	R	A	4	∅	∅	∅	7	5	7																																													61	m	∅	∅	∅	oː	r	a	M	∅	∅	∅	U	R	A	4	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	-1021	60	uː	m	∅	∅	r	ɑ	s	Y	M	∅	∅	R	A	S	7	4	∅	∅	5	7	3																																													61	oː	m	∅	∅	r	a	s	U	M	∅	∅	R	A	S	7	4	∅	∅	5	7	3
3	0.5000	4	0.6667	-1021	60	r	uː	m	∅	ɑ	s	-	R	Y	M	∅	A	S	_	5	7	4	∅	7	3	0																																													61	r	oː	m	∅	a	s	t	R	U	M	∅	A	S	T	5	7	4	∅	7	3	1
4	0.6667	3	0.5000	-1021	60	ɑ	r	uː	m	s	-	∅	A	R	Y	M	S	_	∅	7	5	7	4	3	0	∅																																													61	a	r	oː	m	s	t	∅	A	R	U	M	S	T	∅	7	5	7	4	3	1	∅
5	0.8333	2	0.3333	-1021	60	s	ɑ	r	uː	-	∅	∅	S	A	R	Y	_	∅	∅	3	7	5	7	0	∅	∅																																													61	s	a	r	oː	t	∅	∅	S	A	R	U	T	∅	∅	3	7	5	7	1	∅	∅
6	1.0000	1	0.1667	-1021	60	-	s	ɑ	r	∅	∅	∅	_	S	A	R	∅	∅	∅	0	3	7	5	∅	∅	∅																																													61	t	s	a	r	∅	∅	∅	T	S	A	R	∅	∅	∅	1	3	7	5	∅	∅	∅
1	0.2000	5	1.0000	-934	62	l	∅	∅	∅	ɑ	m	p	L	∅	∅	∅	A	M	P	5	∅	∅	∅	7	4	1	63	l	∅	∅	∅	æ	m	p	L	∅	∅	∅	E	M	P	5	∅	∅	∅	7	4	1																							64	l	∅	∅	∅	a	m	p	L	∅	∅	∅	A	M	P	5	∅	∅	∅	7	4	1
2	0.4000	4	0.8000	-934	62	ɑ	l	∅	∅	m	p	-	A	L	∅	∅	M	P	_	7	5	∅	∅	4	1	0	63	æ	l	∅	∅	m	p	-	E	L	∅	∅	M	P	_	7	5	∅	∅	4	1	0																							64	a	l	∅	∅	m	p	ə	A	L	∅	∅	M	P	E	7	5	∅	∅	4	1	7
3	0.6000	3	0.6000	-934	62	m	ɑ	l	∅	p	-	∅	M	A	L	∅	P	_	∅	4	7	5	∅	1	0	∅	63	m	æ	l	∅	p	-	∅	M	E	L	∅	P	_	∅	4	7	5	∅	1	0	∅																							64	m	a	l	∅	p	ə	∅	M	A	L	∅	P	E	∅	4	7	5	∅	1	7	∅
4	0.8000	2	0.4000	-934	62	p	m	ɑ	l	-	∅	∅	P	M	A	L	_	∅	∅	1	4	7	5	0	∅	∅	63	p	m	æ	l	-	∅	∅	P	M	E	L	_	∅	∅	1	4	7	5	0	∅	∅																							64	p	m	a	l	ə	∅	∅	P	M	A	L	E	∅	∅	1	4	7	5	7	∅	∅
5	1.0000	1	0.2000	-934	62	-	p	m	ɑ	∅	∅	∅	_	P	M	A	∅	∅	∅	0	1	4	7	∅	∅	∅	63	-	p	m	æ	∅	∅	∅	_	P	M	E	∅	∅	∅	0	1	4	7	∅	∅	∅																							64	ə	p	m	a	∅	∅	∅	E	P	M	A	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.2500	4	1.0000	-588	65	p	∅	∅	∅	l	ɑ	t	P	∅	∅	∅	L	A	T	1	∅	∅	∅	5	7	1																																													66	p	∅	∅	∅	l	a	t	P	∅	∅	∅	L	A	T	1	∅	∅	∅	5	7	1
2	0.5000	3	0.7500	-588	65	l	p	∅	∅	ɑ	t	∅	L	P	∅	∅	A	T	∅	5	1	∅	∅	7	1	∅																																													66	l	p	∅	∅	a	t	∅	L	P	∅	∅	A	T	∅	5	1	∅	∅	7	1	∅
3	0.7500	2	0.5000	-588	65	ɑ	l	p	∅	t	∅	∅	A	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅																																													66	a	l	p	∅	t	∅	∅	A	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅
4	1.0000	1	0.2500	-588	65	t	ɑ	l	p	∅	∅	∅	T	A	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅																																													66	t	a	l	p	∅	∅	∅	T	A	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅
1	0.1429	7	1.0000	-445																							67	f	∅	∅	∅	æ	m	ə	B	∅	∅	∅	E	M	E	3	∅	∅	∅	7	4	7																							68	f	∅	∅	∅	a	m	iː	B	∅	∅	∅	A	M	I	3	∅	∅	∅	7	4	7
2	0.2857	6	0.8571	-445																							67	æ	f	∅	∅	m	ə	l	E	B	∅	∅	M	E	L	7	3	∅	∅	4	7	5																							68	a	f	∅	∅	m	iː	l	A	B	∅	∅	M	I	L	7	3	∅	∅	4	7	5
3	0.4286	5	0.7143	-445																							67	m	æ	f	∅	ə	l	ɪ	M	E	B	∅	E	L	I	4	7	3	∅	7	5	7																							68	m	a	f	∅	iː	l	iː	M	A	B	∅	I	L	I	4	7	3	∅	7	5	7
4	0.5714	4	0.5714	-445																							67	ə	m	æ	f	l	ɪ	-	E	M	E	B	L	I	_	7	4	7	3	5	7	0																							68	iː	m	a	f	l	iː	ə	I	M	A	B	L	I	E	7	4	7	3	5	7	7
5	0.7143	3	0.4286	-445																							67	l	ə	m	æ	ɪ	-	∅	L	E	M	E	I	_	∅	5	7	4	7	7	0	∅																							68	l	iː	m	a	iː	ə	∅	L	I	M	A	I	E	∅	5	7	4	7	7	7	∅
6	0.8571	2	0.2857	-445																							67	ɪ	l	ə	m	-	∅	∅	I	L	E	M	_	∅	∅	7	5	7	4	0	∅	∅																							68	iː	l	iː	m	ə	∅	∅	I	L	I	M	E	∅	∅	7	5	7	4	7	∅	∅
7	1.0000	1	0.1429	-445																							67	-	ɪ	l	ə	∅	∅	∅	_	I	L	E	∅	∅	∅	0	7	5	7	∅	∅	∅																							68	ə	iː	l	iː	∅	∅	∅	E	I	L	I	∅	∅	∅	7	7	5	7	∅	∅	∅
1	0.3333	3	1.0000	-425	69	r	∅	∅	∅	ɔ	ts	∅	R	∅	∅	∅	U	C	∅	5	∅	∅	∅	7	2	∅	70	r	∅	∅	∅	ɔ	k	∅	R	∅	∅	∅	U	K	∅	5	∅	∅	∅	7	1	∅																																												
2	0.6667	2	0.6667	-425	69	ɔ	r	∅	∅	ts	∅	∅	U	R	∅	∅	C	∅	∅	7	5	∅	∅	2	∅	∅	70	ɔ	r	∅	∅	k	∅	∅	U	R	∅	∅	K	∅	∅	7	5	∅	∅	1	∅	∅																																												
3	1.0000	1	0.3333	-425	69	ts	ɔ	r	∅	∅	∅	∅	C	U	R	∅	∅	∅	∅	2	7	5	∅	∅	∅	∅	70	k	ɔ	r	∅	∅	∅	∅	K	U	R	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	-350	71	p	∅	∅	∅	aː	-	r	P	∅	∅	∅	A	_	R	1	∅	∅	∅	7	0	5	72	p	∅	∅	∅	ɛ	ə	r	P	∅	∅	∅	E	E	R	1	∅	∅	∅	7	7	5																							73	p	∅	∅	∅	aː	-	r	P	∅	∅	∅	A	_	R	1	∅	∅	∅	7	0	5
2	0.5000	3	0.7500	-350	71	aː	p	∅	∅	-	r	∅	A	P	∅	∅	_	R	∅	7	1	∅	∅	0	5	∅	72	ɛ	p	∅	∅	ə	r	∅	E	P	∅	∅	E	R	∅	7	1	∅	∅	7	5	∅																							73	aː	p	∅	∅	-	r	∅	A	P	∅	∅	_	R	∅	7	1	∅	∅	0	5	∅
3	0.7500	2	0.5000	-350	71	-	aː	p	∅	r	∅	∅	_	A	P	∅	R	∅	∅	0	7	1	∅	5	∅	∅	72	ə	ɛ	p	∅	r	∅	∅	E	E	P	∅	R	∅	∅	7	7	1	∅	5	∅	∅																							73	-	aː	p	∅	r	∅	∅	_	A	P	∅	R	∅	∅	0	7	1	∅	5	∅	∅
4	1.0000	1	0.2500	-350	71	r	-	aː	p	∅	∅	∅	R	_	A	P	∅	∅	∅	5	0	7	1	∅	∅	∅	72	r	ə	ɛ	p	∅	∅	∅	R	E	E	P	∅	∅	∅	5	7	7	1	∅	∅	∅																							73	r	-	aː	p	∅	∅	∅	R	_	A	P	∅	∅	∅	5	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	-346																							74	r	∅	∅	∅	iː	f	∅	R	∅	∅	∅	I	B	∅	5	∅	∅	∅	7	3	∅																							75	r	∅	∅	∅	ɪ	f	∅	R	∅	∅	∅	I	B	∅	5	∅	∅	∅	7	3	∅
2	0.6667	2	0.6667	-346																							74	iː	r	∅	∅	f	∅	∅	I	R	∅	∅	B	∅	∅	7	5	∅	∅	3	∅	∅																							75	ɪ	r	∅	∅	f	∅	∅	I	R	∅	∅	B	∅	∅	7	5	∅	∅	3	∅	∅
3	1.0000	1	0.3333	-346																							74	f	iː	r	∅	∅	∅	∅	B	I	R	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																							75	f	ɪ	r	∅	∅	∅	∅	B	I	R	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅
1	0.2500	4	1.0000	-306	76	p	∅	∅	∅	ɔ	s	t	P	∅	∅	∅	U	S	T	1	∅	∅	∅	7	3	1	77	p	∅	∅	∅	əʊ	s	t	P	∅	∅	∅	E	S	T	1	∅	∅	∅	7	3	1																																												
2	0.5000	3	0.7500	-306	76	ɔ	p	∅	∅	s	t	∅	U	P	∅	∅	S	T	∅	7	1	∅	∅	3	1	∅	77	əʊ	p	∅	∅	s	t	∅	E	P	∅	∅	S	T	∅	7	1	∅	∅	3	1	∅																																												
3	0.7500	2	0.5000	-306	76	s	ɔ	p	∅	t	∅	∅	S	U	P	∅	T	∅	∅	3	7	1	∅	1	∅	∅	77	s	əʊ	p	∅	t	∅	∅	S	E	P	∅	T	∅	∅	3	7	1	∅	1	∅	∅																																												
4	1.0000	1	0.2500	-306	76	t	s	ɔ	p	∅	∅	∅	T	S	U	P	∅	∅	∅	1	3	7	1	∅	∅	∅	77	t	s	əʊ	p	∅	∅	∅	T	S	E	P	∅	∅	∅	1	3	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	-225	78	p	∅	∅	∅	r	ɛɪ	s	P	∅	∅	∅	R	E	S	1	∅	∅	∅	5	7	3	79	p	∅	∅	∅	r	aɪ	s	P	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3																							80	p	∅	∅	∅	r	ai	s	P	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3
2	0.5000	3	0.7500	-225	78	r	p	∅	∅	ɛɪ	s	∅	R	P	∅	∅	E	S	∅	5	1	∅	∅	7	3	∅	79	r	p	∅	∅	aɪ	s	∅	R	P	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅																							80	r	p	∅	∅	ai	s	∅	R	P	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅
3	0.7500	2	0.5000	-225	78	ɛɪ	r	p	∅	s	∅	∅	E	R	P	∅	S	∅	∅	7	5	1	∅	3	∅	∅	79	aɪ	r	p	∅	s	∅	∅	A	R	P	∅	S	∅	∅	7	5	1	∅	3	∅	∅																							80	ai	r	p	∅	s	∅	∅	A	R	P	∅	S	∅	∅	7	5	1	∅	3	∅	∅
4	1.0000	1	0.2500	-225	78	s	ɛɪ	r	p	∅	∅	∅	S	E	R	P	∅	∅	∅	3	7	5	1	∅	∅	∅	79	s	aɪ	r	p	∅	∅	∅	S	A	R	P	∅	∅	∅	3	7	5	1	∅	∅	∅																							80	s	ai	r	p	∅	∅	∅	S	A	R	P	∅	∅	∅	3	7	5	1	∅	∅	∅
1	0.1667	6	1.0000	-134	81	d	∅	∅	∅	ɑ	n	s	T	∅	∅	∅	A	N	S	1	∅	∅	∅	7	4	3	82	d	∅	∅	∅	ɑː	n	s	T	∅	∅	∅	A	N	S	1	∅	∅	∅	7	4	3																							83	t	∅	∅	∅	a	n	ts	T	∅	∅	∅	A	N	C	1	∅	∅	∅	7	4	2
2	0.3333	5	0.8333	-134	81	ɑ	d	∅	∅	n	s	ə	A	T	∅	∅	N	S	E	7	1	∅	∅	4	3	7	82	ɑː	d	∅	∅	n	s	-	A	T	∅	∅	N	S	_	7	1	∅	∅	4	3	0																							83	a	t	∅	∅	n	ts	ə	A	T	∅	∅	N	C	E	7	1	∅	∅	4	2	7
3	0.5000	4	0.6667	-134	81	n	ɑ	d	∅	s	ə	-	N	A	T	∅	S	E	_	4	7	1	∅	3	7	0	82	n	ɑː	d	∅	s	-	-	N	A	T	∅	S	_	_	4	7	1	∅	3	0	0																							83	n	a	t	∅	ts	ə	n	N	A	T	∅	C	E	N	4	7	1	∅	2	7	4
4	0.6667	3	0.5000	-134	81	s	n	ɑ	d	ə	-	∅	S	N	A	T	E	_	∅	3	4	7	1	7	0	∅	82	s	n	ɑː	d	-	-	∅	S	N	A	T	_	_	∅	3	4	7	1	0	0	∅																							83	ts	n	a	t	ə	n	∅	C	N	A	T	E	N	∅	2	4	7	1	7	4	∅
5	0.8333	2	0.3333	-134	81	ə	s	n	ɑ	-	∅	∅	E	S	N	A	_	∅	∅	7	3	4	7	0	∅	∅	82	-	s	n	ɑː	-	∅	∅	_	S	N	A	_	∅	∅	0	3	4	7	0	∅	∅																							83	ə	ts	n	a	n	∅	∅	E	C	N	A	N	∅	∅	7	2	4	7	4	∅	∅
6	1.0000	1	0.1667	-134	81	-	ə	s	n	∅	∅	∅	_	E	S	N	∅	∅	∅	0	7	3	4	∅	∅	∅	82	-	-	s	n	∅	∅	∅	_	_	S	N	∅	∅	∅	0	0	3	4	∅	∅	∅																							83	n	ə	ts	n	∅	∅	∅	N	E	C	N	∅	∅	∅	4	7	2	4	∅	∅	∅
1	0.2500	4	1.0000	-98	84	b	∅	∅	∅	eː	b	iː	P	∅	∅	∅	E	P	I	1	∅	∅	∅	7	1	7	85	b	∅	∅	∅	eɪ	b	ɪ	P	∅	∅	∅	E	P	I	1	∅	∅	∅	7	1	7																							86	b	∅	∅	∅	eː	b	iː	P	∅	∅	∅	E	P	I	1	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	-98	84	eː	b	∅	∅	b	iː	∅	E	P	∅	∅	P	I	∅	7	1	∅	∅	1	7	∅	85	eɪ	b	∅	∅	b	ɪ	∅	E	P	∅	∅	P	I	∅	7	1	∅	∅	1	7	∅																							86	eː	b	∅	∅	b	iː	∅	E	P	∅	∅	P	I	∅	7	1	∅	∅	1	7	∅
