index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
6	0.8571	2	0.2857	-445																							37	ɪ	l	ə	m	-	∅	∅	I	L	E	M	_	∅	∅	7	5	7	4	0	∅	∅																							38	iː	l	iː	m	ə	∅	∅	I	L	I	M	E	∅	∅	7	5	7	4	7	∅	∅
7	1.0000	1	0.1429	-445																							37	-	ɪ	l	ə	∅	∅	∅	_	I	L	E	∅	∅	∅	0	7	5	7	∅	∅	∅																							38	ə	iː	l	iː	∅	∅	∅	E	I	L	I	∅	∅	∅	7	7	5	7	∅	∅	∅
1	0.3333	3	1.0000	-425	39	r	∅	∅	∅	ɔ	ts	∅	R	∅	∅	∅	U	C	∅	5	∅	∅	∅	7	2	∅	40	r	∅	∅	∅	ɔ	k	∅	R	∅	∅	∅	U	K	∅	5	∅	∅	∅	7	1	∅																																												
2	0.6667	2	0.6667	-425	39	ɔ	r	∅	∅	ts	∅	∅	U	R	∅	∅	C	∅	∅	7	5	∅	∅	2	∅	∅	40	ɔ	r	∅	∅	k	∅	∅	U	R	∅	∅	K	∅	∅	7	5	∅	∅	1	∅	∅																																												
3	1.0000	1	0.3333	-425	39	ts	ɔ	r	∅	∅	∅	∅	C	U	R	∅	∅	∅	∅	2	7	5	∅	∅	∅	∅	40	k	ɔ	r	∅	∅	∅	∅	K	U	R	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	-346																							41	r	∅	∅	∅	iː	f	∅	R	∅	∅	∅	I	B	∅	5	∅	∅	∅	7	3	∅																							42	r	∅	∅	∅	ɪ	f	∅	R	∅	∅	∅	I	B	∅	5	∅	∅	∅	7	3	∅
2	0.6667	2	0.6667	-346																							41	iː	r	∅	∅	f	∅	∅	I	R	∅	∅	B	∅	∅	7	5	∅	∅	3	∅	∅																							42	ɪ	r	∅	∅	f	∅	∅	I	R	∅	∅	B	∅	∅	7	5	∅	∅	3	∅	∅
3	1.0000	1	0.3333	-346																							41	f	iː	r	∅	∅	∅	∅	B	I	R	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																							42	f	ɪ	r	∅	∅	∅	∅	B	I	R	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅
1	0.2500	4	1.0000	-306	43	p	∅	∅	∅	ɔ	s	t	P	∅	∅	∅	U	S	T	1	∅	∅	∅	7	3	1	44	p	∅	∅	∅	əʊ	s	t	P	∅	∅	∅	E	S	T	1	∅	∅	∅	7	3	1																																												
2	0.5000	3	0.7500	-306	43	ɔ	p	∅	∅	s	t	∅	U	P	∅	∅	S	T	∅	7	1	∅	∅	3	1	∅	44	əʊ	p	∅	∅	s	t	∅	E	P	∅	∅	S	T	∅	7	1	∅	∅	3	1	∅																																												
3	0.7500	2	0.5000	-306	43	s	ɔ	p	∅	t	∅	∅	S	U	P	∅	T	∅	∅	3	7	1	∅	1	∅	∅	44	s	əʊ	p	∅	t	∅	∅	S	E	P	∅	T	∅	∅	3	7	1	∅	1	∅	∅																																												
4	1.0000	1	0.2500	-306	43	t	s	ɔ	p	∅	∅	∅	T	S	U	P	∅	∅	∅	1	3	7	1	∅	∅	∅	44	t	s	əʊ	p	∅	∅	∅	T	S	E	P	∅	∅	∅	1	3	7	1	∅	∅	∅																																												
1	0.1429	7	1.0000	-78	45	p	∅	∅	∅	ɛɪ	m	+	P	∅	∅	∅	E	M	_	1	∅	∅	∅	7	4	0	46	p	∅	∅	∅	aɪ	n	-	P	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0																																												
2	0.2857	6	0.8571	-78	45	ɛɪ	p	∅	∅	m	+	b	E	P	∅	∅	M	_	P	7	1	∅	∅	4	0	1	46	aɪ	p	∅	∅	n	-	-	A	P	∅	∅	N	_	_	7	1	∅	∅	4	0	0																																												
3	0.4286	5	0.7143	-78	45	m	ɛɪ	p	∅	+	b	oː	M	E	P	∅	_	P	U	4	7	1	∅	0	1	7	46	n	aɪ	p	∅	-	-	-	N	A	P	∅	_	_	_	4	7	1	∅	0	0	0																																												
4	0.5714	4	0.5714	-78	45	+	m	ɛɪ	p	b	oː	m	_	M	E	P	P	U	M	0	4	7	1	1	7	4	46	-	n	aɪ	p	-	-	-	_	N	A	P	_	_	_	0	4	7	1	0	0	0																																												
5	0.7143	3	0.4286	-78	45	b	+	m	ɛɪ	oː	m	∅	P	_	M	E	U	M	∅	1	0	4	7	7	4	∅	46	-	-	n	aɪ	-	-	∅	_	_	N	A	_	_	∅	0	0	4	7	0	0	∅																																												
6	0.8571	2	0.2857	-78	45	oː	b	+	m	m	∅	∅	U	P	_	M	M	∅	∅	7	1	0	4	4	∅	∅	46	-	-	-	n	-	∅	∅	_	_	_	N	_	∅	∅	0	0	0	4	0	∅	∅																																												
7	1.0000	1	0.1429	-78	45	m	oː	b	+	∅	∅	∅	M	U	P	_	∅	∅	∅	4	7	1	0	∅	∅	∅	46	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																																												
1	0.2500	4	1.0000	-2	47	t	∅	∅	∅	ɛ	n	t	T	∅	∅	∅	E	N	T	1	∅	∅	∅	7	4	1	48	t	∅	∅	∅	ɛ	n	t	T	∅	∅	∅	E	N	T	1	∅	∅	∅	7	4	1																																												
2	0.5000	3	0.7500	-2	47	ɛ	t	∅	∅	n	t	∅	E	T	∅	∅	N	T	∅	7	1	∅	∅	4	1	∅	48	ɛ	t	∅	∅	n	t	∅	E	T	∅	∅	N	T	∅	7	1	∅	∅	4	1	∅																																												
3	0.7500	2	0.5000	-2	47	n	ɛ	t	∅	t	∅	∅	N	E	T	∅	T	∅	∅	4	7	1	∅	1	∅	∅	48	n	ɛ	t	∅	t	∅	∅	N	E	T	∅	T	∅	∅	4	7	1	∅	1	∅	∅																																												
4	1.0000	1	0.2500	-2	47	t	n	ɛ	t	∅	∅	∅	T	N	E	T	∅	∅	∅	1	4	7	1	∅	∅	∅	48	t	n	ɛ	t	∅	∅	∅	T	N	E	T	∅	∅	∅	1	4	7	1	∅	∅	∅																																												
1	0.3333	3	1.0000	3	49	h	∅	∅	∅	ɔ	f	∅	H	∅	∅	∅	U	B	∅	3	∅	∅	∅	7	3	∅																																													50	h	∅	∅	∅	oː	f	∅	H	∅	∅	∅	U	B	∅	3	∅	∅	∅	7	3	∅
2	0.6667	2	0.6667	3	49	ɔ	h	∅	∅	f	∅	∅	U	H	∅	∅	B	∅	∅	7	3	∅	∅	3	∅	∅																																													50	oː	h	∅	∅	f	∅	∅	U	H	∅	∅	B	∅	∅	7	3	∅	∅	3	∅	∅
3	1.0000	1	0.3333	3	49	f	ɔ	h	∅	∅	∅	∅	B	U	H	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																																													50	f	oː	h	∅	∅	∅	∅	B	U	H	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅
1	0.2000	5	1.0000	7	51	w	∅	∅	∅	oː	n	ə	W	∅	∅	∅	U	N	E	6	∅	∅	∅	7	4	7																																													52	v	∅	∅	∅	oː	n	ə	B	∅	∅	∅	U	N	E	3	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	7	51	oː	w	∅	∅	n	ə	-	U	W	∅	∅	N	E	_	7	6	∅	∅	4	7	0																																													52	oː	v	∅	∅	n	ə	n	U	B	∅	∅	N	E	N	7	3	∅	∅	4	7	4
3	0.6000	3	0.6000	7	51	n	oː	w	∅	ə	-	∅	N	U	W	∅	E	_	∅	4	7	6	∅	7	0	∅																																													52	n	oː	v	∅	ə	n	∅	N	U	B	∅	E	N	∅	4	7	3	∅	7	4	∅
4	0.8000	2	0.4000	7	51	ə	n	oː	w	-	∅	∅	E	N	U	W	_	∅	∅	7	4	7	6	0	∅	∅																																													52	ə	n	oː	v	n	∅	∅	E	N	U	B	N	∅	∅	7	4	7	3	4	∅	∅
5	1.0000	1	0.2000	7	51	-	ə	n	oː	∅	∅	∅	_	E	N	U	∅	∅	∅	0	7	4	7	∅	∅	∅																																													52	n	ə	n	oː	∅	∅	∅	N	E	N	U	∅	∅	∅	4	7	4	7	∅	∅	∅
1	0.2500	4	1.0000	20	53	k	∅	∅	∅	l	ɛɪ	n	K	∅	∅	∅	L	E	N	1	∅	∅	∅	5	7	4																																													54	k	∅	∅	∅	l	ai	n	K	∅	∅	∅	L	A	N	1	∅	∅	∅	5	7	4
2	0.5000	3	0.7500	20	53	l	k	∅	∅	ɛɪ	n	∅	L	K	∅	∅	E	N	∅	5	1	∅	∅	7	4	∅																																													54	l	k	∅	∅	ai	n	∅	L	K	∅	∅	A	N	∅	5	1	∅	∅	7	4	∅
3	0.7500	2	0.5000	20	53	ɛɪ	l	k	∅	n	∅	∅	E	L	K	∅	N	∅	∅	7	5	1	∅	4	∅	∅																																													54	ai	l	k	∅	n	∅	∅	A	L	K	∅	N	∅	∅	7	5	1	∅	4	∅	∅
4	1.0000	1	0.2500	20	53	n	ɛɪ	l	k	∅	∅	∅	N	E	L	K	∅	∅	∅	4	7	5	1	∅	∅	∅																																													54	n	ai	l	k	∅	∅	∅	N	A	L	K	∅	∅	∅	4	7	5	1	∅	∅	∅
1	0.2500	4	1.0000	27	55	v	∅	∅	∅	l	eː	s	B	∅	∅	∅	L	E	S	3	∅	∅	∅	5	7	3																																													56	f	∅	∅	∅	l	ai	ʃ	B	∅	∅	∅	L	A	S	3	∅	∅	∅	5	7	3
2	0.5000	3	0.7500	27	55	l	v	∅	∅	eː	s	∅	L	B	∅	∅	E	S	∅	5	3	∅	∅	7	3	∅																																													56	l	f	∅	∅	ai	ʃ	∅	L	B	∅	∅	A	S	∅	5	3	∅	∅	7	3	∅
3	0.7500	2	0.5000	27	55	eː	l	v	∅	s	∅	∅	E	L	B	∅	S	∅	∅	7	5	3	∅	3	∅	∅																																													56	ai	l	f	∅	ʃ	∅	∅	A	L	B	∅	S	∅	∅	7	5	3	∅	3	∅	∅
4	1.0000	1	0.2500	27	55	s	eː	l	v	∅	∅	∅	S	E	L	B	∅	∅	∅	3	7	5	3	∅	∅	∅																																													56	ʃ	ai	l	f	∅	∅	∅	S	A	L	B	∅	∅	∅	3	7	5	3	∅	∅	∅
1	0.3333	3	1.0000	30	57	l	∅	∅	∅	ɛɪ	m	∅	L	∅	∅	∅	E	M	∅	5	∅	∅	∅	7	4	∅																																													58	l	∅	∅	∅	ai	m	∅	L	∅	∅	∅	A	M	∅	5	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	30	57	ɛɪ	l	∅	∅	m	∅	∅	E	L	∅	∅	M	∅	∅	7	5	∅	∅	4	∅	∅																																													58	ai	l	∅	∅	m	∅	∅	A	L	∅	∅	M	∅	∅	7	5	∅	∅	4	∅	∅
3	1.0000	1	0.3333	30	57	m	ɛɪ	l	∅	∅	∅	∅	M	E	L	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅																																													58	m	ai	l	∅	∅	∅	∅	M	A	L	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅
1	0.2500	4	1.0000	51																							59	b	∅	∅	∅	r	ɪ	k	P	∅	∅	∅	R	I	K	1	∅	∅	∅	5	7	1	60	b	∅	∅	∅	ʀ	i	k	P	∅	∅	∅	R	I	K	1	∅	∅	∅	5	7	1																						
2	0.5000	3	0.7500	51																							59	r	b	∅	∅	ɪ	k	∅	R	P	∅	∅	I	K	∅	5	1	∅	∅	7	1	∅	60	ʀ	b	∅	∅	i	k	∅	R	P	∅	∅	I	K	∅	5	1	∅	∅	7	1	∅																						
3	0.7500	2	0.5000	51																							59	ɪ	r	b	∅	k	∅	∅	I	R	P	∅	K	∅	∅	7	5	1	∅	1	∅	∅	60	i	ʀ	b	∅	k	∅	∅	I	R	P	∅	K	∅	∅	7	5	1	∅	1	∅	∅																						
4	1.0000	1	0.2500	51																							59	k	ɪ	r	b	∅	∅	∅	K	I	R	P	∅	∅	∅	1	7	5	1	∅	∅	∅	60	k	i	ʀ	b	∅	∅	∅	K	I	R	P	∅	∅	∅	1	7	5	1	∅	∅	∅																						
1	0.1250	8	1.0000	52	61	b	∅	∅	∅	ɑ	k	+	P	∅	∅	∅	A	K	_	1	∅	∅	∅	7	1	0																																													62	b	∅	∅	∅	a	k	+	P	∅	∅	∅	A	K	_	1	∅	∅	∅	7	1	0
2	0.2500	7	0.8750	52	61	ɑ	b	∅	∅	k	+	s	A	P	∅	∅	K	_	S	7	1	∅	∅	1	0	3																																													62	a	b	∅	∅	k	+	ʃ	A	P	∅	∅	K	_	S	7	1	∅	∅	1	0	3
3	0.3750	6	0.7500	52	61	k	ɑ	b	∅	+	s	t	K	A	P	∅	_	S	T	1	7	1	∅	0	3	1																																													62	k	a	b	∅	+	ʃ	t	K	A	P	∅	_	S	T	1	7	1	∅	0	3	1
4	0.5000	5	0.6250	52	61	+	k	ɑ	b	s	t	eː	_	K	A	P	S	T	E	0	1	7	1	3	1	7																																													62	+	k	a	b	ʃ	t	ai	_	K	A	P	S	T	A	0	1	7	1	3	1	7
5	0.6250	4	0.5000	52	61	s	+	k	ɑ	t	eː	n	S	_	K	A	T	E	N	3	0	1	7	1	7	4																																													62	ʃ	+	k	a	t	ai	n	S	_	K	A	T	A	N	3	0	1	7	1	7	4
6	0.7500	3	0.3750	52	61	t	s	+	k	eː	n	∅	T	S	_	K	E	N	∅	1	3	0	1	7	4	∅																																													62	t	ʃ	+	k	ai	n	∅	T	S	_	K	A	N	∅	1	3	0	1	7	4	∅
7	0.8750	2	0.2500	52	61	eː	t	s	+	n	∅	∅	E	T	S	_	N	∅	∅	7	1	3	0	4	∅	∅																																													62	ai	t	ʃ	+	n	∅	∅	A	T	S	_	N	∅	∅	7	1	3	0	4	∅	∅
8	1.0000	1	0.1250	52	61	n	eː	t	s	∅	∅	∅	N	E	T	S	∅	∅	∅	4	7	1	3	∅	∅	∅																																													62	n	ai	t	ʃ	∅	∅	∅	N	A	T	S	∅	∅	∅	4	7	1	3	∅	∅	∅
1	0.1111	9	1.0000	53																							63	-	∅	∅	∅	-	-	b	_	∅	∅	∅	_	_	P	0	∅	∅	∅	0	0	1																							64	ɡ	∅	∅	∅	ə	+	b	K	∅	∅	∅	E	_	P	1	∅	∅	∅	7	0	1
2	0.2222	8	0.8889	53																							63	-	-	∅	∅	-	b	r	_	_	∅	∅	_	P	R	0	0	∅	∅	0	1	5																							64	ə	ɡ	∅	∅	+	b	r	E	K	∅	∅	_	P	R	7	1	∅	∅	0	1	5
3	0.3333	7	0.7778	53																							63	-	-	-	∅	b	r	əʊ	_	_	_	∅	P	R	E	0	0	0	∅	1	5	7																							64	+	ə	ɡ	∅	b	r	ɔ	_	E	K	∅	P	R	U	0	7	1	∅	1	5	7
4	0.4444	6	0.6667	53																							63	b	-	-	-	r	əʊ	k	P	_	_	_	R	E	K	1	0	0	0	5	7	1																							64	b	+	ə	ɡ	r	ɔ	x	P	_	E	K	R	U	G	1	0	7	1	5	7	3
5	0.5556	5	0.5556	53																							63	r	b	-	-	əʊ	k	ə	R	P	_	_	E	K	E	5	1	0	0	7	1	7																							64	r	b	+	ə	ɔ	x	ə	R	P	_	E	U	G	E	5	1	0	7	7	3	7
6	0.6667	4	0.4444	53																							63	əʊ	r	b	-	k	ə	n	E	R	P	_	K	E	N	7	5	1	0	1	7	4																							64	ɔ	r	b	+	x	ə	n	U	R	P	_	G	E	N	7	5	1	0	3	7	4
7	0.7778	3	0.3333	53																							63	k	əʊ	r	b	ə	n	∅	K	E	R	P	E	N	∅	1	7	5	1	7	4	∅																							64	x	ɔ	r	b	ə	n	∅	G	U	R	P	E	N	∅	3	7	5	1	7	4	∅
8	0.8889	2	0.2222	53																							63	ə	k	əʊ	r	n	∅	∅	E	K	E	R	N	∅	∅	7	1	7	5	4	∅	∅																							64	ə	x	ɔ	r	n	∅	∅	E	G	U	R	N	∅	∅	7	3	7	5	4	∅	∅
9	1.0000	1	0.1111	53																							63	n	ə	k	əʊ	∅	∅	∅	N	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅																							64	n	ə	x	ɔ	∅	∅	∅	N	E	G	U	∅	∅	∅	4	7	3	7	∅	∅	∅
1	0.2500	4	1.0000	100	65	v	∅	∅	∅	r	ɑu	w	B	∅	∅	∅	R	A	W	3	∅	∅	∅	5	7	6																																													66	f	∅	∅	∅	r	au	-	B	∅	∅	∅	R	A	_	3	∅	∅	∅	5	7	0
2	0.5000	3	0.7500	100	65	r	v	∅	∅	ɑu	w	∅	R	B	∅	∅	A	W	∅	5	3	∅	∅	7	6	∅																																													66	r	f	∅	∅	au	-	∅	R	B	∅	∅	A	_	∅	5	3	∅	∅	7	0	∅
3	0.7500	2	0.5000	100	65	ɑu	r	v	∅	w	∅	∅	A	R	B	∅	W	∅	∅	7	5	3	∅	6	∅	∅																																													66	au	r	f	∅	-	∅	∅	A	R	B	∅	_	∅	∅	7	5	3	∅	0	∅	∅
4	1.0000	1	0.2500	100	65	w	ɑu	r	v	∅	∅	∅	W	A	R	B	∅	∅	∅	6	7	5	3	∅	∅	∅																																													66	-	au	r	f	∅	∅	∅	_	A	R	B	∅	∅	∅	0	7	5	3	∅	∅	∅
1	0.1250	8	1.0000	104	67	m	∅	∅	∅	ɑ	n	ə	M	∅	∅	∅	A	N	E	4	∅	∅	∅	7	4	7																																													68	m	∅	∅	∅	ɛ	n	-	M	∅	∅	∅	E	N	_	4	∅	∅	∅	7	4	0
2	0.2500	7	0.8750	104	67	ɑ	m	∅	∅	n	ə	+	A	M	∅	∅	N	E	_	7	4	∅	∅	4	7	0																																													68	ɛ	m	∅	∅	n	-	+	E	M	∅	∅	N	_	_	7	4	∅	∅	4	0	0
3	0.3750	6	0.7500	104	67	n	ɑ	m	∅	ə	+	l	N	A	M	∅	E	_	L	4	7	4	∅	7	0	5																																													68	n	ɛ	m	∅	-	+	l	N	E	M	∅	_	_	L	4	7	4	∅	0	0	5
4	0.5000	5	0.6250	104	67	ə	n	ɑ	m	+	l	ə	E	N	A	M	_	L	E	7	4	7	4	0	5	7																																													68	-	n	ɛ	m	+	l	ɪ	_	N	E	M	_	L	I	0	4	7	4	0	5	7
5	0.6250	4	0.5000	104	67	+	ə	n	ɑ	l	ə	k	_	E	N	A	L	E	K	0	7	4	7	5	7	1																																													68	+	-	n	ɛ	l	ɪ	x	_	_	N	E	L	I	G	0	0	4	7	5	7	3
6	0.7500	3	0.3750	104	67	l	+	ə	n	ə	k	∅	L	_	E	N	E	K	∅	5	0	7	4	7	1	∅																																													68	l	+	-	n	ɪ	x	∅	L	_	_	N	I	G	∅	5	0	0	4	7	3	∅
7	0.8750	2	0.2500	104	67	ə	l	+	ə	k	∅	∅	E	L	_	E	K	∅	∅	7	5	0	7	1	∅	∅																																													68	ɪ	l	+	-	x	∅	∅	I	L	_	_	G	∅	∅	7	5	0	0	3	∅	∅
8	1.0000	1	0.1250	104	67	k	ə	l	+	∅	∅	∅	K	E	L	_	∅	∅	∅	1	7	5	0	∅	∅	∅																																													68	x	ɪ	l	+	∅	∅	∅	G	I	L	_	∅	∅	∅	3	7	5	0	∅	∅	∅
1	0.1667	6	1.0000	108	69	m	∅	∅	∅	ɛɪ	s	j	M	∅	∅	∅	E	S	J	4	∅	∅	∅	7	3	6																																													70	m	∅	∅	∅	ɛː	t	x	M	∅	∅	∅	E	T	G	4	∅	∅	∅	7	1	3
2	0.3333	5	0.8333	108	69	ɛɪ	m	∅	∅	s	j	ə	E	M	∅	∅	S	J	E	7	4	∅	∅	3	6	7																																													70	ɛː	m	∅	∅	t	x	ə	E	M	∅	∅	T	G	E	7	4	∅	∅	1	3	7
3	0.5000	4	0.6667	108	69	s	ɛɪ	m	∅	j	ə	-	S	E	M	∅	J	E	_	3	7	4	∅	6	7	0																																													70	t	ɛː	m	∅	x	ə	n	T	E	M	∅	G	E	N	1	7	4	∅	3	7	4
4	0.6667	3	0.5000	108	69	j	s	ɛɪ	m	ə	-	∅	J	S	E	M	E	_	∅	6	3	7	4	7	0	∅																																													70	x	t	ɛː	m	ə	n	∅	G	T	E	M	E	N	∅	3	1	7	4	7	4	∅
5	0.8333	2	0.3333	108	69	ə	j	s	ɛɪ	-	∅	∅	E	J	S	E	_	∅	∅	7	6	3	7	0	∅	∅																																													70	ə	x	t	ɛː	n	∅	∅	E	G	T	E	N	∅	∅	7	3	1	7	4	∅	∅
6	1.0000	1	0.1667	108	69	-	ə	j	s	∅	∅	∅	_	E	J	S	∅	∅	∅	0	7	6	3	∅	∅	∅																																													70	n	ə	x	t	∅	∅	∅	N	E	G	T	∅	∅	∅	4	7	3	1	∅	∅	∅
1	0.2500	4	1.0000	111	71	k	∅	∅	∅	ɪ	n	t	K	∅	∅	∅	I	N	T	1	∅	∅	∅	7	4	1																																													72	k	∅	∅	∅	ɪ	n	t	K	∅	∅	∅	I	N	T	1	∅	∅	∅	7	4	1
2	0.5000	3	0.7500	111	71	ɪ	k	∅	∅	n	t	∅	I	K	∅	∅	N	T	∅	7	1	∅	∅	4	1	∅																																													72	ɪ	k	∅	∅	n	t	∅	I	K	∅	∅	N	T	∅	7	1	∅	∅	4	1	∅
3	0.7500	2	0.5000	111	71	n	ɪ	k	∅	t	∅	∅	N	I	K	∅	T	∅	∅	4	7	1	∅	1	∅	∅																																													72	n	ɪ	k	∅	t	∅	∅	N	I	K	∅	T	∅	∅	4	7	1	∅	1	∅	∅
4	1.0000	1	0.2500	111	71	t	n	ɪ	k	∅	∅	∅	T	N	I	K	∅	∅	∅	1	4	7	1	∅	∅	∅																																													72	t	n	ɪ	k	∅	∅	∅	T	N	I	K	∅	∅	∅	1	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	116	73	j	∅	∅	∅	ɔ	ŋ	ə	J	∅	∅	∅	U	N	E	6	∅	∅	∅	7	4	7																																													74	j	∅	∅	∅	ʊ	ŋ	ə	J	∅	∅	∅	Y	N	E	6	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	116	73	ɔ	j	∅	∅	ŋ	ə	∅	U	J	∅	∅	N	E	∅	7	6	∅	∅	4	7	∅																																													74	ʊ	j	∅	∅	ŋ	ə	∅	Y	J	∅	∅	N	E	∅	7	6	∅	∅	4	7	∅
3	0.7500	2	0.5000	116	73	ŋ	ɔ	j	∅	ə	∅	∅	N	U	J	∅	E	∅	∅	4	7	6	∅	7	∅	∅																																													74	ŋ	ʊ	j	∅	ə	∅	∅	N	Y	J	∅	E	∅	∅	4	7	6	∅	7	∅	∅
4	1.0000	1	0.2500	116	73	ə	ŋ	ɔ	j	∅	∅	∅	E	N	U	J	∅	∅	∅	7	4	7	6	∅	∅	∅																																													74	ə	ŋ	ʊ	j	∅	∅	∅	E	N	Y	J	∅	∅	∅	7	4	7	6	∅	∅	∅
1	0.3333	3	1.0000	122	75	d	∅	∅	∅	iː	r	∅	T	∅	∅	∅	I	R	∅	1	∅	∅	∅	7	5	∅																																													76	t	∅	∅	∅	iː	r	∅	T	∅	∅	∅	I	R	∅	1	∅	∅	∅	7	5	∅
2	0.6667	2	0.6667	122	75	iː	d	∅	∅	r	∅	∅	I	T	∅	∅	R	∅	∅	7	1	∅	∅	5	∅	∅																																													76	iː	t	∅	∅	r	∅	∅	I	T	∅	∅	R	∅	∅	7	1	∅	∅	5	∅	∅
3	1.0000	1	0.3333	122	75	r	iː	d	∅	∅	∅	∅	R	I	T	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅																																													76	r	iː	t	∅	∅	∅	∅	R	I	T	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅
1	0.5000	2	1.0000	127	77	v	∅	∅	∅	eː	∅	∅	B	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅																																													78	v	∅	∅	∅	iː	∅	∅	B	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	127	77	eː	v	∅	∅	∅	∅	∅	E	B	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																													78	iː	v	∅	∅	∅	∅	∅	I	B	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	133	79	x	∅	∅	∅	aː	n	∅	G	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	80	ɡ	∅	∅	∅	əʊ	-	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	133	79	aː	x	∅	∅	n	∅	∅	A	G	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	80	əʊ	ɡ	∅	∅	-	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	133	79	n	aː	x	∅	∅	∅	∅	N	A	G	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	80	-	əʊ	ɡ	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.1429	7	1.0000	137	81	s	∅	∅	∅	p	r	ɪ	S	∅	∅	∅	P	R	I	3	∅	∅	∅	1	5	7																																													82	ʃ	∅	∅	∅	p	r	ɪ	S	∅	∅	∅	P	R	I	3	∅	∅	∅	1	5	7
2	0.2857	6	0.8571	137	81	p	s	∅	∅	r	ɪ	ŋ	P	S	∅	∅	R	I	N	1	3	∅	∅	5	7	4																																													82	p	ʃ	∅	∅	r	ɪ	ŋ	P	S	∅	∅	R	I	N	1	3	∅	∅	5	7	4
3	0.4286	5	0.7143	137	81	r	p	s	∅	ɪ	ŋ	ə	R	P	S	∅	I	N	E	5	1	3	∅	7	4	7																																													82	r	p	ʃ	∅	ɪ	ŋ	ə	R	P	S	∅	I	N	E	5	1	3	∅	7	4	7
4	0.5714	4	0.5714	137	81	ɪ	r	p	s	ŋ	ə	-	I	R	P	S	N	E	_	7	5	1	3	4	7	0																																													82	ɪ	r	p	ʃ	ŋ	ə	n	I	R	P	S	N	E	N	7	5	1	3	4	7	4
5	0.7143	3	0.4286	137	81	ŋ	ɪ	r	p	ə	-	∅	N	I	R	P	E	_	∅	4	7	5	1	7	0	∅																																													82	ŋ	ɪ	r	p	ə	n	∅	N	I	R	P	E	N	∅	4	7	5	1	7	4	∅
