index	index_p	rindex	rindex_p	cogid	id_Achang	segment_Achang	segment_Achang_L1	segment_Achang_L2	segment_Achang_L3	segment_Achang_R1	segment_Achang_R2	segment_Achang_R3	SC_Achang	SC_Achang_L1	SC_Achang_L2	SC_Achang_L3	SC_Achang_R1	SC_Achang_R2	SC_Achang_R3	PROSODY_Achang	PROSODY_Achang_L1	PROSODY_Achang_L2	PROSODY_Achang_L3	PROSODY_Achang_R1	PROSODY_Achang_R2	PROSODY_Achang_R3	id_Bela	segment_Bela	segment_Bela_L1	segment_Bela_L2	segment_Bela_L3	segment_Bela_R1	segment_Bela_R2	segment_Bela_R3	SC_Bela	SC_Bela_L1	SC_Bela_L2	SC_Bela_L3	SC_Bela_R1	SC_Bela_R2	SC_Bela_R3	PROSODY_Bela	PROSODY_Bela_L1	PROSODY_Bela_L2	PROSODY_Bela_L3	PROSODY_Bela_R1	PROSODY_Bela_R2	PROSODY_Bela_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_Phon	segment_Phon	segment_Phon_L1	segment_Phon_L2	segment_Phon_L3	segment_Phon_R1	segment_Phon_R2	segment_Phon_R3	SC_Phon	SC_Phon_L1	SC_Phon_L2	SC_Phon_L3	SC_Phon_R1	SC_Phon_R2	SC_Phon_R3	PROSODY_Phon	PROSODY_Phon_L1	PROSODY_Phon_L2	PROSODY_Phon_L3	PROSODY_Phon_R1	PROSODY_Phon_R2	PROSODY_Phon_R3	id_WrittenBurmese	segment_WrittenBurmese	segment_WrittenBurmese_L1	segment_WrittenBurmese_L2	segment_WrittenBurmese_L3	segment_WrittenBurmese_R1	segment_WrittenBurmese_R2	segment_WrittenBurmese_R3	SC_WrittenBurmese	SC_WrittenBurmese_L1	SC_WrittenBurmese_L2	SC_WrittenBurmese_L3	SC_WrittenBurmese_R1	SC_WrittenBurmese_R2	SC_WrittenBurmese_R3	PROSODY_WrittenBurmese	PROSODY_WrittenBurmese_L1	PROSODY_WrittenBurmese_L2	PROSODY_WrittenBurmese_L3	PROSODY_WrittenBurmese_R1	PROSODY_WrittenBurmese_R2	PROSODY_WrittenBurmese_R3	id_Zaiwa	segment_Zaiwa	segment_Zaiwa_L1	segment_Zaiwa_L2	segment_Zaiwa_L3	segment_Zaiwa_R1	segment_Zaiwa_R2	segment_Zaiwa_R3	SC_Zaiwa	SC_Zaiwa_L1	SC_Zaiwa_L2	SC_Zaiwa_L3	SC_Zaiwa_R1	SC_Zaiwa_R2	SC_Zaiwa_R3	PROSODY_Zaiwa	PROSODY_Zaiwa_L1	PROSODY_Zaiwa_L2	PROSODY_Zaiwa_L3	PROSODY_Zaiwa_R1	PROSODY_Zaiwa_R2	PROSODY_Zaiwa_R3
5	0.8333	2	0.3333	15																																													35	m	ɛ	w	-	³	∅	∅	M	E	W	_	_	∅	∅	4	7	6	0	0	∅	∅																																													36	-	iː	w	r	-	∅	∅	_	I	W	R	_	∅	∅	0	7	6	5	0	∅	∅	37	m	u	-	-	⁵³	∅	∅	M	Y	_	_	_	∅	∅	4	7	0	0	0	∅	∅
6	1.0000	1	0.1667	15																																													35	³	m	ɛ	w	∅	∅	∅	_	M	E	W	∅	∅	∅	0	4	7	6	∅	∅	∅																																													36	-	-	iː	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅	37	⁵³	m	u	-	∅	∅	∅	_	M	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅
1	0.2500	4	1.0000	16	38	j	∅	∅	∅	æ	t	²¹	J	∅	∅	∅	E	T	_	6	∅	∅	∅	7	1	0																							39	j	∅	∅	∅	ø	p	³	J	∅	∅	∅	U	P	_	6	∅	∅	∅	7	1	0																																													40	r	∅	∅	∅	i	p	-	R	∅	∅	∅	I	P	_	5	∅	∅	∅	7	1	0	41	v	∅	∅	∅	ʊ	p	³	B	∅	∅	∅	Y	P	_	3	∅	∅	∅	7	1	0
2	0.5000	3	0.7500	16	38	æ	j	∅	∅	t	²¹	∅	E	J	∅	∅	T	_	∅	7	6	∅	∅	1	0	∅																							39	ø	j	∅	∅	p	³	∅	U	J	∅	∅	P	_	∅	7	6	∅	∅	1	0	∅																																													40	i	r	∅	∅	p	-	∅	I	R	∅	∅	P	_	∅	7	5	∅	∅	1	0	∅	41	ʊ	v	∅	∅	p	³	∅	Y	B	∅	∅	P	_	∅	7	3	∅	∅	1	0	∅
3	0.7500	2	0.5000	16	38	t	æ	j	∅	²¹	∅	∅	T	E	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅																							39	p	ø	j	∅	³	∅	∅	P	U	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅																																													40	p	i	r	∅	-	∅	∅	P	I	R	∅	_	∅	∅	1	7	5	∅	0	∅	∅	41	p	ʊ	v	∅	³	∅	∅	P	Y	B	∅	_	∅	∅	1	7	3	∅	0	∅	∅
4	1.0000	1	0.2500	16	38	²¹	t	æ	j	∅	∅	∅	_	T	E	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							39	³	p	ø	j	∅	∅	∅	_	P	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																													40	-	p	i	r	∅	∅	∅	_	P	I	R	∅	∅	∅	0	1	7	5	∅	∅	∅	41	³	p	ʊ	v	∅	∅	∅	_	P	Y	B	∅	∅	∅	0	1	7	3	∅	∅	∅
1	0.2500	4	1.0000	17																																													42	p	∅	∅	∅	a	ŋ	⁵³	P	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0	43	b	∅	∅	∅	a	ʔ	²¹	P	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0																																																																		
2	0.5000	3	0.7500	17																																													42	a	p	∅	∅	ŋ	⁵³	∅	A	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	43	a	b	∅	∅	ʔ	²¹	∅	A	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																																																																		
3	0.7500	2	0.5000	17																																													42	ŋ	a	p	∅	⁵³	∅	∅	N	A	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	43	ʔ	a	b	∅	²¹	∅	∅	H	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																																																		
4	1.0000	1	0.2500	17																																													42	⁵³	ŋ	a	p	∅	∅	∅	_	N	A	P	∅	∅	∅	0	4	7	1	∅	∅	∅	43	²¹	ʔ	a	b	∅	∅	∅	_	H	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅																																																																		
1	0.2000	5	1.0000	21																							44	k	∅	∅	∅	-	a	ŋ	K	∅	∅	∅	_	A	N	1	∅	∅	∅	0	7	4	45	g	∅	∅	∅	j	o	t	K	∅	∅	∅	J	U	T	1	∅	∅	∅	6	7	1	46	g	∅	∅	∅	-	a	-	K	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0																																													47	g	∅	∅	∅	j	ɔ	-	K	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0
2	0.4000	4	0.8000	21																							44	-	k	∅	∅	a	ŋ	³	_	K	∅	∅	A	N	_	0	1	∅	∅	7	4	0	45	j	g	∅	∅	o	t	⁵²	J	K	∅	∅	U	T	_	6	1	∅	∅	7	1	0	46	-	g	∅	∅	a	-	³¹	_	K	∅	∅	A	_	_	0	1	∅	∅	7	0	0																																													47	j	g	∅	∅	ɔ	-	⁴	J	K	∅	∅	U	_	_	6	1	∅	∅	7	0	0
3	0.6000	3	0.6000	21																							44	a	-	k	∅	ŋ	³	∅	A	_	K	∅	N	_	∅	7	0	1	∅	4	0	∅	45	o	j	g	∅	t	⁵²	∅	U	J	K	∅	T	_	∅	7	6	1	∅	1	0	∅	46	a	-	g	∅	-	³¹	∅	A	_	K	∅	_	_	∅	7	0	1	∅	0	0	∅																																													47	ɔ	j	g	∅	-	⁴	∅	U	J	K	∅	_	_	∅	7	6	1	∅	0	0	∅
4	0.8000	2	0.4000	21																							44	ŋ	a	-	k	³	∅	∅	N	A	_	K	_	∅	∅	4	7	0	1	0	∅	∅	45	t	o	j	g	⁵²	∅	∅	T	U	J	K	_	∅	∅	1	7	6	1	0	∅	∅	46	-	a	-	g	³¹	∅	∅	_	A	_	K	_	∅	∅	0	7	0	1	0	∅	∅																																													47	-	ɔ	j	g	⁴	∅	∅	_	U	J	K	_	∅	∅	0	7	6	1	0	∅	∅
5	1.0000	1	0.2000	21																							44	³	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	45	⁵²	t	o	j	∅	∅	∅	_	T	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	46	³¹	-	a	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅																																													47	⁴	-	ɔ	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅
1	0.2500	4	1.0000	22	48	k	∅	∅	∅	u	ŋ	⁵¹	K	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0	49	k	∅	∅	∅	a̰ː	-	⁵²	K	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	50	g	∅	∅	∅	o	ŋ	⁵¹	K	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0	51	g	∅	∅	∅	au	-	³¹	K	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0																																													52	g	∅	∅	∅	u	ŋ	⁵³	K	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	22	48	u	k	∅	∅	ŋ	⁵¹	∅	Y	K	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	49	a̰ː	k	∅	∅	-	⁵²	∅	A	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	50	o	g	∅	∅	ŋ	⁵¹	∅	U	K	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	51	au	g	∅	∅	-	³¹	∅	A	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																																													52	u	g	∅	∅	ŋ	⁵³	∅	Y	K	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅
3	0.7500	2	0.5000	22	48	ŋ	u	k	∅	⁵¹	∅	∅	N	Y	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅	49	-	a̰ː	k	∅	⁵²	∅	∅	_	A	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	50	ŋ	o	g	∅	⁵¹	∅	∅	N	U	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅	51	-	au	g	∅	³¹	∅	∅	_	A	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅																																													52	ŋ	u	g	∅	⁵³	∅	∅	N	Y	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	22	48	⁵¹	ŋ	u	k	∅	∅	∅	_	N	Y	K	∅	∅	∅	0	4	7	1	∅	∅	∅	49	⁵²	-	a̰ː	k	∅	∅	∅	_	_	A	K	∅	∅	∅	0	0	7	1	∅	∅	∅	50	⁵¹	ŋ	o	g	∅	∅	∅	_	N	U	K	∅	∅	∅	0	4	7	1	∅	∅	∅	51	³¹	-	au	g	∅	∅	∅	_	_	A	K	∅	∅	∅	0	0	7	1	∅	∅	∅																																													52	⁵³	ŋ	u	g	∅	∅	∅	_	N	Y	K	∅	∅	∅	0	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	23																							53	j	∅	∅	∅	ə	-	²³	J	∅	∅	∅	E	_	_	6	∅	∅	∅	7	0	0	54	j	∅	∅	∅	ɪ	n	⁵³	J	∅	∅	∅	I	N	_	6	∅	∅	∅	7	4	0	55	j	∅	∅	∅	ɛ	ʔ	²³	J	∅	∅	∅	E	H	_	6	∅	∅	∅	7	1	0																							56	j	∅	∅	∅	a	-	-	J	∅	∅	∅	A	_	_	6	∅	∅	∅	7	0	0																						
2	0.5000	3	0.7500	23																							53	ə	j	∅	∅	-	²³	∅	E	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅	54	ɪ	j	∅	∅	n	⁵³	∅	I	J	∅	∅	N	_	∅	7	6	∅	∅	4	0	∅	55	ɛ	j	∅	∅	ʔ	²³	∅	E	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅																							56	a	j	∅	∅	-	-	∅	A	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅																						
3	0.7500	2	0.5000	23																							53	-	ə	j	∅	²³	∅	∅	_	E	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅	54	n	ɪ	j	∅	⁵³	∅	∅	N	I	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅	55	ʔ	ɛ	j	∅	²³	∅	∅	H	E	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅																							56	-	a	j	∅	-	∅	∅	_	A	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅																						
4	1.0000	1	0.2500	23																							53	²³	-	ə	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅	54	⁵³	n	ɪ	j	∅	∅	∅	_	N	I	J	∅	∅	∅	0	4	7	6	∅	∅	∅	55	²³	ʔ	ɛ	j	∅	∅	∅	_	H	E	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							56	-	-	a	j	∅	∅	∅	_	_	A	J	∅	∅	∅	0	0	7	6	∅	∅	∅																						
1	0.2500	4	1.0000	24																							57	ʔ	∅	∅	∅	a	ŋ	³	H	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0	58	ʔ	∅	∅	∅	ai	-	²⁵	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	59	ʔ	∅	∅	∅	a	-	³²	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0																																													60	ʔ	∅	∅	∅	ə	-	³	H	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	24																							57	a	ʔ	∅	∅	ŋ	³	∅	A	H	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	58	ai	ʔ	∅	∅	-	²⁵	∅	A	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	59	a	ʔ	∅	∅	-	³²	∅	A	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																																													60	ə	ʔ	∅	∅	-	³	∅	E	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	24																							57	ŋ	a	ʔ	∅	³	∅	∅	N	A	H	∅	_	∅	∅	4	7	1	∅	0	∅	∅	58	-	ai	ʔ	∅	²⁵	∅	∅	_	A	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅	59	-	a	ʔ	∅	³²	∅	∅	_	A	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅																																													60	-	ə	ʔ	∅	³	∅	∅	_	E	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	24																							57	³	ŋ	a	ʔ	∅	∅	∅	_	N	A	H	∅	∅	∅	0	4	7	1	∅	∅	∅	58	²⁵	-	ai	ʔ	∅	∅	∅	_	_	A	H	∅	∅	∅	0	0	7	1	∅	∅	∅	59	³²	-	a	ʔ	∅	∅	∅	_	_	A	H	∅	∅	∅	0	0	7	1	∅	∅	∅																																													60	³	-	ə	ʔ	∅	∅	∅	_	_	E	H	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	25	61	j	∅	∅	∅	ɔ	³¹	∅	J	∅	∅	∅	U	_	∅	6	∅	∅	∅	7	0	∅																							62	j	∅	∅	∅	ɔ	⁴²	∅	J	∅	∅	∅	U	_	∅	6	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	25	61	ɔ	j	∅	∅	³¹	∅	∅	U	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							62	ɔ	j	∅	∅	⁴²	∅	∅	U	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	25	61	³¹	ɔ	j	∅	∅	∅	∅	_	U	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							62	⁴²	ɔ	j	∅	∅	∅	∅	_	U	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	26																							63	m	∅	∅	∅	a	²³	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							64	m	∅	∅	∅	ɔ	³⁵	∅	M	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅																																													65	m	∅	∅	∅	a	³	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	26																							63	a	m	∅	∅	²³	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							64	ɔ	m	∅	∅	³⁵	∅	∅	U	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																													65	a	m	∅	∅	³	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	26																							63	²³	a	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							64	³⁵	ɔ	m	∅	∅	∅	∅	_	U	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																													65	³	a	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.2000	5	1.0000	27	66	d	∅	∅	∅	z	a	n	T	∅	∅	∅	S	A	N	1	∅	∅	∅	3	7	4																							67	-	∅	∅	∅	ts	ai	n	_	∅	∅	∅	C	A	N	0	∅	∅	∅	2	7	4	68	d	∅	∅	∅	z	ɪ	n	T	∅	∅	∅	S	I	N	1	∅	∅	∅	3	7	4																																													69	d	∅	∅	∅	z	a	n	T	∅	∅	∅	S	A	N	1	∅	∅	∅	3	7	4
2	0.4000	4	0.8000	27	66	z	d	∅	∅	a	n	⁴²	S	T	∅	∅	A	N	_	3	1	∅	∅	7	4	0																							67	ts	-	∅	∅	ai	n	⁴	C	_	∅	∅	A	N	_	2	0	∅	∅	7	4	0	68	z	d	∅	∅	ɪ	n	³¹	S	T	∅	∅	I	N	_	3	1	∅	∅	7	4	0																																													69	z	d	∅	∅	a	n	⁵¹	S	T	∅	∅	A	N	_	3	1	∅	∅	7	4	0
3	0.6000	3	0.6000	27	66	a	z	d	∅	n	⁴²	∅	A	S	T	∅	N	_	∅	7	3	1	∅	4	0	∅																							67	ai	ts	-	∅	n	⁴	∅	A	C	_	∅	N	_	∅	7	2	0	∅	4	0	∅	68	ɪ	z	d	∅	n	³¹	∅	I	S	T	∅	N	_	∅	7	3	1	∅	4	0	∅																																													69	a	z	d	∅	n	⁵¹	∅	A	S	T	∅	N	_	∅	7	3	1	∅	4	0	∅
4	0.8000	2	0.4000	27	66	n	a	z	d	⁴²	∅	∅	N	A	S	T	_	∅	∅	4	7	3	1	0	∅	∅																							67	n	ai	ts	-	⁴	∅	∅	N	A	C	_	_	∅	∅	4	7	2	0	0	∅	∅	68	n	ɪ	z	d	³¹	∅	∅	N	I	S	T	_	∅	∅	4	7	3	1	0	∅	∅																																													69	n	a	z	d	⁵¹	∅	∅	N	A	S	T	_	∅	∅	4	7	3	1	0	∅	∅
5	1.0000	1	0.2000	27	66	⁴²	n	a	z	∅	∅	∅	_	N	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																							67	⁴	n	ai	ts	∅	∅	∅	_	N	A	C	∅	∅	∅	0	4	7	2	∅	∅	∅	68	³¹	n	ɪ	z	∅	∅	∅	_	N	I	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																													69	⁵¹	n	a	z	∅	∅	∅	_	N	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅
1	0.2500	4	1.0000	28	70	b	∅	∅	∅	w	i	⁴²	P	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0	71	p	∅	∅	∅	w	i	³	P	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0	72	b	∅	∅	∅	-	ø	⁵³	P	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0	73	b	∅	∅	∅	-	a	³¹	P	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0																																													74	b	∅	∅	∅	-	a	³¹	P	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	28	70	w	b	∅	∅	i	⁴²	∅	W	P	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅	71	w	p	∅	∅	i	³	∅	W	P	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅	72	-	b	∅	∅	ø	⁵³	∅	_	P	∅	∅	U	_	∅	0	1	∅	∅	7	0	∅	73	-	b	∅	∅	a	³¹	∅	_	P	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅																																													74	-	b	∅	∅	a	³¹	∅	_	P	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	28	70	i	w	b	∅	⁴²	∅	∅	I	W	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅	71	i	w	p	∅	³	∅	∅	I	W	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅	72	ø	-	b	∅	⁵³	∅	∅	U	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅	73	a	-	b	∅	³¹	∅	∅	A	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅																																													74	a	-	b	∅	³¹	∅	∅	A	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅
4	1.0000	1	0.2500	28	70	⁴²	i	w	b	∅	∅	∅	_	I	W	P	∅	∅	∅	0	7	6	1	∅	∅	∅	71	³	i	w	p	∅	∅	∅	_	I	W	P	∅	∅	∅	0	7	6	1	∅	∅	∅	72	⁵³	ø	-	b	∅	∅	∅	_	U	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅	73	³¹	a	-	b	∅	∅	∅	_	A	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅																																													74	³¹	a	-	b	∅	∅	∅	_	A	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅
1	0.2500	4	1.0000	29	75	tʰ	∅	∅	∅	u	ʔ	⁵⁴	T	∅	∅	∅	Y	H	_	1	∅	∅	∅	7	1	0	76	tʰ	∅	∅	∅	au	-	⁵²	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	77	tʰ	∅	∅	∅	u	ʔ	⁵²	T	∅	∅	∅	Y	H	_	1	∅	∅	∅	7	1	0	78	tʰ	∅	∅	∅	u	k	⁵	T	∅	∅	∅	Y	K	_	1	∅	∅	∅	7	1	0																																													79	tʰ	∅	∅	∅	ɔ	ʔ	⁵	T	∅	∅	∅	U	H	_	1	∅	∅	∅	7	1	0
2	0.5000	3	0.7500	29	75	u	tʰ	∅	∅	ʔ	⁵⁴	∅	Y	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	76	au	tʰ	∅	∅	-	⁵²	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	77	u	tʰ	∅	∅	ʔ	⁵²	∅	Y	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	78	u	tʰ	∅	∅	k	⁵	∅	Y	T	∅	∅	K	_	∅	7	1	∅	∅	1	0	∅																																													79	ɔ	tʰ	∅	∅	ʔ	⁵	∅	U	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅
3	0.7500	2	0.5000	29	75	ʔ	u	tʰ	∅	⁵⁴	∅	∅	H	Y	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	76	-	au	tʰ	∅	⁵²	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	77	ʔ	u	tʰ	∅	⁵²	∅	∅	H	Y	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	78	k	u	tʰ	∅	⁵	∅	∅	K	Y	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																													79	ʔ	ɔ	tʰ	∅	⁵	∅	∅	H	U	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	29	75	⁵⁴	ʔ	u	tʰ	∅	∅	∅	_	H	Y	T	∅	∅	∅	0	1	7	1	∅	∅	∅	76	⁵²	-	au	tʰ	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅	77	⁵²	ʔ	u	tʰ	∅	∅	∅	_	H	Y	T	∅	∅	∅	0	1	7	1	∅	∅	∅	78	⁵	k	u	tʰ	∅	∅	∅	_	K	Y	T	∅	∅	∅	0	1	7	1	∅	∅	∅																																													79	⁵	ʔ	ɔ	tʰ	∅	∅	∅	_	H	U	T	∅	∅	∅	0	1	7	1	∅	∅	∅
1	0.2500	4	1.0000	30	80	w	∅	∅	∅	a	ŋ	³¹	W	∅	∅	∅	A	N	_	6	∅	∅	∅	7	4	0	81	w	∅	∅	∅	ã	ŋ	³	W	∅	∅	∅	A	N	_	6	∅	∅	∅	7	4	0	82	w	∅	∅	∅	a	ŋ	³¹	W	∅	∅	∅	A	N	_	6	∅	∅	∅	7	4	0	83	w	∅	∅	∅	a	-	³²	W	∅	∅	∅	A	_	_	6	∅	∅	∅	7	0	0																																													84	w	∅	∅	∅	a	ŋ	³¹	W	∅	∅	∅	A	N	_	6	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	30	80	a	w	∅	∅	ŋ	³¹	∅	A	W	∅	∅	N	_	∅	7	6	∅	∅	4	0	∅	81	ã	w	∅	∅	ŋ	³	∅	A	W	∅	∅	N	_	∅	7	6	∅	∅	4	0	∅	82	a	w	∅	∅	ŋ	³¹	∅	A	W	∅	∅	N	_	∅	7	6	∅	∅	4	0	∅	83	a	w	∅	∅	-	³²	∅	A	W	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅																																													84	a	w	∅	∅	ŋ	³¹	∅	A	W	∅	∅	N	_	∅	7	6	∅	∅	4	0	∅
3	0.7500	2	0.5000	30	80	ŋ	a	w	∅	³¹	∅	∅	N	A	W	∅	_	∅	∅	4	7	6	∅	0	∅	∅	81	ŋ	ã	w	∅	³	∅	∅	N	A	W	∅	_	∅	∅	4	7	6	∅	0	∅	∅	82	ŋ	a	w	∅	³¹	∅	∅	N	A	W	∅	_	∅	∅	4	7	6	∅	0	∅	∅	83	-	a	w	∅	³²	∅	∅	_	A	W	∅	_	∅	∅	0	7	6	∅	0	∅	∅																																													84	ŋ	a	w	∅	³¹	∅	∅	N	A	W	∅	_	∅	∅	4	7	6	∅	0	∅	∅
