index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
6	0.8571	2	0.2857	263	31	l	a	a	m	a	∅	∅	L	A	A	M	A	∅	∅	5	7	7	4	7	∅	∅	32	l	a	-	m	a	∅	∅	L	A	_	M	A	∅	∅	5	7	0	4	7	∅	∅																																																																																																																																																																																
7	1.0000	1	0.1429	263	31	a	l	a	a	∅	∅	∅	A	L	A	A	∅	∅	∅	7	5	7	7	∅	∅	∅	32	a	l	a	-	∅	∅	∅	A	L	A	_	∅	∅	∅	7	5	7	0	∅	∅	∅																																																																																																																																																																																
1	0.2000	5	1.0000	272	33	i	∅	∅	∅	g	ʊ	t	I	∅	∅	∅	K	Y	T	7	∅	∅	∅	1	7	1																																																																																									34	i	∅	∅	∅	ɣ	u	t	I	∅	∅	∅	G	Y	T	7	∅	∅	∅	3	7	1																																																																																								
2	0.4000	4	0.8000	272	33	g	i	∅	∅	ʊ	t	a	K	I	∅	∅	Y	T	A	1	7	∅	∅	7	1	7																																																																																									34	ɣ	i	∅	∅	u	t	a	G	I	∅	∅	Y	T	A	3	7	∅	∅	7	1	7																																																																																								
3	0.6000	3	0.6000	272	33	ʊ	g	i	∅	t	a	∅	Y	K	I	∅	T	A	∅	7	1	7	∅	1	7	∅																																																																																									34	u	ɣ	i	∅	t	a	∅	Y	G	I	∅	T	A	∅	7	3	7	∅	1	7	∅																																																																																								
4	0.8000	2	0.4000	272	33	t	ʊ	g	i	a	∅	∅	T	Y	K	I	A	∅	∅	1	7	1	7	7	∅	∅																																																																																									34	t	u	ɣ	i	a	∅	∅	T	Y	G	I	A	∅	∅	1	7	3	7	7	∅	∅																																																																																								
5	1.0000	1	0.2000	272	33	a	t	ʊ	g	∅	∅	∅	A	T	Y	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																									34	a	t	u	ɣ	∅	∅	∅	A	T	Y	G	∅	∅	∅	7	1	7	3	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	294																																																																			35	-	∅	∅	∅	e	f	u	_	∅	∅	∅	E	B	Y	0	∅	∅	∅	7	3	7																							36	d	∅	∅	∅	e	v	u	T	∅	∅	∅	E	B	Y	1	∅	∅	∅	7	3	7																																																																																								
2	0.5000	3	0.7500	294																																																																			35	e	-	∅	∅	f	u	∅	E	_	∅	∅	B	Y	∅	7	0	∅	∅	3	7	∅																							36	e	d	∅	∅	v	u	∅	E	T	∅	∅	B	Y	∅	7	1	∅	∅	3	7	∅																																																																																								
3	0.7500	2	0.5000	294																																																																			35	f	e	-	∅	u	∅	∅	B	E	_	∅	Y	∅	∅	3	7	0	∅	7	∅	∅																							36	v	e	d	∅	u	∅	∅	B	E	T	∅	Y	∅	∅	3	7	1	∅	7	∅	∅																																																																																								
4	1.0000	1	0.2500	294																																																																			35	u	f	e	-	∅	∅	∅	Y	B	E	_	∅	∅	∅	7	3	7	0	∅	∅	∅																							36	u	v	e	d	∅	∅	∅	Y	B	E	T	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	303	37	p	∅	∅	∅	j	a	a	P	∅	∅	∅	J	A	A	1	∅	∅	∅	6	7	7																																													38	p	∅	∅	∅	j	-	-	P	∅	∅	∅	J	_	_	1	∅	∅	∅	6	0	0																																																																																																																																				
2	0.5000	3	0.7500	303	37	j	p	∅	∅	a	a	∅	J	P	∅	∅	A	A	∅	6	1	∅	∅	7	7	∅																																													38	j	p	∅	∅	-	-	∅	J	P	∅	∅	_	_	∅	6	1	∅	∅	0	0	∅																																																																																																																																				
3	0.7500	2	0.5000	303	37	a	j	p	∅	a	∅	∅	A	J	P	∅	A	∅	∅	7	6	1	∅	7	∅	∅																																													38	-	j	p	∅	-	∅	∅	_	J	P	∅	_	∅	∅	0	6	1	∅	0	∅	∅																																																																																																																																				
4	1.0000	1	0.2500	303	37	a	a	j	p	∅	∅	∅	A	A	J	P	∅	∅	∅	7	7	6	1	∅	∅	∅																																													38	-	-	j	p	∅	∅	∅	_	_	J	P	∅	∅	∅	0	0	6	1	∅	∅	∅																																																																																																																																				
1	0.1667	6	1.0000	314	39	-	∅	∅	∅	-	k	a	_	∅	∅	∅	_	K	A	0	∅	∅	∅	0	1	7																																																																																																																																																																																	40	l	∅	∅	∅	a	g	a	L	∅	∅	∅	A	K	A	5	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	314	39	-	-	∅	∅	k	a	l	_	_	∅	∅	K	A	L	0	0	∅	∅	1	7	5																																																																																																																																																																																	40	a	l	∅	∅	g	a	l	A	L	∅	∅	K	A	L	7	5	∅	∅	1	7	5
3	0.5000	4	0.6667	314	39	k	-	-	∅	a	l	a	K	_	_	∅	A	L	A	1	0	0	∅	7	5	7																																																																																																																																																																																	40	g	a	l	∅	a	l	a	K	A	L	∅	A	L	A	1	7	5	∅	7	5	7
4	0.6667	3	0.5000	314	39	a	k	-	-	l	a	∅	A	K	_	_	L	A	∅	7	1	0	0	5	7	∅																																																																																																																																																																																	40	a	g	a	l	l	a	∅	A	K	A	L	L	A	∅	7	1	7	5	5	7	∅
5	0.8333	2	0.3333	314	39	l	a	k	-	a	∅	∅	L	A	K	_	A	∅	∅	5	7	1	0	7	∅	∅																																																																																																																																																																																	40	l	a	g	a	a	∅	∅	L	A	K	A	A	∅	∅	5	7	1	7	7	∅	∅
6	1.0000	1	0.1667	314	39	a	l	a	k	∅	∅	∅	A	L	A	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																																																																																																	40	a	l	a	g	∅	∅	∅	A	L	A	K	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.3333	3	1.0000	318																																																																																																															41	o	∅	∅	∅	m	a	∅	U	∅	∅	∅	M	A	∅	7	∅	∅	∅	4	7	∅																																													42	ɔ	∅	∅	∅	m	a	∅	U	∅	∅	∅	M	A	∅	7	∅	∅	∅	4	7	∅																						
2	0.6667	2	0.6667	318																																																																																																															41	m	o	∅	∅	a	∅	∅	M	U	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅																																													42	m	ɔ	∅	∅	a	∅	∅	M	U	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅																						
3	1.0000	1	0.3333	318																																																																																																															41	a	m	o	∅	∅	∅	∅	A	M	U	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																																													42	a	m	ɔ	∅	∅	∅	∅	A	M	U	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																						
1	0.2500	4	1.0000	346	43	k	∅	∅	∅	ʊ	l	a	K	∅	∅	∅	Y	L	A	1	∅	∅	∅	7	5	7																																													44	k	∅	∅	∅	u	l	-	K	∅	∅	∅	Y	L	_	1	∅	∅	∅	7	5	0																																																																																																																																				
2	0.5000	3	0.7500	346	43	ʊ	k	∅	∅	l	a	∅	Y	K	∅	∅	L	A	∅	7	1	∅	∅	5	7	∅																																													44	u	k	∅	∅	l	-	∅	Y	K	∅	∅	L	_	∅	7	1	∅	∅	5	0	∅																																																																																																																																				
3	0.7500	2	0.5000	346	43	l	ʊ	k	∅	a	∅	∅	L	Y	K	∅	A	∅	∅	5	7	1	∅	7	∅	∅																																													44	l	u	k	∅	-	∅	∅	L	Y	K	∅	_	∅	∅	5	7	1	∅	0	∅	∅																																																																																																																																				
4	1.0000	1	0.2500	346	43	a	l	ʊ	k	∅	∅	∅	A	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																													44	-	l	u	k	∅	∅	∅	_	L	Y	K	∅	∅	∅	0	5	7	1	∅	∅	∅																																																																																																																																				
1	0.1429	7	1.0000	351																							46	-	∅	∅	∅	tʰ	a	a	_	∅	∅	∅	T	A	A	0	∅	∅	∅	1	7	7																																																																																																																																																											45	n	∅	∅	∅	d	a	a	N	∅	∅	∅	T	A	A	4	∅	∅	∅	1	7	7
2	0.2857	6	0.8571	351																							46	tʰ	-	∅	∅	a	a	n	T	_	∅	∅	A	A	N	1	0	∅	∅	7	7	4																																																																																																																																																											45	d	n	∅	∅	a	a	n	T	N	∅	∅	A	A	N	1	4	∅	∅	7	7	4
3	0.4286	5	0.7143	351																							46	a	tʰ	-	∅	a	n	d	A	T	_	∅	A	N	T	7	1	0	∅	7	4	1																																																																																																																																																											45	a	d	n	∅	a	n	d	A	T	N	∅	A	N	T	7	1	4	∅	7	4	1
4	0.5714	4	0.5714	351																							46	a	a	tʰ	-	n	d	a	A	A	T	_	N	T	A	7	7	1	0	4	1	7																																																																																																																																																											45	a	a	d	n	n	d	a	A	A	T	N	N	T	A	7	7	1	4	4	1	7
5	0.7143	3	0.4286	351																							46	n	a	a	tʰ	d	a	∅	N	A	A	T	T	A	∅	4	7	7	1	1	7	∅																																																																																																																																																											45	n	a	a	d	d	a	∅	N	A	A	T	T	A	∅	4	7	7	1	1	7	∅
6	0.8571	2	0.2857	351																							46	d	n	a	a	a	∅	∅	T	N	A	A	A	∅	∅	1	4	7	7	7	∅	∅																																																																																																																																																											45	d	n	a	a	a	∅	∅	T	N	A	A	A	∅	∅	1	4	7	7	7	∅	∅
7	1.0000	1	0.1429	351																							46	a	d	n	a	∅	∅	∅	A	T	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																																																																																											45	a	d	n	a	∅	∅	∅	A	T	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.5000	2	1.0000	414																							47	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																																													48	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																																																																																																														
2	1.0000	1	0.5000	414																							47	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																													48	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	438																																																																																																																																					49	n	∅	∅	∅	ɛ	n	ɛ	N	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7	50	n	∅	∅	∅	e	n	e	N	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7																																												
2	0.5000	3	0.7500	438																																																																																																																																					49	ɛ	n	∅	∅	n	ɛ	∅	E	N	∅	∅	N	E	∅	7	4	∅	∅	4	7	∅	50	e	n	∅	∅	n	e	∅	E	N	∅	∅	N	E	∅	7	4	∅	∅	4	7	∅																																												
3	0.7500	2	0.5000	438																																																																																																																																					49	n	ɛ	n	∅	ɛ	∅	∅	N	E	N	∅	E	∅	∅	4	7	4	∅	7	∅	∅	50	n	e	n	∅	e	∅	∅	N	E	N	∅	E	∅	∅	4	7	4	∅	7	∅	∅																																												
4	1.0000	1	0.2500	438																																																																																																																																					49	ɛ	n	ɛ	n	∅	∅	∅	E	N	E	N	∅	∅	∅	7	4	7	4	∅	∅	∅	50	e	n	e	n	∅	∅	∅	E	N	E	N	∅	∅	∅	7	4	7	4	∅	∅	∅																																												
1	0.2500	4	1.0000	462																																																																			51	s	∅	∅	∅	u	m	-	S	∅	∅	∅	Y	M	_	3	∅	∅	∅	7	4	0																																													52	ʃ	∅	∅	∅	u	m	a	S	∅	∅	∅	Y	M	A	3	∅	∅	∅	7	4	7																																																																		
2	0.5000	3	0.7500	462																																																																			51	u	s	∅	∅	m	-	∅	Y	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																													52	u	ʃ	∅	∅	m	a	∅	Y	S	∅	∅	M	A	∅	7	3	∅	∅	4	7	∅																																																																		
3	0.7500	2	0.5000	462																																																																			51	m	u	s	∅	-	∅	∅	M	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																													52	m	u	ʃ	∅	a	∅	∅	M	Y	S	∅	A	∅	∅	4	7	3	∅	7	∅	∅																																																																		
4	1.0000	1	0.2500	462																																																																			51	-	m	u	s	∅	∅	∅	_	M	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																													52	a	m	u	ʃ	∅	∅	∅	A	M	Y	S	∅	∅	∅	7	4	7	3	∅	∅	∅																																																																		
1	0.2500	4	1.0000	473																																																																																																															54	v	∅	∅	∅	á	v	a	B	∅	∅	∅	A	B	A	3	∅	∅	∅	7	3	7																																																																			53	v	∅	∅	∅	a	v	a	B	∅	∅	∅	A	B	A	3	∅	∅	∅	7	3	7
2	0.5000	3	0.7500	473																																																																																																															54	á	v	∅	∅	v	a	∅	A	B	∅	∅	B	A	∅	7	3	∅	∅	3	7	∅																																																																			53	a	v	∅	∅	v	a	∅	A	B	∅	∅	B	A	∅	7	3	∅	∅	3	7	∅
3	0.7500	2	0.5000	473																																																																																																															54	v	á	v	∅	a	∅	∅	B	A	B	∅	A	∅	∅	3	7	3	∅	7	∅	∅																																																																			53	v	a	v	∅	a	∅	∅	B	A	B	∅	A	∅	∅	3	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	473																																																																																																															54	a	v	á	v	∅	∅	∅	A	B	A	B	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																			53	a	v	a	v	∅	∅	∅	A	B	A	B	∅	∅	∅	7	3	7	3	∅	∅	∅
1	0.3333	3	1.0000	483	55	p	∅	∅	∅	i	-	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							56	p	∅	∅	∅	i	i	∅	P	∅	∅	∅	I	I	∅	1	∅	∅	∅	7	7	∅																																																																																																																																																										
2	0.6667	2	0.6667	483	55	i	p	∅	∅	-	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							56	i	p	∅	∅	i	∅	∅	I	P	∅	∅	I	∅	∅	7	1	∅	∅	7	∅	∅																																																																																																																																																										
3	1.0000	1	0.3333	483	55	-	i	p	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							56	i	i	p	∅	∅	∅	∅	I	I	P	∅	∅	∅	∅	7	7	1	∅	∅	∅	∅																																																																																																																																																										
1	0.1667	6	1.0000	539																																																																																																															58	d	∅	∅	∅	o	ɣ	o	T	∅	∅	∅	U	G	U	1	∅	∅	∅	7	3	7																																																																			57	t	∅	∅	∅	o	k	o	T	∅	∅	∅	U	K	U	1	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	539																																																																																																															58	o	d	∅	∅	ɣ	o	d	U	T	∅	∅	G	U	T	7	1	∅	∅	3	7	1																																																																			57	o	t	∅	∅	k	o	t	U	T	∅	∅	K	U	T	7	1	∅	∅	1	7	1
3	0.5000	4	0.6667	539																																																																																																															58	ɣ	o	d	∅	o	d	a	G	U	T	∅	U	T	A	3	7	1	∅	7	1	7																																																																			57	k	o	t	∅	o	t	a	K	U	T	∅	U	T	A	1	7	1	∅	7	1	7
4	0.6667	3	0.5000	539																																																																																																															58	o	ɣ	o	d	d	a	∅	U	G	U	T	T	A	∅	7	3	7	1	1	7	∅																																																																			57	o	k	o	t	t	a	∅	U	K	U	T	T	A	∅	7	1	7	1	1	7	∅
5	0.8333	2	0.3333	539																																																																																																															58	d	o	ɣ	o	a	∅	∅	T	U	G	U	A	∅	∅	1	7	3	7	7	∅	∅																																																																			57	t	o	k	o	a	∅	∅	T	U	K	U	A	∅	∅	1	7	1	7	7	∅	∅
6	1.0000	1	0.1667	539																																																																																																															58	a	d	o	ɣ	∅	∅	∅	A	T	U	G	∅	∅	∅	7	1	7	3	∅	∅	∅																																																																			57	a	t	o	k	∅	∅	∅	A	T	U	K	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.2500	4	1.0000	615																																													59	b	∅	∅	∅	u	ɲ	a	P	∅	∅	∅	Y	N	A	1	∅	∅	∅	7	4	7																																																																			60	v	∅	∅	∅	u	ɲ	a	B	∅	∅	∅	Y	N	A	3	∅	∅	∅	7	4	7																																																																		
2	0.5000	3	0.7500	615																																													59	u	b	∅	∅	ɲ	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅																																																																			60	u	v	∅	∅	ɲ	a	∅	Y	B	∅	∅	N	A	∅	7	3	∅	∅	4	7	∅																																																																		
