index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
5	0.8333	2	0.3333	134	37	g	ŋ	ɔ	ɔ	a	∅	∅	K	N	U	U	A	∅	∅	1	4	7	7	7	∅	∅																																																																																																																																					38	g	ŋ	-	o	o	∅	∅	K	N	_	U	U	∅	∅	1	4	0	7	7	∅	∅																																												
6	1.0000	1	0.1667	134	37	a	g	ŋ	ɔ	∅	∅	∅	A	K	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																																																																					38	o	g	ŋ	-	∅	∅	∅	U	K	N	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																												
1	0.3333	3	1.0000	143	39	β	∅	∅	∅	u	u	∅	B	∅	∅	∅	Y	Y	∅	3	∅	∅	∅	7	7	∅																																																																																									41	v	∅	∅	∅	u	-	∅	B	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅																																																																			40	w	∅	∅	∅	u	-	∅	W	∅	∅	∅	Y	_	∅	6	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	143	39	u	β	∅	∅	u	∅	∅	Y	B	∅	∅	Y	∅	∅	7	3	∅	∅	7	∅	∅																																																																																									41	u	v	∅	∅	-	∅	∅	Y	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																			40	u	w	∅	∅	-	∅	∅	Y	W	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅
3	1.0000	1	0.3333	143	39	u	u	β	∅	∅	∅	∅	Y	Y	B	∅	∅	∅	∅	7	7	3	∅	∅	∅	∅																																																																																									41	-	u	v	∅	∅	∅	∅	_	Y	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																			40	-	u	w	∅	∅	∅	∅	_	Y	W	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅
1	0.1667	6	1.0000	153	42	l	∅	∅	∅	ɔ	ɔ	m	L	∅	∅	∅	U	U	M	5	∅	∅	∅	7	7	4																																																																																																															43	r	∅	∅	∅	ɔ	-	m	R	∅	∅	∅	U	_	M	5	∅	∅	∅	7	0	4																																																																		
2	0.3333	5	0.8333	153	42	ɔ	l	∅	∅	ɔ	m	b	U	L	∅	∅	U	M	P	7	5	∅	∅	7	4	1																																																																																																															43	ɔ	r	∅	∅	-	m	b	U	R	∅	∅	_	M	P	7	5	∅	∅	0	4	1																																																																		
3	0.5000	4	0.6667	153	42	ɔ	ɔ	l	∅	m	b	a	U	U	L	∅	M	P	A	7	7	5	∅	4	1	7																																																																																																															43	-	ɔ	r	∅	m	b	a	_	U	R	∅	M	P	A	0	7	5	∅	4	1	7																																																																		
4	0.6667	3	0.5000	153	42	m	ɔ	ɔ	l	b	a	∅	M	U	U	L	P	A	∅	4	7	7	5	1	7	∅																																																																																																															43	m	-	ɔ	r	b	a	∅	M	_	U	R	P	A	∅	4	0	7	5	1	7	∅																																																																		
5	0.8333	2	0.3333	153	42	b	m	ɔ	ɔ	a	∅	∅	P	M	U	U	A	∅	∅	1	4	7	7	7	∅	∅																																																																																																															43	b	m	-	ɔ	a	∅	∅	P	M	_	U	A	∅	∅	1	4	0	7	7	∅	∅																																																																		
6	1.0000	1	0.1667	153	42	a	b	m	ɔ	∅	∅	∅	A	P	M	U	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																																															43	a	b	m	-	∅	∅	∅	A	P	M	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																		
1	0.2000	5	1.0000	166																																																																																																															45	z	∅	∅	∅	o	-	k	S	∅	∅	∅	U	_	K	3	∅	∅	∅	7	0	1																							46	s	∅	∅	∅	a	-	g	S	∅	∅	∅	A	_	K	3	∅	∅	∅	7	0	1																							44	s	∅	∅	∅	o	o	k	S	∅	∅	∅	U	U	K	3	∅	∅	∅	7	7	1
2	0.4000	4	0.8000	166																																																																																																															45	o	z	∅	∅	-	k	a	U	S	∅	∅	_	K	A	7	3	∅	∅	0	1	7																							46	a	s	∅	∅	-	g	a	A	S	∅	∅	_	K	A	7	3	∅	∅	0	1	7																							44	o	s	∅	∅	o	k	a	U	S	∅	∅	U	K	A	7	3	∅	∅	7	1	7
3	0.6000	3	0.6000	166																																																																																																															45	-	o	z	∅	k	a	∅	_	U	S	∅	K	A	∅	0	7	3	∅	1	7	∅																							46	-	a	s	∅	g	a	∅	_	A	S	∅	K	A	∅	0	7	3	∅	1	7	∅																							44	o	o	s	∅	k	a	∅	U	U	S	∅	K	A	∅	7	7	3	∅	1	7	∅
4	0.8000	2	0.4000	166																																																																																																															45	k	-	o	z	a	∅	∅	K	_	U	S	A	∅	∅	1	0	7	3	7	∅	∅																							46	g	-	a	s	a	∅	∅	K	_	A	S	A	∅	∅	1	0	7	3	7	∅	∅																							44	k	o	o	s	a	∅	∅	K	U	U	S	A	∅	∅	1	7	7	3	7	∅	∅
5	1.0000	1	0.2000	166																																																																																																															45	a	k	-	o	∅	∅	∅	A	K	_	U	∅	∅	∅	7	1	0	7	∅	∅	∅																							46	a	g	-	a	∅	∅	∅	A	K	_	A	∅	∅	∅	7	1	0	7	∅	∅	∅																							44	a	k	o	o	∅	∅	∅	A	K	U	U	∅	∅	∅	7	1	7	7	∅	∅	∅
1	0.2500	4	1.0000	182																																																																			48	n	∅	∅	∅	u	m	a	N	∅	∅	∅	Y	M	A	4	∅	∅	∅	7	4	7																																																																																																															47	ɲ	∅	∅	∅	u	m	a	N	∅	∅	∅	Y	M	A	4	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	182																																																																			48	u	n	∅	∅	m	a	∅	Y	N	∅	∅	M	A	∅	7	4	∅	∅	4	7	∅																																																																																																															47	u	ɲ	∅	∅	m	a	∅	Y	N	∅	∅	M	A	∅	7	4	∅	∅	4	7	∅
3	0.7500	2	0.5000	182																																																																			48	m	u	n	∅	a	∅	∅	M	Y	N	∅	A	∅	∅	4	7	4	∅	7	∅	∅																																																																																																															47	m	u	ɲ	∅	a	∅	∅	M	Y	N	∅	A	∅	∅	4	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	182																																																																			48	a	m	u	n	∅	∅	∅	A	M	Y	N	∅	∅	∅	7	4	7	4	∅	∅	∅																																																																																																															47	a	m	u	ɲ	∅	∅	∅	A	M	Y	N	∅	∅	∅	7	4	7	4	∅	∅	∅
1	0.3333	3	1.0000	200	49	β	∅	∅	∅	i	i	∅	B	∅	∅	∅	I	I	∅	3	∅	∅	∅	7	7	∅	50	β	∅	∅	∅	i	-	∅	B	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																							51	β	∅	∅	∅	i	-	∅	B	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																																																			52	b	∅	∅	∅	i	-	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	200	49	i	β	∅	∅	i	∅	∅	I	B	∅	∅	I	∅	∅	7	3	∅	∅	7	∅	∅	50	i	β	∅	∅	-	∅	∅	I	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							51	i	β	∅	∅	-	∅	∅	I	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																			52	i	b	∅	∅	-	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	200	49	i	i	β	∅	∅	∅	∅	I	I	B	∅	∅	∅	∅	7	7	3	∅	∅	∅	∅	50	-	i	β	∅	∅	∅	∅	_	I	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							51	-	i	β	∅	∅	∅	∅	_	I	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																			52	-	i	b	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2000	5	1.0000	212																																																																			53	k	∅	∅	∅	o	n	d	K	∅	∅	∅	U	N	T	1	∅	∅	∅	7	4	1	54	k	∅	∅	∅	ɔ	n	d	K	∅	∅	∅	U	N	T	1	∅	∅	∅	7	4	1																																																																																																														
2	0.4000	4	0.8000	212																																																																			53	o	k	∅	∅	n	d	e	U	K	∅	∅	N	T	E	7	1	∅	∅	4	1	7	54	ɔ	k	∅	∅	n	d	ɔ	U	K	∅	∅	N	T	U	7	1	∅	∅	4	1	7																																																																																																														
3	0.6000	3	0.6000	212																																																																			53	n	o	k	∅	d	e	∅	N	U	K	∅	T	E	∅	4	7	1	∅	1	7	∅	54	n	ɔ	k	∅	d	ɔ	∅	N	U	K	∅	T	U	∅	4	7	1	∅	1	7	∅																																																																																																														
4	0.8000	2	0.4000	212																																																																			53	d	n	o	k	e	∅	∅	T	N	U	K	E	∅	∅	1	4	7	1	7	∅	∅	54	d	n	ɔ	k	ɔ	∅	∅	T	N	U	K	U	∅	∅	1	4	7	1	7	∅	∅																																																																																																														
5	1.0000	1	0.2000	212																																																																			53	e	d	n	o	∅	∅	∅	E	T	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅	54	ɔ	d	n	ɔ	∅	∅	∅	U	T	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																																														
1	0.1667	6	1.0000	214																																																																																																																																					55	b	∅	∅	∅	a	n	á	P	∅	∅	∅	A	N	A	1	∅	∅	∅	7	4	7																							56	p	∅	∅	∅	a	n	á	P	∅	∅	∅	A	N	A	1	∅	∅	∅	7	4	7																						
2	0.3333	5	0.8333	214																																																																																																																																					55	a	b	∅	∅	n	á	n	A	P	∅	∅	N	A	N	7	1	∅	∅	4	7	4																							56	a	p	∅	∅	n	á	n	A	P	∅	∅	N	A	N	7	1	∅	∅	4	7	4																						
3	0.5000	4	0.6667	214																																																																																																																																					55	n	a	b	∅	á	n	a	N	A	P	∅	A	N	A	4	7	1	∅	7	4	7																							56	n	a	p	∅	á	n	a	N	A	P	∅	A	N	A	4	7	1	∅	7	4	7																						
4	0.6667	3	0.5000	214																																																																																																																																					55	á	n	a	b	n	a	∅	A	N	A	P	N	A	∅	7	4	7	1	4	7	∅																							56	á	n	a	p	n	a	∅	A	N	A	P	N	A	∅	7	4	7	1	4	7	∅																						
5	0.8333	2	0.3333	214																																																																																																																																					55	n	á	n	a	a	∅	∅	N	A	N	A	A	∅	∅	4	7	4	7	7	∅	∅																							56	n	á	n	a	a	∅	∅	N	A	N	A	A	∅	∅	4	7	4	7	7	∅	∅																						
6	1.0000	1	0.1667	214																																																																																																																																					55	a	n	á	n	∅	∅	∅	A	N	A	N	∅	∅	∅	7	4	7	4	∅	∅	∅																							56	a	n	á	n	∅	∅	∅	A	N	A	N	∅	∅	∅	7	4	7	4	∅	∅	∅																						
1	0.2500	4	1.0000	240	57	ɔ	∅	∅	∅	-	g	a	U	∅	∅	∅	_	K	A	7	∅	∅	∅	0	1	7																																																																																																																																					59	o	∅	∅	∅	-	g	a	U	∅	∅	∅	_	K	A	7	∅	∅	∅	0	1	7																							58	o	∅	∅	∅	o	g	a	U	∅	∅	∅	U	K	A	7	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	240	57	-	ɔ	∅	∅	g	a	∅	_	U	∅	∅	K	A	∅	0	7	∅	∅	1	7	∅																																																																																																																																					59	-	o	∅	∅	g	a	∅	_	U	∅	∅	K	A	∅	0	7	∅	∅	1	7	∅																							58	o	o	∅	∅	g	a	∅	U	U	∅	∅	K	A	∅	7	7	∅	∅	1	7	∅
3	0.7500	2	0.5000	240	57	g	-	ɔ	∅	a	∅	∅	K	_	U	∅	A	∅	∅	1	0	7	∅	7	∅	∅																																																																																																																																					59	g	-	o	∅	a	∅	∅	K	_	U	∅	A	∅	∅	1	0	7	∅	7	∅	∅																							58	g	o	o	∅	a	∅	∅	K	U	U	∅	A	∅	∅	1	7	7	∅	7	∅	∅
4	1.0000	1	0.2500	240	57	a	g	-	ɔ	∅	∅	∅	A	K	_	U	∅	∅	∅	7	1	0	7	∅	∅	∅																																																																																																																																					59	a	g	-	o	∅	∅	∅	A	K	_	U	∅	∅	∅	7	1	0	7	∅	∅	∅																							58	a	g	o	o	∅	∅	∅	A	K	U	U	∅	∅	∅	7	1	7	7	∅	∅	∅
1	0.2000	5	1.0000	251	60	ɔ	∅	∅	∅	g	ɔ	h	U	∅	∅	∅	K	U	H	7	∅	∅	∅	1	7	3																																																																																									61	o	∅	∅	∅	ɣ	o	h	U	∅	∅	∅	G	U	H	7	∅	∅	∅	3	7	3																																																																																								
2	0.4000	4	0.8000	251	60	g	ɔ	∅	∅	ɔ	h	a	K	U	∅	∅	U	H	A	1	7	∅	∅	7	3	7																																																																																									61	ɣ	o	∅	∅	o	h	a	G	U	∅	∅	U	H	A	3	7	∅	∅	7	3	7																																																																																								
3	0.6000	3	0.6000	251	60	ɔ	g	ɔ	∅	h	a	∅	U	K	U	∅	H	A	∅	7	1	7	∅	3	7	∅																																																																																									61	o	ɣ	o	∅	h	a	∅	U	G	U	∅	H	A	∅	7	3	7	∅	3	7	∅																																																																																								
4	0.8000	2	0.4000	251	60	h	ɔ	g	ɔ	a	∅	∅	H	U	K	U	A	∅	∅	3	7	1	7	7	∅	∅																																																																																									61	h	o	ɣ	o	a	∅	∅	H	U	G	U	A	∅	∅	3	7	3	7	7	∅	∅																																																																																								
5	1.0000	1	0.2000	251	60	a	h	ɔ	g	∅	∅	∅	A	H	U	K	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																									61	a	h	o	ɣ	∅	∅	∅	A	H	U	G	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																																								
1	0.1429	7	1.0000	263	62	l	∅	∅	∅	ɛ	m	a	L	∅	∅	∅	E	M	A	5	∅	∅	∅	7	4	7	63	l	∅	∅	∅	e	m	-	L	∅	∅	∅	E	M	_	5	∅	∅	∅	7	4	0																																																																																																																																																																																
2	0.2857	6	0.8571	263	62	ɛ	l	∅	∅	m	a	a	E	L	∅	∅	M	A	A	7	5	∅	∅	4	7	7	63	e	l	∅	∅	m	-	a	E	L	∅	∅	M	_	A	7	5	∅	∅	4	0	7																																																																																																																																																																																
3	0.4286	5	0.7143	263	62	m	ɛ	l	∅	a	a	l	M	E	L	∅	A	A	L	4	7	5	∅	7	7	5	63	m	e	l	∅	-	a	l	M	E	L	∅	_	A	L	4	7	5	∅	0	7	5																																																																																																																																																																																
4	0.5714	4	0.5714	263	62	a	m	ɛ	l	a	l	a	A	M	E	L	A	L	A	7	4	7	5	7	5	7	63	-	m	e	l	a	l	a	_	M	E	L	A	L	A	0	4	7	5	7	5	7																																																																																																																																																																																
5	0.7143	3	0.4286	263	62	a	a	m	ɛ	l	a	∅	A	A	M	E	L	A	∅	7	7	4	7	5	7	∅	63	a	-	m	e	l	a	∅	A	_	M	E	L	A	∅	7	0	4	7	5	7	∅																																																																																																																																																																																
6	0.8571	2	0.2857	263	62	l	a	a	m	a	∅	∅	L	A	A	M	A	∅	∅	5	7	7	4	7	∅	∅	63	l	a	-	m	a	∅	∅	L	A	_	M	A	∅	∅	5	7	0	4	7	∅	∅																																																																																																																																																																																
7	1.0000	1	0.1429	263	62	a	l	a	a	∅	∅	∅	A	L	A	A	∅	∅	∅	7	5	7	7	∅	∅	∅	63	a	l	a	-	∅	∅	∅	A	L	A	_	∅	∅	∅	7	5	7	0	∅	∅	∅																																																																																																																																																																																
1	0.2000	5	1.0000	272	64	i	∅	∅	∅	g	ʊ	t	I	∅	∅	∅	K	Y	T	7	∅	∅	∅	1	7	1																																																																																									65	i	∅	∅	∅	ɣ	u	t	I	∅	∅	∅	G	Y	T	7	∅	∅	∅	3	7	1																																																																																								
2	0.4000	4	0.8000	272	64	g	i	∅	∅	ʊ	t	a	K	I	∅	∅	Y	T	A	1	7	∅	∅	7	1	7																																																																																									65	ɣ	i	∅	∅	u	t	a	G	I	∅	∅	Y	T	A	3	7	∅	∅	7	1	7																																																																																								
3	0.6000	3	0.6000	272	64	ʊ	g	i	∅	t	a	∅	Y	K	I	∅	T	A	∅	7	1	7	∅	1	7	∅																																																																																									65	u	ɣ	i	∅	t	a	∅	Y	G	I	∅	T	A	∅	7	3	7	∅	1	7	∅																																																																																								
4	0.8000	2	0.4000	272	64	t	ʊ	g	i	a	∅	∅	T	Y	K	I	A	∅	∅	1	7	1	7	7	∅	∅																																																																																									65	t	u	ɣ	i	a	∅	∅	T	Y	G	I	A	∅	∅	1	7	3	7	7	∅	∅																																																																																								
5	1.0000	1	0.2000	272	64	a	t	ʊ	g	∅	∅	∅	A	T	Y	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																									65	a	t	u	ɣ	∅	∅	∅	A	T	Y	G	∅	∅	∅	7	1	7	3	∅	∅	∅																																																																																								
1	0.5000	2	1.0000	278																							67	β	∅	∅	∅	a	∅	∅	B	∅	∅	∅	A	∅	∅	3	∅	∅	∅	7	∅	∅																							68	β	∅	∅	∅	-	∅	∅	B	∅	∅	∅	_	∅	∅	3	∅	∅	∅	0	∅	∅	69	ɓ	∅	∅	∅	a	∅	∅	P	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																																													70	b	∅	∅	∅	a	∅	∅	P	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																							66	v	∅	∅	∅	a	∅	∅	B	∅	∅	∅	A	∅	∅	3	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	278																							67	a	β	∅	∅	∅	∅	∅	A	B	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							68	-	β	∅	∅	∅	∅	∅	_	B	∅	∅	∅	∅	∅	0	3	∅	∅	∅	∅	∅	69	a	ɓ	∅	∅	∅	∅	∅	A	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																													70	a	b	∅	∅	∅	∅	∅	A	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							66	a	v	∅	∅	∅	∅	∅	A	B	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅
1	0.2500	4	1.0000	294																																																																			71	-	∅	∅	∅	e	f	u	_	∅	∅	∅	E	B	Y	0	∅	∅	∅	7	3	7																							72	d	∅	∅	∅	e	v	u	T	∅	∅	∅	E	B	Y	1	∅	∅	∅	7	3	7																																																																																								
2	0.5000	3	0.7500	294																																																																			71	e	-	∅	∅	f	u	∅	E	_	∅	∅	B	Y	∅	7	0	∅	∅	3	7	∅																							72	e	d	∅	∅	v	u	∅	E	T	∅	∅	B	Y	∅	7	1	∅	∅	3	7	∅																																																																																								
3	0.7500	2	0.5000	294																																																																			71	f	e	-	∅	u	∅	∅	B	E	_	∅	Y	∅	∅	3	7	0	∅	7	∅	∅																							72	v	e	d	∅	u	∅	∅	B	E	T	∅	Y	∅	∅	3	7	1	∅	7	∅	∅																																																																																								
4	1.0000	1	0.2500	294																																																																			71	u	f	e	-	∅	∅	∅	Y	B	E	_	∅	∅	∅	7	3	7	0	∅	∅	∅																							72	u	v	e	d	∅	∅	∅	Y	B	E	T	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	303	73	p	∅	∅	∅	j	a	a	P	∅	∅	∅	J	A	A	1	∅	∅	∅	6	7	7																																													74	p	∅	∅	∅	j	-	-	P	∅	∅	∅	J	_	_	1	∅	∅	∅	6	0	0																																																																																																																																				
2	0.5000	3	0.7500	303	73	j	p	∅	∅	a	a	∅	J	P	∅	∅	A	A	∅	6	1	∅	∅	7	7	∅																																													74	j	p	∅	∅	-	-	∅	J	P	∅	∅	_	_	∅	6	1	∅	∅	0	0	∅																																																																																																																																				
3	0.7500	2	0.5000	303	73	a	j	p	∅	a	∅	∅	A	J	P	∅	A	∅	∅	7	6	1	∅	7	∅	∅																																													74	-	j	p	∅	-	∅	∅	_	J	P	∅	_	∅	∅	0	6	1	∅	0	∅	∅																																																																																																																																				
4	1.0000	1	0.2500	303	73	a	a	j	p	∅	∅	∅	A	A	J	P	∅	∅	∅	7	7	6	1	∅	∅	∅																																													74	-	-	j	p	∅	∅	∅	_	_	J	P	∅	∅	∅	0	0	6	1	∅	∅	∅																																																																																																																																				
1	0.1667	6	1.0000	314	75	-	∅	∅	∅	-	k	a	_	∅	∅	∅	_	K	A	0	∅	∅	∅	0	1	7																																																																																																																																																																																	76	l	∅	∅	∅	a	g	a	L	∅	∅	∅	A	K	A	5	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	314	75	-	-	∅	∅	k	a	l	_	_	∅	∅	K	A	L	0	0	∅	∅	1	7	5																																																																																																																																																																																	76	a	l	∅	∅	g	a	l	A	L	∅	∅	K	A	L	7	5	∅	∅	1	7	5
3	0.5000	4	0.6667	314	75	k	-	-	∅	a	l	a	K	_	_	∅	A	L	A	1	0	0	∅	7	5	7																																																																																																																																																																																	76	g	a	l	∅	a	l	a	K	A	L	∅	A	L	A	1	7	5	∅	7	5	7
