index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
1	0.2500	4	1.0000	240	35	ɔ	∅	∅	∅	-	g	a	U	∅	∅	∅	_	K	A	7	∅	∅	∅	0	1	7																																																																																																																																					37	o	∅	∅	∅	-	g	a	U	∅	∅	∅	_	K	A	7	∅	∅	∅	0	1	7																							36	o	∅	∅	∅	o	g	a	U	∅	∅	∅	U	K	A	7	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	240	35	-	ɔ	∅	∅	g	a	∅	_	U	∅	∅	K	A	∅	0	7	∅	∅	1	7	∅																																																																																																																																					37	-	o	∅	∅	g	a	∅	_	U	∅	∅	K	A	∅	0	7	∅	∅	1	7	∅																							36	o	o	∅	∅	g	a	∅	U	U	∅	∅	K	A	∅	7	7	∅	∅	1	7	∅
3	0.7500	2	0.5000	240	35	g	-	ɔ	∅	a	∅	∅	K	_	U	∅	A	∅	∅	1	0	7	∅	7	∅	∅																																																																																																																																					37	g	-	o	∅	a	∅	∅	K	_	U	∅	A	∅	∅	1	0	7	∅	7	∅	∅																							36	g	o	o	∅	a	∅	∅	K	U	U	∅	A	∅	∅	1	7	7	∅	7	∅	∅
4	1.0000	1	0.2500	240	35	a	g	-	ɔ	∅	∅	∅	A	K	_	U	∅	∅	∅	7	1	0	7	∅	∅	∅																																																																																																																																					37	a	g	-	o	∅	∅	∅	A	K	_	U	∅	∅	∅	7	1	0	7	∅	∅	∅																							36	a	g	o	o	∅	∅	∅	A	K	U	U	∅	∅	∅	7	1	7	7	∅	∅	∅
1	0.2000	5	1.0000	251	38	ɔ	∅	∅	∅	g	ɔ	h	U	∅	∅	∅	K	U	H	7	∅	∅	∅	1	7	3																																																																																									39	o	∅	∅	∅	ɣ	o	h	U	∅	∅	∅	G	U	H	7	∅	∅	∅	3	7	3																																																																																								
2	0.4000	4	0.8000	251	38	g	ɔ	∅	∅	ɔ	h	a	K	U	∅	∅	U	H	A	1	7	∅	∅	7	3	7																																																																																									39	ɣ	o	∅	∅	o	h	a	G	U	∅	∅	U	H	A	3	7	∅	∅	7	3	7																																																																																								
3	0.6000	3	0.6000	251	38	ɔ	g	ɔ	∅	h	a	∅	U	K	U	∅	H	A	∅	7	1	7	∅	3	7	∅																																																																																									39	o	ɣ	o	∅	h	a	∅	U	G	U	∅	H	A	∅	7	3	7	∅	3	7	∅																																																																																								
4	0.8000	2	0.4000	251	38	h	ɔ	g	ɔ	a	∅	∅	H	U	K	U	A	∅	∅	3	7	1	7	7	∅	∅																																																																																									39	h	o	ɣ	o	a	∅	∅	H	U	G	U	A	∅	∅	3	7	3	7	7	∅	∅																																																																																								
5	1.0000	1	0.2000	251	38	a	h	ɔ	g	∅	∅	∅	A	H	U	K	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																									39	a	h	o	ɣ	∅	∅	∅	A	H	U	G	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																																								
1	0.1429	7	1.0000	263	40	l	∅	∅	∅	ɛ	m	a	L	∅	∅	∅	E	M	A	5	∅	∅	∅	7	4	7	41	l	∅	∅	∅	e	m	-	L	∅	∅	∅	E	M	_	5	∅	∅	∅	7	4	0																																																																																																																																																																																
2	0.2857	6	0.8571	263	40	ɛ	l	∅	∅	m	a	a	E	L	∅	∅	M	A	A	7	5	∅	∅	4	7	7	41	e	l	∅	∅	m	-	a	E	L	∅	∅	M	_	A	7	5	∅	∅	4	0	7																																																																																																																																																																																
3	0.4286	5	0.7143	263	40	m	ɛ	l	∅	a	a	l	M	E	L	∅	A	A	L	4	7	5	∅	7	7	5	41	m	e	l	∅	-	a	l	M	E	L	∅	_	A	L	4	7	5	∅	0	7	5																																																																																																																																																																																
4	0.5714	4	0.5714	263	40	a	m	ɛ	l	a	l	a	A	M	E	L	A	L	A	7	4	7	5	7	5	7	41	-	m	e	l	a	l	a	_	M	E	L	A	L	A	0	4	7	5	7	5	7																																																																																																																																																																																
5	0.7143	3	0.4286	263	40	a	a	m	ɛ	l	a	∅	A	A	M	E	L	A	∅	7	7	4	7	5	7	∅	41	a	-	m	e	l	a	∅	A	_	M	E	L	A	∅	7	0	4	7	5	7	∅																																																																																																																																																																																
6	0.8571	2	0.2857	263	40	l	a	a	m	a	∅	∅	L	A	A	M	A	∅	∅	5	7	7	4	7	∅	∅	41	l	a	-	m	a	∅	∅	L	A	_	M	A	∅	∅	5	7	0	4	7	∅	∅																																																																																																																																																																																
7	1.0000	1	0.1429	263	40	a	l	a	a	∅	∅	∅	A	L	A	A	∅	∅	∅	7	5	7	7	∅	∅	∅	41	a	l	a	-	∅	∅	∅	A	L	A	_	∅	∅	∅	7	5	7	0	∅	∅	∅																																																																																																																																																																																
1	0.2000	5	1.0000	272	42	i	∅	∅	∅	g	ʊ	t	I	∅	∅	∅	K	Y	T	7	∅	∅	∅	1	7	1																																																																																									43	i	∅	∅	∅	ɣ	u	t	I	∅	∅	∅	G	Y	T	7	∅	∅	∅	3	7	1																																																																																								
2	0.4000	4	0.8000	272	42	g	i	∅	∅	ʊ	t	a	K	I	∅	∅	Y	T	A	1	7	∅	∅	7	1	7																																																																																									43	ɣ	i	∅	∅	u	t	a	G	I	∅	∅	Y	T	A	3	7	∅	∅	7	1	7																																																																																								
3	0.6000	3	0.6000	272	42	ʊ	g	i	∅	t	a	∅	Y	K	I	∅	T	A	∅	7	1	7	∅	1	7	∅																																																																																									43	u	ɣ	i	∅	t	a	∅	Y	G	I	∅	T	A	∅	7	3	7	∅	1	7	∅																																																																																								
4	0.8000	2	0.4000	272	42	t	ʊ	g	i	a	∅	∅	T	Y	K	I	A	∅	∅	1	7	1	7	7	∅	∅																																																																																									43	t	u	ɣ	i	a	∅	∅	T	Y	G	I	A	∅	∅	1	7	3	7	7	∅	∅																																																																																								
5	1.0000	1	0.2000	272	42	a	t	ʊ	g	∅	∅	∅	A	T	Y	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																									43	a	t	u	ɣ	∅	∅	∅	A	T	Y	G	∅	∅	∅	7	1	7	3	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	294																																																																			44	-	∅	∅	∅	e	f	u	_	∅	∅	∅	E	B	Y	0	∅	∅	∅	7	3	7																							45	d	∅	∅	∅	e	v	u	T	∅	∅	∅	E	B	Y	1	∅	∅	∅	7	3	7																																																																																								
2	0.5000	3	0.7500	294																																																																			44	e	-	∅	∅	f	u	∅	E	_	∅	∅	B	Y	∅	7	0	∅	∅	3	7	∅																							45	e	d	∅	∅	v	u	∅	E	T	∅	∅	B	Y	∅	7	1	∅	∅	3	7	∅																																																																																								
3	0.7500	2	0.5000	294																																																																			44	f	e	-	∅	u	∅	∅	B	E	_	∅	Y	∅	∅	3	7	0	∅	7	∅	∅																							45	v	e	d	∅	u	∅	∅	B	E	T	∅	Y	∅	∅	3	7	1	∅	7	∅	∅																																																																																								
4	1.0000	1	0.2500	294																																																																			44	u	f	e	-	∅	∅	∅	Y	B	E	_	∅	∅	∅	7	3	7	0	∅	∅	∅																							45	u	v	e	d	∅	∅	∅	Y	B	E	T	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	303	46	p	∅	∅	∅	j	a	a	P	∅	∅	∅	J	A	A	1	∅	∅	∅	6	7	7																																													47	p	∅	∅	∅	j	-	-	P	∅	∅	∅	J	_	_	1	∅	∅	∅	6	0	0																																																																																																																																				
2	0.5000	3	0.7500	303	46	j	p	∅	∅	a	a	∅	J	P	∅	∅	A	A	∅	6	1	∅	∅	7	7	∅																																													47	j	p	∅	∅	-	-	∅	J	P	∅	∅	_	_	∅	6	1	∅	∅	0	0	∅																																																																																																																																				
3	0.7500	2	0.5000	303	46	a	j	p	∅	a	∅	∅	A	J	P	∅	A	∅	∅	7	6	1	∅	7	∅	∅																																													47	-	j	p	∅	-	∅	∅	_	J	P	∅	_	∅	∅	0	6	1	∅	0	∅	∅																																																																																																																																				
4	1.0000	1	0.2500	303	46	a	a	j	p	∅	∅	∅	A	A	J	P	∅	∅	∅	7	7	6	1	∅	∅	∅																																													47	-	-	j	p	∅	∅	∅	_	_	J	P	∅	∅	∅	0	0	6	1	∅	∅	∅																																																																																																																																				
1	0.1667	6	1.0000	314	48	-	∅	∅	∅	-	k	a	_	∅	∅	∅	_	K	A	0	∅	∅	∅	0	1	7																																																																																																																																																																																	49	l	∅	∅	∅	a	g	a	L	∅	∅	∅	A	K	A	5	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	314	48	-	-	∅	∅	k	a	l	_	_	∅	∅	K	A	L	0	0	∅	∅	1	7	5																																																																																																																																																																																	49	a	l	∅	∅	g	a	l	A	L	∅	∅	K	A	L	7	5	∅	∅	1	7	5
3	0.5000	4	0.6667	314	48	k	-	-	∅	a	l	a	K	_	_	∅	A	L	A	1	0	0	∅	7	5	7																																																																																																																																																																																	49	g	a	l	∅	a	l	a	K	A	L	∅	A	L	A	1	7	5	∅	7	5	7
4	0.6667	3	0.5000	314	48	a	k	-	-	l	a	∅	A	K	_	_	L	A	∅	7	1	0	0	5	7	∅																																																																																																																																																																																	49	a	g	a	l	l	a	∅	A	K	A	L	L	A	∅	7	1	7	5	5	7	∅
5	0.8333	2	0.3333	314	48	l	a	k	-	a	∅	∅	L	A	K	_	A	∅	∅	5	7	1	0	7	∅	∅																																																																																																																																																																																	49	l	a	g	a	a	∅	∅	L	A	K	A	A	∅	∅	5	7	1	7	7	∅	∅
6	1.0000	1	0.1667	314	48	a	l	a	k	∅	∅	∅	A	L	A	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																																																																																																	49	a	l	a	g	∅	∅	∅	A	L	A	K	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.3333	3	1.0000	318																																																																																																															50	o	∅	∅	∅	m	a	∅	U	∅	∅	∅	M	A	∅	7	∅	∅	∅	4	7	∅																																													51	ɔ	∅	∅	∅	m	a	∅	U	∅	∅	∅	M	A	∅	7	∅	∅	∅	4	7	∅																						
2	0.6667	2	0.6667	318																																																																																																															50	m	o	∅	∅	a	∅	∅	M	U	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅																																													51	m	ɔ	∅	∅	a	∅	∅	M	U	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅																						
3	1.0000	1	0.3333	318																																																																																																															50	a	m	o	∅	∅	∅	∅	A	M	U	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																																													51	a	m	ɔ	∅	∅	∅	∅	A	M	U	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																						
1	0.2500	4	1.0000	346	52	k	∅	∅	∅	ʊ	l	a	K	∅	∅	∅	Y	L	A	1	∅	∅	∅	7	5	7																																													53	k	∅	∅	∅	u	l	-	K	∅	∅	∅	Y	L	_	1	∅	∅	∅	7	5	0																																																																																																																																				
2	0.5000	3	0.7500	346	52	ʊ	k	∅	∅	l	a	∅	Y	K	∅	∅	L	A	∅	7	1	∅	∅	5	7	∅																																													53	u	k	∅	∅	l	-	∅	Y	K	∅	∅	L	_	∅	7	1	∅	∅	5	0	∅																																																																																																																																				
3	0.7500	2	0.5000	346	52	l	ʊ	k	∅	a	∅	∅	L	Y	K	∅	A	∅	∅	5	7	1	∅	7	∅	∅																																													53	l	u	k	∅	-	∅	∅	L	Y	K	∅	_	∅	∅	5	7	1	∅	0	∅	∅																																																																																																																																				
4	1.0000	1	0.2500	346	52	a	l	ʊ	k	∅	∅	∅	A	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																													53	-	l	u	k	∅	∅	∅	_	L	Y	K	∅	∅	∅	0	5	7	1	∅	∅	∅																																																																																																																																				
1	0.1429	7	1.0000	351																							55	-	∅	∅	∅	tʰ	a	a	_	∅	∅	∅	T	A	A	0	∅	∅	∅	1	7	7																																																																																																																																																											54	n	∅	∅	∅	d	a	a	N	∅	∅	∅	T	A	A	4	∅	∅	∅	1	7	7
2	0.2857	6	0.8571	351																							55	tʰ	-	∅	∅	a	a	n	T	_	∅	∅	A	A	N	1	0	∅	∅	7	7	4																																																																																																																																																											54	d	n	∅	∅	a	a	n	T	N	∅	∅	A	A	N	1	4	∅	∅	7	7	4
3	0.4286	5	0.7143	351																							55	a	tʰ	-	∅	a	n	d	A	T	_	∅	A	N	T	7	1	0	∅	7	4	1																																																																																																																																																											54	a	d	n	∅	a	n	d	A	T	N	∅	A	N	T	7	1	4	∅	7	4	1
4	0.5714	4	0.5714	351																							55	a	a	tʰ	-	n	d	a	A	A	T	_	N	T	A	7	7	1	0	4	1	7																																																																																																																																																											54	a	a	d	n	n	d	a	A	A	T	N	N	T	A	7	7	1	4	4	1	7
5	0.7143	3	0.4286	351																							55	n	a	a	tʰ	d	a	∅	N	A	A	T	T	A	∅	4	7	7	1	1	7	∅																																																																																																																																																											54	n	a	a	d	d	a	∅	N	A	A	T	T	A	∅	4	7	7	1	1	7	∅
6	0.8571	2	0.2857	351																							55	d	n	a	a	a	∅	∅	T	N	A	A	A	∅	∅	1	4	7	7	7	∅	∅																																																																																																																																																											54	d	n	a	a	a	∅	∅	T	N	A	A	A	∅	∅	1	4	7	7	7	∅	∅
7	1.0000	1	0.1429	351																							55	a	d	n	a	∅	∅	∅	A	T	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																																																																																											54	a	d	n	a	∅	∅	∅	A	T	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.1667	6	1.0000	388	56	-	∅	∅	∅	-	n	u	_	∅	∅	∅	_	N	Y	0	∅	∅	∅	0	4	7																																																																																									58	-	∅	∅	∅	-	-	u	_	∅	∅	∅	_	_	Y	0	∅	∅	∅	0	0	7																																																																			57	p	∅	∅	∅	a	ɲ	u	P	∅	∅	∅	A	N	Y	1	∅	∅	∅	7	4	7
2	0.3333	5	0.8333	388	56	-	-	∅	∅	n	u	m	_	_	∅	∅	N	Y	M	0	0	∅	∅	4	7	4																																																																																									58	-	-	∅	∅	-	u	m	_	_	∅	∅	_	Y	M	0	0	∅	∅	0	7	4																																																																			57	a	p	∅	∅	ɲ	u	m	A	P	∅	∅	N	Y	M	7	1	∅	∅	4	7	4
3	0.5000	4	0.6667	388	56	n	-	-	∅	u	m	a	N	_	_	∅	Y	M	A	4	0	0	∅	7	4	7																																																																																									58	-	-	-	∅	u	m	a	_	_	_	∅	Y	M	A	0	0	0	∅	7	4	7																																																																			57	ɲ	a	p	∅	u	m	a	N	A	P	∅	Y	M	A	4	7	1	∅	7	4	7
4	0.6667	3	0.5000	388	56	u	n	-	-	m	a	∅	Y	N	_	_	M	A	∅	7	4	0	0	4	7	∅																																																																																									58	u	-	-	-	m	a	∅	Y	_	_	_	M	A	∅	7	0	0	0	4	7	∅																																																																			57	u	ɲ	a	p	m	a	∅	Y	N	A	P	M	A	∅	7	4	7	1	4	7	∅
5	0.8333	2	0.3333	388	56	m	u	n	-	a	∅	∅	M	Y	N	_	A	∅	∅	4	7	4	0	7	∅	∅																																																																																									58	m	u	-	-	a	∅	∅	M	Y	_	_	A	∅	∅	4	7	0	0	7	∅	∅																																																																			57	m	u	ɲ	a	a	∅	∅	M	Y	N	A	A	∅	∅	4	7	4	7	7	∅	∅
6	1.0000	1	0.1667	388	56	a	m	u	n	∅	∅	∅	A	M	Y	N	∅	∅	∅	7	4	7	4	∅	∅	∅																																																																																									58	a	m	u	-	∅	∅	∅	A	M	Y	_	∅	∅	∅	7	4	7	0	∅	∅	∅																																																																			57	a	m	u	ɲ	∅	∅	∅	A	M	Y	N	∅	∅	∅	7	4	7	4	∅	∅	∅
1	0.5000	2	1.0000	401	59	d	∅	∅	∅	a	∅	∅	T	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	60	d	∅	∅	∅	a	∅	∅	T	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																																																																																																															61	d	∅	∅	∅	a	∅	∅	T	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																																												
2	1.0000	1	0.5000	401	59	a	d	∅	∅	∅	∅	∅	A	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	60	a	d	∅	∅	∅	∅	∅	A	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																																																																																															61	a	d	∅	∅	∅	∅	∅	A	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																												
1	0.5000	2	1.0000	414																							62	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																																													63	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																																																																																																														
2	1.0000	1	0.5000	414																							62	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																													63	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	438																																																																																																																																					64	n	∅	∅	∅	ɛ	n	ɛ	N	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7	65	n	∅	∅	∅	e	n	e	N	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7																																												
2	0.5000	3	0.7500	438																																																																																																																																					64	ɛ	n	∅	∅	n	ɛ	∅	E	N	∅	∅	N	E	∅	7	4	∅	∅	4	7	∅	65	e	n	∅	∅	n	e	∅	E	N	∅	∅	N	E	∅	7	4	∅	∅	4	7	∅																																												
