index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
2	0.5000	3	0.7500	113	226	u	b	∅	∅	nː	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅	227	u	b	∅	∅	nː	-	∅	Y	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																																													228	u	b	∅	∅	n	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅	229	u	b	∅	∅	nː	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅																																													230	u	b	∅	∅	n	o	∅	Y	P	∅	∅	N	U	∅	7	1	∅	∅	4	7	∅	231	u	b	∅	∅	n	-	∅	Y	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							232	u	b	∅	∅	n	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅																																													233	u	b	∅	∅	n	o	∅	Y	P	∅	∅	N	U	∅	7	1	∅	∅	4	7	∅	234	u	b	∅	∅	n	-	∅	Y	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	235	u	b	∅	∅	n	-	∅	Y	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	236	u	b	∅	∅	n	o	∅	Y	P	∅	∅	N	U	∅	7	1	∅	∅	4	7	∅	237	u	b	∅	∅	n	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	113	226	nː	u	b	∅	a	∅	∅	N	Y	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅	227	nː	u	b	∅	-	∅	∅	N	Y	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																													228	n	u	b	∅	a	∅	∅	N	Y	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅	229	nː	u	b	∅	a	∅	∅	N	Y	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																													230	n	u	b	∅	o	∅	∅	N	Y	P	∅	U	∅	∅	4	7	1	∅	7	∅	∅	231	n	u	b	∅	-	∅	∅	N	Y	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							232	n	u	b	∅	a	∅	∅	N	Y	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																													233	n	u	b	∅	o	∅	∅	N	Y	P	∅	U	∅	∅	4	7	1	∅	7	∅	∅	234	n	u	b	∅	-	∅	∅	N	Y	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	235	n	u	b	∅	-	∅	∅	N	Y	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	236	n	u	b	∅	o	∅	∅	N	Y	P	∅	U	∅	∅	4	7	1	∅	7	∅	∅	237	n	u	b	∅	a	∅	∅	N	Y	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	113	226	a	nː	u	b	∅	∅	∅	A	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅	227	-	nː	u	b	∅	∅	∅	_	N	Y	P	∅	∅	∅	0	4	7	1	∅	∅	∅																																													228	a	n	u	b	∅	∅	∅	A	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅	229	a	nː	u	b	∅	∅	∅	A	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅																																													230	o	n	u	b	∅	∅	∅	U	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅	231	-	n	u	b	∅	∅	∅	_	N	Y	P	∅	∅	∅	0	4	7	1	∅	∅	∅																							232	a	n	u	b	∅	∅	∅	A	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅																																													233	o	n	u	b	∅	∅	∅	U	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅	234	-	n	u	b	∅	∅	∅	_	N	Y	P	∅	∅	∅	0	4	7	1	∅	∅	∅	235	-	n	u	b	∅	∅	∅	_	N	Y	P	∅	∅	∅	0	4	7	1	∅	∅	∅	236	o	n	u	b	∅	∅	∅	U	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅	237	a	n	u	b	∅	∅	∅	A	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.1667	6	1.0000	114	238	d	∅	∅	∅	ə	bː	ə	T	∅	∅	∅	E	P	E	1	∅	∅	∅	7	1	7																																																																																									239	d	∅	∅	∅	ə	b	ə	T	∅	∅	∅	E	P	E	1	∅	∅	∅	7	1	7																																																																																																																																																																																																																																																																																														
2	0.3333	5	0.8333	114	238	ə	d	∅	∅	bː	ə	kʼ	E	T	∅	∅	P	E	K	7	1	∅	∅	1	7	1																																																																																									239	ə	d	∅	∅	b	ə	kʼ	E	T	∅	∅	P	E	K	7	1	∅	∅	1	7	1																																																																																																																																																																																																																																																																																														
3	0.5000	4	0.6667	114	238	bː	ə	d	∅	ə	kʼ	ə	P	E	T	∅	E	K	E	1	7	1	∅	7	1	7																																																																																									239	b	ə	d	∅	ə	kʼ	ə	P	E	T	∅	E	K	E	1	7	1	∅	7	1	7																																																																																																																																																																																																																																																																																														
4	0.6667	3	0.5000	114	238	ə	bː	ə	d	kʼ	ə	∅	E	P	E	T	K	E	∅	7	1	7	1	1	7	∅																																																																																									239	ə	b	ə	d	kʼ	ə	∅	E	P	E	T	K	E	∅	7	1	7	1	1	7	∅																																																																																																																																																																																																																																																																																														
5	0.8333	2	0.3333	114	238	kʼ	ə	bː	ə	ə	∅	∅	K	E	P	E	E	∅	∅	1	7	1	7	7	∅	∅																																																																																									239	kʼ	ə	b	ə	ə	∅	∅	K	E	P	E	E	∅	∅	1	7	1	7	7	∅	∅																																																																																																																																																																																																																																																																																														
6	1.0000	1	0.1667	114	238	ə	kʼ	ə	bː	∅	∅	∅	E	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																									239	ə	kʼ	ə	b	∅	∅	∅	E	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																																																																																																																																																																																																																														
1	0.1250	8	1.0000	116																							240	g	∅	∅	∅	ə	n	g	K	∅	∅	∅	E	N	K	1	∅	∅	∅	7	4	1																																																																			241	ʔ	∅	∅	∅	ɨ	n	g	H	∅	∅	∅	I	N	K	1	∅	∅	∅	7	4	1																																																																																																																																																																																																																																																																																														
2	0.2500	7	0.8750	116																							240	ə	g	∅	∅	n	g	a	E	K	∅	∅	N	K	A	7	1	∅	∅	4	1	7																																																																			241	ɨ	ʔ	∅	∅	n	g	ɨ	I	H	∅	∅	N	K	I	7	1	∅	∅	4	1	7																																																																																																																																																																																																																																																																																														
3	0.3750	6	0.7500	116																							240	n	ə	g	∅	g	a	d	N	E	K	∅	K	A	T	4	7	1	∅	1	7	1																																																																			241	n	ɨ	ʔ	∅	g	ɨ	d	N	I	H	∅	K	I	T	4	7	1	∅	1	7	1																																																																																																																																																																																																																																																																																														
4	0.5000	5	0.6250	116																							240	g	n	ə	g	a	d	-	K	N	E	K	A	T	_	1	4	7	1	7	1	0																																																																			241	g	n	ɨ	ʔ	ɨ	d	ʔ	K	N	I	H	I	T	H	1	4	7	1	7	1	1																																																																																																																																																																																																																																																																																														
5	0.6250	4	0.5000	116																							240	a	g	n	ə	d	-	-	A	K	N	E	T	_	_	7	1	4	7	1	0	0																																																																			241	ɨ	g	n	ɨ	d	ʔ	a	I	K	N	I	T	H	A	7	1	4	7	1	1	7																																																																																																																																																																																																																																																																																														
6	0.7500	3	0.3750	116																							240	d	a	g	n	-	-	∅	T	A	K	N	_	_	∅	1	7	1	4	0	0	∅																																																																			241	d	ɨ	g	n	ʔ	a	∅	T	I	K	N	H	A	∅	1	7	1	4	1	7	∅																																																																																																																																																																																																																																																																																														
7	0.8750	2	0.2500	116																							240	-	d	a	g	-	∅	∅	_	T	A	K	_	∅	∅	0	1	7	1	0	∅	∅																																																																			241	ʔ	d	ɨ	g	a	∅	∅	H	T	I	K	A	∅	∅	1	1	7	1	7	∅	∅																																																																																																																																																																																																																																																																																														
8	1.0000	1	0.1250	116																							240	-	-	d	a	∅	∅	∅	_	_	T	A	∅	∅	∅	0	0	1	7	∅	∅	∅																																																																			241	a	ʔ	d	ɨ	∅	∅	∅	A	H	T	I	∅	∅	∅	7	1	1	7	∅	∅	∅																																																																																																																																																																																																																																																																																														
1	0.2500	4	1.0000	118																																													242	tʃ	∅	∅	∅	ə	n	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																							243	tʃ	∅	∅	∅	ə	n	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																							244	tʃ	∅	∅	∅	ə	n	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7	245	tʃ	∅	∅	∅	ə	n	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7	246	tʃ	∅	∅	∅	ə	ɲ	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																																																																			247	tʃ	∅	∅	∅	ə	ɲː	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																																																																																																																																				
2	0.5000	3	0.7500	118																																													242	ə	tʃ	∅	∅	n	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																							243	ə	tʃ	∅	∅	n	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																							244	ə	tʃ	∅	∅	n	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅	245	ə	tʃ	∅	∅	n	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅	246	ə	tʃ	∅	∅	ɲ	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																																																																			247	ə	tʃ	∅	∅	ɲː	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																																																																																																																																				
3	0.7500	2	0.5000	118																																													242	n	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																							243	n	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																							244	n	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅	245	n	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅	246	ɲ	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																																																																			247	ɲː	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																																																																																																																																				
4	1.0000	1	0.2500	118																																													242	ə	n	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅																							243	ə	n	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅																							244	ə	n	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅	245	ə	n	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅	246	ə	ɲ	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																			247	ə	ɲː	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																																																																																				
1	0.1429	7	1.0000	119																																													248	ʔ	∅	∅	∅	a	n	g	H	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1	249	ʔ	∅	∅	∅	a	n	g	H	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1	250	ʔ	∅	∅	∅	a	n	g	H	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1																							251	ʔ	∅	∅	∅	a	n	g	H	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1	252	ʔ	∅	∅	∅	a	n	g	H	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1	253	ʔ	∅	∅	∅	a	n	g	H	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1																							254	ʔ	∅	∅	∅	a	n	g	H	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1	255	ʔ	∅	∅	∅	a	n	g	H	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1	256	ʔ	∅	∅	∅	a	n	g	H	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1	257	ʔ	∅	∅	∅	a	n	g	H	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1																																																																																																														
2	0.2857	6	0.8571	119																																													248	a	ʔ	∅	∅	n	g	a	A	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7	249	a	ʔ	∅	∅	n	g	a	A	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7	250	a	ʔ	∅	∅	n	g	a	A	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7																							251	a	ʔ	∅	∅	n	g	a	A	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7	252	a	ʔ	∅	∅	n	g	a	A	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7	253	a	ʔ	∅	∅	n	g	a	A	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7																							254	a	ʔ	∅	∅	n	g	a	A	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7	255	a	ʔ	∅	∅	n	g	a	A	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7	256	a	ʔ	∅	∅	n	g	a	A	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7	257	a	ʔ	∅	∅	n	g	a	A	H	∅	∅	N	K	A	7	1	∅	∅	4	1	7																																																																																																														
3	0.4286	5	0.7143	119																																													248	n	a	ʔ	∅	g	a	tʃ	N	A	H	∅	K	A	T	4	7	1	∅	1	7	1	249	n	a	ʔ	∅	g	a	tʃː	N	A	H	∅	K	A	T	4	7	1	∅	1	7	1	250	n	a	ʔ	∅	g	a	tʃː	N	A	H	∅	K	A	T	4	7	1	∅	1	7	1																							251	n	a	ʔ	∅	g	a	tʃː	N	A	H	∅	K	A	T	4	7	1	∅	1	7	1	252	n	a	ʔ	∅	g	a	tʃ	N	A	H	∅	K	A	T	4	7	1	∅	1	7	1	253	n	a	ʔ	∅	g	a	tʃ	N	A	H	∅	K	A	T	4	7	1	∅	1	7	1																							254	n	a	ʔ	∅	g	a	tʃ	N	A	H	∅	K	A	T	4	7	1	∅	1	7	1	255	n	a	ʔ	∅	g	a	tʃ	N	A	H	∅	K	A	T	4	7	1	∅	1	7	1	256	n	a	ʔ	∅	g	a	tʃ	N	A	H	∅	K	A	T	4	7	1	∅	1	7	1	257	n	a	ʔ	∅	g	a	tʃ	N	A	H	∅	K	A	T	4	7	1	∅	1	7	1																																																																																																														
4	0.5714	4	0.5714	119																																													248	g	n	a	ʔ	a	tʃ	a	K	N	A	H	A	T	A	1	4	7	1	7	1	7	249	g	n	a	ʔ	a	tʃː	ə	K	N	A	H	A	T	E	1	4	7	1	7	1	7	250	g	n	a	ʔ	a	tʃː	a	K	N	A	H	A	T	A	1	4	7	1	7	1	7																							251	g	n	a	ʔ	a	tʃː	a	K	N	A	H	A	T	A	1	4	7	1	7	1	7	252	g	n	a	ʔ	a	tʃ	a	K	N	A	H	A	T	A	1	4	7	1	7	1	7	253	g	n	a	ʔ	a	tʃ	a	K	N	A	H	A	T	A	1	4	7	1	7	1	7																							254	g	n	a	ʔ	a	tʃ	a	K	N	A	H	A	T	A	1	4	7	1	7	1	7	255	g	n	a	ʔ	a	tʃ	a	K	N	A	H	A	T	A	1	4	7	1	7	1	7	256	g	n	a	ʔ	a	tʃ	a	K	N	A	H	A	T	A	1	4	7	1	7	1	7	257	g	n	a	ʔ	a	tʃ	a	K	N	A	H	A	T	A	1	4	7	1	7	1	7																																																																																																														
5	0.7143	3	0.4286	119																																													248	a	g	n	a	tʃ	a	∅	A	K	N	A	T	A	∅	7	1	4	7	1	7	∅	249	a	g	n	a	tʃː	ə	∅	A	K	N	A	T	E	∅	7	1	4	7	1	7	∅	250	a	g	n	a	tʃː	a	∅	A	K	N	A	T	A	∅	7	1	4	7	1	7	∅																							251	a	g	n	a	tʃː	a	∅	A	K	N	A	T	A	∅	7	1	4	7	1	7	∅	252	a	g	n	a	tʃ	a	∅	A	K	N	A	T	A	∅	7	1	4	7	1	7	∅	253	a	g	n	a	tʃ	a	∅	A	K	N	A	T	A	∅	7	1	4	7	1	7	∅																							254	a	g	n	a	tʃ	a	∅	A	K	N	A	T	A	∅	7	1	4	7	1	7	∅	255	a	g	n	a	tʃ	a	∅	A	K	N	A	T	A	∅	7	1	4	7	1	7	∅	256	a	g	n	a	tʃ	a	∅	A	K	N	A	T	A	∅	7	1	4	7	1	7	∅	257	a	g	n	a	tʃ	a	∅	A	K	N	A	T	A	∅	7	1	4	7	1	7	∅																																																																																																														
6	0.8571	2	0.2857	119																																													248	tʃ	a	g	n	a	∅	∅	T	A	K	N	A	∅	∅	1	7	1	4	7	∅	∅	249	tʃː	a	g	n	ə	∅	∅	T	A	K	N	E	∅	∅	1	7	1	4	7	∅	∅	250	tʃː	a	g	n	a	∅	∅	T	A	K	N	A	∅	∅	1	7	1	4	7	∅	∅																							251	tʃː	a	g	n	a	∅	∅	T	A	K	N	A	∅	∅	1	7	1	4	7	∅	∅	252	tʃ	a	g	n	a	∅	∅	T	A	K	N	A	∅	∅	1	7	1	4	7	∅	∅	253	tʃ	a	g	n	a	∅	∅	T	A	K	N	A	∅	∅	1	7	1	4	7	∅	∅																							254	tʃ	a	g	n	a	∅	∅	T	A	K	N	A	∅	∅	1	7	1	4	7	∅	∅	255	tʃ	a	g	n	a	∅	∅	T	A	K	N	A	∅	∅	1	7	1	4	7	∅	∅	256	tʃ	a	g	n	a	∅	∅	T	A	K	N	A	∅	∅	1	7	1	4	7	∅	∅	257	tʃ	a	g	n	a	∅	∅	T	A	K	N	A	∅	∅	1	7	1	4	7	∅	∅																																																																																																														
