index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
2	0.6667	2	0.6667	217																							307	a	ʔ	∅	∅	w	∅	∅	A	H	∅	∅	W	∅	∅	7	1	∅	∅	6	∅	∅																																																																																																																																																											308	aː	ʔ	∅	∅	w	∅	∅	A	H	∅	∅	W	∅	∅	7	1	∅	∅	6	∅	∅																																																																																																																																																																																																						
3	1.0000	1	0.3333	217																							307	w	a	ʔ	∅	∅	∅	∅	W	A	H	∅	∅	∅	∅	6	7	1	∅	∅	∅	∅																																																																																																																																																											308	w	aː	ʔ	∅	∅	∅	∅	W	A	H	∅	∅	∅	∅	6	7	1	∅	∅	∅	∅																																																																																																																																																																																																						
1	0.2000	5	1.0000	219																																													309	g	∅	∅	∅	ə	p	a	K	∅	∅	∅	E	P	A	1	∅	∅	∅	7	1	7																							310	g	∅	∅	∅	ə	bː	a	K	∅	∅	∅	E	P	A	1	∅	∅	∅	7	1	7																							311	g	∅	∅	∅	ə	pː	a	K	∅	∅	∅	E	P	A	1	∅	∅	∅	7	1	7	312	g	∅	∅	∅	ə	p	a	K	∅	∅	∅	E	P	A	1	∅	∅	∅	7	1	7	313	g	∅	∅	∅	ə	p	a	K	∅	∅	∅	E	P	A	1	∅	∅	∅	7	1	7																							314	g	∅	∅	∅	ə	p	a	K	∅	∅	∅	E	P	A	1	∅	∅	∅	7	1	7																							315	g	∅	∅	∅	ə	bː	a	K	∅	∅	∅	E	P	A	1	∅	∅	∅	7	1	7	316	g	∅	∅	∅	ə	bː	a	K	∅	∅	∅	E	P	A	1	∅	∅	∅	7	1	7																																																																																																														
2	0.4000	4	0.8000	219																																													309	ə	g	∅	∅	p	a	t	E	K	∅	∅	P	A	T	7	1	∅	∅	1	7	1																							310	ə	g	∅	∅	bː	a	t	E	K	∅	∅	P	A	T	7	1	∅	∅	1	7	1																							311	ə	g	∅	∅	pː	a	t	E	K	∅	∅	P	A	T	7	1	∅	∅	1	7	1	312	ə	g	∅	∅	p	a	t	E	K	∅	∅	P	A	T	7	1	∅	∅	1	7	1	313	ə	g	∅	∅	p	a	t	E	K	∅	∅	P	A	T	7	1	∅	∅	1	7	1																							314	ə	g	∅	∅	p	a	d	E	K	∅	∅	P	A	T	7	1	∅	∅	1	7	1																							315	ə	g	∅	∅	bː	a	t	E	K	∅	∅	P	A	T	7	1	∅	∅	1	7	1	316	ə	g	∅	∅	bː	a	t	E	K	∅	∅	P	A	T	7	1	∅	∅	1	7	1																																																																																																														
3	0.6000	3	0.6000	219																																													309	p	ə	g	∅	a	t	∅	P	E	K	∅	A	T	∅	1	7	1	∅	7	1	∅																							310	bː	ə	g	∅	a	t	∅	P	E	K	∅	A	T	∅	1	7	1	∅	7	1	∅																							311	pː	ə	g	∅	a	t	∅	P	E	K	∅	A	T	∅	1	7	1	∅	7	1	∅	312	p	ə	g	∅	a	t	∅	P	E	K	∅	A	T	∅	1	7	1	∅	7	1	∅	313	p	ə	g	∅	a	t	∅	P	E	K	∅	A	T	∅	1	7	1	∅	7	1	∅																							314	p	ə	g	∅	a	d	∅	P	E	K	∅	A	T	∅	1	7	1	∅	7	1	∅																							315	bː	ə	g	∅	a	t	∅	P	E	K	∅	A	T	∅	1	7	1	∅	7	1	∅	316	bː	ə	g	∅	a	t	∅	P	E	K	∅	A	T	∅	1	7	1	∅	7	1	∅																																																																																																														
4	0.8000	2	0.4000	219																																													309	a	p	ə	g	t	∅	∅	A	P	E	K	T	∅	∅	7	1	7	1	1	∅	∅																							310	a	bː	ə	g	t	∅	∅	A	P	E	K	T	∅	∅	7	1	7	1	1	∅	∅																							311	a	pː	ə	g	t	∅	∅	A	P	E	K	T	∅	∅	7	1	7	1	1	∅	∅	312	a	p	ə	g	t	∅	∅	A	P	E	K	T	∅	∅	7	1	7	1	1	∅	∅	313	a	p	ə	g	t	∅	∅	A	P	E	K	T	∅	∅	7	1	7	1	1	∅	∅																							314	a	p	ə	g	d	∅	∅	A	P	E	K	T	∅	∅	7	1	7	1	1	∅	∅																							315	a	bː	ə	g	t	∅	∅	A	P	E	K	T	∅	∅	7	1	7	1	1	∅	∅	316	a	bː	ə	g	t	∅	∅	A	P	E	K	T	∅	∅	7	1	7	1	1	∅	∅																																																																																																														
5	1.0000	1	0.2000	219																																													309	t	a	p	ə	∅	∅	∅	T	A	P	E	∅	∅	∅	1	7	1	7	∅	∅	∅																							310	t	a	bː	ə	∅	∅	∅	T	A	P	E	∅	∅	∅	1	7	1	7	∅	∅	∅																							311	t	a	pː	ə	∅	∅	∅	T	A	P	E	∅	∅	∅	1	7	1	7	∅	∅	∅	312	t	a	p	ə	∅	∅	∅	T	A	P	E	∅	∅	∅	1	7	1	7	∅	∅	∅	313	t	a	p	ə	∅	∅	∅	T	A	P	E	∅	∅	∅	1	7	1	7	∅	∅	∅																							314	d	a	p	ə	∅	∅	∅	T	A	P	E	∅	∅	∅	1	7	1	7	∅	∅	∅																							315	t	a	bː	ə	∅	∅	∅	T	A	P	E	∅	∅	∅	1	7	1	7	∅	∅	∅	316	t	a	bː	ə	∅	∅	∅	T	A	P	E	∅	∅	∅	1	7	1	7	∅	∅	∅																																																																																																														
1	0.2000	5	1.0000	220																																													317	tʃ	∅	∅	∅	ə	w	a	T	∅	∅	∅	E	W	A	1	∅	∅	∅	7	6	7																							318	tʃ	∅	∅	∅	ə	w	a	T	∅	∅	∅	E	W	A	1	∅	∅	∅	7	6	7																							319	tʃ	∅	∅	∅	ə	w	a	T	∅	∅	∅	E	W	A	1	∅	∅	∅	7	6	7	320	tʃ	∅	∅	∅	ə	w	a	T	∅	∅	∅	E	W	A	1	∅	∅	∅	7	6	7	321	tʃ	∅	∅	∅	o	w	a	T	∅	∅	∅	U	W	A	1	∅	∅	∅	7	6	7																							322	tʃ	∅	∅	∅	ə	w	a	T	∅	∅	∅	E	W	A	1	∅	∅	∅	7	6	7																																													323	tʃ	∅	∅	∅	ə	w	a	T	∅	∅	∅	E	W	A	1	∅	∅	∅	7	6	7																																																																																																														
2	0.4000	4	0.8000	220																																													317	ə	tʃ	∅	∅	w	a	tʃ	E	T	∅	∅	W	A	T	7	1	∅	∅	6	7	1																							318	ə	tʃ	∅	∅	w	a	tʃ	E	T	∅	∅	W	A	T	7	1	∅	∅	6	7	1																							319	ə	tʃ	∅	∅	w	a	tʃ	E	T	∅	∅	W	A	T	7	1	∅	∅	6	7	1	320	ə	tʃ	∅	∅	w	a	tʃ	E	T	∅	∅	W	A	T	7	1	∅	∅	6	7	1	321	o	tʃ	∅	∅	w	a	tʃ	U	T	∅	∅	W	A	T	7	1	∅	∅	6	7	1																							322	ə	tʃ	∅	∅	w	a	dʒ	E	T	∅	∅	W	A	T	7	1	∅	∅	6	7	1																																													323	ə	tʃ	∅	∅	w	a	tʃ	E	T	∅	∅	W	A	T	7	1	∅	∅	6	7	1																																																																																																														
3	0.6000	3	0.6000	220																																													317	w	ə	tʃ	∅	a	tʃ	∅	W	E	T	∅	A	T	∅	6	7	1	∅	7	1	∅																							318	w	ə	tʃ	∅	a	tʃ	∅	W	E	T	∅	A	T	∅	6	7	1	∅	7	1	∅																							319	w	ə	tʃ	∅	a	tʃ	∅	W	E	T	∅	A	T	∅	6	7	1	∅	7	1	∅	320	w	ə	tʃ	∅	a	tʃ	∅	W	E	T	∅	A	T	∅	6	7	1	∅	7	1	∅	321	w	o	tʃ	∅	a	tʃ	∅	W	U	T	∅	A	T	∅	6	7	1	∅	7	1	∅																							322	w	ə	tʃ	∅	a	dʒ	∅	W	E	T	∅	A	T	∅	6	7	1	∅	7	1	∅																																													323	w	ə	tʃ	∅	a	tʃ	∅	W	E	T	∅	A	T	∅	6	7	1	∅	7	1	∅																																																																																																														
4	0.8000	2	0.4000	220																																													317	a	w	ə	tʃ	tʃ	∅	∅	A	W	E	T	T	∅	∅	7	6	7	1	1	∅	∅																							318	a	w	ə	tʃ	tʃ	∅	∅	A	W	E	T	T	∅	∅	7	6	7	1	1	∅	∅																							319	a	w	ə	tʃ	tʃ	∅	∅	A	W	E	T	T	∅	∅	7	6	7	1	1	∅	∅	320	a	w	ə	tʃ	tʃ	∅	∅	A	W	E	T	T	∅	∅	7	6	7	1	1	∅	∅	321	a	w	o	tʃ	tʃ	∅	∅	A	W	U	T	T	∅	∅	7	6	7	1	1	∅	∅																							322	a	w	ə	tʃ	dʒ	∅	∅	A	W	E	T	T	∅	∅	7	6	7	1	1	∅	∅																																													323	a	w	ə	tʃ	tʃ	∅	∅	A	W	E	T	T	∅	∅	7	6	7	1	1	∅	∅																																																																																																														
5	1.0000	1	0.2000	220																																													317	tʃ	a	w	ə	∅	∅	∅	T	A	W	E	∅	∅	∅	1	7	6	7	∅	∅	∅																							318	tʃ	a	w	ə	∅	∅	∅	T	A	W	E	∅	∅	∅	1	7	6	7	∅	∅	∅																							319	tʃ	a	w	ə	∅	∅	∅	T	A	W	E	∅	∅	∅	1	7	6	7	∅	∅	∅	320	tʃ	a	w	ə	∅	∅	∅	T	A	W	E	∅	∅	∅	1	7	6	7	∅	∅	∅	321	tʃ	a	w	o	∅	∅	∅	T	A	W	U	∅	∅	∅	1	7	6	7	∅	∅	∅																							322	dʒ	a	w	ə	∅	∅	∅	T	A	W	E	∅	∅	∅	1	7	6	7	∅	∅	∅																																													323	tʃ	a	w	ə	∅	∅	∅	T	A	W	E	∅	∅	∅	1	7	6	7	∅	∅	∅																																																																																																														
1	0.1667	6	1.0000	221																																													324	dʒ	∅	∅	∅	ə	p	ə	T	∅	∅	∅	E	P	E	1	∅	∅	∅	7	1	7																																																																			325	dʒ	∅	∅	∅	ə	pː	ə	T	∅	∅	∅	E	P	E	1	∅	∅	∅	7	1	7	326	dʒ	∅	∅	∅	ə	p	ə	T	∅	∅	∅	E	P	E	1	∅	∅	∅	7	1	7	327	dʒ	∅	∅	∅	ə	pː	ə	T	∅	∅	∅	E	P	E	1	∅	∅	∅	7	1	7																							328	dʒ	∅	∅	∅	ə	p	ə	T	∅	∅	∅	E	P	E	1	∅	∅	∅	7	1	7																							329	ʒ	∅	∅	∅	ə	bː	ə	S	∅	∅	∅	E	P	E	3	∅	∅	∅	7	1	7																																																																																																																																				
2	0.3333	5	0.8333	221																																													324	ə	dʒ	∅	∅	p	ə	r	E	T	∅	∅	P	E	R	7	1	∅	∅	1	7	5																																																																			325	ə	dʒ	∅	∅	pː	ə	r	E	T	∅	∅	P	E	R	7	1	∅	∅	1	7	5	326	ə	dʒ	∅	∅	p	ə	r	E	T	∅	∅	P	E	R	7	1	∅	∅	1	7	5	327	ə	dʒ	∅	∅	pː	ə	r	E	T	∅	∅	P	E	R	7	1	∅	∅	1	7	5																							328	ə	dʒ	∅	∅	p	ə	r	E	T	∅	∅	P	E	R	7	1	∅	∅	1	7	5																							329	ə	ʒ	∅	∅	bː	ə	r	E	S	∅	∅	P	E	R	7	3	∅	∅	1	7	5																																																																																																																																				
3	0.5000	4	0.6667	221																																													324	p	ə	dʒ	∅	ə	r	ə	P	E	T	∅	E	R	E	1	7	1	∅	7	5	7																																																																			325	pː	ə	dʒ	∅	ə	r	ə	P	E	T	∅	E	R	E	1	7	1	∅	7	5	7	326	p	ə	dʒ	∅	ə	r	ə	P	E	T	∅	E	R	E	1	7	1	∅	7	5	7	327	pː	ə	dʒ	∅	ə	r	ə	P	E	T	∅	E	R	E	1	7	1	∅	7	5	7																							328	p	ə	dʒ	∅	ə	r	ə	P	E	T	∅	E	R	E	1	7	1	∅	7	5	7																							329	bː	ə	ʒ	∅	ə	r	ə	P	E	S	∅	E	R	E	1	7	3	∅	7	5	7																																																																																																																																				
4	0.6667	3	0.5000	221																																													324	ə	p	ə	dʒ	r	ə	∅	E	P	E	T	R	E	∅	7	1	7	1	5	7	∅																																																																			325	ə	pː	ə	dʒ	r	ə	∅	E	P	E	T	R	E	∅	7	1	7	1	5	7	∅	326	ə	p	ə	dʒ	r	ə	∅	E	P	E	T	R	E	∅	7	1	7	1	5	7	∅	327	ə	pː	ə	dʒ	r	ə	∅	E	P	E	T	R	E	∅	7	1	7	1	5	7	∅																							328	ə	p	ə	dʒ	r	ə	∅	E	P	E	T	R	E	∅	7	1	7	1	5	7	∅																							329	ə	bː	ə	ʒ	r	ə	∅	E	P	E	S	R	E	∅	7	1	7	3	5	7	∅																																																																																																																																				
5	0.8333	2	0.3333	221																																													324	r	ə	p	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅																																																																			325	r	ə	pː	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅	326	r	ə	p	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅	327	r	ə	pː	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅																							328	r	ə	p	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅																							329	r	ə	bː	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅																																																																																																																																				
6	1.0000	1	0.1667	221																																													324	ə	r	ə	p	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																			325	ə	r	ə	pː	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅	326	ə	r	ə	p	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅	327	ə	r	ə	pː	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅																							328	ə	r	ə	p	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅																							329	ə	r	ə	bː	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																																																				
1	0.1667	6	1.0000	222																																																																																									330	f	∅	∅	∅	ə	dʒː	ə	B	∅	∅	∅	E	T	E	3	∅	∅	∅	7	1	7	331	f	∅	∅	∅	ə	sː	ə	B	∅	∅	∅	E	S	E	3	∅	∅	∅	7	3	7																																																																																																																																																											332	f	∅	∅	∅	ə	dʒː	ə	B	∅	∅	∅	E	T	E	3	∅	∅	∅	7	1	7																																																																																																														
2	0.3333	5	0.8333	222																																																																																									330	ə	f	∅	∅	dʒː	ə	m	E	B	∅	∅	T	E	M	7	3	∅	∅	1	7	4	331	ə	f	∅	∅	sː	ə	m	E	B	∅	∅	S	E	M	7	3	∅	∅	3	7	4																																																																																																																																																											332	ə	f	∅	∅	dʒː	ə	m	E	B	∅	∅	T	E	M	7	3	∅	∅	1	7	4																																																																																																														
3	0.5000	4	0.6667	222																																																																																									330	dʒː	ə	f	∅	ə	m	-	T	E	B	∅	E	M	_	1	7	3	∅	7	4	0	331	sː	ə	f	∅	ə	m	ə	S	E	B	∅	E	M	E	3	7	3	∅	7	4	7																																																																																																																																																											332	dʒː	ə	f	∅	ə	m	-	T	E	B	∅	E	M	_	1	7	3	∅	7	4	0																																																																																																														
4	0.6667	3	0.5000	222																																																																																									330	ə	dʒː	ə	f	m	-	∅	E	T	E	B	M	_	∅	7	1	7	3	4	0	∅	331	ə	sː	ə	f	m	ə	∅	E	S	E	B	M	E	∅	7	3	7	3	4	7	∅																																																																																																																																																											332	ə	dʒː	ə	f	m	-	∅	E	T	E	B	M	_	∅	7	1	7	3	4	0	∅																																																																																																														
5	0.8333	2	0.3333	222																																																																																									330	m	ə	dʒː	ə	-	∅	∅	M	E	T	E	_	∅	∅	4	7	1	7	0	∅	∅	331	m	ə	sː	ə	ə	∅	∅	M	E	S	E	E	∅	∅	4	7	3	7	7	∅	∅																																																																																																																																																											332	m	ə	dʒː	ə	-	∅	∅	M	E	T	E	_	∅	∅	4	7	1	7	0	∅	∅																																																																																																														
6	1.0000	1	0.1667	222																																																																																									330	-	m	ə	dʒː	∅	∅	∅	_	M	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅	331	ə	m	ə	sː	∅	∅	∅	E	M	E	S	∅	∅	∅	7	4	7	3	∅	∅	∅																																																																																																																																																											332	-	m	ə	dʒː	∅	∅	∅	_	M	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																																																																																																														
1	0.1667	6	1.0000	224																																																																																																															333	ħ	∅	∅	∅	ə	r	m	H	∅	∅	∅	E	R	M	3	∅	∅	∅	7	5	4																																																																																																																																																																																																							334	h	∅	∅	∅	a	r	m	H	∅	∅	∅	A	R	M	3	∅	∅	∅	7	5	4	335	ħ	∅	∅	∅	a	r	m	H	∅	∅	∅	A	R	M	3	∅	∅	∅	7	5	4																																												
2	0.3333	5	0.8333	224																																																																																																															333	ə	ħ	∅	∅	r	m	ə	E	H	∅	∅	R	M	E	7	3	∅	∅	5	4	7																																																																																																																																																																																																							334	a	h	∅	∅	r	m	ə	A	H	∅	∅	R	M	E	7	3	∅	∅	5	4	7	335	a	ħ	∅	∅	r	m	a	A	H	∅	∅	R	M	A	7	3	∅	∅	5	4	7																																												
3	0.5000	4	0.6667	224																																																																																																															333	r	ə	ħ	∅	m	ə	z	R	E	H	∅	M	E	S	5	7	3	∅	4	7	3																																																																																																																																																																																																							334	r	a	h	∅	m	ə	z	R	A	H	∅	M	E	S	5	7	3	∅	4	7	3	335	r	a	ħ	∅	m	a	z	R	A	H	∅	M	A	S	5	7	3	∅	4	7	3																																												
4	0.6667	3	0.5000	224																																																																																																															333	m	r	ə	ħ	ə	z	∅	M	R	E	H	E	S	∅	4	5	7	3	7	3	∅																																																																																																																																																																																																							334	m	r	a	h	ə	z	∅	M	R	A	H	E	S	∅	4	5	7	3	7	3	∅	335	m	r	a	ħ	a	z	∅	M	R	A	H	A	S	∅	4	5	7	3	7	3	∅																																												
5	0.8333	2	0.3333	224																																																																																																															333	ə	m	r	ə	z	∅	∅	E	M	R	E	S	∅	∅	7	4	5	7	3	∅	∅																																																																																																																																																																																																							334	ə	m	r	a	z	∅	∅	E	M	R	A	S	∅	∅	7	4	5	7	3	∅	∅	335	a	m	r	a	z	∅	∅	A	M	R	A	S	∅	∅	7	4	5	7	3	∅	∅																																												
6	1.0000	1	0.1667	224																																																																																																															333	z	ə	m	r	∅	∅	∅	S	E	M	R	∅	∅	∅	3	7	4	5	∅	∅	∅																																																																																																																																																																																																							334	z	ə	m	r	∅	∅	∅	S	E	M	R	∅	∅	∅	3	7	4	5	∅	∅	∅	335	z	a	m	r	∅	∅	∅	S	A	M	R	∅	∅	∅	3	7	4	5	∅	∅	∅																																												
