index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
2	0.3333	5	0.8333	221																																													206	ə	dʒ	∅	∅	p	ə	r	E	T	∅	∅	P	E	R	7	1	∅	∅	1	7	5																																																																			207	ə	dʒ	∅	∅	pː	ə	r	E	T	∅	∅	P	E	R	7	1	∅	∅	1	7	5	208	ə	dʒ	∅	∅	p	ə	r	E	T	∅	∅	P	E	R	7	1	∅	∅	1	7	5	209	ə	dʒ	∅	∅	pː	ə	r	E	T	∅	∅	P	E	R	7	1	∅	∅	1	7	5																							210	ə	dʒ	∅	∅	p	ə	r	E	T	∅	∅	P	E	R	7	1	∅	∅	1	7	5																							211	ə	ʒ	∅	∅	bː	ə	r	E	S	∅	∅	P	E	R	7	3	∅	∅	1	7	5																																																																																																																																				
3	0.5000	4	0.6667	221																																													206	p	ə	dʒ	∅	ə	r	ə	P	E	T	∅	E	R	E	1	7	1	∅	7	5	7																																																																			207	pː	ə	dʒ	∅	ə	r	ə	P	E	T	∅	E	R	E	1	7	1	∅	7	5	7	208	p	ə	dʒ	∅	ə	r	ə	P	E	T	∅	E	R	E	1	7	1	∅	7	5	7	209	pː	ə	dʒ	∅	ə	r	ə	P	E	T	∅	E	R	E	1	7	1	∅	7	5	7																							210	p	ə	dʒ	∅	ə	r	ə	P	E	T	∅	E	R	E	1	7	1	∅	7	5	7																							211	bː	ə	ʒ	∅	ə	r	ə	P	E	S	∅	E	R	E	1	7	3	∅	7	5	7																																																																																																																																				
4	0.6667	3	0.5000	221																																													206	ə	p	ə	dʒ	r	ə	∅	E	P	E	T	R	E	∅	7	1	7	1	5	7	∅																																																																			207	ə	pː	ə	dʒ	r	ə	∅	E	P	E	T	R	E	∅	7	1	7	1	5	7	∅	208	ə	p	ə	dʒ	r	ə	∅	E	P	E	T	R	E	∅	7	1	7	1	5	7	∅	209	ə	pː	ə	dʒ	r	ə	∅	E	P	E	T	R	E	∅	7	1	7	1	5	7	∅																							210	ə	p	ə	dʒ	r	ə	∅	E	P	E	T	R	E	∅	7	1	7	1	5	7	∅																							211	ə	bː	ə	ʒ	r	ə	∅	E	P	E	S	R	E	∅	7	1	7	3	5	7	∅																																																																																																																																				
5	0.8333	2	0.3333	221																																													206	r	ə	p	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅																																																																			207	r	ə	pː	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅	208	r	ə	p	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅	209	r	ə	pː	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅																							210	r	ə	p	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅																							211	r	ə	bː	ə	ə	∅	∅	R	E	P	E	E	∅	∅	5	7	1	7	7	∅	∅																																																																																																																																				
6	1.0000	1	0.1667	221																																													206	ə	r	ə	p	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																			207	ə	r	ə	pː	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅	208	ə	r	ə	p	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅	209	ə	r	ə	pː	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅																							210	ə	r	ə	p	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅																							211	ə	r	ə	bː	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																																																				
1	0.1667	6	1.0000	222																																																																																									212	f	∅	∅	∅	ə	dʒː	ə	B	∅	∅	∅	E	T	E	3	∅	∅	∅	7	1	7	213	f	∅	∅	∅	ə	sː	ə	B	∅	∅	∅	E	S	E	3	∅	∅	∅	7	3	7																																																																																																																																																											214	f	∅	∅	∅	ə	dʒː	ə	B	∅	∅	∅	E	T	E	3	∅	∅	∅	7	1	7																																																																																																														
2	0.3333	5	0.8333	222																																																																																									212	ə	f	∅	∅	dʒː	ə	m	E	B	∅	∅	T	E	M	7	3	∅	∅	1	7	4	213	ə	f	∅	∅	sː	ə	m	E	B	∅	∅	S	E	M	7	3	∅	∅	3	7	4																																																																																																																																																											214	ə	f	∅	∅	dʒː	ə	m	E	B	∅	∅	T	E	M	7	3	∅	∅	1	7	4																																																																																																														
3	0.5000	4	0.6667	222																																																																																									212	dʒː	ə	f	∅	ə	m	-	T	E	B	∅	E	M	_	1	7	3	∅	7	4	0	213	sː	ə	f	∅	ə	m	ə	S	E	B	∅	E	M	E	3	7	3	∅	7	4	7																																																																																																																																																											214	dʒː	ə	f	∅	ə	m	-	T	E	B	∅	E	M	_	1	7	3	∅	7	4	0																																																																																																														
4	0.6667	3	0.5000	222																																																																																									212	ə	dʒː	ə	f	m	-	∅	E	T	E	B	M	_	∅	7	1	7	3	4	0	∅	213	ə	sː	ə	f	m	ə	∅	E	S	E	B	M	E	∅	7	3	7	3	4	7	∅																																																																																																																																																											214	ə	dʒː	ə	f	m	-	∅	E	T	E	B	M	_	∅	7	1	7	3	4	0	∅																																																																																																														
5	0.8333	2	0.3333	222																																																																																									212	m	ə	dʒː	ə	-	∅	∅	M	E	T	E	_	∅	∅	4	7	1	7	0	∅	∅	213	m	ə	sː	ə	ə	∅	∅	M	E	S	E	E	∅	∅	4	7	3	7	7	∅	∅																																																																																																																																																											214	m	ə	dʒː	ə	-	∅	∅	M	E	T	E	_	∅	∅	4	7	1	7	0	∅	∅																																																																																																														
6	1.0000	1	0.1667	222																																																																																									212	-	m	ə	dʒː	∅	∅	∅	_	M	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅	213	ə	m	ə	sː	∅	∅	∅	E	M	E	S	∅	∅	∅	7	4	7	3	∅	∅	∅																																																																																																																																																											214	-	m	ə	dʒː	∅	∅	∅	_	M	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																																																																																																														
1	0.1667	6	1.0000	224																																																																																																															215	ħ	∅	∅	∅	ə	r	m	H	∅	∅	∅	E	R	M	3	∅	∅	∅	7	5	4																																																																																																																																																																																																							216	h	∅	∅	∅	a	r	m	H	∅	∅	∅	A	R	M	3	∅	∅	∅	7	5	4	217	ħ	∅	∅	∅	a	r	m	H	∅	∅	∅	A	R	M	3	∅	∅	∅	7	5	4																																												
2	0.3333	5	0.8333	224																																																																																																															215	ə	ħ	∅	∅	r	m	ə	E	H	∅	∅	R	M	E	7	3	∅	∅	5	4	7																																																																																																																																																																																																							216	a	h	∅	∅	r	m	ə	A	H	∅	∅	R	M	E	7	3	∅	∅	5	4	7	217	a	ħ	∅	∅	r	m	a	A	H	∅	∅	R	M	A	7	3	∅	∅	5	4	7																																												
3	0.5000	4	0.6667	224																																																																																																															215	r	ə	ħ	∅	m	ə	z	R	E	H	∅	M	E	S	5	7	3	∅	4	7	3																																																																																																																																																																																																							216	r	a	h	∅	m	ə	z	R	A	H	∅	M	E	S	5	7	3	∅	4	7	3	217	r	a	ħ	∅	m	a	z	R	A	H	∅	M	A	S	5	7	3	∅	4	7	3																																												
4	0.6667	3	0.5000	224																																																																																																															215	m	r	ə	ħ	ə	z	∅	M	R	E	H	E	S	∅	4	5	7	3	7	3	∅																																																																																																																																																																																																							216	m	r	a	h	ə	z	∅	M	R	A	H	E	S	∅	4	5	7	3	7	3	∅	217	m	r	a	ħ	a	z	∅	M	R	A	H	A	S	∅	4	5	7	3	7	3	∅																																												
5	0.8333	2	0.3333	224																																																																																																															215	ə	m	r	ə	z	∅	∅	E	M	R	E	S	∅	∅	7	4	5	7	3	∅	∅																																																																																																																																																																																																							216	ə	m	r	a	z	∅	∅	E	M	R	A	S	∅	∅	7	4	5	7	3	∅	∅	217	a	m	r	a	z	∅	∅	A	M	R	A	S	∅	∅	7	4	5	7	3	∅	∅																																												
6	1.0000	1	0.1667	224																																																																																																															215	z	ə	m	r	∅	∅	∅	S	E	M	R	∅	∅	∅	3	7	4	5	∅	∅	∅																																																																																																																																																																																																							216	z	ə	m	r	∅	∅	∅	S	E	M	R	∅	∅	∅	3	7	4	5	∅	∅	∅	217	z	a	m	r	∅	∅	∅	S	A	M	R	∅	∅	∅	3	7	4	5	∅	∅	∅																																												
1	0.1111	9	1.0000	227																																																																																																																																																																																																							218	ʔ	∅	∅	∅	a	tʼ	ə	H	∅	∅	∅	A	T	E	1	∅	∅	∅	7	1	7																																																																																																																																					219	ʔ	∅	∅	∅	a	s	a	H	∅	∅	∅	A	S	A	1	∅	∅	∅	7	3	7																																												
2	0.2222	8	0.8889	227																																																																																																																																																																																																							218	a	ʔ	∅	∅	tʼ	ə	b	A	H	∅	∅	T	E	P	7	1	∅	∅	1	7	1																																																																																																																																					219	a	ʔ	∅	∅	s	a	b	A	H	∅	∅	S	A	P	7	1	∅	∅	3	7	1																																												
3	0.3333	7	0.7778	227																																																																																																																																																																																																							218	tʼ	a	ʔ	∅	ə	b	i	T	A	H	∅	E	P	I	1	7	1	∅	7	1	7																																																																																																																																					219	s	a	ʔ	∅	a	b	ɨ	S	A	H	∅	A	P	I	3	7	1	∅	7	1	7																																												
4	0.4444	6	0.6667	227																																																																																																																																																																																																							218	ə	tʼ	a	ʔ	b	i	-	E	T	A	H	P	I	_	7	1	7	1	1	7	0																																																																																																																																					219	a	s	a	ʔ	b	ɨ	ʕ	A	S	A	H	P	I	H	7	3	7	1	1	7	1																																												
5	0.5556	5	0.5556	227																																																																																																																																																																																																							218	b	ə	tʼ	a	i	-	ɲː	P	E	T	A	I	_	N	1	7	1	7	7	0	4																																																																																																																																					219	b	a	s	a	ɨ	ʕ	t	P	A	S	A	I	H	T	1	7	3	7	7	1	1																																												
6	0.6667	4	0.4444	227																																																																																																																																																																																																							218	i	b	ə	tʼ	-	ɲː	-	I	P	E	T	_	N	_	7	1	7	1	0	4	0																																																																																																																																					219	ɨ	b	a	s	ʕ	t	i	I	P	A	S	H	T	I	7	1	7	3	1	1	7																																												
7	0.7778	3	0.3333	227																																																																																																																																																																																																							218	-	i	b	ə	ɲː	-	∅	_	I	P	E	N	_	∅	0	7	1	7	4	0	∅																																																																																																																																					219	ʕ	ɨ	b	a	t	i	∅	H	I	P	A	T	I	∅	1	7	1	7	1	7	∅																																												
8	0.8889	2	0.2222	227																																																																																																																																																																																																							218	ɲː	-	i	b	-	∅	∅	N	_	I	P	_	∅	∅	4	0	7	1	0	∅	∅																																																																																																																																					219	t	ʕ	ɨ	b	i	∅	∅	T	H	I	P	I	∅	∅	1	1	7	1	7	∅	∅																																												
9	1.0000	1	0.1111	227																																																																																																																																																																																																							218	-	ɲː	-	i	∅	∅	∅	_	N	_	I	∅	∅	∅	0	4	0	7	∅	∅	∅																																																																																																																																					219	i	t	ʕ	ɨ	∅	∅	∅	I	T	H	I	∅	∅	∅	7	1	1	7	∅	∅	∅																																												
1	0.1429	7	1.0000	229																																																																																																																																																																																																																																																			220	tʃʼ	∅	∅	∅	ə	rː	ə	T	∅	∅	∅	E	R	E	1	∅	∅	∅	7	5	7																																																																			221	w	∅	∅	∅	ə	dː	ə	W	∅	∅	∅	E	T	E	6	∅	∅	∅	7	1	7	222	w	∅	∅	∅	ə	dː	ə	W	∅	∅	∅	E	T	E	6	∅	∅	∅	7	1	7																							223	ʔ	∅	∅	∅	a	tʃʼ	i	H	∅	∅	∅	A	T	I	1	∅	∅	∅	7	1	7
2	0.2857	6	0.8571	229																																																																																																																																																																																																																																																			220	ə	tʃʼ	∅	∅	rː	ə	s	E	T	∅	∅	R	E	S	7	1	∅	∅	5	7	3																																																																			221	ə	w	∅	∅	dː	ə	ʔ	E	W	∅	∅	T	E	H	7	6	∅	∅	1	7	1	222	ə	w	∅	∅	dː	ə	ʔ	E	W	∅	∅	T	E	H	7	6	∅	∅	1	7	1																							223	a	ʔ	∅	∅	tʃʼ	i	r	A	H	∅	∅	T	I	R	7	1	∅	∅	1	7	5
3	0.4286	5	0.7143	229																																																																																																																																																																																																																																																			220	rː	ə	tʃʼ	∅	ə	s	ə	R	E	T	∅	E	S	E	5	7	1	∅	7	3	7																																																																			221	dː	ə	w	∅	ə	ʔ	ə	T	E	W	∅	E	H	E	1	7	6	∅	7	1	7	222	dː	ə	w	∅	ə	ʔ	ə	T	E	W	∅	E	H	E	1	7	6	∅	7	1	7																							223	tʃʼ	a	ʔ	∅	i	r	aː	T	A	H	∅	I	R	A	1	7	1	∅	7	5	7
4	0.5714	4	0.5714	229																																																																																																																																																																																																																																																			220	ə	rː	ə	tʃʼ	s	ə	-	E	R	E	T	S	E	_	7	5	7	1	3	7	0																																																																			221	ə	dː	ə	w	ʔ	ə	-	E	T	E	W	H	E	_	7	1	7	6	1	7	0	222	ə	dː	ə	w	ʔ	ə	-	E	T	E	W	H	E	_	7	1	7	6	1	7	0																							223	i	tʃʼ	a	ʔ	r	aː	kʼ	I	T	A	H	R	A	K	7	1	7	1	5	7	1
5	0.7143	3	0.4286	229																																																																																																																																																																																																																																																			220	s	ə	rː	ə	ə	-	∅	S	E	R	E	E	_	∅	3	7	5	7	7	0	∅																																																																			221	ʔ	ə	dː	ə	ə	-	∅	H	E	T	E	E	_	∅	1	7	1	7	7	0	∅	222	ʔ	ə	dː	ə	ə	-	∅	H	E	T	E	E	_	∅	1	7	1	7	7	0	∅																							223	r	i	tʃʼ	a	aː	kʼ	∅	R	I	T	A	A	K	∅	5	7	1	7	7	1	∅
6	0.8571	2	0.2857	229																																																																																																																																																																																																																																																			220	ə	s	ə	rː	-	∅	∅	E	S	E	R	_	∅	∅	7	3	7	5	0	∅	∅																																																																			221	ə	ʔ	ə	dː	-	∅	∅	E	H	E	T	_	∅	∅	7	1	7	1	0	∅	∅	222	ə	ʔ	ə	dː	-	∅	∅	E	H	E	T	_	∅	∅	7	1	7	1	0	∅	∅																							223	aː	r	i	tʃʼ	kʼ	∅	∅	A	R	I	T	K	∅	∅	7	5	7	1	1	∅	∅
7	1.0000	1	0.1429	229																																																																																																																																																																																																																																																			220	-	ə	s	ə	∅	∅	∅	_	E	S	E	∅	∅	∅	0	7	3	7	∅	∅	∅																																																																			221	-	ə	ʔ	ə	∅	∅	∅	_	E	H	E	∅	∅	∅	0	7	1	7	∅	∅	∅	222	-	ə	ʔ	ə	∅	∅	∅	_	E	H	E	∅	∅	∅	0	7	1	7	∅	∅	∅																							223	kʼ	aː	r	i	∅	∅	∅	K	A	R	I	∅	∅	∅	1	7	5	7	∅	∅	∅
1	0.1429	7	1.0000	243	224	ʔ	∅	∅	∅	a	g	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7																																																																																																																																																																																	225	ʔ	∅	∅	∅	a	g	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7																							226	ʔ	∅	∅	∅	a	g	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7																							227	ʔ	∅	∅	∅	a	g	ə	H	∅	∅	∅	A	K	E	1	∅	∅	∅	7	1	7																																																																																									228	-	∅	∅	∅	-	g	aː	_	∅	∅	∅	_	K	A	0	∅	∅	∅	0	1	7
2	0.2857	6	0.8571	243	224	a	ʔ	∅	∅	g	ə	ɲː	A	H	∅	∅	K	E	N	7	1	∅	∅	1	7	4																																																																																																																																																																																	225	a	ʔ	∅	∅	g	ə	ɲ	A	H	∅	∅	K	E	N	7	1	∅	∅	1	7	4																							226	a	ʔ	∅	∅	g	ə	ɲː	A	H	∅	∅	K	E	N	7	1	∅	∅	1	7	4																							227	a	ʔ	∅	∅	g	ə	ɲː	A	H	∅	∅	K	E	N	7	1	∅	∅	1	7	4																																																																																									228	-	-	∅	∅	g	aː	ɲ	_	_	∅	∅	K	A	N	0	0	∅	∅	1	7	4
3	0.4286	5	0.7143	243	224	g	a	ʔ	∅	ə	ɲː	ə	K	A	H	∅	E	N	E	1	7	1	∅	7	4	7																																																																																																																																																																																	225	g	a	ʔ	∅	ə	ɲ	ə	K	A	H	∅	E	N	E	1	7	1	∅	7	4	7																							226	g	a	ʔ	∅	ə	ɲː	o	K	A	H	∅	E	N	U	1	7	1	∅	7	4	7																							227	g	a	ʔ	∅	ə	ɲː	ə	K	A	H	∅	E	N	E	1	7	1	∅	7	4	7																																																																																									228	g	-	-	∅	aː	ɲ	i	K	_	_	∅	A	N	I	1	0	0	∅	7	4	7
4	0.5714	4	0.5714	243	224	ə	g	a	ʔ	ɲː	ə	-	E	K	A	H	N	E	_	7	1	7	1	4	7	0																																																																																																																																																																																	225	ə	g	a	ʔ	ɲ	ə	-	E	K	A	H	N	E	_	7	1	7	1	4	7	0																							226	ə	g	a	ʔ	ɲː	o	-	E	K	A	H	N	U	_	7	1	7	1	4	7	0																							227	ə	g	a	ʔ	ɲː	ə	m	E	K	A	H	N	E	M	7	1	7	1	4	7	4																																																																																									228	aː	g	-	-	ɲ	i	-	A	K	_	_	N	I	_	7	1	0	0	4	7	0
5	0.7143	3	0.4286	243	224	ɲː	ə	g	a	ə	-	∅	N	E	K	A	E	_	∅	4	7	1	7	7	0	∅																																																																																																																																																																																	225	ɲ	ə	g	a	ə	-	∅	N	E	K	A	E	_	∅	4	7	1	7	7	0	∅																							226	ɲː	ə	g	a	o	-	∅	N	E	K	A	U	_	∅	4	7	1	7	7	0	∅																							227	ɲː	ə	g	a	ə	m	∅	N	E	K	A	E	M	∅	4	7	1	7	7	4	∅																																																																																									228	ɲ	aː	g	-	i	-	∅	N	A	K	_	I	_	∅	4	7	1	0	7	0	∅
6	0.8571	2	0.2857	243	224	ə	ɲː	ə	g	-	∅	∅	E	N	E	K	_	∅	∅	7	4	7	1	0	∅	∅																																																																																																																																																																																	225	ə	ɲ	ə	g	-	∅	∅	E	N	E	K	_	∅	∅	7	4	7	1	0	∅	∅																							226	o	ɲː	ə	g	-	∅	∅	U	N	E	K	_	∅	∅	7	4	7	1	0	∅	∅																							227	ə	ɲː	ə	g	m	∅	∅	E	N	E	K	M	∅	∅	7	4	7	1	4	∅	∅																																																																																									228	i	ɲ	aː	g	-	∅	∅	I	N	A	K	_	∅	∅	7	4	7	1	0	∅	∅
