index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
2	0.4000	4	0.8000	110	271	ə	d	∅	∅	r	ə	t	E	T	∅	∅	R	E	T	7	1	∅	∅	5	7	1																							272	a	d	∅	∅	t	a	-	A	T	∅	∅	T	A	_	7	1	∅	∅	1	7	0	273	a	d	∅	∅	tː	ə	-	A	T	∅	∅	T	E	_	7	1	∅	∅	1	7	0	274	a	d	∅	∅	dː	a	-	A	T	∅	∅	T	A	_	7	1	∅	∅	1	7	0																							275	a	d	∅	∅	tː	a	-	A	T	∅	∅	T	A	_	7	1	∅	∅	1	7	0																							276	a	d	∅	∅	tː	ə	-	A	T	∅	∅	T	E	_	7	1	∅	∅	1	7	0																							277	a	d	∅	∅	t	a	-	A	T	∅	∅	T	A	_	7	1	∅	∅	1	7	0	278	ə	d	∅	∅	r	ə	t	E	T	∅	∅	R	E	T	7	1	∅	∅	5	7	1																							279	a	d	∅	∅	dː	a	-	A	T	∅	∅	T	A	_	7	1	∅	∅	1	7	0																																																																																																														
3	0.6000	3	0.6000	110	271	r	ə	d	∅	ə	t	∅	R	E	T	∅	E	T	∅	5	7	1	∅	7	1	∅																							272	t	a	d	∅	a	-	∅	T	A	T	∅	A	_	∅	1	7	1	∅	7	0	∅	273	tː	a	d	∅	ə	-	∅	T	A	T	∅	E	_	∅	1	7	1	∅	7	0	∅	274	dː	a	d	∅	a	-	∅	T	A	T	∅	A	_	∅	1	7	1	∅	7	0	∅																							275	tː	a	d	∅	a	-	∅	T	A	T	∅	A	_	∅	1	7	1	∅	7	0	∅																							276	tː	a	d	∅	ə	-	∅	T	A	T	∅	E	_	∅	1	7	1	∅	7	0	∅																							277	t	a	d	∅	a	-	∅	T	A	T	∅	A	_	∅	1	7	1	∅	7	0	∅	278	r	ə	d	∅	ə	t	∅	R	E	T	∅	E	T	∅	5	7	1	∅	7	1	∅																							279	dː	a	d	∅	a	-	∅	T	A	T	∅	A	_	∅	1	7	1	∅	7	0	∅																																																																																																														
4	0.8000	2	0.4000	110	271	ə	r	ə	d	t	∅	∅	E	R	E	T	T	∅	∅	7	5	7	1	1	∅	∅																							272	a	t	a	d	-	∅	∅	A	T	A	T	_	∅	∅	7	1	7	1	0	∅	∅	273	ə	tː	a	d	-	∅	∅	E	T	A	T	_	∅	∅	7	1	7	1	0	∅	∅	274	a	dː	a	d	-	∅	∅	A	T	A	T	_	∅	∅	7	1	7	1	0	∅	∅																							275	a	tː	a	d	-	∅	∅	A	T	A	T	_	∅	∅	7	1	7	1	0	∅	∅																							276	ə	tː	a	d	-	∅	∅	E	T	A	T	_	∅	∅	7	1	7	1	0	∅	∅																							277	a	t	a	d	-	∅	∅	A	T	A	T	_	∅	∅	7	1	7	1	0	∅	∅	278	ə	r	ə	d	t	∅	∅	E	R	E	T	T	∅	∅	7	5	7	1	1	∅	∅																							279	a	dː	a	d	-	∅	∅	A	T	A	T	_	∅	∅	7	1	7	1	0	∅	∅																																																																																																														
5	1.0000	1	0.2000	110	271	t	ə	r	ə	∅	∅	∅	T	E	R	E	∅	∅	∅	1	7	5	7	∅	∅	∅																							272	-	a	t	a	∅	∅	∅	_	A	T	A	∅	∅	∅	0	7	1	7	∅	∅	∅	273	-	ə	tː	a	∅	∅	∅	_	E	T	A	∅	∅	∅	0	7	1	7	∅	∅	∅	274	-	a	dː	a	∅	∅	∅	_	A	T	A	∅	∅	∅	0	7	1	7	∅	∅	∅																							275	-	a	tː	a	∅	∅	∅	_	A	T	A	∅	∅	∅	0	7	1	7	∅	∅	∅																							276	-	ə	tː	a	∅	∅	∅	_	E	T	A	∅	∅	∅	0	7	1	7	∅	∅	∅																							277	-	a	t	a	∅	∅	∅	_	A	T	A	∅	∅	∅	0	7	1	7	∅	∅	∅	278	t	ə	r	ə	∅	∅	∅	T	E	R	E	∅	∅	∅	1	7	5	7	∅	∅	∅																							279	-	a	dː	a	∅	∅	∅	_	A	T	A	∅	∅	∅	0	7	1	7	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	111	280	l	∅	∅	∅	ɨ	dʒ	∅	L	∅	∅	∅	I	T	∅	5	∅	∅	∅	7	1	∅	281	l	∅	∅	∅	ɨ	dʒ	∅	L	∅	∅	∅	I	T	∅	5	∅	∅	∅	7	1	∅																																																																																																																																																																																																																																																																																																																																											282	w	∅	∅	∅	e	dʒ	∅	W	∅	∅	∅	E	T	∅	6	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	111	280	ɨ	l	∅	∅	dʒ	∅	∅	I	L	∅	∅	T	∅	∅	7	5	∅	∅	1	∅	∅	281	ɨ	l	∅	∅	dʒ	∅	∅	I	L	∅	∅	T	∅	∅	7	5	∅	∅	1	∅	∅																																																																																																																																																																																																																																																																																																																																											282	e	w	∅	∅	dʒ	∅	∅	E	W	∅	∅	T	∅	∅	7	6	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	111	280	dʒ	ɨ	l	∅	∅	∅	∅	T	I	L	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅	281	dʒ	ɨ	l	∅	∅	∅	∅	T	I	L	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅																																																																																																																																																																																																																																																																																																																																											282	dʒ	e	w	∅	∅	∅	∅	T	E	W	∅	∅	∅	∅	1	7	6	∅	∅	∅	∅																						
1	0.2500	4	1.0000	113	283	b	∅	∅	∅	u	nː	a	P	∅	∅	∅	Y	N	A	1	∅	∅	∅	7	4	7	284	b	∅	∅	∅	u	nː	-	P	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0																																													285	b	∅	∅	∅	u	n	a	P	∅	∅	∅	Y	N	A	1	∅	∅	∅	7	4	7	286	b	∅	∅	∅	u	nː	a	P	∅	∅	∅	Y	N	A	1	∅	∅	∅	7	4	7																																													287	b	∅	∅	∅	u	n	o	P	∅	∅	∅	Y	N	U	1	∅	∅	∅	7	4	7	288	b	∅	∅	∅	u	n	-	P	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0																							289	b	∅	∅	∅	u	n	a	P	∅	∅	∅	Y	N	A	1	∅	∅	∅	7	4	7																																													290	b	∅	∅	∅	u	n	o	P	∅	∅	∅	Y	N	U	1	∅	∅	∅	7	4	7	291	b	∅	∅	∅	u	n	-	P	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0	292	b	∅	∅	∅	u	n	-	P	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0	293	b	∅	∅	∅	u	n	o	P	∅	∅	∅	Y	N	U	1	∅	∅	∅	7	4	7	294	b	∅	∅	∅	u	n	a	P	∅	∅	∅	Y	N	A	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	113	283	u	b	∅	∅	nː	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅	284	u	b	∅	∅	nː	-	∅	Y	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																																													285	u	b	∅	∅	n	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅	286	u	b	∅	∅	nː	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅																																													287	u	b	∅	∅	n	o	∅	Y	P	∅	∅	N	U	∅	7	1	∅	∅	4	7	∅	288	u	b	∅	∅	n	-	∅	Y	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							289	u	b	∅	∅	n	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅																																													290	u	b	∅	∅	n	o	∅	Y	P	∅	∅	N	U	∅	7	1	∅	∅	4	7	∅	291	u	b	∅	∅	n	-	∅	Y	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	292	u	b	∅	∅	n	-	∅	Y	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	293	u	b	∅	∅	n	o	∅	Y	P	∅	∅	N	U	∅	7	1	∅	∅	4	7	∅	294	u	b	∅	∅	n	a	∅	Y	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	113	283	nː	u	b	∅	a	∅	∅	N	Y	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅	284	nː	u	b	∅	-	∅	∅	N	Y	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																													285	n	u	b	∅	a	∅	∅	N	Y	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅	286	nː	u	b	∅	a	∅	∅	N	Y	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																													287	n	u	b	∅	o	∅	∅	N	Y	P	∅	U	∅	∅	4	7	1	∅	7	∅	∅	288	n	u	b	∅	-	∅	∅	N	Y	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							289	n	u	b	∅	a	∅	∅	N	Y	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																													290	n	u	b	∅	o	∅	∅	N	Y	P	∅	U	∅	∅	4	7	1	∅	7	∅	∅	291	n	u	b	∅	-	∅	∅	N	Y	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	292	n	u	b	∅	-	∅	∅	N	Y	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	293	n	u	b	∅	o	∅	∅	N	Y	P	∅	U	∅	∅	4	7	1	∅	7	∅	∅	294	n	u	b	∅	a	∅	∅	N	Y	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	113	283	a	nː	u	b	∅	∅	∅	A	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅	284	-	nː	u	b	∅	∅	∅	_	N	Y	P	∅	∅	∅	0	4	7	1	∅	∅	∅																																													285	a	n	u	b	∅	∅	∅	A	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅	286	a	nː	u	b	∅	∅	∅	A	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅																																													287	o	n	u	b	∅	∅	∅	U	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅	288	-	n	u	b	∅	∅	∅	_	N	Y	P	∅	∅	∅	0	4	7	1	∅	∅	∅																							289	a	n	u	b	∅	∅	∅	A	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅																																													290	o	n	u	b	∅	∅	∅	U	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅	291	-	n	u	b	∅	∅	∅	_	N	Y	P	∅	∅	∅	0	4	7	1	∅	∅	∅	292	-	n	u	b	∅	∅	∅	_	N	Y	P	∅	∅	∅	0	4	7	1	∅	∅	∅	293	o	n	u	b	∅	∅	∅	U	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅	294	a	n	u	b	∅	∅	∅	A	N	Y	P	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.1667	6	1.0000	114	295	d	∅	∅	∅	ə	bː	ə	T	∅	∅	∅	E	P	E	1	∅	∅	∅	7	1	7																																																																																									296	d	∅	∅	∅	ə	b	ə	T	∅	∅	∅	E	P	E	1	∅	∅	∅	7	1	7																																																																																																																																																																																																																																																																																														
2	0.3333	5	0.8333	114	295	ə	d	∅	∅	bː	ə	kʼ	E	T	∅	∅	P	E	K	7	1	∅	∅	1	7	1																																																																																									296	ə	d	∅	∅	b	ə	kʼ	E	T	∅	∅	P	E	K	7	1	∅	∅	1	7	1																																																																																																																																																																																																																																																																																														
3	0.5000	4	0.6667	114	295	bː	ə	d	∅	ə	kʼ	ə	P	E	T	∅	E	K	E	1	7	1	∅	7	1	7																																																																																									296	b	ə	d	∅	ə	kʼ	ə	P	E	T	∅	E	K	E	1	7	1	∅	7	1	7																																																																																																																																																																																																																																																																																														
4	0.6667	3	0.5000	114	295	ə	bː	ə	d	kʼ	ə	∅	E	P	E	T	K	E	∅	7	1	7	1	1	7	∅																																																																																									296	ə	b	ə	d	kʼ	ə	∅	E	P	E	T	K	E	∅	7	1	7	1	1	7	∅																																																																																																																																																																																																																																																																																														
5	0.8333	2	0.3333	114	295	kʼ	ə	bː	ə	ə	∅	∅	K	E	P	E	E	∅	∅	1	7	1	7	7	∅	∅																																																																																									296	kʼ	ə	b	ə	ə	∅	∅	K	E	P	E	E	∅	∅	1	7	1	7	7	∅	∅																																																																																																																																																																																																																																																																																														
6	1.0000	1	0.1667	114	295	ə	kʼ	ə	bː	∅	∅	∅	E	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																									296	ə	kʼ	ə	b	∅	∅	∅	E	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																																																																																																																																																																																																																														
1	0.1250	8	1.0000	116																							297	g	∅	∅	∅	ə	n	g	K	∅	∅	∅	E	N	K	1	∅	∅	∅	7	4	1																																																																			298	ʔ	∅	∅	∅	ɨ	n	g	H	∅	∅	∅	I	N	K	1	∅	∅	∅	7	4	1																																																																																																																																																																																																																																																																																														
2	0.2500	7	0.8750	116																							297	ə	g	∅	∅	n	g	a	E	K	∅	∅	N	K	A	7	1	∅	∅	4	1	7																																																																			298	ɨ	ʔ	∅	∅	n	g	ɨ	I	H	∅	∅	N	K	I	7	1	∅	∅	4	1	7																																																																																																																																																																																																																																																																																														
3	0.3750	6	0.7500	116																							297	n	ə	g	∅	g	a	d	N	E	K	∅	K	A	T	4	7	1	∅	1	7	1																																																																			298	n	ɨ	ʔ	∅	g	ɨ	d	N	I	H	∅	K	I	T	4	7	1	∅	1	7	1																																																																																																																																																																																																																																																																																														
4	0.5000	5	0.6250	116																							297	g	n	ə	g	a	d	-	K	N	E	K	A	T	_	1	4	7	1	7	1	0																																																																			298	g	n	ɨ	ʔ	ɨ	d	ʔ	K	N	I	H	I	T	H	1	4	7	1	7	1	1																																																																																																																																																																																																																																																																																														
5	0.6250	4	0.5000	116																							297	a	g	n	ə	d	-	-	A	K	N	E	T	_	_	7	1	4	7	1	0	0																																																																			298	ɨ	g	n	ɨ	d	ʔ	a	I	K	N	I	T	H	A	7	1	4	7	1	1	7																																																																																																																																																																																																																																																																																														
6	0.7500	3	0.3750	116																							297	d	a	g	n	-	-	∅	T	A	K	N	_	_	∅	1	7	1	4	0	0	∅																																																																			298	d	ɨ	g	n	ʔ	a	∅	T	I	K	N	H	A	∅	1	7	1	4	1	7	∅																																																																																																																																																																																																																																																																																														
7	0.8750	2	0.2500	116																							297	-	d	a	g	-	∅	∅	_	T	A	K	_	∅	∅	0	1	7	1	0	∅	∅																																																																			298	ʔ	d	ɨ	g	a	∅	∅	H	T	I	K	A	∅	∅	1	1	7	1	7	∅	∅																																																																																																																																																																																																																																																																																														
8	1.0000	1	0.1250	116																							297	-	-	d	a	∅	∅	∅	_	_	T	A	∅	∅	∅	0	0	1	7	∅	∅	∅																																																																			298	a	ʔ	d	ɨ	∅	∅	∅	A	H	T	I	∅	∅	∅	7	1	1	7	∅	∅	∅																																																																																																																																																																																																																																																																																														
1	0.2500	4	1.0000	118																																													299	tʃ	∅	∅	∅	ə	n	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																							300	tʃ	∅	∅	∅	ə	n	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																							301	tʃ	∅	∅	∅	ə	n	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7	302	tʃ	∅	∅	∅	ə	n	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7	303	tʃ	∅	∅	∅	ə	ɲ	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																																																																			304	tʃ	∅	∅	∅	ə	ɲː	ə	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																																																																																																																																				
2	0.5000	3	0.7500	118																																													299	ə	tʃ	∅	∅	n	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																							300	ə	tʃ	∅	∅	n	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																							301	ə	tʃ	∅	∅	n	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅	302	ə	tʃ	∅	∅	n	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅	303	ə	tʃ	∅	∅	ɲ	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																																																																			304	ə	tʃ	∅	∅	ɲː	ə	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																																																																																																																																				
3	0.7500	2	0.5000	118																																													299	n	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																							300	n	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																							301	n	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅	302	n	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅	303	ɲ	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																																																																			304	ɲː	ə	tʃ	∅	ə	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																																																																																																																																				
4	1.0000	1	0.2500	118																																													299	ə	n	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅																							300	ə	n	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅																							301	ə	n	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅	302	ə	n	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅	303	ə	ɲ	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																			304	ə	ɲː	ə	tʃ	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																																																																																				
