ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
1269	23_bitev	bite (v.)	NorthernPao	Northern Pa-O	Ɂɛŋ⁵⁵	Ɂɛŋ⁵⁵	ʔ ɛ ŋ ⁵⁵	nort2705			Sino-Tibetan	264	264
1547	23_bitev	bite (v.)	NorthernPwo	Northern Pwo	Ɂãi³³	Ɂãi³³	ʔ ãi ³³	nort2704			Sino-Tibetan	264	264
2138	23_bitev	bite (v.)	SouthernPao	Southern Pa-O	Ɂɛm³³~Ɂɛn³³	Ɂɛm³³	ʔ ɛ m ³³	sout2712			Sino-Tibetan	264	264
24	24_bitter	bitter	ProtoKaren	Proto-Karen	*khaᴮ	*khaᴮ	kʰ a ¹¹	kare1337			Sino-Tibetan	275	275
367	24_bitter	bitter	Kayah	Kayah	khe¹¹	khe¹¹	kʰ e ¹¹	kaya1317			Sino-Tibetan	275	275
664	24_bitter	bitter	Kayan	Kayan	kha¹¹	kha¹¹	kʰ a ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	275	275
955	24_bitter	bitter	Kayaw	Kayaw	kha¹¹	kha¹¹	kʰ a ¹¹	kaya1316			Sino-Tibetan	275	275
1270	24_bitter	bitter	NorthernPao	Northern Pa-O	kha⁵⁵	kha⁵⁵	kʰ a ⁵⁵	nort2705			Sino-Tibetan	275	275
1548	24_bitter	bitter	NorthernPwo	Northern Pwo	kha³³	kha³³	kʰ a ³³	nort2704			Sino-Tibetan	275	275
2139	24_bitter	bitter	SouthernPao	Southern Pa-O	kha³³	kha³³	kʰ a ³³	sout2712			Sino-Tibetan	275	275
3001	24_bitter	bitter	WesternBwe	Western Bwe	khe³³	khe³³	kʰ ɛ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	275	275
25	25_blood	blood	ProtoKaren	Proto-Karen	*swiᴮ	*swiᴮ	s w i ¹¹	kare1337			Sino-Tibetan	288	288
368	25_blood	blood	Kayah	Kayah	swi¹¹	swi¹¹	s w i ¹¹	kaya1317			Sino-Tibetan	288	288
665	25_blood	blood	Kayan	Kayan	θwi¹¹	θwi¹¹	θ w i ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	288	288
956	25_blood	blood	Kayaw	Kayaw	su¹¹	su¹¹	s u ¹¹	kaya1316			Sino-Tibetan	11	11
1271	25_blood	blood	NorthernPao	Northern Pa-O	swi⁵⁵	swi⁵⁵	s w i ⁵⁵	nort2705			Sino-Tibetan	288	288
1549	25_blood	blood	NorthernPwo	Northern Pwo	swi³³	swi³³	s w i ³³	nort2704			Sino-Tibetan	288	288
2140	25_blood	blood	SouthernPao	Southern Pa-O	swi³³	swi³³	s w i ³³	sout2712			Sino-Tibetan	288	288
3002	25_blood	blood	WesternBwe	Western Bwe	θwi³³, θu³³	θwi³³	θ w i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	288	288
3003	25_blood	blood	WesternBwe	Western Bwe	θwi³³, θu³³	θu³³	θ u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	11	11
26	26_blowafire	blow (a fire)	ProtoKaren	Proto-Karen	*Ɂuᴬ	*Ɂuᴬ	ʔ u ⁵⁵	kare1337			Sino-Tibetan	302	302
369	26_blowafire	blow (a fire)	Kayah	Kayah	Ɂu³³	Ɂu³³	ʔ u ³³	kaya1317			Sino-Tibetan	302	302
666	26_blowafire	blow (a fire)	Kayan	Kayan	Ɂu⁵³	Ɂu⁵³	ʔ u ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	302	302
957	26_blowafire	blow (a fire)	Kayaw	Kayaw	Ɂu⁵⁵	Ɂu⁵⁵	ʔ u ⁵⁵	kaya1316			Sino-Tibetan	302	302
1272	26_blowafire	blow (a fire)	NorthernPao	Northern Pa-O	Ɂu³¹ ̈	Ɂu³¹̈	ʔ u ɦ ³¹	nort2705			Sino-Tibetan	302	302
1550	26_blowafire	blow (a fire)	NorthernPwo	Northern Pwo	Ɂu⁵⁵	Ɂu⁵⁵	ʔ u ⁵⁵	nort2704			Sino-Tibetan	302	302
2141	26_blowafire	blow (a fire)	SouthernPao	Southern Pa-O	Ɂu³¹ ̈	Ɂu³¹̈	ʔ u ɦ ³¹	sout2712			Sino-Tibetan	302	302
3004	26_blowafire	blow (a fire)	WesternBwe	Western Bwe	u³³	u³³	u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	302	302
27	27_boarwild	boar (wild~)	ProtoKaren	Proto-Karen	*thɔɁᴰmiᴬ	*thɔɁᴰmiᴬ	tʰ ɔ ʔ̚ ⁵¹ + m i ⁵⁵	kare1337			Sino-Tibetan	315 316	315 316
370	27_boarwild	boar (wild~)	Kayah	Kayah	thɛ⁵⁵mi¹¹	thɛ⁵⁵mi¹¹	tʰ ɛ ⁵⁵ + m i ¹¹	kaya1317			Sino-Tibetan	315 316	315 316
667	27_boarwild	boar (wild~)	Kayan	Kayan	thauɁ⁴⁵mi³³	thauɁ⁴⁵mi³³	tʰ au ʔ ⁴⁵ + m i ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	315 316	315 316
958	27_boarwild	boar (wild~)	Kayaw	Kayaw	tho³³mi³³	tho³³mi³³	tʰ o ³³ + m i ³³	kaya1316			Sino-Tibetan	315 316	315 316
1273	27_boarwild	boar (wild~)	NorthernPao	Northern Pa-O	thɔɁ²¹mi³³	thɔɁ²¹mi³³	tʰ ɔ ʔ ²¹ + m i ³³	nort2705			Sino-Tibetan	315 316	315 316
1551	27_boarwild	boar (wild~)	NorthernPwo	Northern Pwo	thoɁ⁴⁵mei⁵⁵	thoɁ⁴⁵mei⁵⁵	tʰ o ʔ ⁴⁵ + m ei ⁵⁵	nort2704			Sino-Tibetan	315 316	315 316
2142	27_boarwild	boar (wild~)	SouthernPao	Southern Pa-O	thɔɁ²¹mi⁵³	thɔɁ²¹mi⁵³	tʰ ɔ ʔ ²¹ + m i ⁵³	sout2712			Sino-Tibetan	315 316	315 316
28	28_boat	boat	ProtoKaren	Proto-Karen	*klejᴬ	*klejᴬ	kʰ l ei ⁵⁵	kare1337			Sino-Tibetan	336	336
371	28_boat	boat	Kayah	Kayah	klə³³	klə³³	kʰ l ə ³³	kaya1317			Sino-Tibetan	336	336
959	28_boat	boat	Kayaw	Kayaw	kli⁵⁵	kli⁵⁵	kʰ l i ⁵⁵	kaya1316			Sino-Tibetan	336	336
1274	28_boat	boat	NorthernPao	Northern Pa-O	phri³¹ ̈	phri³¹̈	kʰ l i ɦ ³¹	nort2705			Sino-Tibetan	336	336
1552	28_boat	boat	NorthernPwo	Northern Pwo	khlei³⁵	khlei³⁵	kʰ l ei ³⁵	nort2704			Sino-Tibetan	336	336
2143	28_boat	boat	SouthernPao	Southern Pa-O	pli³¹ ̈	pli³¹̈	kʰ l i ɦ ³¹	sout2712			Sino-Tibetan	336	336
3005	28_boat	boat	WesternBwe	Western Bwe	khli³³	khli³³	kʰ l i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	336	336
29	29_bodydirt	body dirt	ProtoKaren	Proto-Karen	*khrejᴮ	*khrejᴮ	kʰ r ei ¹¹	kare1337			Sino-Tibetan	348	348
372	29_bodydirt	body dirt	Kayah	Kayah	khrə¹¹	khrə¹¹	kʰ r ə ¹¹	kaya1317			Sino-Tibetan	348	348
960	29_bodydirt	body dirt	Kayaw	Kayaw	ci¹¹	ci¹¹	c i ¹¹	kaya1316			Sino-Tibetan	348	348
1275	29_bodydirt	body dirt	NorthernPao	Northern Pa-O	khri⁵⁵	khri⁵⁵	kʰ r i ⁵⁵	nort2705			Sino-Tibetan	348	348
1553	29_bodydirt	body dirt	NorthernPwo	Northern Pwo	kei³³	kei³³	k ei ³³	nort2704			Sino-Tibetan	348	348
2144	29_bodydirt	body dirt	SouthernPao	Southern Pa-O	khri³³	khri³³	kʰ r i ³³	sout2712			Sino-Tibetan	348	348
30	30_boilv	boil (v.)	ProtoKaren	Proto-Karen	*phrɔᴬ	*phrɔᴬ	pʰ r ɔ ⁵⁵	kare1337			Sino-Tibetan	359	359
373	30_boilv	boil (v.)	Kayah	Kayah	pho³³	pho³³	pʰ o ³³	kaya1317			Sino-Tibetan	359	359
668	30_boilv	boil (v.)	Kayan	Kayan	phɔ⁵³	phɔ⁵³	pʰ ɔ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	359	359
961	30_boilv	boil (v.)	Kayaw	Kayaw	pho⁵⁵	pho⁵⁵	pʰ o ⁵⁵	kaya1316			Sino-Tibetan	359	359
1554	30_boilv	boil (v.)	NorthernPwo	Northern Pwo	phɔ³⁵	phɔ³⁵	pʰ ɔ ³⁵	nort2704			Sino-Tibetan	359	359
3006	30_boilv	boil (v.)	WesternBwe	Western Bwe	a⁵⁵phrɔ³³	a⁵⁵phrɔ³³	a ⁵⁵ + pʰ r ɔ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	471 359	471 359
31	31_bone	bone	ProtoKaren	Proto-Karen	*khrwitᴰ	*khrwitᴰ	kʰ r w i t ⁵¹	kare1337			Sino-Tibetan	371	371
374	31_bone	bone	Kayah	Kayah	khrwi⁵⁵	khrwi⁵⁵	kʰ r w i ⁵⁵	kaya1317			Sino-Tibetan	371	371
669	31_bone	bone	Kayan	Kayan	chwiɁ⁴⁵	chwiɁ⁴⁵	cʰ w i ʔ ⁴⁵	kaya1315	19.5183	97.4138	Sino-Tibetan	371	371
962	31_bone	bone	Kayaw	Kayaw	chu³³	chu³³	cʰ u ³³	kaya1316			Sino-Tibetan	371	371
1276	31_bone	bone	NorthernPao	Northern Pa-O	chut²¹	chut²¹	cʰ u t ²¹	nort2705			Sino-Tibetan	371	371
1555	31_bone	bone	NorthernPwo	Northern Pwo	(ɁaɁ²¹) xei³³	_xei³³	x ei ³³	nort2704			Sino-Tibetan	370	370
2145	31_bone	bone	SouthernPao	Southern Pa-O	chə̯ ut²¹	chə̯_ut²¹	cʰ əu t ²¹	sout2712			Sino-Tibetan	371	371
3007	31_bone	bone	WesternBwe	Western Bwe	-khwi³³	-khwi³³	kʰ w i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	371	371
32	32_braid	braid	ProtoKaren	Proto-Karen	*srejᴮ	*srejᴮ	s r ei ¹¹	kare1337			Sino-Tibetan	383	383
375	32_braid	braid	Kayah	Kayah	sə¹¹	sə¹¹	s ə ¹¹	kaya1317			Sino-Tibetan	383	383
963	32_braid	braid	Kayaw	Kayaw	si¹¹	si¹¹	s i ¹¹	kaya1316			Sino-Tibetan	383	383
1277	32_braid	braid	NorthernPao	Northern Pa-O	si⁵⁵	si⁵⁵	s i ⁵⁵	nort2705			Sino-Tibetan	383	383
1556	32_braid	braid	NorthernPwo	Northern Pwo	sei³³	sei³³	s ei ³³	nort2704			Sino-Tibetan	383	383
2146	32_braid	braid	SouthernPao	Southern Pa-O	si³³	si³³	s i ³³	sout2712			Sino-Tibetan	383	383
3008	32_braid	braid	WesternBwe	Western Bwe	θre³³	θre³³	θ r e ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	383	383
33	33_brain	brain	ProtoKaren	Proto-Karen	*nokᴰ	*nokᴰ	kʰ o ⁵⁵ + n o k̚ ⁵¹	kare1337			Sino-Tibetan	17 394	17 394
376	33_brain	brain	Kayah	Kayah	(ku¹¹)nɔ³³	nɔ³³	kʰ u ¹¹ + n ɔ ³³	kaya1317			Sino-Tibetan	17 394	17 394
670	33_brain	brain	Kayan	Kayan	nɔɁ²¹	nɔɁ²¹	n ɔ ʔ ²¹	kaya1315	19.5183	97.4138	Sino-Tibetan	394	394
964	33_brain	brain	Kayaw	Kayaw	(kə³³)nə³³	nə³³	kʰ u ³³ + n ə ³³	kaya1316			Sino-Tibetan	17 394	17 394
1278	33_brain	brain	NorthernPao	Northern Pa-O	(Ɂu⁵⁵)nok⁴⁵	nok⁴⁵	ʔ u ⁵⁵ + n o k ⁴⁵	nort2705			Sino-Tibetan	18 394	18 394
1557	33_brain	brain	NorthernPwo	Northern Pwo	(khu³³)nauɁ²¹	nauɁ²¹	kʰ u ⁵⁵ + n au ʔ ²¹	nort2704			Sino-Tibetan	17 394	17 394
2147	33_brain	brain	SouthernPao	Southern Pa-O	(ɁaɁ²¹)nuɁ⁴⁵	nuɁ⁴⁵	ʔ a ⁵⁵ + n u ʔ ⁴⁵	sout2712			Sino-Tibetan	18 394	18 394
3009	33_brain	brain	WesternBwe	Western Bwe	-no¹¹	-no¹¹	n o ¹¹	bwek1238	18.9796	96.9936	Sino-Tibetan	394	394
34	34_branchaff	bran,chaff	ProtoKaren	Proto-Karen	*pheᴬ	*pheᴬ	pʰ e ⁵⁵	kare1337			Sino-Tibetan	408	408
377	34_branchaff	bran,chaff	Kayah	Kayah	phi³³	phi³³	pʰ i ³³	kaya1317			Sino-Tibetan	408	408
671	34_branchaff	bran,chaff	Kayan	Kayan	phai⁵³	phai⁵³	pʰ ai ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	408	408
965	34_branchaff	bran,chaff	Kayaw	Kayaw	phi⁵⁵	phi⁵⁵	pʰ i ⁵⁵	kaya1316			Sino-Tibetan	408	408
1279	34_branchaff	bran,chaff	NorthernPao	Northern Pa-O	phe³¹ ̈	phe³¹̈	pʰ e ɦ ³¹	nort2705			Sino-Tibetan	408	408
1558	34_branchaff	bran,chaff	NorthernPwo	Northern Pwo	phi³⁵	phi³⁵	pʰ i ³⁵	nort2704			Sino-Tibetan	408	408
2148	34_branchaff	bran,chaff	SouthernPao	Southern Pa-O	phe³¹ ̈	phe³¹̈	pʰ e ɦ ³¹	sout2712			Sino-Tibetan	408	408
35	35_breasts	breasts	ProtoKaren	Proto-Karen	*nuᴮ	*nuᴮ	n u ¹¹	kare1337			Sino-Tibetan	420	420
378	35_breasts	breasts	Kayah	Kayah	(Ɂi¹¹)nu¹¹	nu¹¹	n u ¹¹	kaya1317			Sino-Tibetan	420	420
672	35_breasts	breasts	Kayan	Kayan	nu¹¹	nu¹¹	n u ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	420	420
966	35_breasts	breasts	Kayaw	Kayaw	nu¹¹	nu¹¹	n u ¹¹	kaya1316			Sino-Tibetan	420	420
1559	35_breasts	breasts	NorthernPwo	Northern Pwo	nə̯ u¹¹ ̈	nə̯u¹¹̈	n u ɦ ¹¹	nort2704			Sino-Tibetan	420	420
3010	35_breasts	breasts	WesternBwe	Western Bwe	nu³³	nu³³	n u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	420	420
36	36_brokensplitseparate	broken, split, separate	ProtoKaren	Proto-Karen	*paɁᴰ	*paɁᴰ	p a ʔ̚ ⁵¹	kare1337			Sino-Tibetan	431	431
379	36_brokensplitseparate	broken, split, separate	Kayah	Kayah	phe⁵⁵	phe⁵⁵	pʰ e ⁵⁵	kaya1317			Sino-Tibetan	431	431
673	36_brokensplitseparate	broken, split, separate	Kayan	Kayan	phaɁ⁴⁵	phaɁ⁴⁵	pʰ a ʔ ⁴⁵	kaya1315	19.5183	97.4138	Sino-Tibetan	431	431
967	36_brokensplitseparate	broken, split, separate	Kayaw	Kayaw	phɔ³³	phɔ³³	pʰ ɔ ³³	kaya1316			Sino-Tibetan	431	431
1280	36_brokensplitseparate	broken, split, separate	NorthernPao	Northern Pa-O	paɁ²¹	paɁ²¹	p a ʔ ²¹	nort2705			Sino-Tibetan	431	431
1560	36_brokensplitseparate	broken, split, separate	NorthernPwo	Northern Pwo	phaɁ⁴⁵	phaɁ⁴⁵	pʰ a ʔ ⁴⁵	nort2704			Sino-Tibetan	431	431
2149	36_brokensplitseparate	broken, split, separate	SouthernPao	Southern Pa-O	paɁ²¹	paɁ²¹	p a ʔ ²¹	sout2712			Sino-Tibetan	431	431
3011	36_brokensplitseparate	broken, split, separate	WesternBwe	Western Bwe	pha³³	pha³³	pʰ a ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	431	431
37	37_buffalo	buffalo	ProtoKaren	Proto-Karen	*p/b-naᴮ	*p|b-naᴮ	p ə ʔ̚ ⁰ + n a ¹¹	kare1337			Sino-Tibetan	444 445	444 445
380	37_buffalo	buffalo	Kayah	Kayah	pe⁵⁵ne¹¹	pe⁵⁵ne¹¹	p e ⁵⁵ + n e ¹¹	kaya1317			Sino-Tibetan	444 445	444 445
674	37_buffalo	buffalo	Kayan	Kayan	buɁ⁴⁵na¹¹	buɁ⁴⁵na¹¹	b u ʔ ⁴⁵ + n a ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	444 445	444 445
968	37_buffalo	buffalo	Kayaw	Kayaw	pa³³na¹¹	pa³³na¹¹	p a ³³ + n a ¹¹	kaya1316			Sino-Tibetan	444 445	444 445
1281	37_buffalo	buffalo	NorthernPao	Northern Pa-O	paɁ²¹na⁵³	paɁ²¹na⁵³	p a ʔ ²¹ + n a ⁵³	nort2705			Sino-Tibetan	444 445	444 445
1561	37_buffalo	buffalo	NorthernPwo	Northern Pwo	paɁ²¹nɛ¹¹ ̈	paɁ²¹nɛ¹¹̈	p a ʔ ²¹ + n a ɦ ¹¹	nort2704			Sino-Tibetan	444 445	444 445
2150	37_buffalo	buffalo	SouthernPao	Southern Pa-O	paɁ²¹na⁵⁵	paɁ²¹na⁵⁵	p a ʔ ²¹ + n a ⁵⁵	sout2712			Sino-Tibetan	444 445	444 445
3012	37_buffalo	buffalo	WesternBwe	Western Bwe	bə³³ne³³	bə³³ne³³	b ə ³³ + n ɛ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	444 445	444 445
38	38_buy	buy	ProtoKaren	Proto-Karen	*breᴬ	*breᴬ	b r e ⁵⁵	kare1337			Sino-Tibetan	469	469
381	38_buy	buy	Kayah	Kayah	phri¹¹	phri¹¹	pʰ r i ¹¹	kaya1317			Sino-Tibetan	469	469
675	38_buy	buy	Kayan	Kayan	prai³³	prai³³	p r ai ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	469	469
969	38_buy	buy	Kayaw	Kayaw	pri³³	pri³³	p r i ³³	kaya1316			Sino-Tibetan	469	469
1282	38_buy	buy	NorthernPao	Northern Pa-O	phre³³	phre³³	pʰ r e ³³	nort2705			Sino-Tibetan	469	469
2151	38_buy	buy	SouthernPao	Southern Pa-O	phre⁵³	phre⁵³	pʰ r e ⁵³	sout2712			Sino-Tibetan	469	469
3013	38_buy	buy	WesternBwe	Western Bwe	a⁵⁵bwɪ³³	a⁵⁵bwɪ³³	a ⁵⁵ + b w ɪ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	471 469	471 469
43	43_carapaceshell	carapace, shell	ProtoKaren	Proto-Karen	*kɨᴬ	*kɨᴬ	k ɨ ⁵⁵	kare1337			Sino-Tibetan	483	483
385	43_carapaceshell	carapace, shell	Kayah	Kayah	Ɂa¹¹kɔ³³	Ɂa¹¹kɔ³³	ʔ a ¹¹ + k ɔ ³³	kaya1317			Sino-Tibetan	482 483	482 483
679	43_carapaceshell	carapace, shell	Kayan	Kayan	ko⁵³	ko⁵³	k o ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	483	483
974	43_carapaceshell	carapace, shell	Kayaw	Kayaw	Ɂa¹¹kɨ⁵⁵	Ɂa¹¹kɨ⁵⁵	ʔ a ¹¹ + k ɨ ⁵⁵	kaya1316			Sino-Tibetan	482 483	482 483
1565	43_carapaceshell	carapace, shell	NorthernPwo	Northern Pwo	Ɂa¹¹ko̯ u⁵⁵	Ɂa¹¹ko̯u⁵⁵	ʔ a ¹¹ + k ou̯ ⁵⁵	nort2704			Sino-Tibetan	482 483	482 483
3016	43_carapaceshell	carapace, shell	WesternBwe	Western Bwe	ko⁵⁵	ko⁵⁵	k o ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	483	483
39	39_caress	caress	ProtoKaren	Proto-Karen	*phruNᴬ	*phruNᴬ	pʰ r u ɴ ⁵⁵	kare1337			Sino-Tibetan	495	495
382	39_caress	caress	Kayah	Kayah	phɨ³³	phɨ³³	pʰ ɨ ³³	kaya1317			Sino-Tibetan	495	495
676	39_caress	caress	Kayan	Kayan	phwaŋ⁵³	phwaŋ⁵³	pʰ w a ŋ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	496	496
970	39_caress	caress	Kayaw	Kayaw	phu⁵⁵	phu⁵⁵	pʰ u ⁵⁵	kaya1316			Sino-Tibetan	495	495
1283	39_caress	caress	NorthernPao	Northern Pa-O	phrɨ⁵⁵	phrɨ⁵⁵	pʰ r ɨ ⁵⁵	nort2705			Sino-Tibetan	495	495
1562	39_caress	caress	NorthernPwo	Northern Pwo	phã³⁵	phã³⁵	pʰ ã ³⁵	nort2704			Sino-Tibetan	495	495
2152	39_caress	caress	SouthernPao	Southern Pa-O	pwəm³³	pwəm³³	p w ə m ³³	sout2712			Sino-Tibetan	496	496
40	40_carryontheback	carry (on the back)	ProtoKaren	Proto-Karen	*pɨᴮ	*pɨᴮ	p ɨ ¹¹	kare1337			Sino-Tibetan	506	506
971	40_carryontheback	carry (on the back)	Kayaw	Kayaw	phɨ¹¹	phɨ¹¹	pʰ ɨ ¹¹	kaya1316			Sino-Tibetan	506	506
1563	40_carryontheback	carry (on the back)	NorthernPwo	Northern Pwo	pə̯ ɨ³³	pə̯ɨ³³	p əɨ̯ ³³	nort2704			Sino-Tibetan	506	506
3014	40_carryontheback	carry (on the back)	WesternBwe	Western Bwe	phu³³	phu³³	pʰ u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	506	506
41	41_caterpillar	caterpillar	ProtoKaren	Proto-Karen	*siɁᴰ	*siɁᴰ	s i ʔ ⁵¹	kare1337			Sino-Tibetan	514	514
383	41_caterpillar	caterpillar	Kayah	Kayah	si⁵⁵	si⁵⁵	s i ⁵⁵	kaya1317			Sino-Tibetan	514	514
677	41_caterpillar	caterpillar	Kayan	Kayan	θɨɁ⁴⁵	θɨɁ⁴⁵	θ ɨ ʔ ⁴⁵	kaya1315	19.5183	97.4138	Sino-Tibetan	514	514
972	41_caterpillar	caterpillar	Kayaw	Kayaw	si³³	si³³	s i ³³	kaya1316			Sino-Tibetan	514	514
1284	41_caterpillar	caterpillar	NorthernPao	Northern Pa-O	seɁ²¹	seɁ²¹	s e ʔ ²¹	nort2705			Sino-Tibetan	514	514
1564	41_caterpillar	caterpillar	NorthernPwo	Northern Pwo	sɨ³⁵	sɨ³⁵	s ɨ ³⁵	nort2704			Sino-Tibetan	514	514
2153	41_caterpillar	caterpillar	SouthernPao	Southern Pa-O	siɁ²¹	siɁ²¹	s i ʔ ²¹	sout2712			Sino-Tibetan	514	514
3015	41_caterpillar	caterpillar	WesternBwe	Western Bwe	θa³³	θa³³	θ a ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	514	514
42	42_catfish	catfish	ProtoKaren	Proto-Karen	*~kuᴬ/ᴮ	*~kuᴬᴮ	k u ⁵⁵	kare1337			Sino-Tibetan	527	527
384	42_catfish	catfish	Kayah	Kayah	ku¹¹	ku¹¹	k u ¹¹	kaya1317			Sino-Tibetan	527	527
678	42_catfish	catfish	Kayan	Kayan	ku⁵³	ku⁵³	k u ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	527	527
973	42_catfish	catfish	Kayaw	Kayaw	ku¹¹	ku¹¹	k u ¹¹	kaya1316			Sino-Tibetan	527	527
1285	42_catfish	catfish	NorthernPao	Northern Pa-O	khu³¹ ̈	khu³¹̈	k u ɦ ³¹	nort2705			Sino-Tibetan	527	527
2154	42_catfish	catfish	SouthernPao	Southern Pa-O	khu³¹ ̈	khu³¹̈	k u ɦ ³¹	sout2712			Sino-Tibetan	527	527
44	44_centipede	centipede	ProtoKaren	Proto-Karen	*t/daɁᴰɁbaŋᴬ	*t|daɁᴰɁbaŋᴬ	t a ʔ̚ ⁵¹ + ˀb a ŋ ⁵⁵	kare1337			Sino-Tibetan	537 538	537 538
680	44_centipede	centipede	Kayan	Kayan	ta¹¹baŋ⁵³	ta¹¹baŋ⁵³	t a ʔ ¹¹ + b a ŋ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	537 538	537 538
1286	44_centipede	centipede	NorthernPao	Northern Pa-O	taɁ⁴⁵baŋ³¹ ̈	taɁ⁴⁵baŋ³¹̈	t a ʔ ⁴⁵ + b a ŋ ɦ ³¹	nort2705			Sino-Tibetan	537 538	537 538
2155	44_centipede	centipede	SouthernPao	Southern Pa-O	taɁ⁴⁵baŋ³¹ ̈	taɁ⁴⁵baŋ³¹̈	t a ʔ ⁴⁵ + b a ŋ ɦ ³¹	sout2712			Sino-Tibetan	537 538	537 538
45	45_chameleon	chameleon	ProtoKaren	Proto-Karen	*kwiᴮ	*kwiᴮ	kʰ w i ¹¹	kare1337			Sino-Tibetan	555	555
386	45_chameleon	chameleon	Kayah	Kayah	khwi¹¹	khwi¹¹	kʰ w i ¹¹	kaya1317			Sino-Tibetan	555	555
681	45_chameleon	chameleon	Kayan	Kayan	khwi¹¹	khwi¹¹	kʰ w i ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	555	555
975	45_chameleon	chameleon	Kayaw	Kayaw	khi¹¹	khi¹¹	kʰ w i ¹¹	kaya1316			Sino-Tibetan	555	555
1287	45_chameleon	chameleon	NorthernPao	Northern Pa-O	kwi⁵⁵	kwi⁵⁵	kʰ w i ⁵⁵	nort2705			Sino-Tibetan	555	555
1566	45_chameleon	chameleon	NorthernPwo	Northern Pwo	khwi³³	khwi³³	kʰ w i ³³	nort2704			Sino-Tibetan	555	555
2156	45_chameleon	chameleon	SouthernPao	Southern Pa-O	kwi³³	kwi³³	kʰ w i ³³	sout2712			Sino-Tibetan	555	555
3017	45_chameleon	chameleon	WesternBwe	Western Bwe	khwi³³	khwi³³	kʰ w i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	555	555
46	46_charcoal	charcoal	ProtoKaren	Proto-Karen	*swaᴮ	*swaᴮ	s w w a ¹¹	kare1337			Sino-Tibetan	567	567
387	46_charcoal	charcoal	Kayah	Kayah	su¹¹	su¹¹	s u ¹¹	kaya1317			Sino-Tibetan	567	567
682	46_charcoal	charcoal	Kayan	Kayan	θau¹¹	θau¹¹	θ au ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	567	567
976	46_charcoal	charcoal	Kayaw	Kayaw	su¹¹	su¹¹	s u ¹¹	kaya1316			Sino-Tibetan	567	567
1288	46_charcoal	charcoal	NorthernPao	Northern Pa-O	swa⁵⁵	swa⁵⁵	s w a ⁵⁵	nort2705			Sino-Tibetan	567	567
1567	46_charcoal	charcoal	NorthernPwo	Northern Pwo	swa³³	swa³³	s w a ³³	nort2704			Sino-Tibetan	567	567
2157	46_charcoal	charcoal	SouthernPao	Southern Pa-O	swa³³	swa³³	s w a ³³	sout2712			Sino-Tibetan	567	567
47	47_chicken	chicken	ProtoKaren	Proto-Karen	*chjaNᴬ	*chjaNᴬ	cʰ j a ɴ ⁵⁵	kare1337			Sino-Tibetan	579	579
388	47_chicken	chicken	Kayah	Kayah	cha³³	cha³³	cʰ ɛ ³³	kaya1317			Sino-Tibetan	579	579
683	47_chicken	chicken	Kayan	Kayan	ɕi⁵³	ɕi⁵³	ɕ a ŋ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	579	579
977	47_chicken	chicken	Kayaw	Kayaw	ɕi⁵⁵	ɕi⁵⁵	ɕ ɔ ⁵⁵	kaya1316			Sino-Tibetan	579	579
1289	47_chicken	chicken	NorthernPao	Northern Pa-O	ɕja³¹ ̈	ɕja³¹̈	ɕ j a n ɦ ³¹	nort2705			Sino-Tibetan	579	579
