ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
10272	152	alcoholic beverage	Chengdu	Chengdu	ʨ.i.ə.u.⁵³	ʨ.i.ə.u.⁵³	tɕ i/j əu ⁵³	chen1267	30.605768	103.970947	Sino-Tibetan	2323	2323
10273	152	alcoholic beverage	Yangzhou	Yangzhou	ʨ.i.ɤ.ɯ.⁴²	ʨ.i.ɤ.ɯ.⁴²	tɕ i/j ɤɯ ⁴²	yang1306	32.4171449	119.209227	Sino-Tibetan	2323	2323
10274	152	alcoholic beverage	Suzhou	Suzhou	ʦ.ø.y.⁵²	ʦ.ø.y.⁵²	ts øy ⁵²	suzh1234	31.3280439	120.364116	Sino-Tibetan	2323	2323
10275	152	alcoholic beverage	Wenzhou	Wenzhou	ʨ.i.u.⁴⁵	ʨ.i.u.⁴⁵	tɕ i/j u ⁴⁵	ouji1238	28.005496	120.701179	Sino-Tibetan	2323	2323
10276	152	alcoholic beverage	Changsha	Changsha	ʦ.i.ɤ.u.⁴¹	ʦ.i.ɤ.u.⁴¹	ts i/j ɤu ⁴¹	chan1326	28.85032	112.943344	Sino-Tibetan	2323	2323
10277	152	alcoholic beverage	Shuangfeng	Shuangfeng	ʨ.i.ʊ.²¹	ʨ.i.ʊ.²¹	tɕ i/j ʊ ²¹	shua1258	27.4569781	111.916486	Sino-Tibetan	2323	2323
10278	152	alcoholic beverage	Nanchang	Nanchang	ʨ.i.u.²¹³	ʨ.i.u.²¹³	tɕ i/j u ²¹³	nanc1254	28.706609	115.857468	Sino-Tibetan	2323	2323
10279	152	alcoholic beverage	Meixian	Meixian	ʦ.i.u.³¹	ʦ.i.u.³¹	ts i/j u ³¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	2323	2323
10280	152	alcoholic beverage	Guangzhou	Guangzhou	ʧ.a.u.³⁵	ʧ.a.u.³⁵	tʃ au ³⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	2323	2323
10281	152	alcoholic beverage	Xiamen	Xiamen	ʦ.i.u.⁵¹	ʦ.i.u.⁵¹	ts i/j u ⁵¹	xiam1236	24.49421	118.08918	Sino-Tibetan	2323	2323
10282	152	alcoholic beverage	Chaozhou	Chaozhou	ʦ.i.u.⁵³	ʦ.i.u.⁵³	ts i/j u ⁵³	chao1238	23.666667	116.633333	Sino-Tibetan	2323	2323
10283	152	alcoholic beverage	Fuzhou	Fuzhou	ʦ.i.e.u.³¹	ʦ.i.e.u.³¹	ts i/j eu ³¹	fuzh1239	26.08904	119.294243	Sino-Tibetan	2323	2323
10284	152	alcoholic beverage	Shanghai	Shanghai	ʦ.i.ɯ.³⁵/⁵⁵	ʦ.i.ɯ.³⁵/⁵⁵	ts i/j ɯ ³⁵/⁵⁵	shan1293	31.222902	121.475372	Sino-Tibetan	2323	2323
10285	152	alcoholic beverage	ZhongyuanYinyun	Zhongyuan_Yinyun	ʦ.i.o.u.S	ʦ.i.o.u.S	ts i/j ou S/³⁵		39.9385466	116.1172766	Sino-Tibetan	2323	2323
6144	153	alive (living)	Beijing	Beijing	x.u.o.³⁵	x.u.o.³⁵	x u/w o ³⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	1267	1267
6145	153	alive (living)	Jinan	Jinan	x.u.ə.⁴²	x.u.ə.⁴²	x u/w ə ⁴²	jina1245	36.690777	116.997299	Sino-Tibetan	1267	1267
6146	153	alive (living)	XiAn	Xi_an	x.u.o.²⁴	x.u.o.²⁴	x u/w o ²⁴	xian1253	34.228154	108.960571	Sino-Tibetan	1267	1267
6147	153	alive (living)	Taiyuan	Taiyuan	x.u.ə.ʔ.²	x.u.ə.ʔ.²	x u/w ə ʔ ²	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1267	1267
6148	153	alive (living)	Taiyuan	Taiyuan	x.u.a.ʔ.²	x.u.a.ʔ.²	x u/w a ʔ ²	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1267	1267
6149	153	alive (living)	Hankou	Hankou	x.o.²¹³	x.o.²¹³	x o ²¹³	hank1234	30.581179	114.272597	Sino-Tibetan	1267	1267
6150	153	alive (living)	Chengdu	Chengdu	x.o.³¹	x.o.³¹	x o ³¹	chen1267	30.605768	103.970947	Sino-Tibetan	1267	1267
6151	153	alive (living)	Yangzhou	Yangzhou	.u.ə.ʔ.⁴	.u.ə.ʔ.⁴	u/w ə ʔ ⁴	yang1306	32.4171449	119.209227	Sino-Tibetan	1267	1267
6152	153	alive (living)	Suzhou	Suzhou	ɦ.u.ɤ.ʔ.²³	ɦ.u.ɤ.ʔ.²³	ɦ u/w ɤ ʔ ²³	suzh1234	31.3280439	120.364116	Sino-Tibetan	1267	1267
6153	153	alive (living)	Wenzhou	Wenzhou	ɦ.o.²¹²	ɦ.o.²¹²	ɦ o ²¹²	ouji1238	28.005496	120.701179	Sino-Tibetan	1267	1267
6154	153	alive (living)	Changsha	Changsha	x.o.²⁴	x.o.²⁴	x o ²⁴	chan1326	28.85032	112.943344	Sino-Tibetan	1267	1267
6155	153	alive (living)	Shuangfeng	Shuangfeng	x.u.e.³⁵	x.u.e.³⁵	x u/w e ³⁵	shua1258	27.4569781	111.916486	Sino-Tibetan	1267	1267
6156	153	alive (living)	Nanchang	Nanchang	h.u.ɔ.t.⁵	h.u.ɔ.t.⁵	h u/w ɔ t ⁵	nanc1254	28.706609	115.857468	Sino-Tibetan	1267	1267
6157	153	alive (living)	Nanchang	Nanchang	.u.ɔ.t.⁵	.u.ɔ.t.⁵	u/w ɔ t ⁵	nanc1254	28.706609	115.857468	Sino-Tibetan	1267	1267
6158	153	alive (living)	Meixian	Meixian	f.a.t.⁵	f.a.t.⁵	f a t ⁵	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1267	1267
6159	153	alive (living)	Guangzhou	Guangzhou	.u.u.t.²²/²	.u.u.t.²²/²	u/w u t ²²/²	guan1279	23.1253503	112.9476548	Sino-Tibetan	1267	1267
6160	153	alive (living)	Xiamen	Xiamen	h.u.a.t.³²	h.u.a.t.³²	h u/w a t ³²	xiam1236	24.49421	118.08918	Sino-Tibetan	1267	1267
6161	153	alive (living)	Xiamen	Xiamen	h.u.a.ʔ.⁵	h.u.a.ʔ.⁵	h u/w a ʔ ⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	1267	1267
6162	153	alive (living)	Chaozhou	Chaozhou	.a.p.⁴	.a.p.⁴	a p ⁴	chao1238	23.666667	116.633333	Sino-Tibetan	1267	1267
6163	153	alive (living)	Fuzhou	Fuzhou	.u.a.ʔ.⁴	.u.a.ʔ.⁴	u/w a ʔ ⁴	fuzh1239	26.08904	119.294243	Sino-Tibetan	1267	1267
6164	153	alive (living)	Shanghai	Shanghai	.u.a.ʔ.¹³	.u.a.ʔ.¹³	u/w a ʔ ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	1267	1267
6165	153	alive (living)	ZhongyuanYinyun	Zhongyuan_Yinyun	x.u.o.R²	x.u.o.R²	x u/w o R²/²¹⁴		39.9385466	116.1172766	Sino-Tibetan	1267	1267
941	2	all	Beijing	Beijing	ʨʰ.y.a.n.³⁵	ʨʰ.y.a.n.³⁵	tɕʰ y/ɥ a n ³⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	175	175
942	2	all	Jinan	Jinan	ʨʰ.y.aː ⁴²	ʨʰ.y.aː ⁴²	tɕʰ yaː ⁴²	jina1245	36.690777	116.997299	Sino-Tibetan	175	175
943	2	all	XiAn	Xi_an	ʨʰ.y.aː ²⁴	ʨʰ.y.aː ²⁴	tɕʰ yaː ²⁴	xian1253	34.228154	108.960571	Sino-Tibetan	175	175
944	2	all	Taiyuan	Taiyuan	ʨʰ.y.ɛ.¹¹	ʨʰ.y.ɛ.¹¹	tɕʰ y/ɥ ɛ ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	175	175
945	2	all	Hankou	Hankou	ʨʰ.y.a.n.²¹³	ʨʰ.y.a.n.²¹³	tɕʰ y/ɥ a n ²¹³	hank1234	30.581179	114.272597	Sino-Tibetan	175	175
946	2	all	Chengdu	Chengdu	ʨʰ.y.a.n.³¹	ʨʰ.y.a.n.³¹	tɕʰ y/ɥ a n ³¹	chen1267	30.605768	103.970947	Sino-Tibetan	175	175
947	2	all	Yangzhou	Yangzhou	ʨʰ.y.ɪː ³⁴	ʨʰ.y.ɪː ³⁴	tɕʰ yɪː ³⁴	yang1306	32.4171449	119.209227	Sino-Tibetan	175	175
948	2	all	Suzhou	Suzhou	z.ɪ.²⁴	z.ɪ.²⁴	z ɪ ²⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	175	175
949	2	all	Wenzhou	Wenzhou	ɦ.y.³¹	ɦ.y.³¹	ɦ y ³¹	ouji1238	28.005496	120.701179	Sino-Tibetan	175	175
950	2	all	Changsha	Changsha	ʦ.i.eː ¹³	ʦ.i.eː ¹³	ts ieː ¹³	chan1326	28.85032	112.943344	Sino-Tibetan	175	175
951	2	all	Shuangfeng	Shuangfeng	ʣ.u.iː ²³	ʣ.u.iː ²³	dz uiː ²³	shua1258	27.4569781	111.916486	Sino-Tibetan	175	175
952	2	all	Nanchang	Nanchang	ʨʰ.y.ɔ.n.²⁴	ʨʰ.y.ɔ.n.²⁴	tɕʰ y/ɥ ɔ n ²⁴	nanc1254	28.706609	115.857468	Sino-Tibetan	175	175
953	2	all	Meixian	Meixian	ʦʰ.i.ɛ.n.¹¹	ʦʰ.i.ɛ.n.¹¹	tsʰ i/j ɛ n ¹¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	175	175
954	2	all	Guangzhou	Guangzhou	ʧʰ.y.n.²¹	ʧʰ.y.n.²¹	tʃʰ y n ²¹	guan1279	23.1253503	112.9476548	Sino-Tibetan	175	175
955	2	all	Xiamen	Xiamen	ʦ.u.a.n.²⁴	ʦ.u.a.n.²⁴	ts u/w a n ²⁴	xiam1236	24.49421	118.08918	Sino-Tibetan	175	175
956	2	all	Chaozhou	Chaozhou	ʦʰ.u.e.ŋ.⁵⁵	ʦʰ.u.e.ŋ.⁵⁵	tsʰ u/w e ŋ ⁵⁵	chao1238	23.666667	116.633333	Sino-Tibetan	175	175
957	2	all	Fuzhou	Fuzhou	ʦ.u.ɔ.ŋ.⁵²	ʦ.u.ɔ.ŋ.⁵²	ts u/w ɔ ŋ ⁵²	fuzh1239	26.08904	119.294243	Sino-Tibetan	175	175
958	2	all	Shanghai	Shanghai	z.i.¹³	z.i.¹³	z i ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	175	175
959	2	all	ZhongyuanYinyun	Zhongyuan_Yinyun	ʦʰ.y.e.n.P²	ʦʰ.y.e.n.P²	tsʰ y/ɥ e n P²/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	175	175
7443	3	all	Beijing	Beijing	ʨ.i.e.⁵⁵	ʨ.i.e.⁵⁵	tɕ i/j e ⁵⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	1525	1525
7444	3	all	Jinan	Jinan	ʨ.i.æ.²¹³	ʨ.i.æ.²¹³	tɕ i/j æ ²¹³	jina1245	36.690777	116.997299	Sino-Tibetan	1525	1525
7445	3	all	XiAn	Xi_an	ʨ.i.e.²¹	ʨ.i.e.²¹	tɕ i/j e ²¹	xian1253	34.228154	108.960571	Sino-Tibetan	1525	1525
7446	3	all	Taiyuan	Taiyuan	ʨ.i.ɛ.¹¹	ʨ.i.ɛ.¹¹	tɕ i/j ɛ ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1525	1525
7447	3	all	Hankou	Hankou	k.a.i.⁵⁵	k.a.i.⁵⁵	k ai ⁵⁵	hank1234	30.581179	114.272597	Sino-Tibetan	1525	1525
7448	3	all	Chengdu	Chengdu	ʨ.i.a.i.⁴⁴	ʨ.i.a.i.⁴⁴	tɕ i/j ai ⁴⁴	chen1267	30.605768	103.970947	Sino-Tibetan	1525	1525
7449	3	all	Yangzhou	Yangzhou	ʨ.i.ɛ.²¹	ʨ.i.ɛ.²¹	tɕ i/j ɛ ²¹	yang1306	32.4171449	119.209227	Sino-Tibetan	1525	1525
7450	3	all	Suzhou	Suzhou	ʨ.i.ɒ.⁴⁴	ʨ.i.ɒ.⁴⁴	tɕ i/j ɒ ⁴⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	1525	1525
7451	3	all	Wenzhou	Wenzhou	k.a.⁴⁴	k.a.⁴⁴	k a ⁴⁴	ouji1238	28.005496	120.701179	Sino-Tibetan	1525	1525
7452	3	all	Changsha	Changsha	k.a.i.³³	k.a.i.³³	k ai ³³	chan1326	28.85032	112.943344	Sino-Tibetan	1525	1525
7453	3	all	Shuangfeng	Shuangfeng	k.a.⁵⁵	k.a.⁵⁵	k a ⁵⁵	shua1258	27.4569781	111.916486	Sino-Tibetan	1525	1525
7454	3	all	Nanchang	Nanchang	k.a.i.⁴²	k.a.i.⁴²	k ai ⁴²	nanc1254	28.706609	115.857468	Sino-Tibetan	1525	1525
7455	3	all	Meixian	Meixian	k.i.a.i.⁴⁴	k.i.a.i.⁴⁴	k i/j ai ⁴⁴	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1525	1525
7456	3	all	Guangzhou	Guangzhou	k.a:.i.⁵³/⁵⁵	k.a:.i.⁵³/⁵⁵	k aːi ⁵³/⁵⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	1525	1525
7457	3	all	Xiamen	Xiamen	k.a.i.⁵⁵	k.a.i.⁵⁵	k ai ⁵⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	1525	1525
7458	3	all	Chaozhou	Chaozhou	k.a.i.³³	k.a.i.³³	k ai ³³	chao1238	23.666667	116.633333	Sino-Tibetan	1525	1525
7459	3	all	Fuzhou	Fuzhou	k.a.i.⁴⁴	k.a.i.⁴⁴	k ai ⁴⁴	fuzh1239	26.08904	119.294243	Sino-Tibetan	1525	1525
7460	3	all	Shanghai	Shanghai	ʨ.i.a.⁵³	ʨ.i.a.⁵³	tɕ i/j a ⁵³	shan1293	31.222902	121.475372	Sino-Tibetan	1525	1525
7461	3	all	Shanghai	Shanghai	k.a.⁵³	k.a.⁵³	k a ⁵³	shan1293	31.222902	121.475372	Sino-Tibetan	1525	1525
7462	3	all	ZhongyuanYinyun	Zhongyuan_Yinyun	k.i.a.i.P	k.i.a.i.P	k i/j ai P/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	1525	1525
10229	154	all	Beijing	Beijing	t.u.⁵⁵	t.u.⁵⁵	t u ⁵⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	2315	2315
10230	154	all	Jinan	Jinan	t.u.²¹³	t.u.²¹³	t u ²¹³	jina1245	36.690777	116.997299	Sino-Tibetan	2315	2315
10231	154	all	XiAn	Xi_an	t.o.u.²¹	t.o.u.²¹	t ou ²¹	xian1253	34.228154	108.960571	Sino-Tibetan	2315	2315
10232	154	all	Taiyuan	Taiyuan	t.u.¹¹	t.u.¹¹	t u ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	2315	2315
10233	154	all	Hankou	Hankou	t.o.u.⁵⁵	t.o.u.⁵⁵	t ou ⁵⁵	hank1234	30.581179	114.272597	Sino-Tibetan	2315	2315
10234	154	all	Chengdu	Chengdu	t.u.⁴⁴	t.u.⁴⁴	t u ⁴⁴	chen1267	30.605768	103.970947	Sino-Tibetan	2315	2315
10235	154	all	Yangzhou	Yangzhou	t.u.²¹	t.u.²¹	t u ²¹	yang1306	32.4171449	119.209227	Sino-Tibetan	2315	2315
10236	154	all	Suzhou	Suzhou	t.ə.u.⁴⁴	t.ə.u.⁴⁴	t əu ⁴⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	2315	2315
10237	154	all	Wenzhou	Wenzhou	t.ɵ.y.⁴⁴	t.ɵ.y.⁴⁴	t ɵy ⁴⁴	ouji1238	28.005496	120.701179	Sino-Tibetan	2315	2315
10238	154	all	Changsha	Changsha	t.ɤ.u.³³	t.ɤ.u.³³	t ɤu ³³	chan1326	28.85032	112.943344	Sino-Tibetan	2315	2315
10239	154	all	Shuangfeng	Shuangfeng	t.ə.u.⁵⁵	t.ə.u.⁵⁵	t əu ⁵⁵	shua1258	27.4569781	111.916486	Sino-Tibetan	2315	2315
10240	154	all	Nanchang	Nanchang	t.u.⁴²	t.u.⁴²	t u ⁴²	nanc1254	28.706609	115.857468	Sino-Tibetan	2315	2315
10241	154	all	Meixian	Meixian	t.u.⁴⁴	t.u.⁴⁴	t u ⁴⁴	yuet1238	24.3522958	115.8903375	Sino-Tibetan	2315	2315
10242	154	all	Guangzhou	Guangzhou	t.o.u.⁵³/⁵⁵	t.o.u.⁵³/⁵⁵	t ou ⁵³/⁵⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	2315	2315
10243	154	all	Xiamen	Xiamen	t.ɔ.⁵⁵	t.ɔ.⁵⁵	t ɔ ⁵⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	2315	2315
10244	154	all	Chaozhou	Chaozhou	t.o.u.³³	t.o.u.³³	t ou ³³	chao1238	23.666667	116.633333	Sino-Tibetan	2315	2315
10245	154	all	Fuzhou	Fuzhou	t.u.⁴⁴	t.u.⁴⁴	t u ⁴⁴	fuzh1239	26.08904	119.294243	Sino-Tibetan	2315	2315
10246	154	all	Shanghai	Shanghai	t.u.⁵³	t.u.⁵³	t u ⁵³	shan1293	31.222902	121.475372	Sino-Tibetan	2315	2315
10247	154	all	ZhongyuanYinyun	Zhongyuan_Yinyun	t.u.P	t.u.P	t u P/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	2315	2315
10248	154	all	Beijing	Beijing	t.o.u.⁵⁵	t.o.u.⁵⁵	t ou ⁵⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	2315	2315
10249	154	all	Jinan	Jinan	t.o.u.²¹³	t.o.u.²¹³	t ou ²¹³	jina1245	36.690777	116.997299	Sino-Tibetan	2315	2315
10250	154	all	XiAn	Xi_an	t.o.u.²¹	t.o.u.²¹	t ou ²¹	xian1253	34.228154	108.960571	Sino-Tibetan	2315	2315
10251	154	all	Taiyuan	Taiyuan	t.u.¹¹	t.u.¹¹	t u ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	2315	2315
10252	154	all	Hankou	Hankou	t.o.u.⁵⁵	t.o.u.⁵⁵	t ou ⁵⁵	hank1234	30.581179	114.272597	Sino-Tibetan	2315	2315
10253	154	all	Chengdu	Chengdu	t.ə.u.⁴⁴	t.ə.u.⁴⁴	t əu ⁴⁴	chen1267	30.605768	103.970947	Sino-Tibetan	2315	2315
10254	154	all	Yangzhou	Yangzhou	t.u.²¹	t.u.²¹	t u ²¹	yang1306	32.4171449	119.209227	Sino-Tibetan	2315	2315
10255	154	all	Suzhou	Suzhou	t.ə.u.⁴⁴	t.ə.u.⁴⁴	t əu ⁴⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	2315	2315
10256	154	all	Wenzhou	Wenzhou	t.ɵ.y.⁴⁴	t.ɵ.y.⁴⁴	t ɵy ⁴⁴	ouji1238	28.005496	120.701179	Sino-Tibetan	2315	2315
10257	154	all	Changsha	Changsha	t.ɤ.u.³³	t.ɤ.u.³³	t ɤu ³³	chan1326	28.85032	112.943344	Sino-Tibetan	2315	2315
10258	154	all	Shuangfeng	Shuangfeng	t.ə.u.⁵⁵	t.ə.u.⁵⁵	t əu ⁵⁵	shua1258	27.4569781	111.916486	Sino-Tibetan	2315	2315
10259	154	all	Nanchang	Nanchang	t.u.⁴²	t.u.⁴²	t u ⁴²	nanc1254	28.706609	115.857468	Sino-Tibetan	2315	2315
10260	154	all	Meixian	Meixian	t.u.⁴⁴	t.u.⁴⁴	t u ⁴⁴	yuet1238	24.3522958	115.8903375	Sino-Tibetan	2315	2315
10261	154	all	Guangzhou	Guangzhou	t.o.u.³⁵	t.o.u.³⁵	t ou ³⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	2315	2315
10262	154	all	Xiamen	Xiamen	t.ɔ.⁵⁵	t.ɔ.⁵⁵	t ɔ ⁵⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	2315	2315
10263	154	all	Chaozhou	Chaozhou	t.o.u.³³	t.o.u.³³	t ou ³³	chao1238	23.666667	116.633333	Sino-Tibetan	2315	2315
10264	154	all	Fuzhou	Fuzhou	t.u.⁴⁴	t.u.⁴⁴	t u ⁴⁴	fuzh1239	26.08904	119.294243	Sino-Tibetan	2315	2315
10265	154	all	Shanghai	Shanghai	t.u.⁵³	t.u.⁵³	t u ⁵³	shan1293	31.222902	121.475372	Sino-Tibetan	2315	2315
10266	154	all	ZhongyuanYinyun	Zhongyuan_Yinyun	t.u.P	t.u.P	t u P/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	2315	2315
255	155	also	Beijing	Beijing	.i.e.²¹⁴	.i.e.²¹⁴	i/j e ²¹⁴	beij1234	39.9385466	116.1172766	Sino-Tibetan	32	32
256	155	also	Jinan	Jinan	.i.e.⁵⁵	.i.e.⁵⁵	i/j e ⁵⁵	jina1245	36.690777	116.997299	Sino-Tibetan	32	32
257	155	also	XiAn	Xi_an	.i.e.⁵³	.i.e.⁵³	i/j e ⁵³	xian1253	34.228154	108.960571	Sino-Tibetan	32	32
258	155	also	Taiyuan	Taiyuan	.i.ɛ.⁵³	.i.ɛ.⁵³	i/j ɛ ⁵³	taiy1243	37.8632119	112.4024883	Sino-Tibetan	32	32
259	155	also	Hankou	Hankou	.i.e.⁴²	.i.e.⁴²	i/j e ⁴²	hank1234	30.581179	114.272597	Sino-Tibetan	32	32
260	155	also	Chengdu	Chengdu	.i.e.⁵³	.i.e.⁵³	i/j e ⁵³	chen1267	30.605768	103.970947	Sino-Tibetan	32	32
261	155	also	Yangzhou	Yangzhou	.ɪ.⁴²	.ɪ.⁴²	ɪ ⁴²	yang1306	32.4171449	119.209227	Sino-Tibetan	32	32
262	155	also	Suzhou	Suzhou	.i.ɒ.⁵²	.i.ɒ.⁵²	i/j ɒ ⁵²	suzh1234	31.3280439	120.364116	Sino-Tibetan	32	32
263	155	also	Suzhou	Suzhou	ɦ.ɒ.⁵²	ɦ.ɒ.⁵²	ɦ ɒ ⁵²	suzh1234	31.3280439	120.364116	Sino-Tibetan	32	32
264	155	also	Wenzhou	Wenzhou	.i.ɛ.⁴⁵	.i.ɛ.⁴⁵	i/j ɛ ⁴⁵	ouji1238	28.005496	120.701179	Sino-Tibetan	32	32
265	155	also	Changsha	Changsha	.i.e.⁴¹	.i.e.⁴¹	i/j e ⁴¹	chan1326	28.85032	112.943344	Sino-Tibetan	32	32
266	155	also	Changsha	Changsha	.a.⁴¹	.a.⁴¹	a ⁴¹	chan1326	28.85032	112.943344	Sino-Tibetan	32	32
267	155	also	Shuangfeng	Shuangfeng	.i.o.²¹	.i.o.²¹	i/j o ²¹	shua1258	27.4569781	111.916486	Sino-Tibetan	32	32
268	155	also	Nanchang	Nanchang	.i.a.²¹³	.i.a.²¹³	i/j a ²¹³	nanc1254	28.706609	115.857468	Sino-Tibetan	32	32
269	155	also	Meixian	Meixian	j.a.⁴⁴	j.a.⁴⁴	j a ⁴⁴	yuet1238	24.3522958	115.8903375	Sino-Tibetan	32	32
270	155	also	Guangzhou	Guangzhou	j.a.²³	j.a.²³	j a ²³	guan1279	23.1253503	112.9476548	Sino-Tibetan	32	32
271	155	also	Xiamen	Xiamen	.a.⁵¹	.a.⁵¹	a ⁵¹	xiam1236	24.49421	118.08918	Sino-Tibetan	32	32
272	155	also	Xiamen	Xiamen	.a.¹¹	.a.¹¹	a ¹¹	xiam1236	24.49421	118.08918	Sino-Tibetan	32	32
273	155	also	Chaozhou	Chaozhou	.i.a.¹¹	.i.a.¹¹	i/j a ¹¹	chao1238	23.666667	116.633333	Sino-Tibetan	32	32
274	155	also	Fuzhou	Fuzhou	.i.a.³¹	.i.a.³¹	i/j a ³¹	fuzh1239	26.08904	119.294243	Sino-Tibetan	32	32
275	155	also	Shanghai	Shanghai	.i.E.¹³	.i.E.¹³	i ᴇ/ɛ ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	32	32
276	155	also	ZhongyuanYinyun	Zhongyuan_Yinyun	.i.e.S	.i.e.S	i/j e S/³⁵		39.9385466	116.1172766	Sino-Tibetan	32	32
2226	4	and	Beijing	Beijing	x.ɤ.³⁵	x.ɤ.³⁵	x ɤ ³⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	343	343
2227	4	and	Jinan	Jinan	x.ə.⁴²	x.ə.⁴²	x ə ⁴²	jina1245	36.690777	116.997299	Sino-Tibetan	343	343
2228	4	and	XiAn	Xi_an	x.u.o.²⁴	x.u.o.²⁴	x u/w o ²⁴	xian1253	34.228154	108.960571	Sino-Tibetan	343	343
2229	4	and	Taiyuan	Taiyuan	x.ə.¹¹	x.ə.¹¹	x ə ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	343	343
2230	4	and	Hankou	Hankou	x.o.²¹³	x.o.²¹³	x o ²¹³	hank1234	30.581179	114.272597	Sino-Tibetan	343	343
2231	4	and	Chengdu	Chengdu	x.o.³¹	x.o.³¹	x o ³¹	chen1267	30.605768	103.970947	Sino-Tibetan	343	343
2232	4	and	Yangzhou	Yangzhou	x.o.³⁴	x.o.³⁴	x o ³⁴	yang1306	32.4171449	119.209227	Sino-Tibetan	343	343
2233	4	and	Suzhou	Suzhou	ɦ.ə.u.²⁴	ɦ.ə.u.²⁴	ɦ əu ²⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	343	343
2234	4	and	Wenzhou	Wenzhou	v.u.³¹	v.u.³¹	v u ³¹	ouji1238	28.005496	120.701179	Sino-Tibetan	343	343
2235	4	and	Changsha	Changsha	.o.¹³	.o.¹³	o ¹³	chan1326	28.85032	112.943344	Sino-Tibetan	343	343
2236	4	and	Shuangfeng	Shuangfeng	ɣ.ʊ.²³	ɣ.ʊ.²³	ɣ ʊ ²³	shua1258	27.4569781	111.916486	Sino-Tibetan	343	343
2237	4	and	Nanchang	Nanchang	ɸ.u.o.⁴⁵	ɸ.u.o.⁴⁵	ɸ u/w o ⁴⁵	nanc1254	28.706609	115.857468	Sino-Tibetan	343	343
2238	4	and	Meixian	Meixian	f.ɔ.¹¹	f.ɔ.¹¹	f ɔ ¹¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	343	343
2239	4	and	Guangzhou	Guangzhou	.u.ɔ.²¹	.u.ɔ.²¹	u/w ɔ ²¹	guan1279	23.1253503	112.9476548	Sino-Tibetan	343	343
2240	4	and	Xiamen	Xiamen	h.o.²⁴	h.o.²⁴	h o ²⁴	xiam1236	24.49421	118.08918	Sino-Tibetan	343	343
2241	4	and	Xiamen	Xiamen	h.e.²⁴	h.e.²⁴	h e ²⁴	xiam1236	24.49421	118.08918	Sino-Tibetan	343	343
2242	4	and	Chaozhou	Chaozhou	h.u.a.⁵⁵	h.u.a.⁵⁵	h u/w a ⁵⁵	chao1238	23.666667	116.633333	Sino-Tibetan	343	343
2243	4	and	Fuzhou	Fuzhou	x.u.ɔ.⁵²	x.u.ɔ.⁵²	x u/w ɔ ⁵²	fuzh1239	26.08904	119.294243	Sino-Tibetan	343	343
2244	4	and	Shanghai	Shanghai	ɦ.u.¹³	ɦ.u.¹³	ɦ u ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	343	343
2245	4	and	ZhongyuanYinyun	Zhongyuan_Yinyun	x.u.o.P²	x.u.o.P²	x u/w o P²/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	343	343
