ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
111	1462_waterbeboiling	(water) be boiling	Jinxing	Jinxing	xuɑ44	xuɑ44	x u ɑ ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	3 7 7 8	AXYT	GYA5	6	6.G.C 6.Y.V 6.A.V 6.5.T	1.6 3.0 3.0 1.0	xuɑ⁴⁴	0	104
112	1462_waterbeboiling	(water) be boiling	Zhoucheng	Zhoucheng	xua44	xua44	x u/w a ⁴⁴	zhou1234	25.8958826	100.0988062	Sino-Tibetan	3 6 7 8	ACXT	GWA5	10	10.G.C 10.W.C 10.A.V 10.5.T	1.6 1.2 3.0 1.0	xu/wa⁴⁴	0	104
113	1462_waterbeboiling	(water) be boiling	Mazhelong	Mazhelong	xua44	xua44	x u/w a ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	3 6 7 8	ACXT	GWA5	7	7.G.C 7.W.C 7.A.V 7.5.T	1.6 1.2 3.0 1.0	xu/wa⁴⁴	0	104
114	2124_xxlanguage	(xx language) 	ProtoBai	Proto-Bai	ŋo3	ŋo3	ŋ o ³				Sino-Tibetan	4 7 8	AXT	NU6	8	8.N.C 8.U.V 8.6.T	1.6 3.0 1.0	ŋo³	0	114
115	2124_xxlanguage	(xx language) 	Gongxing	Gongxing	ŋo42	ŋo42	ŋ o ⁴²		27.0852794	99.1652452	Sino-Tibetan	4 7 8	AXT	NU3	4	4.N.C 4.U.V 4.3.T	1.6 3.0 1.0	ŋo⁴²	0	114
116	2124_xxlanguage	(xx language) 	Enqi	Enqi	ŋo43	ŋo43	ŋ o ⁴³	enqi1234	26.4738155	99.1189832	Sino-Tibetan	4 7 8	AXT	NU3	3	3.N.C 3.U.V 3.3.T	1.6 3.0 1.0	ŋo⁴³	0	114
117	2124_xxlanguage	(xx language) 	Mazhelong	Mazhelong	oŋ21	oŋ21	o ŋ ²¹		24.1677209	104.1950232	Sino-Tibetan	7 4 8	XLT	UN3	7	7.U.V 7.N.c 7.3.T	3.0 1.1 1.0	oŋ²¹	0	115
118	397_chinesechestnut	Chinese chestnut	ProtoBai	Proto-Bai	tsʰji1	tsʰji1	tsʰ j i ¹				Sino-Tibetan	2 6 7 8	ACXT	CJI6	8	8.C.C 8.J.C 8.I.V 8.6.T	1.6 1.2 3.0 1.0	tsʰji¹	0	119
119	397_chinesechestnut	Chinese chestnut	Tuoluo	Tuoluo	tɕʰi55(ji42)	tɕʰi55	tɕʰ i ⁵⁵	tuol1234	23.3833337	102.1839821	Sino-Tibetan	2 7 8	AXT	CI5	9	9.C.C 9.I.V 9.5.T	1.6 3.0 1.0	tɕʰi⁵⁵	0	119
120	397_chinesechestnut	Chinese chestnut	Gongxing	Gongxing	tɕʰi55(ʑi21	tɕʰi55	tɕʰ i ⁵⁵		27.0852794	99.1652452	Sino-Tibetan	2 7 8	AXT	CI5	4	4.C.C 4.I.V 4.5.T	1.6 3.0 1.0	tɕʰi⁵⁵	0	119
121	397_chinesechestnut	Chinese chestnut	Enqi	Enqi	tsʰi55(jɯ21)	tsʰi55	tsʰ i ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	2 7 8	AXT	CI5	3	3.C.C 3.I.V 3.5.T	1.6 3.0 1.0	tsʰi⁵⁵	0	119
122	397_chinesechestnut	Chinese chestnut	Ega	Ega	(ɕu22)tsʰi55(ji21lɛ21)	ɕu22)tsʰi55	ɕ u ²² + tsʰ i ⁵⁵	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 7 8 9 2 7 8	AXT_AXT	SY1_CI5	2	2.S.C 2.Y.V 2.1.T 2._._ 2.C.C 2.I.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɕu²²+tsʰi⁵⁵	0	120 119
123	397_chinesechestnut	Chinese chestnut	Jinman	Jinman	(xa55ne221)	xa55ne221	x a ⁵⁵ + n e ²²¹	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 7 8 9 4 7 8	AXT_AXT	GA5_NE6	5	5.G.C 5.A.V 5.5.T 5._._ 5.N.C 5.E.V 5.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	xa⁵⁵+ne²²¹	0	121 122
124	397_chinesechestnut	Chinese chestnut	Jinxing	Jinxing	tɕʰi55(ji31)	tɕʰi55	tɕʰ i ⁵⁵		24.9259218	103.1237482	Sino-Tibetan	2 7 8	AXT	CI5	6	6.C.C 6.I.V 6.5.T	1.6 3.0 1.0	tɕʰi⁵⁵	0	119
125	397_chinesechestnut	Chinese chestnut	Dashi	Dashi	tɕʰ(li44)	tɕʰ	tɕʰ */ə ⁰		26.3530106	100.1930442	Sino-Tibetan	2 7 8	AXT	CE6	1	1.C.C 1.E.V 1.6.T	1.6 3.0 1.0	tɕʰ*/ə⁰	0	119
126	397_chinesechestnut	Chinese chestnut	Mazhelong	Mazhelong	(to21ju21)	to21ju21	t o ²¹ + j u ²¹		24.1677209	104.1950232	Sino-Tibetan	1 7 8 9 6 7 8	AXT_AXT	TU3_JY3	7	7.T.C 7.U.V 7.3.T 7._._ 7.J.C 7.Y.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	to²¹+ju²¹	0	123 124
127	165_hanchinese	Han Chinese	ProtoBai	Proto-Bai	haŋ5	haŋ5	h a ŋ ⁵				Sino-Tibetan	3 7 4 8	AXLT	HAN6	8	8.H.C 8.A.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	haŋ⁵	0	132
128	165_hanchinese	Han Chinese	Tuoluo	Tuoluo	haŋ21	haŋ21	h a ŋ ²¹	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 4 8	AXLT	HAN3	9	9.H.C 9.A.V 9.N.c 9.3.T	1.6 3.0 1.1 1.0	haŋ²¹	0	132
129	165_hanchinese	Han Chinese	Gongxing	Gongxing	haŋ42	haŋ42	h a ŋ ⁴²		27.0852794	99.1652452	Sino-Tibetan	3 7 4 8	AXLT	HAN3	4	4.H.C 4.A.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	haŋ⁴²	0	132
130	165_hanchinese	Han Chinese	Enqi	Enqi	χa43	χa43	χ a ⁴³	enqi1234	26.4738155	99.1189832	Sino-Tibetan	3 7 8	AXT	GA3	3	3.G.C 3.A.V 3.3.T	1.6 3.0 1.0	χa⁴³	0	132
131	165_hanchinese	Han Chinese	Ega	Ega	xa42	xa42	x a ⁴²	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 7 8	AXT	GA3	2	2.G.C 2.A.V 2.3.T	1.6 3.0 1.0	xa⁴²	0	132
132	165_hanchinese	Han Chinese	Jinman	Jinman	xa42	xa42	x a ⁴²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 7 8	AXT	GA3	5	5.G.C 5.A.V 5.3.T	1.6 3.0 1.0	xa⁴²	0	132
133	165_hanchinese	Han Chinese	Jinxing	Jinxing	xɑ̃42	xɑ̃42	x ɑ̃ ⁴²		24.9259218	103.1237482	Sino-Tibetan	3 7 8	AXT	GA3	6	6.G.C 6.A.V 6.3.T	1.6 3.0 1.0	xɑ̃⁴²	0	132
134	165_hanchinese	Han Chinese	Dashi	Dashi	xã42	xã42	x ã ⁴²		26.3530106	100.1930442	Sino-Tibetan	3 7 8	AXT	GA3	1	1.G.C 1.A.V 1.3.T	1.6 3.0 1.0	xã⁴²	0	132
135	928_i	I	ProtoBai	Proto-Bai	C-ŋɔ3	C-ŋɔ3	ŋ ɔ ³				Sino-Tibetan	4 7 8	AXT	NU6	8	8.N.C 8.U.V 8.6.T	1.6 3.0 1.0	ŋɔ³	0	141
136	928_i	I	Tuoluo	Tuoluo	ŋɔ21	ŋɔ21	ŋ ɔ ²¹	tuol1234	23.3833337	102.1839821	Sino-Tibetan	4 7 8	AXT	NU3	9	9.N.C 9.U.V 9.3.T	1.6 3.0 1.0	ŋɔ²¹	0	141
137	928_i	I	Gongxing	Gongxing	ŋa42	ŋa42	ŋ a ⁴²		27.0852794	99.1652452	Sino-Tibetan	4 7 8	AXT	NA3	4	4.N.C 4.A.V 4.3.T	1.6 3.0 1.0	ŋa⁴²	0	141
138	928_i	I	Enqi	Enqi	ɴo43	ɴo43	ɴ o ⁴³	enqi1234	26.4738155	99.1189832	Sino-Tibetan	4 7 8	AXT	NU3	3	3.N.C 3.U.V 3.3.T	1.6 3.0 1.0	ɴo⁴³	0	141
139	928_i	I	Ega	Ega	ŋo42	ŋo42	ŋ o ⁴²	egab1234	26.4858945	98.8528962	Sino-Tibetan	4 7 8	AXT	NU3	2	2.N.C 2.U.V 2.3.T	1.6 3.0 1.0	ŋo⁴²	0	141
140	928_i	I	Jinman	Jinman	õ42	õ42	õ ⁴²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	7 8	XT	U3	5	5.U.V 5.3.T	3.0 1.0	õ⁴²	0	141
141	928_i	I	Jinxing	Jinxing	uõ31	uõ31	u/w õ ³¹		24.9259218	103.1237482	Sino-Tibetan	6 7 8	AXT	WU3	6	6.W.C 6.U.V 6.3.T	1.6 3.0 1.0	u/wõ³¹	0	142
142	928_i	I	Dashi	Dashi	ŋõ31	ŋõ31	ŋ õ ³¹		26.3530106	100.1930442	Sino-Tibetan	4 7 8	AXT	NU3	1	1.N.C 1.U.V 1.3.T	1.6 3.0 1.0	ŋõ³¹	0	141
143	928_i	I	Zhoucheng	Zhoucheng	ŋo31	ŋo31	ŋ o ³¹	zhou1234	25.8958826	100.0988062	Sino-Tibetan	4 7 8	AXT	NU3	10	10.N.C 10.U.V 10.3.T	1.6 3.0 1.0	ŋo³¹	0	141
144	928_i	I	Mazhelong	Mazhelong	nen42	nen42	n e n ⁴²		24.1677209	104.1950232	Sino-Tibetan	4 7 4 8	AXLT	NEN3	7	7.N.C 7.E.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	nen⁴²	0	143
160	2075_distillersgrains	[Distillers grains]	ProtoBai	Proto-Bai	pʰa1	pʰa1	pʰ a ¹				Sino-Tibetan	1 7 8	AXT	PA6	8	8.P.C 8.A.V 8.6.T	1.6 3.0 1.0	pʰa¹	0	152
161	2075_distillersgrains	[Distillers grains]	Gongxing	Gongxing	pʰa24	pʰa24	pʰ a ²⁴		27.0852794	99.1652452	Sino-Tibetan	1 7 8	AXT	PA2	4	4.P.C 4.A.V 4.2.T	1.6 3.0 1.0	pʰa²⁴	0	152
162	2075_distillersgrains	[Distillers grains]	Enqi	Enqi	pʰa55	pʰa55	pʰ a ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 7 8	AXT	PA5	3	3.P.C 3.A.V 3.5.T	1.6 3.0 1.0	pʰa⁵⁵	0	152
163	2075_distillersgrains	[Distillers grains]	Ega	Ega	pʰa44	pʰa44	pʰ a ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	1 7 8	AXT	PA5	2	2.P.C 2.A.V 2.5.T	1.6 3.0 1.0	pʰa⁴⁴	0	152
164	2075_distillersgrains	[Distillers grains]	Jinman	Jinman	(tsõ22qʰo22)	tsõ22qʰo22	ts õ ²² + qʰ o ²²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	2 7 8 9 1 7 8	AXT_AXT	CU1_KU1	5	5.C.C 5.U.V 5.1.T 5._._ 5.K.C 5.U.V 5.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsõ²²+qʰo²²	0	153 154
165	2075_distillersgrains	[Distillers grains]	Zhoucheng	Zhoucheng	pe35	pe35	p e ³⁵	zhou1234	25.8958826	100.0988062	Sino-Tibetan	1 7 8	AXT	PE2	10	10.P.C 10.E.V 10.2.T	1.6 3.0 1.0	pe³⁵	1	152
166	2075_distillersgrains	[Distillers grains]	Mazhelong	Mazhelong	pɛ55	pɛ55	p ɛ ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	1 7 8	AXT	PE5	7	7.P.C 7.E.V 7.5.T	1.6 3.0 1.0	pɛ⁵⁵	1	152
145	1746_castratechicken	[castrate (chicken)]	ProtoBai	Proto-Bai	mjæ1	mjæ1	m j æ ¹				Sino-Tibetan	4 6 7 8	ACXT	MJE6	8	8.M.C 8.J.C 8.E.V 8.6.T	1.6 1.2 3.0 1.0	mjæ¹	0	161
146	1746_castratechicken	[castrate (chicken)]	Tuoluo	Tuoluo	juaŋ55 (Wang 2006 has juang55, probably a spelling error)	juaŋ55	ju/ɥ a ŋ ⁵⁵	tuol1234	23.3833337	102.1839821	Sino-Tibetan	6 7 4 8	AXLT	JAN5	9	9.J.C 9.A.V 9.N.c 9.5.T	1.6 3.0 1.1 1.0	ju/ɥaŋ⁵⁵	0	161
147	1746_castratechicken	[castrate (chicken)]	Gongxing	Gongxing	ɲyɛ55	ɲyɛ55	ɲ y/ɥ ɛ ⁵⁵		27.0852794	99.1652452	Sino-Tibetan	4 6 7 8	ACXT	NJE5	4	4.N.C 4.J.C 4.E.V 4.5.T	1.6 1.2 3.0 1.0	ɲy/ɥɛ⁵⁵	0	162
148	1746_castratechicken	[castrate (chicken)]	Enqi	Enqi	mia24	mia24	m i/j a ²⁴	enqi1234	26.4738155	99.1189832	Sino-Tibetan	4 6 7 8	ACXT	MJA2	3	3.M.C 3.J.C 3.A.V 3.2.T	1.6 1.2 3.0 1.0	mi/ja²⁴	0	161
149	1746_castratechicken	[castrate (chicken)]	Ega	Ega	ɲia44	ɲia44	ɲ i/j a ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	4 6 7 8	ACXT	NJA5	2	2.N.C 2.J.C 2.A.V 2.5.T	1.6 1.2 3.0 1.0	ɲi/ja⁴⁴	0	162
150	1746_castratechicken	[castrate (chicken)]	Jinman	Jinman	ɲio55	ɲio55	ɲ i/j o ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	4 6 7 8	ACXT	NJU5	5	5.N.C 5.J.C 5.U.V 5.5.T	1.6 1.2 3.0 1.0	ɲi/jo⁵⁵	0	162
151	1746_castratechicken	[castrate (chicken)]	Jinxing	Jinxing	mian55	mian55	m i/j a n ⁵⁵		24.9259218	103.1237482	Sino-Tibetan	4 6 7 4 8	ACXLT	MJAN5	6	6.M.C 6.J.C 6.A.V 6.N.c 6.5.T	1.6 1.2 3.0 1.1 1.0	mi/jan⁵⁵	0	161
152	1746_castratechicken	[castrate (chicken)]	Dashi	Dashi	mier35 (this is strange: should it be "miɚ35"?)	mier35	m i/j ə˞ ³⁵		26.3530106	100.1930442	Sino-Tibetan	4 6 7 8	ACXT	MJE2	1	1.M.C 1.J.C 1.E.V 1.2.T	1.6 1.2 3.0 1.0	mi/jə˞³⁵	0	161
153	2073_cowlouse	[cow louse]	ProtoBai	Proto-Bai	pe1	pe1	p e ¹				Sino-Tibetan	1 7 8	AXT	PE6	8	8.P.C 8.E.V 8.6.T	1.6 3.0 1.0	pe¹	0	172
154	2073_cowlouse	[cow louse]	Gongxing	Gongxing	(ŋɯ21ɕi24)	ŋɯ21ɕi24	ŋ ɯ ²¹ + ɕ i ²⁴		27.0852794	99.1652452	Sino-Tibetan	4 7 8 9 3 7 8	AXT_AXT	NI3_SI2	4	4.N.C 4.I.V 4.3.T 4._._ 4.S.C 4.I.V 4.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ŋɯ²¹+ɕi²⁴	0	170 171
155	2073_cowlouse	[cow louse]	Enqi	Enqi	pi24	pi24	p i ²⁴	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 7 8	AXT	PI2	3	3.P.C 3.I.V 3.2.T	1.6 3.0 1.0	pi²⁴	0	172
156	2073_cowlouse	[cow louse]	Ega	Ega	(ŋɯ21ɕi44)	ŋɯ21ɕi44	ŋ ɯ ²¹ + ɕ i ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	4 7 8 9 3 7 8	AXT_AXT	NI3_SI5	2	2.N.C 2.I.V 2.3.T 2._._ 2.S.C 2.I.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ŋɯ²¹+ɕi⁴⁴	0	170 171
157	2073_cowlouse	[cow louse]	Jinman	Jinman	(ɯ̃21ɕi44)	ɯ̃21ɕi44	ɯ̃ ²¹ + ɕ i ⁴⁴	nuji1238	26.4154856	99.1285952	Sino-Tibetan	7 8 9 3 7 8	XT_AXT	I3_SI5	5	5.I.V 5.3.T 5._._ 5.S.C 5.I.V 5.5.T	3.0 1.0 0.0 1.6 3.0 1.0	ɯ̃²¹+ɕi⁴⁴	0	173 171
158	2073_cowlouse	[cow louse]	Zhoucheng	Zhoucheng	pe35	pe35	p e ³⁵	zhou1234	25.8958826	100.0988062	Sino-Tibetan	1 7 8	AXT	PE2	10	10.P.C 10.E.V 10.2.T	1.6 3.0 1.0	pe³⁵	0	172
159	2073_cowlouse	[cow louse]	Mazhelong	Mazhelong	pɛ55	pɛ55	p ɛ ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	1 7 8	AXT	PE5	7	7.P.C 7.E.V 7.5.T	1.6 3.0 1.0	pɛ⁵⁵	0	172
167	1823_loach	[loach]	ProtoBai	Proto-Bai	ʔo4	ʔo4	ʔ o ⁴				Sino-Tibetan	1 7 8	AXT	HU6	8	8.H.C 8.U.V 8.6.T	1.6 3.0 1.0	ʔo⁴	0	184
168	1823_loach	[loach]	Gongxing	Gongxing	ao24	ao24	ao ²⁴		27.0852794	99.1652452	Sino-Tibetan	7 8	XT	A2	4	4.A.V 4.2.T	3.0 1.0	ao²⁴	0	185
169	1823_loach	[loach]	Enqi	Enqi	ʔo55	ʔo55	ʔ o ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 7 8	AXT	HU5	3	3.H.C 3.U.V 3.5.T	1.6 3.0 1.0	ʔo⁵⁵	0	184
170	1823_loach	[loach]	Ega	Ega	(ŋu55tsi22)	ŋu55tsi22	ŋ u ⁵⁵ + ts i ²²	egab1234	26.4858945	98.8528962	Sino-Tibetan	4 7 8 9 2 7 8	AXT_AXT	NY5_CI1	2	2.N.C 2.Y.V 2.5.T 2._._ 2.C.C 2.I.V 2.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ŋu⁵⁵+tsi²²	0	182 183
171	1823_loach	[loach]	Jinxing	Jinxing	ʔv44	ʔv44	ʔ v/ʯ ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	1 7 8	AXT	HY5	6	6.H.C 6.Y.V 6.5.T	1.6 3.0 1.0	ʔv/ʯ⁴⁴	0	184
172	1823_loach	[loach]	Dashi	Dashi	o55	o55	o ⁵⁵		26.3530106	100.1930442	Sino-Tibetan	7 8	XT	U5	1	1.U.V 1.5.T	3.0 1.0	o⁵⁵	0	181
173	1823_loach	[loach]	Zhoucheng	Zhoucheng	v55	v55	v/ʯ ⁵⁵	zhou1234	25.8958826	100.0988062	Sino-Tibetan	7 8	XT	Y5	10	10.Y.V 10.5.T	3.0 1.0	v/ʯ⁵⁵	0	181
174	1823_loach	[loach]	Mazhelong	Mazhelong	(tɕa21oŋ55)	tɕa21oŋ55	tɕ a ²¹ + o ŋ ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	2 7 8 9 7 4 8	AXT_XLT	CA3_UN5	7	7.C.C 7.A.V 7.3.T 7._._ 7.U.V 7.N.c 7.5.T	1.6 3.0 1.0 0.0 3.0 1.1 1.0	tɕa²¹+oŋ⁵⁵	0	186 187
175	2121_pullupweeds	[pull up weeds]	ProtoBai	Proto-Bai	qʰu1	qʰu1	qʰ u ¹				Sino-Tibetan	1 7 8	AXT	KY6	8	8.K.C 8.Y.V 8.6.T	1.6 3.0 1.0	qʰu¹	0	193
176	2121_pullupweeds	[pull up weeds]	Gongxing	Gongxing	qʰu55	qʰu55	qʰ u ⁵⁵		27.0852794	99.1652452	Sino-Tibetan	1 7 8	AXT	KY5	4	4.K.C 4.Y.V 4.5.T	1.6 3.0 1.0	qʰu⁵⁵	0	193
177	2121_pullupweeds	[pull up weeds]	Enqi	Enqi	qʰu24	qʰu24	qʰ u ²⁴	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 7 8	AXT	KY2	3	3.K.C 3.Y.V 3.2.T	1.6 3.0 1.0	qʰu²⁴	0	193
178	2121_pullupweeds	[pull up weeds]	Ega	Ega	qʰu24	qʰu24	qʰ u ²⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	1 7 8	AXT	KY2	2	2.K.C 2.Y.V 2.2.T	1.6 3.0 1.0	qʰu²⁴	0	192
179	2121_pullupweeds	[pull up weeds]	Jinman	Jinman	qʰu55	qʰu55	qʰ u ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	1 7 8	AXT	KY5	5	5.K.C 5.Y.V 5.5.T	1.6 3.0 1.0	qʰu⁵⁵	0	193
180	2121_pullupweeds	[pull up weeds]	Zhoucheng	Zhoucheng	kʰu55	kʰu55	kʰ u ⁵⁵	zhou1234	25.8958826	100.0988062	Sino-Tibetan	1 7 8	AXT	KY5	10	10.K.C 10.Y.V 10.5.T	1.6 3.0 1.0	kʰu⁵⁵	0	193
181	2121_pullupweeds	[pull up weeds]	Mazhelong	Mazhelong	kʰo55	kʰo55	kʰ o ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	1 7 8	AXT	KU5	7	7.K.C 7.U.V 7.5.T	1.6 3.0 1.0	kʰo⁵⁵	0	193
182	511_wood	[wood]	ProtoBai	Proto-Bai	ɢua4	ɢua4	ɣ u/w a ⁴				Sino-Tibetan	3 6 7 8	ACXT	GWA6	8	8.G.C 8.W.C 8.A.V 8.6.T	1.6 1.2 3.0 1.0	ɣu/wa⁴	0	200
183	511_wood	[wood]	Tuoluo	Tuoluo	guo42	guo42	g u/w o ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	1 6 7 8	ACXT	KWU3	9	9.K.C 9.W.C 9.U.V 9.3.T	1.6 1.2 3.0 1.0	gu/wo⁴²	0	200
184	511_wood	[wood]	Gongxing	Gongxing	ɢua21	ɢua21	ɣ u/w a ²¹		27.0852794	99.1652452	Sino-Tibetan	3 6 7 8	ACXT	GWA3	4	4.G.C 4.W.C 4.A.V 4.3.T	1.6 1.2 3.0 1.0	ɣu/wa²¹	0	200
185	511_wood	[wood]	Enqi	Enqi	qua21	qua21	q u/w a ²¹	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 6 7 8	ACXT	KWA3	3	3.K.C 3.W.C 3.A.V 3.3.T	1.6 1.2 3.0 1.0	qu/wa²¹	0	200
186	511_wood	[wood]	Jinxing	Jinxing	kuɑ42	kuɑ42	k u ɑ ⁴²		24.9259218	103.1237482	Sino-Tibetan	1 7 7 8	AXYT	KYA3	6	6.K.C 6.Y.V 6.A.V 6.3.T	1.6 3.0 3.0 1.0	kuɑ⁴²	0	200
187	511_wood	[wood]	Dashi	Dashi	kua42	kua42	k u/w a ⁴²		26.3530106	100.1930442	Sino-Tibetan	1 6 7 8	ACXT	KWA3	1	1.K.C 1.W.C 1.A.V 1.3.T	1.6 1.2 3.0 1.0	ku/wa⁴²	0	200
188	832_ahalf	a half	ProtoBai	Proto-Bai	pjo2	pjo2	p j o ²				Sino-Tibetan	1 6 7 8	ACXT	PJU6	8	8.P.C 8.J.C 8.U.V 8.6.T	1.6 1.2 3.0 1.0	pjo²	0	208
189	832_ahalf	a half	Tuoluo	Tuoluo	fv33	fv33	f v/ʯ ³³	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 8	AXT	BY4	9	9.B.C 9.Y.V 9.4.T	1.6 3.0 1.0	fv/ʯ³³	0	207
190	832_ahalf	a half	Gongxing	Gongxing	pfw22	pfw22	pf ɯ ²²		27.0852794	99.1652452	Sino-Tibetan	2 7 8	AXT	BI1	4	4.B.C 4.I.V 4.1.T	1.6 3.0 1.0	pfɯ²²	0	207
191	832_ahalf	a half	Enqi	Enqi	po22	po22	p o ²²	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 7 8	AXT	PU1	3	3.P.C 3.U.V 3.1.T	1.6 3.0 1.0	po²²	0	208
192	832_ahalf	a half	Ega	Ega	fe22	fe22	f e ²²	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 7 8	AXT	BE1	2	2.B.C 2.E.V 2.1.T	1.6 3.0 1.0	fe²²	0	207
193	832_ahalf	a half	Jinman	Jinman	fɚ22	fɚ22	f ə˞ ²²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 7 8	AXT	BE1	5	5.B.C 5.E.V 5.1.T	1.6 3.0 1.0	fə˞²²	0	207
194	832_ahalf	a half	Zhoucheng	Zhoucheng	po21	po21	p o ²¹	zhou1234	25.8958826	100.0988062	Sino-Tibetan	1 7 8	AXT	PU3	10	10.P.C 10.U.V 10.3.T	1.6 3.0 1.0	po²¹	0	208
195	832_ahalf	a half	Mazhelong	Mazhelong	po21	po21	p o ²¹		24.1677209	104.1950232	Sino-Tibetan	1 7 8	AXT	PU3	7	7.P.C 7.U.V 7.3.T	1.6 3.0 1.0	po²¹	0	208
196	914_ayearold	a year old	ProtoBai	Proto-Bai	sʰua4	sʰua4	sʰ u/w a ⁴				Sino-Tibetan	3 6 7 8	ACXT	SWA6	8	8.S.C 8.W.C 8.A.V 8.6.T	1.6 1.2 3.0 1.0	sʰu/wa⁴	0	216
197	914_ayearold	a year old	Tuoluo	Tuoluo	suɔ42	suɔ42	s u/w ɔ ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 6 7 8	ACXT	SWU3	9	9.S.C 9.W.C 9.U.V 9.3.T	1.6 1.2 3.0 1.0	su/wɔ⁴²	0	216
198	914_ayearold	a year old	Gongxing	Gongxing	sua24	sua24	s u/w a ²⁴		27.0852794	99.1652452	Sino-Tibetan	3 6 7 8	ACXT	SWA2	4	4.S.C 4.W.C 4.A.V 4.2.T	1.6 1.2 3.0 1.0	su/wa²⁴	0	216
199	914_ayearold	a year old	Enqi	Enqi	sua55	sua55	s u/w a ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	3 6 7 8	ACXT	SWA5	3	3.S.C 3.W.C 3.A.V 3.5.T	1.6 1.2 3.0 1.0	su/wa⁵⁵	0	216
200	914_ayearold	a year old	Ega	Ega	sua44	sua44	s u/w a ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	3 6 7 8	ACXT	SWA5	2	2.S.C 2.W.C 2.A.V 2.5.T	1.6 1.2 3.0 1.0	su/wa⁴⁴	0	216
201	914_ayearold	a year old	Jinman	Jinman	sua55	sua55	s u/w a ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	3 6 7 8	ACXT	SWA5	5	5.S.C 5.W.C 5.A.V 5.5.T	1.6 1.2 3.0 1.0	su/wa⁵⁵	0	216
202	914_ayearold	a year old	Jinxing	Jinxing	suɑ44	suɑ44	s u ɑ ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	3 7 7 8	AXYT	SYA5	6	6.S.C 6.Y.V 6.A.V 6.5.T	1.6 3.0 3.0 1.0	suɑ⁴⁴	0	216
203	914_ayearold	a year old	Dashi	Dashi	sʰua44	sʰua44	sʰ u/w a ⁴⁴		26.3530106	100.1930442	Sino-Tibetan	3 6 7 8	ACXT	SWA5	1	1.S.C 1.W.C 1.A.V 1.5.T	1.6 1.2 3.0 1.0	sʰu/wa⁴⁴	0	216
204	914_ayearold	a year old	Zhoucheng	Zhoucheng	sua44	sua44	s u/w a ⁴⁴	zhou1234	25.8958826	100.0988062	Sino-Tibetan	3 6 7 8	ACXT	SWA5	10	10.S.C 10.W.C 10.A.V 10.5.T	1.6 1.2 3.0 1.0	su/wa⁴⁴	0	216
