index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
4	0.8000	2	0.4000	81	36	-	a	j	kʰ	⁵⁵	∅	∅	_	A	J	K	_	∅	∅	0	7	6	1	0	∅	∅	37	ʔ	i	-	kʰ	⁴⁵	∅	∅	H	I	_	K	_	∅	∅	1	7	0	1	0	∅	∅																							38	ʔ	a	j	kʰ	²¹	∅	∅	H	A	J	K	_	∅	∅	1	7	6	1	0	∅	∅	39	ʔ	ai	-	k	⁴⁵	∅	∅	H	A	_	K	_	∅	∅	1	7	0	1	0	∅	∅	40	ʔ̚	a	j	k	⁵¹	∅	∅	H	A	J	K	_	∅	∅	1	7	6	1	0	∅	∅																																												
5	1.0000	1	0.2000	81	36	⁵⁵	-	a	j	∅	∅	∅	_	_	A	J	∅	∅	∅	0	0	7	6	∅	∅	∅	37	⁴⁵	ʔ	i	-	∅	∅	∅	_	H	I	_	∅	∅	∅	0	1	7	0	∅	∅	∅																							38	²¹	ʔ	a	j	∅	∅	∅	_	H	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	39	⁴⁵	ʔ	ai	-	∅	∅	∅	_	H	A	_	∅	∅	∅	0	1	7	0	∅	∅	∅	40	⁵¹	ʔ̚	a	j	∅	∅	∅	_	H	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	103																							41	kʰ	∅	∅	∅	a	ŋ	-	K	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0	42	kʰ	∅	∅	∅	ɔ	-	-	K	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	43	kʰ	∅	∅	∅	a	ŋ	ɦ	K	∅	∅	∅	A	N	H	1	∅	∅	∅	7	4	3	44	kʰ	∅	∅	∅	ɛ̃	-	-	K	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	45	kʰ	∅	∅	∅	a	ŋ	-	K	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0																							46	kʰ	∅	∅	∅	a	-	-	K	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0
2	0.4000	4	0.8000	103																							41	a	kʰ	∅	∅	ŋ	-	⁵³	A	K	∅	∅	N	_	_	7	1	∅	∅	4	0	0	42	ɔ	kʰ	∅	∅	-	-	⁵⁵	U	K	∅	∅	_	_	_	7	1	∅	∅	0	0	0	43	a	kʰ	∅	∅	ŋ	ɦ	³¹	A	K	∅	∅	N	H	_	7	1	∅	∅	4	3	0	44	ɛ̃	kʰ	∅	∅	-	-	³⁵	E	K	∅	∅	_	_	_	7	1	∅	∅	0	0	0	45	a	kʰ	∅	∅	ŋ	-	⁵⁵	A	K	∅	∅	N	_	_	7	1	∅	∅	4	0	0																							46	a	kʰ	∅	∅	-	-	⁵⁵	A	K	∅	∅	_	_	_	7	1	∅	∅	0	0	0
3	0.6000	3	0.6000	103																							41	ŋ	a	kʰ	∅	-	⁵³	∅	N	A	K	∅	_	_	∅	4	7	1	∅	0	0	∅	42	-	ɔ	kʰ	∅	-	⁵⁵	∅	_	U	K	∅	_	_	∅	0	7	1	∅	0	0	∅	43	ŋ	a	kʰ	∅	ɦ	³¹	∅	N	A	K	∅	H	_	∅	4	7	1	∅	3	0	∅	44	-	ɛ̃	kʰ	∅	-	³⁵	∅	_	E	K	∅	_	_	∅	0	7	1	∅	0	0	∅	45	ŋ	a	kʰ	∅	-	⁵⁵	∅	N	A	K	∅	_	_	∅	4	7	1	∅	0	0	∅																							46	-	a	kʰ	∅	-	⁵⁵	∅	_	A	K	∅	_	_	∅	0	7	1	∅	0	0	∅
4	0.8000	2	0.4000	103																							41	-	ŋ	a	kʰ	⁵³	∅	∅	_	N	A	K	_	∅	∅	0	4	7	1	0	∅	∅	42	-	-	ɔ	kʰ	⁵⁵	∅	∅	_	_	U	K	_	∅	∅	0	0	7	1	0	∅	∅	43	ɦ	ŋ	a	kʰ	³¹	∅	∅	H	N	A	K	_	∅	∅	3	4	7	1	0	∅	∅	44	-	-	ɛ̃	kʰ	³⁵	∅	∅	_	_	E	K	_	∅	∅	0	0	7	1	0	∅	∅	45	-	ŋ	a	kʰ	⁵⁵	∅	∅	_	N	A	K	_	∅	∅	0	4	7	1	0	∅	∅																							46	-	-	a	kʰ	⁵⁵	∅	∅	_	_	A	K	_	∅	∅	0	0	7	1	0	∅	∅
5	1.0000	1	0.2000	103																							41	⁵³	-	ŋ	a	∅	∅	∅	_	_	N	A	∅	∅	∅	0	0	4	7	∅	∅	∅	42	⁵⁵	-	-	ɔ	∅	∅	∅	_	_	_	U	∅	∅	∅	0	0	0	7	∅	∅	∅	43	³¹	ɦ	ŋ	a	∅	∅	∅	_	H	N	A	∅	∅	∅	0	3	4	7	∅	∅	∅	44	³⁵	-	-	ɛ̃	∅	∅	∅	_	_	_	E	∅	∅	∅	0	0	0	7	∅	∅	∅	45	⁵⁵	-	ŋ	a	∅	∅	∅	_	_	N	A	∅	∅	∅	0	0	4	7	∅	∅	∅																							46	⁵⁵	-	-	a	∅	∅	∅	_	_	_	A	∅	∅	∅	0	0	0	7	∅	∅	∅
1	0.2500	4	1.0000	138	47	pʰ	∅	∅	∅	a	-	⁵⁵	P	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0																							48	pʰ	∅	∅	∅	e	-	³³	P	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	49	pʰ	∅	∅	∅	e	ʔ	²¹	P	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0	50	pʰ	∅	∅	∅	ai	ʔ	⁴⁵	P	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	51	pʰ	∅	∅	∅	e	ʔ̚	⁵¹	P	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0																							52	pʰ	∅	∅	∅	e	-	³³	P	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	138	47	a	pʰ	∅	∅	-	⁵⁵	∅	A	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							48	e	pʰ	∅	∅	-	³³	∅	E	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	49	e	pʰ	∅	∅	ʔ	²¹	∅	E	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	50	ai	pʰ	∅	∅	ʔ	⁴⁵	∅	A	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	51	e	pʰ	∅	∅	ʔ̚	⁵¹	∅	E	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																							52	e	pʰ	∅	∅	-	³³	∅	E	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	138	47	-	a	pʰ	∅	⁵⁵	∅	∅	_	A	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							48	-	e	pʰ	∅	³³	∅	∅	_	E	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	49	ʔ	e	pʰ	∅	²¹	∅	∅	H	E	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	50	ʔ	ai	pʰ	∅	⁴⁵	∅	∅	H	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	51	ʔ̚	e	pʰ	∅	⁵¹	∅	∅	H	E	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							52	-	e	pʰ	∅	³³	∅	∅	_	E	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	138	47	⁵⁵	-	a	pʰ	∅	∅	∅	_	_	A	P	∅	∅	∅	0	0	7	1	∅	∅	∅																							48	³³	-	e	pʰ	∅	∅	∅	_	_	E	P	∅	∅	∅	0	0	7	1	∅	∅	∅	49	²¹	ʔ	e	pʰ	∅	∅	∅	_	H	E	P	∅	∅	∅	0	1	7	1	∅	∅	∅	50	⁴⁵	ʔ	ai	pʰ	∅	∅	∅	_	H	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅	51	⁵¹	ʔ̚	e	pʰ	∅	∅	∅	_	H	E	P	∅	∅	∅	0	1	7	1	∅	∅	∅																							52	³³	-	e	pʰ	∅	∅	∅	_	_	E	P	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	161	53	l	∅	∅	∅	o	¹¹	∅	L	∅	∅	∅	U	_	∅	5	∅	∅	∅	7	0	∅																							54	l	∅	∅	∅	u	¹¹	∅	L	∅	∅	∅	Y	_	∅	5	∅	∅	∅	7	0	∅	55	l	∅	∅	∅	u	⁵⁵	∅	L	∅	∅	∅	Y	_	∅	5	∅	∅	∅	7	0	∅	56	l	∅	∅	∅	ou	³³	∅	L	∅	∅	∅	U	_	∅	5	∅	∅	∅	7	0	∅	57	l̥	∅	∅	∅	ou	¹¹	∅	L	∅	∅	∅	U	_	∅	5	∅	∅	∅	7	0	∅	58	l	∅	∅	∅	u	³³	∅	L	∅	∅	∅	Y	_	∅	5	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	161	53	o	l	∅	∅	¹¹	∅	∅	U	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							54	u	l	∅	∅	¹¹	∅	∅	Y	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	55	u	l	∅	∅	⁵⁵	∅	∅	Y	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	56	ou	l	∅	∅	³³	∅	∅	U	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	57	ou	l̥	∅	∅	¹¹	∅	∅	U	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	58	u	l	∅	∅	³³	∅	∅	Y	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	161	53	¹¹	o	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							54	¹¹	u	l	∅	∅	∅	∅	_	Y	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	55	⁵⁵	u	l	∅	∅	∅	∅	_	Y	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	56	³³	ou	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	57	¹¹	ou	l̥	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	58	³³	u	l	∅	∅	∅	∅	_	Y	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																						
1	0.2000	5	1.0000	182	59	kʰ	∅	∅	∅	r	ɛ	-	K	∅	∅	∅	R	E	_	1	∅	∅	∅	5	7	0																																																																																									60	g	∅	∅	∅	r	a	m	K	∅	∅	∅	R	A	M	1	∅	∅	∅	5	7	4																																												
2	0.4000	4	0.8000	182	59	r	kʰ	∅	∅	ɛ	-	¹¹	R	K	∅	∅	E	_	_	5	1	∅	∅	7	0	0																																																																																									60	r	g	∅	∅	a	m	⁵⁵	R	K	∅	∅	A	M	_	5	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	182	59	ɛ	r	kʰ	∅	-	¹¹	∅	E	R	K	∅	_	_	∅	7	5	1	∅	0	0	∅																																																																																									60	a	r	g	∅	m	⁵⁵	∅	A	R	K	∅	M	_	∅	7	5	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	182	59	-	ɛ	r	kʰ	¹¹	∅	∅	_	E	R	K	_	∅	∅	0	7	5	1	0	∅	∅																																																																																									60	m	a	r	g	⁵⁵	∅	∅	M	A	R	K	_	∅	∅	4	7	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	182	59	¹¹	-	ɛ	r	∅	∅	∅	_	_	E	R	∅	∅	∅	0	0	7	5	∅	∅	∅																																																																																									60	⁵⁵	m	a	r	∅	∅	∅	_	M	A	R	∅	∅	∅	0	4	7	5	∅	∅	∅																																												
1	0.2500	4	1.0000	183																							61	c	∅	∅	∅	a	ŋ	³³	C	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0	62	c	∅	∅	∅	ɔ	-	³³	C	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0																																																																																																														
2	0.5000	3	0.7500	183																							61	a	c	∅	∅	ŋ	³³	∅	A	C	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	62	ɔ	c	∅	∅	-	³³	∅	U	C	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																																																																																																														
3	0.7500	2	0.5000	183																							61	ŋ	a	c	∅	³³	∅	∅	N	A	C	∅	_	∅	∅	4	7	1	∅	0	∅	∅	62	-	ɔ	c	∅	³³	∅	∅	_	U	C	∅	_	∅	∅	0	7	1	∅	0	∅	∅																																																																																																														
4	1.0000	1	0.2500	183																							61	³³	ŋ	a	c	∅	∅	∅	_	N	A	C	∅	∅	∅	0	4	7	1	∅	∅	∅	62	³³	-	ɔ	c	∅	∅	∅	_	_	U	C	∅	∅	∅	0	0	7	1	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	184																																																																			63	s	∅	∅	∅	a	m	³³	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																													64	s	∅	∅	∅	a	m	⁵³	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																						
2	0.5000	3	0.7500	184																																																																			63	a	s	∅	∅	m	³³	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																													64	a	s	∅	∅	m	⁵³	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																						
3	0.7500	2	0.5000	184																																																																			63	m	a	s	∅	³³	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																													64	m	a	s	∅	⁵³	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																						
4	1.0000	1	0.2500	184																																																																			63	³³	m	a	s	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																													64	⁵³	m	a	s	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	217	65	j	∅	∅	∅	i	-	¹¹	J	∅	∅	∅	I	_	_	6	∅	∅	∅	7	0	0	66	ɟ	∅	∅	∅	ɨ	-	¹¹	C	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	67	j	∅	∅	∅	ɨ	-	¹¹	J	∅	∅	∅	I	_	_	6	∅	∅	∅	7	0	0	68	j	∅	∅	∅	u	m	⁵³	J	∅	∅	∅	Y	M	_	6	∅	∅	∅	7	4	0																							69	j	∅	∅	∅	ɨ	m	¹¹	J	∅	∅	∅	I	M	_	6	∅	∅	∅	7	4	0	70	j	∅	∅	∅	ə	m	⁵⁵	J	∅	∅	∅	E	M	_	6	∅	∅	∅	7	4	0																						
2	0.5000	3	0.7500	217	65	i	j	∅	∅	-	¹¹	∅	I	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅	66	ɨ	ɟ	∅	∅	-	¹¹	∅	I	C	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	67	ɨ	j	∅	∅	-	¹¹	∅	I	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅	68	u	j	∅	∅	m	⁵³	∅	Y	J	∅	∅	M	_	∅	7	6	∅	∅	4	0	∅																							69	ɨ	j	∅	∅	m	¹¹	∅	I	J	∅	∅	M	_	∅	7	6	∅	∅	4	0	∅	70	ə	j	∅	∅	m	⁵⁵	∅	E	J	∅	∅	M	_	∅	7	6	∅	∅	4	0	∅																						
3	0.7500	2	0.5000	217	65	-	i	j	∅	¹¹	∅	∅	_	I	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅	66	-	ɨ	ɟ	∅	¹¹	∅	∅	_	I	C	∅	_	∅	∅	0	7	1	∅	0	∅	∅	67	-	ɨ	j	∅	¹¹	∅	∅	_	I	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅	68	m	u	j	∅	⁵³	∅	∅	M	Y	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅																							69	m	ɨ	j	∅	¹¹	∅	∅	M	I	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅	70	m	ə	j	∅	⁵⁵	∅	∅	M	E	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅																						
4	1.0000	1	0.2500	217	65	¹¹	-	i	j	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅	66	¹¹	-	ɨ	ɟ	∅	∅	∅	_	_	I	C	∅	∅	∅	0	0	7	1	∅	∅	∅	67	¹¹	-	ɨ	j	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅	68	⁵³	m	u	j	∅	∅	∅	_	M	Y	J	∅	∅	∅	0	4	7	6	∅	∅	∅																							69	¹¹	m	ɨ	j	∅	∅	∅	_	M	I	J	∅	∅	∅	0	4	7	6	∅	∅	∅	70	⁵⁵	m	ə	j	∅	∅	∅	_	M	E	J	∅	∅	∅	0	4	7	6	∅	∅	∅																						
1	0.3333	3	1.0000	242	71	d	∅	∅	∅	u	¹¹	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	72	d	∅	∅	∅	au	¹¹	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	73	d	∅	∅	∅	u	¹¹	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																							74	d	∅	∅	∅	u	³³	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	75	ˀd	∅	∅	∅	o	¹¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							76	ɗ	∅	∅	∅	o	³³	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	242	71	u	d	∅	∅	¹¹	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	72	au	d	∅	∅	¹¹	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	73	u	d	∅	∅	¹¹	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							74	u	d	∅	∅	³³	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	75	o	ˀd	∅	∅	¹¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							76	o	ɗ	∅	∅	³³	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	242	71	¹¹	u	d	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	72	¹¹	au	d	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	73	¹¹	u	d	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							74	³³	u	d	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	75	¹¹	o	ˀd	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							76	³³	o	ɗ	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	253	77	tʰ	∅	∅	∅	u	¹¹	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	78	tʰ	∅	∅	∅	au	¹¹	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	79	tʰ	∅	∅	∅	u	¹¹	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																							80	tʰ	∅	∅	∅	u	³³	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	81	tʰ	∅	∅	∅	o	¹¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							82	tʰ	∅	∅	∅	o	³³	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	253	77	u	tʰ	∅	∅	¹¹	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	78	au	tʰ	∅	∅	¹¹	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	79	u	tʰ	∅	∅	¹¹	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							80	u	tʰ	∅	∅	³³	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	81	o	tʰ	∅	∅	¹¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							82	o	tʰ	∅	∅	³³	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	253	77	¹¹	u	tʰ	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	78	¹¹	au	tʰ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	79	¹¹	u	tʰ	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							80	³³	u	tʰ	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	81	¹¹	o	tʰ	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							82	³³	o	tʰ	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	264	83	ʔ	∅	∅	∅	a	-	¹¹	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	84	ʔ	∅	∅	∅	i	-	¹¹	H	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							85	ʔ	∅	∅	∅	ɛ	ŋ	⁵⁵	H	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0	86	ʔ	∅	∅	∅	ãi	-	³³	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	87	ʔ	∅	∅	∅	ɛ	ɴ	¹¹	H	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0	88	ʔ	∅	∅	∅	ɛ	m	³³	H	∅	∅	∅	E	M	_	1	∅	∅	∅	7	4	0																						
2	0.5000	3	0.7500	264	83	a	ʔ	∅	∅	-	¹¹	∅	A	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	84	i	ʔ	∅	∅	-	¹¹	∅	I	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							85	ɛ	ʔ	∅	∅	ŋ	⁵⁵	∅	E	H	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	86	ãi	ʔ	∅	∅	-	³³	∅	A	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	87	ɛ	ʔ	∅	∅	ɴ	¹¹	∅	E	H	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	88	ɛ	ʔ	∅	∅	m	³³	∅	E	H	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																						
