index	index_p	rindex	rindex_p	cogid	id_ClassicalNahuatl	segment_ClassicalNahuatl	segment_ClassicalNahuatl_L1	segment_ClassicalNahuatl_L2	segment_ClassicalNahuatl_L3	segment_ClassicalNahuatl_R1	segment_ClassicalNahuatl_R2	segment_ClassicalNahuatl_R3	SC_ClassicalNahuatl	SC_ClassicalNahuatl_L1	SC_ClassicalNahuatl_L2	SC_ClassicalNahuatl_L3	SC_ClassicalNahuatl_R1	SC_ClassicalNahuatl_R2	SC_ClassicalNahuatl_R3	PROSODY_ClassicalNahuatl	PROSODY_ClassicalNahuatl_L1	PROSODY_ClassicalNahuatl_L2	PROSODY_ClassicalNahuatl_L3	PROSODY_ClassicalNahuatl_R1	PROSODY_ClassicalNahuatl_R2	PROSODY_ClassicalNahuatl_R3	id_JalupaNahuat	segment_JalupaNahuat	segment_JalupaNahuat_L1	segment_JalupaNahuat_L2	segment_JalupaNahuat_L3	segment_JalupaNahuat_R1	segment_JalupaNahuat_R2	segment_JalupaNahuat_R3	SC_JalupaNahuat	SC_JalupaNahuat_L1	SC_JalupaNahuat_L2	SC_JalupaNahuat_L3	SC_JalupaNahuat_R1	SC_JalupaNahuat_R2	SC_JalupaNahuat_R3	PROSODY_JalupaNahuat	PROSODY_JalupaNahuat_L1	PROSODY_JalupaNahuat_L2	PROSODY_JalupaNahuat_L3	PROSODY_JalupaNahuat_R1	PROSODY_JalupaNahuat_R2	PROSODY_JalupaNahuat_R3	id_MecayapanNahuat	segment_MecayapanNahuat	segment_MecayapanNahuat_L1	segment_MecayapanNahuat_L2	segment_MecayapanNahuat_L3	segment_MecayapanNahuat_R1	segment_MecayapanNahuat_R2	segment_MecayapanNahuat_R3	SC_MecayapanNahuat	SC_MecayapanNahuat_L1	SC_MecayapanNahuat_L2	SC_MecayapanNahuat_L3	SC_MecayapanNahuat_R1	SC_MecayapanNahuat_R2	SC_MecayapanNahuat_R3	PROSODY_MecayapanNahuat	PROSODY_MecayapanNahuat_L1	PROSODY_MecayapanNahuat_L2	PROSODY_MecayapanNahuat_L3	PROSODY_MecayapanNahuat_R1	PROSODY_MecayapanNahuat_R2	PROSODY_MecayapanNahuat_R3	id_NorthPueblaNahuatl	segment_NorthPueblaNahuatl	segment_NorthPueblaNahuatl_L1	segment_NorthPueblaNahuatl_L2	segment_NorthPueblaNahuatl_L3	segment_NorthPueblaNahuatl_R1	segment_NorthPueblaNahuatl_R2	segment_NorthPueblaNahuatl_R3	SC_NorthPueblaNahuatl	SC_NorthPueblaNahuatl_L1	SC_NorthPueblaNahuatl_L2	SC_NorthPueblaNahuatl_L3	SC_NorthPueblaNahuatl_R1	SC_NorthPueblaNahuatl_R2	SC_NorthPueblaNahuatl_R3	PROSODY_NorthPueblaNahuatl	PROSODY_NorthPueblaNahuatl_L1	PROSODY_NorthPueblaNahuatl_L2	PROSODY_NorthPueblaNahuatl_L3	PROSODY_NorthPueblaNahuatl_R1	PROSODY_NorthPueblaNahuatl_R2	PROSODY_NorthPueblaNahuatl_R3	id_PajapanNahuat	segment_PajapanNahuat	segment_PajapanNahuat_L1	segment_PajapanNahuat_L2	segment_PajapanNahuat_L3	segment_PajapanNahuat_R1	segment_PajapanNahuat_R2	segment_PajapanNahuat_R3	SC_PajapanNahuat	SC_PajapanNahuat_L1	SC_PajapanNahuat_L2	SC_PajapanNahuat_L3	SC_PajapanNahuat_R1	SC_PajapanNahuat_R2	SC_PajapanNahuat_R3	PROSODY_PajapanNahuat	PROSODY_PajapanNahuat_L1	PROSODY_PajapanNahuat_L2	PROSODY_PajapanNahuat_L3	PROSODY_PajapanNahuat_R1	PROSODY_PajapanNahuat_R2	PROSODY_PajapanNahuat_R3	id_Pipil	segment_Pipil	segment_Pipil_L1	segment_Pipil_L2	segment_Pipil_L3	segment_Pipil_R1	segment_Pipil_R2	segment_Pipil_R3	SC_Pipil	SC_Pipil_L1	SC_Pipil_L2	SC_Pipil_L3	SC_Pipil_R1	SC_Pipil_R2	SC_Pipil_R3	PROSODY_Pipil	PROSODY_Pipil_L1	PROSODY_Pipil_L2	PROSODY_Pipil_L3	PROSODY_Pipil_R1	PROSODY_Pipil_R2	PROSODY_Pipil_R3	id_Pochutec	segment_Pochutec	segment_Pochutec_L1	segment_Pochutec_L2	segment_Pochutec_L3	segment_Pochutec_R1	segment_Pochutec_R2	segment_Pochutec_R3	SC_Pochutec	SC_Pochutec_L1	SC_Pochutec_L2	SC_Pochutec_L3	SC_Pochutec_R1	SC_Pochutec_R2	SC_Pochutec_R3	PROSODY_Pochutec	PROSODY_Pochutec_L1	PROSODY_Pochutec_L2	PROSODY_Pochutec_L3	PROSODY_Pochutec_R1	PROSODY_Pochutec_R2	PROSODY_Pochutec_R3	id_ProtoAztecan	segment_ProtoAztecan	segment_ProtoAztecan_L1	segment_ProtoAztecan_L2	segment_ProtoAztecan_L3	segment_ProtoAztecan_R1	segment_ProtoAztecan_R2	segment_ProtoAztecan_R3	SC_ProtoAztecan	SC_ProtoAztecan_L1	SC_ProtoAztecan_L2	SC_ProtoAztecan_L3	SC_ProtoAztecan_R1	SC_ProtoAztecan_R2	SC_ProtoAztecan_R3	PROSODY_ProtoAztecan	PROSODY_ProtoAztecan_L1	PROSODY_ProtoAztecan_L2	PROSODY_ProtoAztecan_L3	PROSODY_ProtoAztecan_R1	PROSODY_ProtoAztecan_R2	PROSODY_ProtoAztecan_R3	id_TetelcingoNahuatl	segment_TetelcingoNahuatl	segment_TetelcingoNahuatl_L1	segment_TetelcingoNahuatl_L2	segment_TetelcingoNahuatl_L3	segment_TetelcingoNahuatl_R1	segment_TetelcingoNahuatl_R2	segment_TetelcingoNahuatl_R3	SC_TetelcingoNahuatl	SC_TetelcingoNahuatl_L1	SC_TetelcingoNahuatl_L2	SC_TetelcingoNahuatl_L3	SC_TetelcingoNahuatl_R1	SC_TetelcingoNahuatl_R2	SC_TetelcingoNahuatl_R3	PROSODY_TetelcingoNahuatl	PROSODY_TetelcingoNahuatl_L1	PROSODY_TetelcingoNahuatl_L2	PROSODY_TetelcingoNahuatl_L3	PROSODY_TetelcingoNahuatl_R1	PROSODY_TetelcingoNahuatl_R2	PROSODY_TetelcingoNahuatl_R3
7	0.8750	2	0.2500	12																																													17	w	-	k	+	a	∅	∅	W	_	K	_	A	∅	∅	6	0	1	0	7	∅	∅																							18	b	-	-	+	a	∅	∅	P	_	_	_	A	∅	∅	1	0	0	0	7	∅	∅	19	w	-	k	+	a	∅	∅	W	_	K	_	A	∅	∅	6	0	1	0	7	∅	∅																							20	m	o	ts	+	a	∅	∅	M	U	C	_	A	∅	∅	4	7	2	0	7	∅	∅																						
8	1.0000	1	0.1250	12																																													17	a	w	-	k	∅	∅	∅	A	W	_	K	∅	∅	∅	7	6	0	1	∅	∅	∅																							18	a	b	-	-	∅	∅	∅	A	P	_	_	∅	∅	∅	7	1	0	0	∅	∅	∅	19	a	w	-	k	∅	∅	∅	A	W	_	K	∅	∅	∅	7	6	0	1	∅	∅	∅																							20	a	m	o	ts	∅	∅	∅	A	M	U	C	∅	∅	∅	7	4	7	2	∅	∅	∅																						
1	0.1111	9	1.0000	13	21	tɬ	∅	∅	∅	iː	l	+	T	∅	∅	∅	I	L	_	1	∅	∅	∅	7	5	0																																													22	tɬ	∅	∅	∅	i	l	+	T	∅	∅	∅	I	L	_	1	∅	∅	∅	7	5	0																							23	t	∅	∅	∅	iː	l	+	T	∅	∅	∅	I	L	_	1	∅	∅	∅	7	5	0																							24	tɬ	∅	∅	∅	iː	l	+	T	∅	∅	∅	I	L	_	1	∅	∅	∅	7	5	0	25	tɬ	∅	∅	∅	i	l	+	T	∅	∅	∅	I	L	_	1	∅	∅	∅	7	5	0
2	0.2222	8	0.8889	13	21	iː	tɬ	∅	∅	l	+	t	I	T	∅	∅	L	_	T	7	1	∅	∅	5	0	1																																													22	i	tɬ	∅	∅	l	+	t	I	T	∅	∅	L	_	T	7	1	∅	∅	5	0	1																							23	iː	t	∅	∅	l	+	t	I	T	∅	∅	L	_	T	7	1	∅	∅	5	0	1																							24	iː	tɬ	∅	∅	l	+	t	I	T	∅	∅	L	_	T	7	1	∅	∅	5	0	1	25	i	tɬ	∅	∅	l	+	t	I	T	∅	∅	L	_	T	7	1	∅	∅	5	0	1
3	0.3333	7	0.7778	13	21	l	iː	tɬ	∅	+	t	i	L	I	T	∅	_	T	I	5	7	1	∅	0	1	7																																													22	l	i	tɬ	∅	+	t	i	L	I	T	∅	_	T	I	5	7	1	∅	0	1	7																							23	l	iː	t	∅	+	t	i	L	I	T	∅	_	T	I	5	7	1	∅	0	1	7																							24	l	iː	tɬ	∅	+	t	ɨ	L	I	T	∅	_	T	I	5	7	1	∅	0	1	7	25	l	i	tɬ	∅	+	t	iː	L	I	T	∅	_	T	I	5	7	1	∅	0	1	7
4	0.4444	6	0.6667	13	21	+	l	iː	tɬ	t	i	k	_	L	I	T	T	I	K	0	5	7	1	1	7	1																																													22	+	l	i	tɬ	t	i	k	_	L	I	T	T	I	K	0	5	7	1	1	7	1																							23	+	l	iː	t	t	i	k	_	L	I	T	T	I	K	0	5	7	1	1	7	1																							24	+	l	iː	tɬ	t	ɨ	-	_	L	I	T	T	I	_	0	5	7	1	1	7	0	25	+	l	i	tɬ	t	iː	k	_	L	I	T	T	I	K	0	5	7	1	1	7	1
5	0.5556	5	0.5556	13	21	t	+	l	iː	i	k	-	T	_	L	I	I	K	_	1	0	5	7	7	1	0																																													22	t	+	l	i	i	k	-	T	_	L	I	I	K	_	1	0	5	7	7	1	0																							23	t	+	l	iː	i	k	-	T	_	L	I	I	K	_	1	0	5	7	7	1	0																							24	t	+	l	iː	ɨ	-	+	T	_	L	I	I	_	_	1	0	5	7	7	0	0	25	t	+	l	i	iː	k	-	T	_	L	I	I	K	_	1	0	5	7	7	1	0
6	0.6667	4	0.4444	13	21	i	t	+	l	k	-	-	I	T	_	L	K	_	_	7	1	0	5	1	0	0																																													22	i	t	+	l	k	-	-	I	T	_	L	K	_	_	7	1	0	5	1	0	0																							23	i	t	+	l	k	-	-	I	T	_	L	K	_	_	7	1	0	5	1	0	0																							24	ɨ	t	+	l	-	+	k	I	T	_	L	_	_	K	7	1	0	5	0	0	1	25	iː	t	+	l	k	-	-	I	T	_	L	K	_	_	7	1	0	5	1	0	0
7	0.7778	3	0.3333	13	21	k	i	t	+	-	-	∅	K	I	T	_	_	_	∅	1	7	1	0	0	0	∅																																													22	k	i	t	+	-	-	∅	K	I	T	_	_	_	∅	1	7	1	0	0	0	∅																							23	k	i	t	+	-	-	∅	K	I	T	_	_	_	∅	1	7	1	0	0	0	∅																							24	-	ɨ	t	+	+	k	∅	_	I	T	_	_	K	∅	0	7	1	0	0	1	∅	25	k	iː	t	+	-	-	∅	K	I	T	_	_	_	∅	1	7	1	0	0	0	∅
8	0.8889	2	0.2222	13	21	-	k	i	t	-	∅	∅	_	K	I	T	_	∅	∅	0	1	7	1	0	∅	∅																																													22	-	k	i	t	-	∅	∅	_	K	I	T	_	∅	∅	0	1	7	1	0	∅	∅																							23	-	k	i	t	-	∅	∅	_	K	I	T	_	∅	∅	0	1	7	1	0	∅	∅																							24	+	-	ɨ	t	k	∅	∅	_	_	I	T	K	∅	∅	0	0	7	1	1	∅	∅	25	-	k	iː	t	-	∅	∅	_	K	I	T	_	∅	∅	0	1	7	1	0	∅	∅
9	1.0000	1	0.1111	13	21	-	-	k	i	∅	∅	∅	_	_	K	I	∅	∅	∅	0	0	1	7	∅	∅	∅																																													22	-	-	k	i	∅	∅	∅	_	_	K	I	∅	∅	∅	0	0	1	7	∅	∅	∅																							23	-	-	k	i	∅	∅	∅	_	_	K	I	∅	∅	∅	0	0	1	7	∅	∅	∅																							24	k	+	-	ɨ	∅	∅	∅	K	_	_	I	∅	∅	∅	1	0	0	7	∅	∅	∅	25	-	-	k	iː	∅	∅	∅	_	_	K	I	∅	∅	∅	0	0	1	7	∅	∅	∅
1	0.1429	7	1.0000	14																																													26	p	∅	∅	∅	iː	s	+	P	∅	∅	∅	I	S	_	1	∅	∅	∅	7	3	0																							27	p	∅	∅	∅	i	s	+	P	∅	∅	∅	I	S	_	1	∅	∅	∅	7	3	0																																																																																								
2	0.2857	6	0.8571	14																																													26	iː	p	∅	∅	s	+	t	I	P	∅	∅	S	_	T	7	1	∅	∅	3	0	1																							27	i	p	∅	∅	s	+	t	I	P	∅	∅	S	_	T	7	1	∅	∅	3	0	1																																																																																								
3	0.4286	5	0.7143	14																																													26	s	iː	p	∅	+	t	i	S	I	P	∅	_	T	I	3	7	1	∅	0	1	7																							27	s	i	p	∅	+	t	i	S	I	P	∅	_	T	I	3	7	1	∅	0	1	7																																																																																								
4	0.5714	4	0.5714	14																																													26	+	s	iː	p	t	i	ʔ	_	S	I	P	T	I	H	0	3	7	1	1	7	1																							27	+	s	i	p	t	i	k	_	S	I	P	T	I	K	0	3	7	1	1	7	1																																																																																								
5	0.7143	3	0.4286	14																																													26	t	+	s	iː	i	ʔ	∅	T	_	S	I	I	H	∅	1	0	3	7	7	1	∅																							27	t	+	s	i	i	k	∅	T	_	S	I	I	K	∅	1	0	3	7	7	1	∅																																																																																								
6	0.8571	2	0.2857	14																																													26	i	t	+	s	ʔ	∅	∅	I	T	_	S	H	∅	∅	7	1	0	3	1	∅	∅																							27	i	t	+	s	k	∅	∅	I	T	_	S	K	∅	∅	7	1	0	3	1	∅	∅																																																																																								
7	1.0000	1	0.1429	14																																													26	ʔ	i	t	+	∅	∅	∅	H	I	T	_	∅	∅	∅	1	7	1	0	∅	∅	∅																							27	k	i	t	+	∅	∅	∅	K	I	T	_	∅	∅	∅	1	7	1	0	∅	∅	∅																																																																																								
1	0.1429	7	1.0000	19	28	tʃ	∅	∅	∅	iː	tʃ	iː	T	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7																							29	tʃ	∅	∅	∅	iː	tʃ	i	T	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7	30	tʃ	∅	∅	∅	i	tʃ	i	T	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7	31	tʃ	∅	∅	∅	i	tʃ	i	T	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7																																													32	tʃ	∅	∅	∅	iː	tʃ	iː	T	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7	33	tʃ	∅	∅	∅	i	tʃ	iː	T	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7
2	0.2857	6	0.8571	19	28	iː	tʃ	∅	∅	tʃ	iː	w	I	T	∅	∅	T	I	W	7	1	∅	∅	1	7	6																							29	iː	tʃ	∅	∅	tʃ	i	w	I	T	∅	∅	T	I	W	7	1	∅	∅	1	7	6	30	i	tʃ	∅	∅	tʃ	i	w	I	T	∅	∅	T	I	W	7	1	∅	∅	1	7	6	31	i	tʃ	∅	∅	tʃ	i	w	I	T	∅	∅	T	I	W	7	1	∅	∅	1	7	6																																													32	iː	tʃ	∅	∅	tʃ	iː	w	I	T	∅	∅	T	I	W	7	1	∅	∅	1	7	6	33	i	tʃ	∅	∅	tʃ	iː	w	I	T	∅	∅	T	I	W	7	1	∅	∅	1	7	6
3	0.4286	5	0.7143	19	28	tʃ	iː	tʃ	∅	iː	w	a	T	I	T	∅	I	W	A	1	7	1	∅	7	6	7																							29	tʃ	iː	tʃ	∅	i	w	a	T	I	T	∅	I	W	A	1	7	1	∅	7	6	7	30	tʃ	i	tʃ	∅	i	w	a	T	I	T	∅	I	W	A	1	7	1	∅	7	6	7	31	tʃ	i	tʃ	∅	i	w	a	T	I	T	∅	I	W	A	1	7	1	∅	7	6	7																																													32	tʃ	iː	tʃ	∅	iː	w	a	T	I	T	∅	I	W	A	1	7	1	∅	7	6	7	33	tʃ	i	tʃ	∅	iː	w	a	T	I	T	∅	I	W	A	1	7	1	∅	7	6	7
4	0.5714	4	0.5714	19	28	iː	tʃ	iː	tʃ	w	a	l	I	T	I	T	W	A	L	7	1	7	1	6	7	5																							29	i	tʃ	iː	tʃ	w	a	l	I	T	I	T	W	A	L	7	1	7	1	6	7	5	30	i	tʃ	i	tʃ	w	a	l	I	T	I	T	W	A	L	7	1	7	1	6	7	5	31	i	tʃ	i	tʃ	w	a	l	I	T	I	T	W	A	L	7	1	7	1	6	7	5																																													32	iː	tʃ	iː	tʃ	w	a	l	I	T	I	T	W	A	L	7	1	7	1	6	7	5	33	iː	tʃ	i	tʃ	w	a	l	I	T	I	T	W	A	L	7	1	7	1	6	7	5
5	0.7143	3	0.4286	19	28	w	iː	tʃ	iː	a	l	∅	W	I	T	I	A	L	∅	6	7	1	7	7	5	∅																							29	w	i	tʃ	iː	a	l	∅	W	I	T	I	A	L	∅	6	7	1	7	7	5	∅	30	w	i	tʃ	i	a	l	∅	W	I	T	I	A	L	∅	6	7	1	7	7	5	∅	31	w	i	tʃ	i	a	l	∅	W	I	T	I	A	L	∅	6	7	1	7	7	5	∅																																													32	w	iː	tʃ	iː	a	l	∅	W	I	T	I	A	L	∅	6	7	1	7	7	5	∅	33	w	iː	tʃ	i	a	l	∅	W	I	T	I	A	L	∅	6	7	1	7	7	5	∅
6	0.8571	2	0.2857	19	28	a	w	iː	tʃ	l	∅	∅	A	W	I	T	L	∅	∅	7	6	7	1	5	∅	∅																							29	a	w	i	tʃ	l	∅	∅	A	W	I	T	L	∅	∅	7	6	7	1	5	∅	∅	30	a	w	i	tʃ	l	∅	∅	A	W	I	T	L	∅	∅	7	6	7	1	5	∅	∅	31	a	w	i	tʃ	l	∅	∅	A	W	I	T	L	∅	∅	7	6	7	1	5	∅	∅																																													32	a	w	iː	tʃ	l	∅	∅	A	W	I	T	L	∅	∅	7	6	7	1	5	∅	∅	33	a	w	iː	tʃ	l	∅	∅	A	W	I	T	L	∅	∅	7	6	7	1	5	∅	∅
7	1.0000	1	0.1429	19	28	l	a	w	iː	∅	∅	∅	L	A	W	I	∅	∅	∅	5	7	6	7	∅	∅	∅																							29	l	a	w	i	∅	∅	∅	L	A	W	I	∅	∅	∅	5	7	6	7	∅	∅	∅	30	l	a	w	i	∅	∅	∅	L	A	W	I	∅	∅	∅	5	7	6	7	∅	∅	∅	31	l	a	w	i	∅	∅	∅	L	A	W	I	∅	∅	∅	5	7	6	7	∅	∅	∅																																													32	l	a	w	iː	∅	∅	∅	L	A	W	I	∅	∅	∅	5	7	6	7	∅	∅	∅	33	l	a	w	iː	∅	∅	∅	L	A	W	I	∅	∅	∅	5	7	6	7	∅	∅	∅
1	0.2000	5	1.0000	20																							34	tʃ	∅	∅	∅	i	tʃ	i	T	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7																																																																			35	tʃ	∅	∅	∅	iː	tʃ	i	T	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7																																																																		
2	0.4000	4	0.8000	20																							34	i	tʃ	∅	∅	tʃ	i	-	I	T	∅	∅	T	I	_	7	1	∅	∅	1	7	0																																																																			35	iː	tʃ	∅	∅	tʃ	i	h	I	T	∅	∅	T	I	H	7	1	∅	∅	1	7	3																																																																		
3	0.6000	3	0.6000	20																							34	tʃ	i	tʃ	∅	i	-	∅	T	I	T	∅	I	_	∅	1	7	1	∅	7	0	∅																																																																			35	tʃ	iː	tʃ	∅	i	h	∅	T	I	T	∅	I	H	∅	1	7	1	∅	7	3	∅																																																																		
4	0.8000	2	0.4000	20																							34	i	tʃ	i	tʃ	-	∅	∅	I	T	I	T	_	∅	∅	7	1	7	1	0	∅	∅																																																																			35	i	tʃ	iː	tʃ	h	∅	∅	I	T	I	T	H	∅	∅	7	1	7	1	3	∅	∅																																																																		
5	1.0000	1	0.2000	20																							34	-	i	tʃ	i	∅	∅	∅	_	I	T	I	∅	∅	∅	0	7	1	7	∅	∅	∅																																																																			35	h	i	tʃ	iː	∅	∅	∅	H	I	T	I	∅	∅	∅	3	7	1	7	∅	∅	∅																																																																		
1	0.1667	6	1.0000	25	36	m	∅	∅	∅	i	x	+	M	∅	∅	∅	I	G	_	4	∅	∅	∅	7	3	0																							37	m	∅	∅	∅	i	x	+	M	∅	∅	∅	I	G	_	4	∅	∅	∅	7	3	0	38	m	∅	∅	∅	e	x	+	M	∅	∅	∅	E	G	_	4	∅	∅	∅	7	3	0	39	m	∅	∅	∅	iː	x	+	M	∅	∅	∅	I	G	_	4	∅	∅	∅	7	3	0	40	m	∅	∅	∅	i	x	+	M	∅	∅	∅	I	G	_	4	∅	∅	∅	7	3	0																							41	m	∅	∅	∅	i	x	+	M	∅	∅	∅	I	G	_	4	∅	∅	∅	7	3	0	42	m	∅	∅	∅	e	x	+	M	∅	∅	∅	E	G	_	4	∅	∅	∅	7	3	0
2	0.3333	5	0.8333	25	36	i	m	∅	∅	x	+	tɬ	I	M	∅	∅	G	_	T	7	4	∅	∅	3	0	1																							37	i	m	∅	∅	x	+	t	I	M	∅	∅	G	_	T	7	4	∅	∅	3	0	1	38	e	m	∅	∅	x	+	tɬ	E	M	∅	∅	G	_	T	7	4	∅	∅	3	0	1	39	iː	m	∅	∅	x	+	t	I	M	∅	∅	G	_	T	7	4	∅	∅	3	0	1	40	i	m	∅	∅	x	+	t	I	M	∅	∅	G	_	T	7	4	∅	∅	3	0	1																							41	i	m	∅	∅	x	+	tɬ	I	M	∅	∅	G	_	T	7	4	∅	∅	3	0	1	42	e	m	∅	∅	x	+	tɬ	E	M	∅	∅	G	_	T	7	4	∅	∅	3	0	1
3	0.5000	4	0.6667	25	36	x	i	m	∅	+	tɬ	i	G	I	M	∅	_	T	I	3	7	4	∅	0	1	7																							37	x	i	m	∅	+	t	i	G	I	M	∅	_	T	I	3	7	4	∅	0	1	7	38	x	e	m	∅	+	tɬ	i	G	E	M	∅	_	T	I	3	7	4	∅	0	1	7	39	x	iː	m	∅	+	t	i	G	I	M	∅	_	T	I	3	7	4	∅	0	1	7	40	x	i	m	∅	+	t	i	G	I	M	∅	_	T	I	3	7	4	∅	0	1	7																							41	x	i	m	∅	+	tɬ	ɨ	G	I	M	∅	_	T	I	3	7	4	∅	0	1	7	42	x	e	m	∅	+	tɬ	iː	G	E	M	∅	_	T	I	3	7	4	∅	0	1	7
4	0.6667	3	0.5000	25	36	+	x	i	m	tɬ	i	∅	_	G	I	M	T	I	∅	0	3	7	4	1	7	∅																							37	+	x	i	m	t	i	∅	_	G	I	M	T	I	∅	0	3	7	4	1	7	∅	38	+	x	e	m	tɬ	i	∅	_	G	E	M	T	I	∅	0	3	7	4	1	7	∅	39	+	x	iː	m	t	i	∅	_	G	I	M	T	I	∅	0	3	7	4	1	7	∅	40	+	x	i	m	t	i	∅	_	G	I	M	T	I	∅	0	3	7	4	1	7	∅																							41	+	x	i	m	tɬ	ɨ	∅	_	G	I	M	T	I	∅	0	3	7	4	1	7	∅	42	+	x	e	m	tɬ	iː	∅	_	G	E	M	T	I	∅	0	3	7	4	1	7	∅
5	0.8333	2	0.3333	25	36	tɬ	+	x	i	i	∅	∅	T	_	G	I	I	∅	∅	1	0	3	7	7	∅	∅																							37	t	+	x	i	i	∅	∅	T	_	G	I	I	∅	∅	1	0	3	7	7	∅	∅	38	tɬ	+	x	e	i	∅	∅	T	_	G	E	I	∅	∅	1	0	3	7	7	∅	∅	39	t	+	x	iː	i	∅	∅	T	_	G	I	I	∅	∅	1	0	3	7	7	∅	∅	40	t	+	x	i	i	∅	∅	T	_	G	I	I	∅	∅	1	0	3	7	7	∅	∅																							41	tɬ	+	x	i	ɨ	∅	∅	T	_	G	I	I	∅	∅	1	0	3	7	7	∅	∅	42	tɬ	+	x	e	iː	∅	∅	T	_	G	E	I	∅	∅	1	0	3	7	7	∅	∅
6	1.0000	1	0.1667	25	36	i	tɬ	+	x	∅	∅	∅	I	T	_	G	∅	∅	∅	7	1	0	3	∅	∅	∅																							37	i	t	+	x	∅	∅	∅	I	T	_	G	∅	∅	∅	7	1	0	3	∅	∅	∅	38	i	tɬ	+	x	∅	∅	∅	I	T	_	G	∅	∅	∅	7	1	0	3	∅	∅	∅	39	i	t	+	x	∅	∅	∅	I	T	_	G	∅	∅	∅	7	1	0	3	∅	∅	∅	40	i	t	+	x	∅	∅	∅	I	T	_	G	∅	∅	∅	7	1	0	3	∅	∅	∅																							41	ɨ	tɬ	+	x	∅	∅	∅	I	T	_	G	∅	∅	∅	7	1	0	3	∅	∅	∅	42	iː	tɬ	+	x	∅	∅	∅	I	T	_	G	∅	∅	∅	7	1	0	3	∅	∅	∅
1	0.1667	6	1.0000	27																																																																			43	i	∅	∅	∅	ts	+	t	I	∅	∅	∅	C	_	T	7	∅	∅	∅	2	0	1																																																																																									44	i	∅	∅	∅	ts	+	t	I	∅	∅	∅	C	_	T	7	∅	∅	∅	2	0	1
2	0.3333	5	0.8333	27																																																																			43	ts	i	∅	∅	+	t	i	C	I	∅	∅	_	T	I	2	7	∅	∅	0	1	7																																																																																									44	ts	i	∅	∅	+	t	iː	C	I	∅	∅	_	T	I	2	7	∅	∅	0	1	7
3	0.5000	4	0.6667	27																																																																			43	+	ts	i	∅	t	i	k	_	C	I	∅	T	I	K	0	2	7	∅	1	7	1																																																																																									44	+	ts	i	∅	t	iː	k	_	C	I	∅	T	I	K	0	2	7	∅	1	7	1
4	0.6667	3	0.5000	27																																																																			43	t	+	ts	i	i	k	∅	T	_	C	I	I	K	∅	1	0	2	7	7	1	∅																																																																																									44	t	+	ts	i	iː	k	∅	T	_	C	I	I	K	∅	1	0	2	7	7	1	∅
5	0.8333	2	0.3333	27																																																																			43	i	t	+	ts	k	∅	∅	I	T	_	C	K	∅	∅	7	1	0	2	1	∅	∅																																																																																									44	iː	t	+	ts	k	∅	∅	I	T	_	C	K	∅	∅	7	1	0	2	1	∅	∅
6	1.0000	1	0.1667	27																																																																			43	k	i	t	+	∅	∅	∅	K	I	T	_	∅	∅	∅	1	7	1	0	∅	∅	∅																																																																																									44	k	iː	t	+	∅	∅	∅	K	I	T	_	∅	∅	∅	1	7	1	0	∅	∅	∅
1	0.1111	9	1.0000	28	45	-	∅	∅	∅	iː	ts	-	_	∅	∅	∅	I	C	_	0	∅	∅	∅	7	2	0	46	s	∅	∅	∅	e	s	e	S	∅	∅	∅	E	S	E	3	∅	∅	∅	7	3	7	47	s	∅	∅	∅	e	s	eː	S	∅	∅	∅	E	S	E	3	∅	∅	∅	7	3	7																							48	s	∅	∅	∅	e	s	eː	S	∅	∅	∅	E	S	E	3	∅	∅	∅	7	3	7	49	s	∅	∅	∅	e	s	e	S	∅	∅	∅	E	S	E	3	∅	∅	∅	7	3	7																							50	s	∅	∅	∅	e	s	e	S	∅	∅	∅	E	S	E	3	∅	∅	∅	7	3	7																						
2	0.2222	8	0.8889	28	45	iː	-	∅	∅	ts	-	-	I	_	∅	∅	C	_	_	7	0	∅	∅	2	0	0	46	e	s	∅	∅	s	e	k	E	S	∅	∅	S	E	K	7	3	∅	∅	3	7	1	47	e	s	∅	∅	s	eː	ʔ	E	S	∅	∅	S	E	H	7	3	∅	∅	3	7	1																							48	e	s	∅	∅	s	eː	k	E	S	∅	∅	S	E	K	7	3	∅	∅	3	7	1	49	e	s	∅	∅	s	e	k	E	S	∅	∅	S	E	K	7	3	∅	∅	3	7	1																							50	e	s	∅	∅	s	e	-	E	S	∅	∅	S	E	_	7	3	∅	∅	3	7	0																						
