index	index_p	rindex	rindex_p	cogid	id_Duhumbi	segment_Duhumbi	segment_Duhumbi_L1	segment_Duhumbi_L2	segment_Duhumbi_L3	segment_Duhumbi_R1	segment_Duhumbi_R2	segment_Duhumbi_R3	SC_Duhumbi	SC_Duhumbi_L1	SC_Duhumbi_L2	SC_Duhumbi_L3	SC_Duhumbi_R1	SC_Duhumbi_R2	SC_Duhumbi_R3	PROSODY_Duhumbi	PROSODY_Duhumbi_L1	PROSODY_Duhumbi_L2	PROSODY_Duhumbi_L3	PROSODY_Duhumbi_R1	PROSODY_Duhumbi_R2	PROSODY_Duhumbi_R3	id_Jerigaon	segment_Jerigaon	segment_Jerigaon_L1	segment_Jerigaon_L2	segment_Jerigaon_L3	segment_Jerigaon_R1	segment_Jerigaon_R2	segment_Jerigaon_R3	SC_Jerigaon	SC_Jerigaon_L1	SC_Jerigaon_L2	SC_Jerigaon_L3	SC_Jerigaon_R1	SC_Jerigaon_R2	SC_Jerigaon_R3	PROSODY_Jerigaon	PROSODY_Jerigaon_L1	PROSODY_Jerigaon_L2	PROSODY_Jerigaon_L3	PROSODY_Jerigaon_R1	PROSODY_Jerigaon_R2	PROSODY_Jerigaon_R3	id_Khispi	segment_Khispi	segment_Khispi_L1	segment_Khispi_L2	segment_Khispi_L3	segment_Khispi_R1	segment_Khispi_R2	segment_Khispi_R3	SC_Khispi	SC_Khispi_L1	SC_Khispi_L2	SC_Khispi_L3	SC_Khispi_R1	SC_Khispi_R2	SC_Khispi_R3	PROSODY_Khispi	PROSODY_Khispi_L1	PROSODY_Khispi_L2	PROSODY_Khispi_L3	PROSODY_Khispi_R1	PROSODY_Khispi_R2	PROSODY_Khispi_R3	id_Khoina	segment_Khoina	segment_Khoina_L1	segment_Khoina_L2	segment_Khoina_L3	segment_Khoina_R1	segment_Khoina_R2	segment_Khoina_R3	SC_Khoina	SC_Khoina_L1	SC_Khoina_L2	SC_Khoina_L3	SC_Khoina_R1	SC_Khoina_R2	SC_Khoina_R3	PROSODY_Khoina	PROSODY_Khoina_L1	PROSODY_Khoina_L2	PROSODY_Khoina_L3	PROSODY_Khoina_R1	PROSODY_Khoina_R2	PROSODY_Khoina_R3	id_Khoitam	segment_Khoitam	segment_Khoitam_L1	segment_Khoitam_L2	segment_Khoitam_L3	segment_Khoitam_R1	segment_Khoitam_R2	segment_Khoitam_R3	SC_Khoitam	SC_Khoitam_L1	SC_Khoitam_L2	SC_Khoitam_L3	SC_Khoitam_R1	SC_Khoitam_R2	SC_Khoitam_R3	PROSODY_Khoitam	PROSODY_Khoitam_L1	PROSODY_Khoitam_L2	PROSODY_Khoitam_L3	PROSODY_Khoitam_R1	PROSODY_Khoitam_R2	PROSODY_Khoitam_R3	id_Rahung	segment_Rahung	segment_Rahung_L1	segment_Rahung_L2	segment_Rahung_L3	segment_Rahung_R1	segment_Rahung_R2	segment_Rahung_R3	SC_Rahung	SC_Rahung_L1	SC_Rahung_L2	SC_Rahung_L3	SC_Rahung_R1	SC_Rahung_R2	SC_Rahung_R3	PROSODY_Rahung	PROSODY_Rahung_L1	PROSODY_Rahung_L2	PROSODY_Rahung_L3	PROSODY_Rahung_R1	PROSODY_Rahung_R2	PROSODY_Rahung_R3	id_Rupa	segment_Rupa	segment_Rupa_L1	segment_Rupa_L2	segment_Rupa_L3	segment_Rupa_R1	segment_Rupa_R2	segment_Rupa_R3	SC_Rupa	SC_Rupa_L1	SC_Rupa_L2	SC_Rupa_L3	SC_Rupa_R1	SC_Rupa_R2	SC_Rupa_R3	PROSODY_Rupa	PROSODY_Rupa_L1	PROSODY_Rupa_L2	PROSODY_Rupa_L3	PROSODY_Rupa_R1	PROSODY_Rupa_R2	PROSODY_Rupa_R3	id_Shergaon	segment_Shergaon	segment_Shergaon_L1	segment_Shergaon_L2	segment_Shergaon_L3	segment_Shergaon_R1	segment_Shergaon_R2	segment_Shergaon_R3	SC_Shergaon	SC_Shergaon_L1	SC_Shergaon_L2	SC_Shergaon_L3	SC_Shergaon_R1	SC_Shergaon_R2	SC_Shergaon_R3	PROSODY_Shergaon	PROSODY_Shergaon_L1	PROSODY_Shergaon_L2	PROSODY_Shergaon_L3	PROSODY_Shergaon_R1	PROSODY_Shergaon_R2	PROSODY_Shergaon_R3
2	0.6667	2	0.6667	35	60	a	t	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							61	a	t	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	62	a	t	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																													63	a	t	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	35	60	ŋ	a	t	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							61	ŋ	a	t	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	62	ŋ	a	t	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																													63	ŋ	a	t	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																						
1	1.0000	1	1.0000	38	64	s	∅	∅	∅	∅	∅	∅	S	∅	∅	∅	∅	∅	∅	3	∅	∅	∅	∅	∅	∅																							65	ɕ	∅	∅	∅	∅	∅	∅	S	∅	∅	∅	∅	∅	∅	3	∅	∅	∅	∅	∅	∅	66	ɕ	∅	∅	∅	∅	∅	∅	S	∅	∅	∅	∅	∅	∅	3	∅	∅	∅	∅	∅	∅																																													67	s	∅	∅	∅	∅	∅	∅	S	∅	∅	∅	∅	∅	∅	3	∅	∅	∅	∅	∅	∅																						
1	0.5000	2	1.0000	39	68	kʰ	∅	∅	∅	a	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																							69	kʰ	∅	∅	∅	a	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																																																																																																														
2	1.0000	1	0.5000	39	68	a	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							69	a	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	40																							70	pʰ	∅	∅	∅	i	ŋ	∅	P	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅	71	pʰ	∅	∅	∅	u	ŋ	∅	P	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅	72	pʰ	∅	∅	∅	i	ŋ	∅	P	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅																																													73	pʰ	∅	∅	∅	y	ŋ	∅	P	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅	74	pʰ	∅	∅	∅	u	ŋ	∅	P	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	40																							70	i	pʰ	∅	∅	ŋ	∅	∅	I	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	71	u	pʰ	∅	∅	ŋ	∅	∅	Y	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	72	i	pʰ	∅	∅	ŋ	∅	∅	I	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																													73	y	pʰ	∅	∅	ŋ	∅	∅	Y	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	74	u	pʰ	∅	∅	ŋ	∅	∅	Y	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅
3	1.0000	1	0.3333	40																							70	ŋ	i	pʰ	∅	∅	∅	∅	N	I	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	71	ŋ	u	pʰ	∅	∅	∅	∅	N	Y	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	72	ŋ	i	pʰ	∅	∅	∅	∅	N	I	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																													73	ŋ	y	pʰ	∅	∅	∅	∅	N	Y	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	74	ŋ	u	pʰ	∅	∅	∅	∅	N	Y	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅
1	0.5000	2	1.0000	41																							75	r	∅	∅	∅	ə	∅	∅	R	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅	76	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	77	r	∅	∅	∅	ə	∅	∅	R	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅																																													78	r	∅	∅	∅	ə	∅	∅	R	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅	79	r	∅	∅	∅	u	∅	∅	R	∅	∅	∅	Y	∅	∅	5	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	41																							75	ə	r	∅	∅	∅	∅	∅	E	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	76	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	77	ə	r	∅	∅	∅	∅	∅	E	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅																																													78	ə	r	∅	∅	∅	∅	∅	E	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	79	u	r	∅	∅	∅	∅	∅	Y	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅
1	0.5000	2	1.0000	43																																																																			80	m	∅	∅	∅	ø	∅	∅	M	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅																							81	m	∅	∅	∅	ø	∅	∅	M	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅	82	m	∅	∅	∅	øˀ	∅	∅	M	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅	83	m	∅	∅	∅	eˀ	∅	∅	M	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	43																																																																			80	ø	m	∅	∅	∅	∅	∅	U	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																							81	ø	m	∅	∅	∅	∅	∅	U	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	82	øˀ	m	∅	∅	∅	∅	∅	U	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	83	eˀ	m	∅	∅	∅	∅	∅	E	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	44																							84	tʰ	∅	∅	∅	ɔ̃	ŋ	∅	T	∅	∅	∅	U	N	∅	1	∅	∅	∅	7	4	∅																							85	tʰ	∅	∅	∅	ɔː	-	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							86	tʰ	∅	∅	∅	ə	-	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	44																							84	ɔ̃	tʰ	∅	∅	ŋ	∅	∅	U	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							85	ɔː	tʰ	∅	∅	-	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							86	ə	tʰ	∅	∅	-	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	44																							84	ŋ	ɔ̃	tʰ	∅	∅	∅	∅	N	U	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							85	-	ɔː	tʰ	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							86	-	ə	tʰ	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.5000	2	1.0000	45	87	kʰ	∅	∅	∅	a	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																							88	kʰ	∅	∅	∅	a	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																							89	kʰ	∅	∅	∅	uː	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	90	kʰ	∅	∅	∅	uː	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	91	kʰ	∅	∅	∅	uː	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	45	87	a	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							88	a	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							89	uː	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	90	uː	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	91	uː	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																						
1	0.5000	2	1.0000	46	92	m	∅	∅	∅	-	∅	∅	M	∅	∅	∅	_	∅	∅	4	∅	∅	∅	0	∅	∅																							93	m	∅	∅	∅	ɔː	∅	∅	M	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅																																													94	m	∅	∅	∅	-	∅	∅	M	∅	∅	∅	_	∅	∅	4	∅	∅	∅	0	∅	∅																																												
2	1.0000	1	0.5000	46	92	-	m	∅	∅	∅	∅	∅	_	M	∅	∅	∅	∅	∅	0	4	∅	∅	∅	∅	∅																							93	ɔː	m	∅	∅	∅	∅	∅	U	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																																													94	-	m	∅	∅	∅	∅	∅	_	M	∅	∅	∅	∅	∅	0	4	∅	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	47																							95	s	∅	∅	∅	ɛ̃ː	n	∅	S	∅	∅	∅	E	N	∅	3	∅	∅	∅	7	4	∅	96	ɕ	∅	∅	∅	ɛ	l	∅	S	∅	∅	∅	E	L	∅	3	∅	∅	∅	7	5	∅	97	ʂ	∅	∅	∅	ɛ̃ː	n	∅	S	∅	∅	∅	E	N	∅	3	∅	∅	∅	7	4	∅																							98	s	∅	∅	∅	ɛ̃ː	n	∅	S	∅	∅	∅	E	N	∅	3	∅	∅	∅	7	4	∅	99	s	∅	∅	∅	ɛ̃ː	n	∅	S	∅	∅	∅	E	N	∅	3	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	47																							95	ɛ̃ː	s	∅	∅	n	∅	∅	E	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	96	ɛ	ɕ	∅	∅	l	∅	∅	E	S	∅	∅	L	∅	∅	7	3	∅	∅	5	∅	∅	97	ɛ̃ː	ʂ	∅	∅	n	∅	∅	E	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅																							98	ɛ̃ː	s	∅	∅	n	∅	∅	E	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	99	ɛ̃ː	s	∅	∅	n	∅	∅	E	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	47																							95	n	ɛ̃ː	s	∅	∅	∅	∅	N	E	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	96	l	ɛ	ɕ	∅	∅	∅	∅	L	E	S	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅	97	n	ɛ̃ː	ʂ	∅	∅	∅	∅	N	E	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅																							98	n	ɛ̃ː	s	∅	∅	∅	∅	N	E	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	99	n	ɛ̃ː	s	∅	∅	∅	∅	N	E	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅																						
1	0.3333	3	1.0000	49																							100	h	∅	∅	∅	i	ŋ	∅	H	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅																																													101	h	∅	∅	∅	i	ŋ	∅	H	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅	102	h	∅	∅	∅	y	ŋ	∅	H	∅	∅	∅	Y	N	∅	3	∅	∅	∅	7	4	∅	103	h	∅	∅	∅	ĩː	-	∅	H	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	104	h	∅	∅	∅	ĩː	-	∅	H	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	49																							100	i	h	∅	∅	ŋ	∅	∅	I	H	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅																																													101	i	h	∅	∅	ŋ	∅	∅	I	H	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	102	y	h	∅	∅	ŋ	∅	∅	Y	H	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	103	ĩː	h	∅	∅	-	∅	∅	I	H	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	104	ĩː	h	∅	∅	-	∅	∅	I	H	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	49																							100	ŋ	i	h	∅	∅	∅	∅	N	I	H	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅																																													101	ŋ	i	h	∅	∅	∅	∅	N	I	H	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	102	ŋ	y	h	∅	∅	∅	∅	N	Y	H	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	103	-	ĩː	h	∅	∅	∅	∅	_	I	H	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	104	-	ĩː	h	∅	∅	∅	∅	_	I	H	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.2500	4	1.0000	50	105	tʰ	∅	∅	∅	-	ɛ	m	T	∅	∅	∅	_	E	M	1	∅	∅	∅	0	7	4	106	tʰ	∅	∅	∅	-	ə	-	T	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0	107	tʰ	∅	∅	∅	j	e	-	T	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0	108	tʰ	∅	∅	∅	-	ɛ	m	T	∅	∅	∅	_	E	M	1	∅	∅	∅	0	7	4																							109	tʰ	∅	∅	∅	-	a	m	T	∅	∅	∅	_	A	M	1	∅	∅	∅	0	7	4																																												
2	0.5000	3	0.7500	50	105	-	tʰ	∅	∅	ɛ	m	∅	_	T	∅	∅	E	M	∅	0	1	∅	∅	7	4	∅	106	-	tʰ	∅	∅	ə	-	∅	_	T	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅	107	j	tʰ	∅	∅	e	-	∅	J	T	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅	108	-	tʰ	∅	∅	ɛ	m	∅	_	T	∅	∅	E	M	∅	0	1	∅	∅	7	4	∅																							109	-	tʰ	∅	∅	a	m	∅	_	T	∅	∅	A	M	∅	0	1	∅	∅	7	4	∅																																												
3	0.7500	2	0.5000	50	105	ɛ	-	tʰ	∅	m	∅	∅	E	_	T	∅	M	∅	∅	7	0	1	∅	4	∅	∅	106	ə	-	tʰ	∅	-	∅	∅	E	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	107	e	j	tʰ	∅	-	∅	∅	E	J	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅	108	ɛ	-	tʰ	∅	m	∅	∅	E	_	T	∅	M	∅	∅	7	0	1	∅	4	∅	∅																							109	a	-	tʰ	∅	m	∅	∅	A	_	T	∅	M	∅	∅	7	0	1	∅	4	∅	∅																																												
4	1.0000	1	0.2500	50	105	m	ɛ	-	tʰ	∅	∅	∅	M	E	_	T	∅	∅	∅	4	7	0	1	∅	∅	∅	106	-	ə	-	tʰ	∅	∅	∅	_	E	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	107	-	e	j	tʰ	∅	∅	∅	_	E	J	T	∅	∅	∅	0	7	6	1	∅	∅	∅	108	m	ɛ	-	tʰ	∅	∅	∅	M	E	_	T	∅	∅	∅	4	7	0	1	∅	∅	∅																							109	m	a	-	tʰ	∅	∅	∅	M	A	_	T	∅	∅	∅	4	7	0	1	∅	∅	∅																																												
1	0.3333	3	1.0000	51	110	b	∅	∅	∅	a	ŋ	∅	P	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅	111	b	∅	∅	∅	a	ŋ	∅	P	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅	112	m	∅	∅	∅	a	ŋ	∅	M	∅	∅	∅	A	N	∅	4	∅	∅	∅	7	4	∅	113	b	∅	∅	∅	a	ŋ	∅	P	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅																							114	b	∅	∅	∅	a	ŋ	∅	P	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅																																												
2	0.6667	2	0.6667	51	110	a	b	∅	∅	ŋ	∅	∅	A	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	111	a	b	∅	∅	ŋ	∅	∅	A	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	112	a	m	∅	∅	ŋ	∅	∅	A	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅	113	a	b	∅	∅	ŋ	∅	∅	A	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							114	a	b	∅	∅	ŋ	∅	∅	A	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																												
3	1.0000	1	0.3333	51	110	ŋ	a	b	∅	∅	∅	∅	N	A	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	111	ŋ	a	b	∅	∅	∅	∅	N	A	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	112	ŋ	a	m	∅	∅	∅	∅	N	A	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅	113	ŋ	a	b	∅	∅	∅	∅	N	A	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							114	ŋ	a	b	∅	∅	∅	∅	N	A	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	57	115	b	∅	∅	∅	i	r	∅	P	∅	∅	∅	I	R	∅	1	∅	∅	∅	7	5	∅																							116	b	∅	∅	∅	i	l	∅	P	∅	∅	∅	I	L	∅	1	∅	∅	∅	7	5	∅																																																																																																														
2	0.6667	2	0.6667	57	115	i	b	∅	∅	r	∅	∅	I	P	∅	∅	R	∅	∅	7	1	∅	∅	5	∅	∅																							116	i	b	∅	∅	l	∅	∅	I	P	∅	∅	L	∅	∅	7	1	∅	∅	5	∅	∅																																																																																																														
3	1.0000	1	0.3333	57	115	r	i	b	∅	∅	∅	∅	R	I	P	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅																							116	l	i	b	∅	∅	∅	∅	L	I	P	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	58	117	tɕʰ	∅	∅	∅	a	ŋ	∅	C	∅	∅	∅	A	N	∅	2	∅	∅	∅	7	4	∅	118	tɕʰ	∅	∅	∅	ɔ̃ː	ŋ	∅	C	∅	∅	∅	U	N	∅	2	∅	∅	∅	7	4	∅	119	tɕʰ	∅	∅	∅	a	ŋ	∅	C	∅	∅	∅	A	N	∅	2	∅	∅	∅	7	4	∅	120	tsʰ	∅	∅	∅	ɔ̃ː	ŋ	∅	C	∅	∅	∅	U	N	∅	2	∅	∅	∅	7	4	∅	121	tɕʰ	∅	∅	∅	ũː	ŋ	∅	C	∅	∅	∅	Y	N	∅	2	∅	∅	∅	7	4	∅																																																																		
2	0.6667	2	0.6667	58	117	a	tɕʰ	∅	∅	ŋ	∅	∅	A	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅	118	ɔ̃ː	tɕʰ	∅	∅	ŋ	∅	∅	U	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅	119	a	tɕʰ	∅	∅	ŋ	∅	∅	A	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅	120	ɔ̃ː	tsʰ	∅	∅	ŋ	∅	∅	U	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅	121	ũː	tɕʰ	∅	∅	ŋ	∅	∅	Y	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅																																																																		
3	1.0000	1	0.3333	58	117	ŋ	a	tɕʰ	∅	∅	∅	∅	N	A	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅	118	ŋ	ɔ̃ː	tɕʰ	∅	∅	∅	∅	N	U	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅	119	ŋ	a	tɕʰ	∅	∅	∅	∅	N	A	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅	120	ŋ	ɔ̃ː	tsʰ	∅	∅	∅	∅	N	U	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅	121	ŋ	ũː	tɕʰ	∅	∅	∅	∅	N	Y	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅																																																																		
1	0.5000	2	1.0000	62	122	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅																							123	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	124	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅																							125	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	126	d	∅	∅	∅	ə	∅	∅	T	∅	∅	∅	E	∅	∅	1	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	62	122	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅																							123	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	124	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅																							125	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	126	ə	d	∅	∅	∅	∅	∅	E	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																						
1	0.5000	2	1.0000	64																							127	n	∅	∅	∅	y	∅	∅	N	∅	∅	∅	Y	∅	∅	4	∅	∅	∅	7	∅	∅																							128	n	∅	∅	∅	a	∅	∅	N	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅	129	n	∅	∅	∅	y	∅	∅	N	∅	∅	∅	Y	∅	∅	4	∅	∅	∅	7	∅	∅	130	n	∅	∅	∅	y	∅	∅	N	∅	∅	∅	Y	∅	∅	4	∅	∅	∅	7	∅	∅																																												
2	1.0000	1	0.5000	64																							127	y	n	∅	∅	∅	∅	∅	Y	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																							128	a	n	∅	∅	∅	∅	∅	A	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	129	y	n	∅	∅	∅	∅	∅	Y	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	130	y	n	∅	∅	∅	∅	∅	Y	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																																												
