index	index_p	rindex	rindex_p	cogid	id_Duhumbi	segment_Duhumbi	segment_Duhumbi_L1	segment_Duhumbi_L2	segment_Duhumbi_L3	segment_Duhumbi_R1	segment_Duhumbi_R2	segment_Duhumbi_R3	SC_Duhumbi	SC_Duhumbi_L1	SC_Duhumbi_L2	SC_Duhumbi_L3	SC_Duhumbi_R1	SC_Duhumbi_R2	SC_Duhumbi_R3	PROSODY_Duhumbi	PROSODY_Duhumbi_L1	PROSODY_Duhumbi_L2	PROSODY_Duhumbi_L3	PROSODY_Duhumbi_R1	PROSODY_Duhumbi_R2	PROSODY_Duhumbi_R3	id_Jerigaon	segment_Jerigaon	segment_Jerigaon_L1	segment_Jerigaon_L2	segment_Jerigaon_L3	segment_Jerigaon_R1	segment_Jerigaon_R2	segment_Jerigaon_R3	SC_Jerigaon	SC_Jerigaon_L1	SC_Jerigaon_L2	SC_Jerigaon_L3	SC_Jerigaon_R1	SC_Jerigaon_R2	SC_Jerigaon_R3	PROSODY_Jerigaon	PROSODY_Jerigaon_L1	PROSODY_Jerigaon_L2	PROSODY_Jerigaon_L3	PROSODY_Jerigaon_R1	PROSODY_Jerigaon_R2	PROSODY_Jerigaon_R3	id_Khispi	segment_Khispi	segment_Khispi_L1	segment_Khispi_L2	segment_Khispi_L3	segment_Khispi_R1	segment_Khispi_R2	segment_Khispi_R3	SC_Khispi	SC_Khispi_L1	SC_Khispi_L2	SC_Khispi_L3	SC_Khispi_R1	SC_Khispi_R2	SC_Khispi_R3	PROSODY_Khispi	PROSODY_Khispi_L1	PROSODY_Khispi_L2	PROSODY_Khispi_L3	PROSODY_Khispi_R1	PROSODY_Khispi_R2	PROSODY_Khispi_R3	id_Khoina	segment_Khoina	segment_Khoina_L1	segment_Khoina_L2	segment_Khoina_L3	segment_Khoina_R1	segment_Khoina_R2	segment_Khoina_R3	SC_Khoina	SC_Khoina_L1	SC_Khoina_L2	SC_Khoina_L3	SC_Khoina_R1	SC_Khoina_R2	SC_Khoina_R3	PROSODY_Khoina	PROSODY_Khoina_L1	PROSODY_Khoina_L2	PROSODY_Khoina_L3	PROSODY_Khoina_R1	PROSODY_Khoina_R2	PROSODY_Khoina_R3	id_Khoitam	segment_Khoitam	segment_Khoitam_L1	segment_Khoitam_L2	segment_Khoitam_L3	segment_Khoitam_R1	segment_Khoitam_R2	segment_Khoitam_R3	SC_Khoitam	SC_Khoitam_L1	SC_Khoitam_L2	SC_Khoitam_L3	SC_Khoitam_R1	SC_Khoitam_R2	SC_Khoitam_R3	PROSODY_Khoitam	PROSODY_Khoitam_L1	PROSODY_Khoitam_L2	PROSODY_Khoitam_L3	PROSODY_Khoitam_R1	PROSODY_Khoitam_R2	PROSODY_Khoitam_R3	id_Rahung	segment_Rahung	segment_Rahung_L1	segment_Rahung_L2	segment_Rahung_L3	segment_Rahung_R1	segment_Rahung_R2	segment_Rahung_R3	SC_Rahung	SC_Rahung_L1	SC_Rahung_L2	SC_Rahung_L3	SC_Rahung_R1	SC_Rahung_R2	SC_Rahung_R3	PROSODY_Rahung	PROSODY_Rahung_L1	PROSODY_Rahung_L2	PROSODY_Rahung_L3	PROSODY_Rahung_R1	PROSODY_Rahung_R2	PROSODY_Rahung_R3	id_Rupa	segment_Rupa	segment_Rupa_L1	segment_Rupa_L2	segment_Rupa_L3	segment_Rupa_R1	segment_Rupa_R2	segment_Rupa_R3	SC_Rupa	SC_Rupa_L1	SC_Rupa_L2	SC_Rupa_L3	SC_Rupa_R1	SC_Rupa_R2	SC_Rupa_R3	PROSODY_Rupa	PROSODY_Rupa_L1	PROSODY_Rupa_L2	PROSODY_Rupa_L3	PROSODY_Rupa_R1	PROSODY_Rupa_R2	PROSODY_Rupa_R3	id_Shergaon	segment_Shergaon	segment_Shergaon_L1	segment_Shergaon_L2	segment_Shergaon_L3	segment_Shergaon_R1	segment_Shergaon_R2	segment_Shergaon_R3	SC_Shergaon	SC_Shergaon_L1	SC_Shergaon_L2	SC_Shergaon_L3	SC_Shergaon_R1	SC_Shergaon_R2	SC_Shergaon_R3	PROSODY_Shergaon	PROSODY_Shergaon_L1	PROSODY_Shergaon_L2	PROSODY_Shergaon_L3	PROSODY_Shergaon_R1	PROSODY_Shergaon_R2	PROSODY_Shergaon_R3
2	0.6667	2	0.6667	24																							69	ɔ̃ː	n	∅	∅	-	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							70	ɔ̃ː	n	∅	∅	-	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							71	ũː	n	∅	∅	ŋ	∅	∅	Y	N	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅	72	ũː	n	∅	∅	-	∅	∅	Y	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	73	ɔ̃ː	n	∅	∅	-	∅	∅	U	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	24																							69	-	ɔ̃ː	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							70	-	ɔ̃ː	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							71	ŋ	ũː	n	∅	∅	∅	∅	N	Y	N	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅	72	-	ũː	n	∅	∅	∅	∅	_	Y	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	73	-	ɔ̃ː	n	∅	∅	∅	∅	_	U	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.5000	2	1.0000	25																							74	kʰ	∅	∅	∅	u	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅																							75	kʰ	∅	∅	∅	u	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅																							76	kʰ	∅	∅	∅	u	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	77	kʰ	∅	∅	∅	u	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	78	kʰ	∅	∅	∅	u	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	25																							74	u	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							75	u	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							76	u	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	77	u	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	78	u	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	27																																																																			79	g	∅	∅	∅	ə	-	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	80	kʰ	∅	∅	∅	a	-	∅	K	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	81	kʰ	∅	∅	∅	a	ŋ	∅	K	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅	82	kʰ	∅	∅	∅	a	ŋ	∅	K	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	27																																																																			79	ə	g	∅	∅	-	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	80	a	kʰ	∅	∅	-	∅	∅	A	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	81	a	kʰ	∅	∅	ŋ	∅	∅	A	K	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	82	a	kʰ	∅	∅	ŋ	∅	∅	A	K	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	27																																																																			79	-	ə	g	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	80	-	a	kʰ	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	81	ŋ	a	kʰ	∅	∅	∅	∅	N	A	K	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	82	ŋ	a	kʰ	∅	∅	∅	∅	N	A	K	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																						
1	0.5000	2	1.0000	28	83	p	∅	∅	∅	a	∅	∅	P	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																							84	p	∅	∅	∅	a	∅	∅	P	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																																													85	p	∅	∅	∅	a	∅	∅	P	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																							86	p	∅	∅	∅	uː	∅	∅	P	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	28	83	a	p	∅	∅	∅	∅	∅	A	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							84	a	p	∅	∅	∅	∅	∅	A	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																													85	a	p	∅	∅	∅	∅	∅	A	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							86	uː	p	∅	∅	∅	∅	∅	Y	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅
1	0.5000	2	1.0000	29																																																																			87	dʑ	∅	∅	∅	ə	∅	∅	C	∅	∅	∅	E	∅	∅	2	∅	∅	∅	7	∅	∅																																													88	dʑ	∅	∅	∅	ə	∅	∅	C	∅	∅	∅	E	∅	∅	2	∅	∅	∅	7	∅	∅	89	dʑ	∅	∅	∅	ɔ	∅	∅	C	∅	∅	∅	U	∅	∅	2	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	29																																																																			87	ə	dʑ	∅	∅	∅	∅	∅	E	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅																																													88	ə	dʑ	∅	∅	∅	∅	∅	E	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅	89	ɔ	dʑ	∅	∅	∅	∅	∅	U	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	30	90	m	∅	∅	∅	ɔ	n	∅	M	∅	∅	∅	U	N	∅	4	∅	∅	∅	7	4	∅																							91	m	∅	∅	∅	ɔ	n	∅	M	∅	∅	∅	U	N	∅	4	∅	∅	∅	7	4	∅	92	m	∅	∅	∅	ɐ̃ː	-	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																							93	m	∅	∅	∅	ɔ	n	∅	M	∅	∅	∅	U	N	∅	4	∅	∅	∅	7	4	∅	94	m	∅	∅	∅	ɔ̃ː	-	∅	M	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅	95	m	∅	∅	∅	ɔ̃ː	-	∅	M	∅	∅	∅	U	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	30	90	ɔ	m	∅	∅	n	∅	∅	U	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																							91	ɔ	m	∅	∅	n	∅	∅	U	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅	92	ɐ̃ː	m	∅	∅	-	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							93	ɔ	m	∅	∅	n	∅	∅	U	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅	94	ɔ̃ː	m	∅	∅	-	∅	∅	U	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	95	ɔ̃ː	m	∅	∅	-	∅	∅	U	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	30	90	n	ɔ	m	∅	∅	∅	∅	N	U	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																							91	n	ɔ	m	∅	∅	∅	∅	N	U	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅	92	-	ɐ̃ː	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							93	n	ɔ	m	∅	∅	∅	∅	N	U	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅	94	-	ɔ̃ː	m	∅	∅	∅	∅	_	U	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	95	-	ɔ̃ː	m	∅	∅	∅	∅	_	U	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.5000	2	1.0000	31	96	ɕ	∅	∅	∅	u	∅	∅	S	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅	97	tɕʰ	∅	∅	∅	o	∅	∅	C	∅	∅	∅	U	∅	∅	2	∅	∅	∅	7	∅	∅	98	ɕ	∅	∅	∅	u	∅	∅	S	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅	99	tsʰ	∅	∅	∅	ɔː	∅	∅	C	∅	∅	∅	U	∅	∅	2	∅	∅	∅	7	∅	∅																							100	tɕʰ	∅	∅	∅	oː	∅	∅	C	∅	∅	∅	U	∅	∅	2	∅	∅	∅	7	∅	∅																																												
2	1.0000	1	0.5000	31	96	u	ɕ	∅	∅	∅	∅	∅	Y	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	97	o	tɕʰ	∅	∅	∅	∅	∅	U	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅	98	u	ɕ	∅	∅	∅	∅	∅	Y	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	99	ɔː	tsʰ	∅	∅	∅	∅	∅	U	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅																							100	oː	tɕʰ	∅	∅	∅	∅	∅	U	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅																																												
1	0.5000	2	1.0000	32	101	p	∅	∅	∅	a	∅	∅	P	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	102	dʑ	∅	∅	∅	i	∅	∅	C	∅	∅	∅	I	∅	∅	2	∅	∅	∅	7	∅	∅	103	p	∅	∅	∅	a	∅	∅	P	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	104	dʑ	∅	∅	∅	i	∅	∅	C	∅	∅	∅	I	∅	∅	2	∅	∅	∅	7	∅	∅																							105	dʑ	∅	∅	∅	i	∅	∅	C	∅	∅	∅	I	∅	∅	2	∅	∅	∅	7	∅	∅																							106	p	∅	∅	∅	u	∅	∅	P	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	32	101	a	p	∅	∅	∅	∅	∅	A	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	102	i	dʑ	∅	∅	∅	∅	∅	I	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅	103	a	p	∅	∅	∅	∅	∅	A	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	104	i	dʑ	∅	∅	∅	∅	∅	I	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅																							105	i	dʑ	∅	∅	∅	∅	∅	I	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅																							106	u	p	∅	∅	∅	∅	∅	Y	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	33	107	n	∅	∅	∅	a	m	∅	N	∅	∅	∅	A	M	∅	4	∅	∅	∅	7	4	∅	108	n	∅	∅	∅	ə	-	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	109	n	∅	∅	∅	a	m	∅	N	∅	∅	∅	A	M	∅	4	∅	∅	∅	7	4	∅	110	n	∅	∅	∅	a	-	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	111	n	∅	∅	∅	ə	-	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	112	-	∅	∅	∅	-	pʰ	∅	_	∅	∅	∅	_	P	∅	0	∅	∅	∅	0	1	∅	113	n	∅	∅	∅	ə	-	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	33	107	a	n	∅	∅	m	∅	∅	A	N	∅	∅	M	∅	∅	7	4	∅	∅	4	∅	∅	108	ə	n	∅	∅	-	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	109	a	n	∅	∅	m	∅	∅	A	N	∅	∅	M	∅	∅	7	4	∅	∅	4	∅	∅	110	a	n	∅	∅	-	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	111	ə	n	∅	∅	-	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	112	-	-	∅	∅	pʰ	∅	∅	_	_	∅	∅	P	∅	∅	0	0	∅	∅	1	∅	∅	113	ə	n	∅	∅	-	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	33	107	m	a	n	∅	∅	∅	∅	M	A	N	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅	108	-	ə	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	109	m	a	n	∅	∅	∅	∅	M	A	N	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅	110	-	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	111	-	ə	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	112	pʰ	-	-	∅	∅	∅	∅	P	_	_	∅	∅	∅	∅	1	0	0	∅	∅	∅	∅	113	-	ə	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.3333	3	1.0000	35	114	t	∅	∅	∅	a	ŋ	∅	T	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅																							115	t	∅	∅	∅	a	ŋ	∅	T	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅	116	t	∅	∅	∅	a	ŋ	∅	T	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅																																													117	t	∅	∅	∅	a	ŋ	∅	T	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	35	114	a	t	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							115	a	t	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	116	a	t	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																													117	a	t	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	35	114	ŋ	a	t	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							115	ŋ	a	t	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	116	ŋ	a	t	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																													117	ŋ	a	t	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																						
1	0.5000	2	1.0000	37	118	kʰ	∅	∅	∅	a	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	119	kʰ	∅	∅	∅	uː	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	120	kʰ	∅	∅	∅	a	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	121	kʰ	∅	∅	∅	uː	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	122	kʰ	∅	∅	∅	uː	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	123	kʰ	∅	∅	∅	uː	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	124	kʰ	∅	∅	∅	uː	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	125	kʰ	∅	∅	∅	uː	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	37	118	a	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	119	uː	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	120	a	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	121	uː	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	122	uː	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	123	uː	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	124	uː	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	125	uː	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅
1	1.0000	1	1.0000	38	126	s	∅	∅	∅	∅	∅	∅	S	∅	∅	∅	∅	∅	∅	3	∅	∅	∅	∅	∅	∅																							127	ɕ	∅	∅	∅	∅	∅	∅	S	∅	∅	∅	∅	∅	∅	3	∅	∅	∅	∅	∅	∅	128	ɕ	∅	∅	∅	∅	∅	∅	S	∅	∅	∅	∅	∅	∅	3	∅	∅	∅	∅	∅	∅																																													129	s	∅	∅	∅	∅	∅	∅	S	∅	∅	∅	∅	∅	∅	3	∅	∅	∅	∅	∅	∅																						
1	0.5000	2	1.0000	39	130	kʰ	∅	∅	∅	a	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																							131	kʰ	∅	∅	∅	a	∅	∅	K	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																																																																																																														
2	1.0000	1	0.5000	39	130	a	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							131	a	kʰ	∅	∅	∅	∅	∅	A	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	40																							132	pʰ	∅	∅	∅	i	ŋ	∅	P	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅	133	pʰ	∅	∅	∅	u	ŋ	∅	P	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅	134	pʰ	∅	∅	∅	i	ŋ	∅	P	∅	∅	∅	I	N	∅	1	∅	∅	∅	7	4	∅																																													135	pʰ	∅	∅	∅	y	ŋ	∅	P	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅	136	pʰ	∅	∅	∅	u	ŋ	∅	P	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	40																							132	i	pʰ	∅	∅	ŋ	∅	∅	I	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	133	u	pʰ	∅	∅	ŋ	∅	∅	Y	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	134	i	pʰ	∅	∅	ŋ	∅	∅	I	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																													135	y	pʰ	∅	∅	ŋ	∅	∅	Y	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	136	u	pʰ	∅	∅	ŋ	∅	∅	Y	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅
3	1.0000	1	0.3333	40																							132	ŋ	i	pʰ	∅	∅	∅	∅	N	I	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	133	ŋ	u	pʰ	∅	∅	∅	∅	N	Y	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	134	ŋ	i	pʰ	∅	∅	∅	∅	N	I	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																													135	ŋ	y	pʰ	∅	∅	∅	∅	N	Y	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	136	ŋ	u	pʰ	∅	∅	∅	∅	N	Y	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅
1	0.5000	2	1.0000	41																							137	r	∅	∅	∅	ə	∅	∅	R	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅	138	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	139	r	∅	∅	∅	ə	∅	∅	R	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅																																													140	r	∅	∅	∅	ə	∅	∅	R	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅	141	r	∅	∅	∅	u	∅	∅	R	∅	∅	∅	Y	∅	∅	5	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	41																							137	ə	r	∅	∅	∅	∅	∅	E	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	138	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	139	ə	r	∅	∅	∅	∅	∅	E	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅																																													140	ə	r	∅	∅	∅	∅	∅	E	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	141	u	r	∅	∅	∅	∅	∅	Y	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅
1	0.5000	2	1.0000	43																																																																			142	m	∅	∅	∅	ø	∅	∅	M	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅																							143	m	∅	∅	∅	ø	∅	∅	M	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅	144	m	∅	∅	∅	øˀ	∅	∅	M	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅	145	m	∅	∅	∅	eˀ	∅	∅	M	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	43																																																																			142	ø	m	∅	∅	∅	∅	∅	U	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																							143	ø	m	∅	∅	∅	∅	∅	U	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	144	øˀ	m	∅	∅	∅	∅	∅	U	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	145	eˀ	m	∅	∅	∅	∅	∅	E	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	44																							146	tʰ	∅	∅	∅	ɔ̃	ŋ	∅	T	∅	∅	∅	U	N	∅	1	∅	∅	∅	7	4	∅																							147	tʰ	∅	∅	∅	ɔː	-	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							148	tʰ	∅	∅	∅	ə	-	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
