ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGNACY	COGIDS
820	99_sun	Sun	orowin	Oro Win	fakamiʔ	fakamiʔ	f a k a m i ʔ	orow1243	-10.737	-64.0299	Chapacuran	230	230
698	83_swim	Swim	orowin	Oro Win	jy	jy	j y	orow1243	-10.737	-64.0299	Chapacuran	184	184
699	83_swim	Swim	wanyam	Wanyam	ji	ji	j i	wany1246	-12.1	-63.1	Chapacuran	184	184
700	83_swim	Swim	wari	Wari'	pan kam	pan kam	p a n + k a m	wari1268	-10.69948	-64.56152	Chapacuran	185	185
701	83_swim	Swim	jaru	Jarú	he	he	h e	yaru1257	-10.25	-62.0	Chapacuran	186	186
702	83_swim	Swim	more	Moré	kawak	kawak	k a w a k	itor1239			Chapacuran	187	187
703	83_swim	Swim	tapakura	Tapakura	kawa ko	kawa ko	k a w a + k o	chap1269	-14.8	-62.2	Chapacuran	187	187
704	83_swim	Swim	cojubim	Cojubim	marakujan	marakujan	m a r a k u j a n	kuyu1236	-11.75	-64.0	Chapacuran	188	188
342	43_tail	Tail	cojubim	Cojubim	kipun	kipun	k i p u n	kuyu1236	-11.75	-64.0	Chapacuran	104	104
343	43_tail	Tail	more	Moré	kipun	kipun	k i p u n	itor1239			Chapacuran	104	104
344	43_tail	Tail	orowin	Oro Win	keferesi	keferesi	k e f e r e s i	orow1243	-10.737	-64.0299	Chapacuran	104	104
345	43_tail	Tail	wanyam	Wanyam	kahire	kahire	k a h i r e	wany1246	-12.1	-63.1	Chapacuran	104	104
346	43_tail	Tail	wari	Wari'	kahwereɲ	kahwereɲ	k a h w e r e ɲ	wari1268	-10.69948	-64.56152	Chapacuran	104	104
347	43_tail	Tail	kitemoka	Kitemoka	sokotʃetitʃe	sokotʃetitʃe	s o k o tʃ e t i tʃ e	kite1237	-16.0	-62.75	Chapacuran	105	105
348	43_tail	Tail	tapakura	Tapakura	tʃipitʃi	tʃipitʃi	tʃ i p i tʃ i	chap1269	-14.8	-62.2	Chapacuran	105	105
39	6_they	They	orowin	Oro Win	worikoko	worikoko	w o r i k o k o	orow1243	-10.737	-64.0299	Chapacuran	6	6
40	6_they	They	tora	Torá	wariko bap	wariko bap	w a r i k o + b a p	tora1263	-6.19532	-61.7416	Chapacuran	6	6
41	6_they	They	wari	Wari'	wirikoko	wirikoko	w i r i k o k o	wari1268	-10.69948	-64.56152	Chapacuran	6	6
42	6_they	They	more	Moré	omapu	omapu	o m a p u	itor1239			Chapacuran	7	7
43	6_they	They	tapakura	Tapakura	aʃiri	aʃiri	a ʃ i r i	chap1269	-14.8	-62.2	Chapacuran	8	8
784	95_throw	Throw	orowin	Oro Win	sin	sin	s i n	orow1243	-10.737	-64.0299	Chapacuran	214	214
785	95_throw	Throw	wanyam	Wanyam	ʃin	ʃin	ʃ i n	wany1246	-12.1	-63.1	Chapacuran	214	214
786	95_throw	Throw	wari	Wari'	tʃin	tʃin	tʃ i n	wari1268	-10.69948	-64.56152	Chapacuran	214	214
787	95_throw	Throw	cojubim	Cojubim	pin	pin	p i n	kuyu1236	-11.75	-64.0	Chapacuran	215	215
788	95_throw	Throw	more	Moré	pwin	pwin	p w i n	itor1239			Chapacuran	215	215
789	96_tie	Tie	more	Moré	paw	paw	p a w	itor1239			Chapacuran	216	216
790	96_tie	Tie	orowin	Oro Win	paw	paw	p a w	orow1243	-10.737	-64.0299	Chapacuran	216	216
791	96_tie	Tie	wanyam	Wanyam	paw	paw	p a w	wany1246	-12.1	-63.1	Chapacuran	216	216
792	96_tie	Tie	wari	Wari'	pawʔ	pawʔ	p a w ʔ	wari1268	-10.69948	-64.56152	Chapacuran	216	216
793	96_tie	Tie	cojubim	Cojubim	pip	pip	p i p	kuyu1236	-11.75	-64.0	Chapacuran	217	217
794	96_tie	Tie	more	Moré	pip	pip	p i p	itor1239			Chapacuran	217	217
419	51_tongue	Tongue	orowin	Oro Win	tepekejesi	tepekejesi	t e p e k e j e s i	orow1243	-10.737	-64.0299	Chapacuran	120	120
420	51_tongue	Tongue	tapakura	Tapakura	tapuitakatʃi	tapuitakatʃi	t a p u i t a k a tʃ i	chap1269	-14.8	-62.2	Chapacuran	120	120
421	51_tongue	Tongue	wari	Wari'	petehwet	petehwet	p e t e h w e t	wari1268	-10.69948	-64.56152	Chapacuran	120	120
422	51_tongue	Tongue	cojubim	Cojubim	kapajak	kapajak	k a p a j a k	kuyu1236	-11.75	-64.0	Chapacuran	121	121
423	51_tongue	Tongue	jaru	Jarú	kapiakasi	kapiakasi	k a p i a k a s i	yaru1257	-10.25	-62.0	Chapacuran	121	121
424	51_tongue	Tongue	kitemoka	Kitemoka	kapikakatʃe	kapikakatʃe	k a p i k a k a tʃ e	kite1237	-16.0	-62.75	Chapacuran	121	121
425	51_tongue	Tongue	more	Moré	kapajak	kapajak	k a p a j a k	itor1239			Chapacuran	121	121
426	51_tongue	Tongue	tora	Torá	kapiakiʃiʔ	kapiakiʃiʔ	k a p i a k i ʃ i ʔ	tora1263	-6.19532	-61.7416	Chapacuran	121	121
427	51_tongue	Tongue	urupa	Urupá	kapiakasi	kapiakasi	k a p i a k a s i	urup1245	-10.25	-62.75	Chapacuran	121	121
428	51_tongue	Tongue	wanyam	Wanyam	kapijakaʃiʔ	kapijakaʃiʔ	k a p i j a k a ʃ i ʔ	wany1246	-12.1	-63.1	Chapacuran	121	121
429	51_tongue	Tongue	wari	Wari'	kapijatʃiʔ	kapijatʃiʔ	k a p i j a tʃ i ʔ	wari1268	-10.69948	-64.56152	Chapacuran	121	121
410	50_tooth	Tooth	jaru	Jarú	itisi	itisi	i t i s i	yaru1257	-10.25	-62.0	Chapacuran	119	119
411	50_tooth	Tooth	kitemoka	Kitemoka	ijaditʃe	ijaditʃe	i j a d i tʃ e	kite1237	-16.0	-62.75	Chapacuran	119	119
412	50_tooth	Tooth	more	Moré	jat	jat	j a t	itor1239			Chapacuran	119	119
413	50_tooth	Tooth	orowin	Oro Win	ijitisi	ijitisi	i j i t i s i	orow1243	-10.737	-64.0299	Chapacuran	119	119
414	50_tooth	Tooth	tapakura	Tapakura	jatitʃi	jatitʃi	j a t i tʃ i	chap1269	-14.8	-62.2	Chapacuran	119	119
415	50_tooth	Tooth	tora	Torá	jatiʃi	jatiʃi	j a t i ʃ i	tora1263	-6.19532	-61.7416	Chapacuran	119	119
416	50_tooth	Tooth	urupa	Urupá	jetisi	jetisi	j e t i s i	urup1245	-10.25	-62.75	Chapacuran	119	119
417	50_tooth	Tooth	wanyam	Wanyam	ijitiʃiʔ	ijitiʃiʔ	i j i t i ʃ i ʔ	wany1246	-12.1	-63.1	Chapacuran	119	119
418	50_tooth	Tooth	wari	Wari'	tʃitʃiʔ	tʃitʃiʔ	tʃ i tʃ i ʔ	wari1268	-10.69948	-64.56152	Chapacuran	119	119
72	11_two	Two	cojubim	Cojubim	wakoran	wakoran	w a k o r a n	kuyu1236	-11.75	-64.0	Chapacuran	24	24
73	11_two	Two	more	Moré	pokoran	pokoran	p o k o r a n	itor1239			Chapacuran	24	24
74	11_two	Two	tapakura	Tapakura	wagaragatan	wagaragatan	w a g a r a g a t a n	chap1269	-14.8	-62.2	Chapacuran	24	24
75	11_two	Two	tora	Torá	kuradn	kuradn	k u r a d n	tora1263	-6.19532	-61.7416	Chapacuran	24	24
76	11_two	Two	wanyam	Wanyam	karikan	karikan	k a r i k a n	wany1246	-12.1	-63.1	Chapacuran	24	24
77	11_two	Two	wari	Wari'	tyky karakan	tyky karakan	t y k y + k a r a k a n	wari1268	-10.69948	-64.56152	Chapacuran	24	24
78	11_two	Two	orowin	Oro Win	jiksam	jiksam	j i k s a m	orow1243	-10.737	-64.0299	Chapacuran	25	25
79	11_two	Two	tapakura	Tapakura	ajuken	ajuken	a j u k e n	chap1269	-14.8	-62.2	Chapacuran	26	26
591	69_vomit	Vomit	cojubim	Cojubim	weʔ	weʔ	w e ʔ	kuyu1236	-11.75	-64.0	Chapacuran	154	154
592	69_vomit	Vomit	jaru	Jarú	we	we	w e	yaru1257	-10.25	-62.0	Chapacuran	154	154
593	69_vomit	Vomit	more	Moré	we	we	w e	itor1239			Chapacuran	154	154
594	69_vomit	Vomit	orowin	Oro Win	yweʔ	yweʔ	y w e ʔ	orow1243	-10.737	-64.0299	Chapacuran	154	154
595	69_vomit	Vomit	wanyam	Wanyam	we	we	w e	wany1246	-12.1	-63.1	Chapacuran	154	154
596	69_vomit	Vomit	wari	Wari'	weʔ	weʔ	w e ʔ	wari1268	-10.69948	-64.56152	Chapacuran	154	154
711	85_walk	Walk	cojubim	Cojubim	tot	tot	t o t	kuyu1236	-11.75	-64.0	Chapacuran	192	192
712	85_walk	Walk	jaru	Jarú	tet	tet	t e t	yaru1257	-10.25	-62.0	Chapacuran	192	192
713	85_walk	Walk	more	Moré	tut	tut	t u t	itor1239			Chapacuran	192	192
714	85_walk	Walk	orowin	Oro Win	tyt	tyt	t y t	orow1243	-10.737	-64.0299	Chapacuran	192	192
715	85_walk	Walk	wanyam	Wanyam	tit	tit	t i t	wany1246	-12.1	-63.1	Chapacuran	192	192
716	85_walk	Walk	wari	Wari'	tʃyt	tʃyt	tʃ y t	wari1268	-10.69948	-64.56152	Chapacuran	192	192
768	92_wash	Wash	jaru	Jarú	rokon	rokon	r o k o n	yaru1257	-10.25	-62.0	Chapacuran	208	208
769	92_wash	Wash	orowin	Oro Win	wirikom	wirikom	w i r i k o m	orow1243	-10.737	-64.0299	Chapacuran	208	208
770	92_wash	Wash	wanyam	Wanyam	irokon	irokon	i r o k o n	wany1246	-12.1	-63.1	Chapacuran	208	208
771	92_wash	Wash	wari	Wari'	hohok	hohok	h o h o k	wari1268	-10.69948	-64.56152	Chapacuran	209	209
772	92_wash	Wash	cojubim	Cojubim	tʃaw	tʃaw	tʃ a w	kuyu1236	-11.75	-64.0	Chapacuran	210	210
773	92_wash	Wash	more	Moré	tʃaw	tʃaw	tʃ a w	itor1239			Chapacuran	210	210
774	92_wash	Wash	wanyam	Wanyam	ʃawa	ʃawa	ʃ a w a	wany1246	-12.1	-63.1	Chapacuran	210	210
840	102_water	Water	cojubim	Cojubim	kom	kom	k o m	kuyu1236	-11.75	-64.0	Chapacuran	234	234
841	102_water	Water	jaru	Jarú	ko	ko	k o	yaru1257	-10.25	-62.0	Chapacuran	234	234
842	102_water	Water	kitemoka	Kitemoka	ako	ako	a k o	kite1237	-16.0	-62.75	Chapacuran	234	234
843	102_water	Water	more	Moré	kom	kom	k o m	itor1239			Chapacuran	234	234
844	102_water	Water	orowin	Oro Win	kom	kom	k o m	orow1243	-10.737	-64.0299	Chapacuran	234	234
845	102_water	Water	tapakura	Tapakura	akum	akum	a k u m	chap1269	-14.8	-62.2	Chapacuran	234	234
846	102_water	Water	tora	Torá	kom	kom	k o m	tora1263	-6.19532	-61.7416	Chapacuran	234	234
847	102_water	Water	urupa	Urupá	kom	kom	k o m	urup1245	-10.25	-62.75	Chapacuran	234	234
848	102_water	Water	wanyam	Wanyam	kom	kom	k o m	wany1246	-12.1	-63.1	Chapacuran	234	234
849	102_water	Water	wari	Wari'	kom	kom	k o m	wari1268	-10.69948	-64.56152	Chapacuran	234	234
27	4_we	We	kitemoka	Kitemoka	watʃe	watʃe	w a tʃ e	kite1237	-16.0	-62.75	Chapacuran	4	4
28	4_we	We	more	Moré	watiʔ	watiʔ	w a t i ʔ	itor1239			Chapacuran	4	4
29	4_we	We	orowin	Oro Win	wariʔ	wariʔ	w a r i ʔ	orow1243	-10.737	-64.0299	Chapacuran	4	4
30	4_we	We	tapakura	Tapakura	wajahu	wajahu	w a j a h u	chap1269	-14.8	-62.2	Chapacuran	4	4
31	4_we	We	tora	Torá	wazati	wazati	w a z a t i	tora1263	-6.19532	-61.7416	Chapacuran	4	4
32	4_we	We	urupa	Urupá	wari	wari	w a r i	urup1245	-10.25	-62.75	Chapacuran	4	4
33	4_we	We	wanyam	Wanyam	wari	wari	w a r i	wany1246	-12.1	-63.1	Chapacuran	4	4
34	4_we	We	wari	Wari'	wariʔ	wariʔ	w a r i ʔ	wari1268	-10.69948	-64.56152	Chapacuran	4	4
951	115_white	White	cojubim	Cojubim	towaʔ	towaʔ	t o w a ʔ	kuyu1236	-11.75	-64.0	Chapacuran	259	259
952	115_white	White	jaru	Jarú	toa	toa	t o a	yaru1257	-10.25	-62.0	Chapacuran	259	259
953	115_white	White	more	Moré	towa	towa	t o w a	itor1239			Chapacuran	259	259
954	115_white	White	orowin	Oro Win	towaʔ	towaʔ	t o w a ʔ	orow1243	-10.737	-64.0299	Chapacuran	259	259
955	115_white	White	tora	Torá	tuag	tuag	t u a g	tora1263	-6.19532	-61.7416	Chapacuran	259	259
956	115_white	White	urupa	Urupá	tua	tua	t u a	urup1245	-10.25	-62.75	Chapacuran	259	259
957	115_white	White	wanyam	Wanyam	towa	towa	t o w a	wany1246	-12.1	-63.1	Chapacuran	259	259
958	115_white	White	wari	Wari'	towoʔ	towoʔ	t o w o ʔ	wari1268	-10.69948	-64.56152	Chapacuran	259	259
959	115_white	White	kitemoka	Kitemoka	tihoti	tihoti	t i h o t i	kite1237	-16.0	-62.75	Chapacuran	260	260
960	115_white	White	tapakura	Tapakura	tahuti	tahuti	t a h u t i	chap1269	-14.8	-62.2	Chapacuran	260	260
44	7_whowhat	Who/What	more	Moré	ati	ati	a t i	itor1239			Chapacuran	9	9
45	7_whowhat	Who/What	orowin	Oro Win	ati	ati	a t i	orow1243	-10.737	-64.0299	Chapacuran	9	9
46	7_whowhat	Who/What	more	Moré	tikow	tikow	t i k o w	itor1239			Chapacuran	10	10
47	7_whowhat	Who/What	tora	Torá	teokaj	teokaj	t e o k a j	tora1263	-6.19532	-61.7416	Chapacuran	10	10
48	7_whowhat	Who/What	wari	Wari'	kaɲ	kaɲ	k a ɲ	wari1268	-10.69948	-64.56152	Chapacuran	10	10
898	108_wind	Wind	orowin	Oro Win	pafotiʔ	pafotiʔ	p a f o t i ʔ	orow1243	-10.737	-64.0299	Chapacuran	242	242
899	108_wind	Wind	tora	Torá	pahuzi	pahuzi	p a h u z i	tora1263	-6.19532	-61.7416	Chapacuran	242	242
900	108_wind	Wind	wanyam	Wanyam	pahotiʔ	pahotiʔ	p a h o t i ʔ	wany1246	-12.1	-63.1	Chapacuran	242	242
901	108_wind	Wind	wari	Wari'	hotowa	hotowa	h o t o w a	wari1268	-10.69948	-64.56152	Chapacuran	242	242
902	108_wind	Wind	jaru	Jarú	kaho	kaho	k a h o	yaru1257	-10.25	-62.0	Chapacuran	243	243
903	108_wind	Wind	urupa	Urupá	kako	kako	k a k o	urup1245	-10.25	-62.75	Chapacuran	243	243
904	108_wind	Wind	cojubim	Cojubim	pujani	pujani	p u j a n i	kuyu1236	-11.75	-64.0	Chapacuran	244	244
905	108_wind	Wind	more	Moré	pujani	pujani	p u j a n i	itor1239			Chapacuran	244	244
906	108_wind	Wind	kitemoka	Kitemoka	irin	irin	i r i n	kite1237	-16.0	-62.75	Chapacuran	245	245
485	57_wing	Wing	cojubim	Cojubim	nipat	nipat	n i p a t	kuyu1236	-11.75	-64.0	Chapacuran	134	134
486	57_wing	Wing	kitemoka	Kitemoka	ipati-ko	ipati-ko	i p a t i + k o	kite1237	-16.0	-62.75	Chapacuran	134	134
487	57_wing	Wing	more	Moré	nipat	nipat	n i p a t	itor1239			Chapacuran	134	134
488	57_wing	Wing	orowin	Oro Win	napatinan	napatinan	n a p a t i n a n	orow1243	-10.737	-64.0299	Chapacuran	134	134
489	57_wing	Wing	tapakura	Tapakura	hipatʃi	hipatʃi	h i p a tʃ i	chap1269	-14.8	-62.2	Chapacuran	134	134
490	57_wing	Wing	wanyam	Wanyam	nipat	nipat	n i p a t	wany1246	-12.1	-63.1	Chapacuran	134	134
491	57_wing	Wing	wari	Wari'	tapatʃi	tapatʃi	t a p a tʃ i	wari1268	-10.69948	-64.56152	Chapacuran	134	134
102	14_woman	Woman	jaru	Jarú	jamiriman	jamiriman	j a m i r i m a n	yaru1257	-10.25	-62.0	Chapacuran	39	39
103	14_woman	Woman	orowin	Oro Win	jamirima	jamirima	j a m i r i m a	orow1243	-10.737	-64.0299	Chapacuran	39	39
104	14_woman	Woman	urupa	Urupá	jamra	jamra	j a m r a	urup1245	-10.25	-62.75	Chapacuran	39	39
105	14_woman	Woman	wanyam	Wanyam	jamarimaʔ	jamarimaʔ	j a m a r i m a ʔ	wany1246	-12.1	-63.1	Chapacuran	39	39
106	14_woman	Woman	wari	Wari'	narimaʔ	narimaʔ	n a r i m a ʔ	wari1268	-10.69948	-64.56152	Chapacuran	39	39
107	14_woman	Woman	cojubim	Cojubim	tanaman	tanaman	t a n a m a n	kuyu1236	-11.75	-64.0	Chapacuran	40	40
108	14_woman	Woman	more	Moré	tanaman	tanaman	t a n a m a n	itor1239			Chapacuran	40	40
109	14_woman	Woman	kitemoka	Kitemoka	ɲamaki	ɲamaki	ɲ a m a k i	kite1237	-16.0	-62.75	Chapacuran	41	41
110	14_woman	Woman	tapakura	Tapakura	jamake	jamake	j a m a k e	chap1269	-14.8	-62.2	Chapacuran	41	41
111	14_woman	Woman	tora	Torá	nakamin	nakamin	n a k a m i n	tora1263	-6.19532	-61.7416	Chapacuran	41	41
219	27_worm	Worm	jaru	Jarú	emete	emete	e m e t e	yaru1257	-10.25	-62.0	Chapacuran	68	68
220	27_worm	Worm	orowin	Oro Win	emeteʔ	emeteʔ	e m e t e ʔ	orow1243	-10.737	-64.0299	Chapacuran	68	68
221	27_worm	Worm	wari	Wari'	meteʔ	meteʔ	m e t e ʔ	wari1268	-10.69948	-64.56152	Chapacuran	68	68
222	27_worm	Worm	more	Moré	natanatan	natanatan	n a t a n a t a n	itor1239			Chapacuran	69	69
223	27_worm	Worm	wanyam	Wanyam	akak	akak	a k a k	wany1246	-12.1	-63.1	Chapacuran	70	70
947	114_yellow	Yellow	wari	Wari'	kotʃik	kotʃik	k o tʃ i k	wari1268	-10.69948	-64.56152	Chapacuran	256	256
948	114_yellow	Yellow	more	Moré	sasik	sasik	s a s i k	itor1239			Chapacuran	257	257
949	114_yellow	Yellow	kitemoka	Kitemoka	atʃiwi	atʃiwi	a tʃ i w i	kite1237	-16.0	-62.75	Chapacuran	258	258
950	114_yellow	Yellow	tapakura	Tapakura	ituwi	ituwi	i t u w i	chap1269	-14.8	-62.2	Chapacuran	258	258
35	5_youpl	You pl.	more	Moré	wura	wura	w u r a	itor1239			Chapacuran	5	5
36	5_youpl	You pl.	orowin	Oro Win	fuʔ	fuʔ	f u ʔ	orow1243	-10.737	-64.0299	Chapacuran	5	5
37	5_youpl	You pl.	tora	Torá	wihu	wihu	w i h u	tora1263	-6.19532	-61.7416	Chapacuran	5	5
38	5_youpl	You pl.	wari	Wari'	wahuʔ	wahuʔ	w a h u ʔ	wari1268	-10.69948	-64.56152	Chapacuran	5	5
10	2_yousg	You sg.	cojubim	Cojubim	um	um	u m	kuyu1236	-11.75	-64.0	Chapacuran	2	2
11	2_yousg	You sg.	kitemoka	Kitemoka	ahum	ahum	a h u m	kite1237	-16.0	-62.75	Chapacuran	2	2
12	2_yousg	You sg.	more	Moré	momra	momra	m o m r a	itor1239			Chapacuran	2	2
13	2_yousg	You sg.	orowin	Oro Win	wym	wym	w y m	orow1243	-10.737	-64.0299	Chapacuran	2	2
14	2_yousg	You sg.	tapakura	Tapakura	awimo	awimo	a w i m o	chap1269	-14.8	-62.2	Chapacuran	2	2
15	2_yousg	You sg.	tora	Torá	webm	webm	w e b m	tora1263	-6.19532	-61.7416	Chapacuran	2	2
16	2_yousg	You sg.	urupa	Urupá	vim	vim	v i m	urup1245	-10.25	-62.75	Chapacuran	2	2
17	2_yousg	You sg.	wanyam	Wanyam	im	im	i m	wany1246	-12.1	-63.1	Chapacuran	2	2
18	2_yousg	You sg.	wari	Wari'	wum	wum	w u m	wari1268	-10.69948	-64.56152	Chapacuran	2	2
