ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
148	398_bananaplantain	banana (plantain)	Bola	Bola	ŋaʔ³¹ mjauʔ³¹	ŋaʔ³¹+mjauʔ³¹	ŋ a ʔ ³¹ + m j au ʔ ³¹				Sino-Tibetan	681 3303	681 3303
149	398_bananaplantain	banana (plantain)	Lashi	Lashi	ŋɔʔ⁵⁵ mju̱k⁵⁵	ŋɔʔ⁵⁵+mju̱k⁵⁵	ŋ ɔ ʔ ⁵⁵ + m j u̱ k ⁵⁵				Sino-Tibetan	681 3304	681 3304
150	398_bananaplantain	banana (plantain)	Maru	Maru	ŋɔʔ³¹ mjauk³¹	ŋɔʔ³¹+mjauk³¹	ŋ ɔ ʔ ³¹ + m j au k ³¹				Sino-Tibetan	681 3305	681 3305
151	398_bananaplantain	banana (plantain)	ProtoBurmish	ProtoBurmish	*ŋak	ŋak⁴	ŋ a k ⁴				Sino-Tibetan	681	681
152	622_basketcarriedontheback	basket carried on the back	Maru	Maru	tɔ̃³⁵	tɔ̃³⁵	t ɔ̃ ³⁵				Sino-Tibetan	72	72
153	337_bat	bat	OldBurmese	Old Burmese	laṅḥ nuiw	laṅḥ+nui̯	l a ṅ/ŋ ḥ/⁵ + n ui̯				Sino-Tibetan	3016 496	3016 496
154	337_bat	bat	Rangoon	Rangoon Burmese	lĩ⁵⁵ no⁵³	lĩ⁵⁵+no⁵³	l ĩ ⁵⁵ + n o ⁵³				Sino-Tibetan	3017 1454	3017 1454
155	337_bat	bat	Atsi	Atsi	phe⁵⁵ xi⁵⁵	phe⁵⁵+xi⁵⁵	pʰ e ⁵⁵ + x i ⁵⁵				Sino-Tibetan	1460 3055	1460 3055
156	337_bat	bat	Bola	Bola	phaʔ⁵⁵ xəi³¹	phaʔ⁵⁵+xəi³¹	pʰ a ʔ ⁵⁵ + x əi ³¹				Sino-Tibetan	504 3056	504 3056
157	337_bat	bat	Lashi	Lashi	phɔʔ⁵⁵ ʃi⁵³	phɔʔ⁵⁵+ʃi⁵³	pʰ ɔ ʔ ⁵⁵ + ʃ i ⁵³				Sino-Tibetan	1461 3057	1461 3057
158	337_bat	bat	Maru	Maru	phɔʔ⁵⁵ xək⁵⁵	phɔʔ⁵⁵+xək⁵⁵	pʰ ɔ ʔ ⁵⁵ + x ə k ⁵⁵				Sino-Tibetan	504 3058	504 3058
159	337_bat	bat	ProtoBurmish	ProtoBurmish	*nu	nu¹	n u ¹				Sino-Tibetan	496	496
160	1775_beinthehouse	be (in the house)	AchangLongchuan	Achang	ni⁵⁵	ni⁵⁵	n i ⁵⁵				Sino-Tibetan	486	486
161	1775_beinthehouse	be (in the house)	Atsi	Atsi	ŋji⁵¹	ŋji⁵¹	ŋ j i ⁵¹				Sino-Tibetan	487	487
162	1775_beinthehouse	be (in the house)	Bola	Bola	ŋji⁵⁵	ŋji⁵⁵	ŋ j i ⁵⁵				Sino-Tibetan	488	488
163	1775_beinthehouse	be (in the house)	Lashi	Lashi	ŋjeːi³¹	ŋjeːi³¹	ŋ j eːi ³¹				Sino-Tibetan	487	487
164	1775_beinthehouse	be (in the house)	Maru	Maru	na³¹	na³¹	n a ³¹				Sino-Tibetan	486	486
165	1775_beinthehouse	be (in the house)	Xiandao	Xiandao	nai⁵⁵	nai⁵⁵	n ai ⁵⁵				Sino-Tibetan	487	487
166	1775_beinthehouse	be (in the house)	ProtoBurmish	ProtoBurmish	*ni	ni¹	n i ¹				Sino-Tibetan	486	486
167	1775_beinthehouse	be (in the house)	ProtoBurmish	ProtoBurmish	*ŋji	ŋji¹	ŋ j i ¹				Sino-Tibetan	488	488
168	518_beamofbuilding	beam (of building)	AchangLongchuan	Achang	pau⁵⁵ liaŋ³¹	pau⁵⁵+liaŋ³¹	p au ⁵⁵ + l ia ŋ ³¹				Sino-Tibetan	50 1817	50 1817
169	518_beamofbuilding	beam (of building)	Xiandao	Xiandao	pɛ⁵⁵	pɛ⁵⁵	p ɛ ⁵⁵				Sino-Tibetan	49	49
170	518_beamofbuilding	beam (of building)	ProtoBurmish	ProtoBurmish	*bu	bu¹	b u ¹				Sino-Tibetan	50	50
171	311_bear	bear	OldBurmese	Old Burmese	wam	wam	w a m				Sino-Tibetan	658	658
172	311_bear	bear	Rangoon	Rangoon Burmese	wɛʔ⁴ wũ²²	wɛʔ⁴+wũ²²	w ɛ ʔ ⁴ + w ũ ²²				Sino-Tibetan	731 658	731 658
173	311_bear	bear	AchangLongchuan	Achang	ɔm⁵⁵	ɔm⁵⁵	ɔ m ⁵⁵				Sino-Tibetan	658	658
174	311_bear	bear	Atsi	Atsi	vam⁵¹	vam⁵¹	v a m ⁵¹				Sino-Tibetan	658	658
175	311_bear	bear	Bola	Bola	vɛ̃⁵⁵	vɛ̃⁵⁵	v ɛ̃ ⁵⁵				Sino-Tibetan	1554	1554
176	311_bear	bear	Lashi	Lashi	wɔm³¹	wɔm³¹	w ɔ m ³¹				Sino-Tibetan	658	658
177	311_bear	bear	Maru	Maru	vɛ̃³¹	vɛ̃³¹	v ɛ̃ ³¹				Sino-Tibetan	658	658
178	311_bear	bear	Xiandao	Xiandao	om⁵⁵	om⁵⁵	o m ⁵⁵				Sino-Tibetan	658	658
179	311_bear	bear	ProtoBurmish	ProtoBurmish	*wam	wam¹	w a m ¹				Sino-Tibetan	658	658
180	1439_bearfruit	bear (fruit)	OldBurmese	Old Burmese	siḥ	siḥ	s i ḥ/⁵				Sino-Tibetan	731	731
181	1439_bearfruit	bear (fruit)	Rangoon	Rangoon Burmese	tθi⁵⁵	tθi⁵⁵	t θ i ⁵⁵				Sino-Tibetan	731	731
182	1439_bearfruit	bear (fruit)	AchangLongchuan	Achang	ʂə³¹	ʂə³¹	ʂ ə ³¹				Sino-Tibetan	731	731
183	1439_bearfruit	bear (fruit)	Atsi	Atsi	tsui²¹	tsui²¹	ts ui ²¹				Sino-Tibetan	731	731
184	1439_bearfruit	bear (fruit)	Bola	Bola	tui³¹	tui³¹	t ui ³¹				Sino-Tibetan	738	738
185	1439_bearfruit	bear (fruit)	Lashi	Lashi	tʃɿ³³	tʃɿ³³	tʃ ɿ ³³				Sino-Tibetan	1581	1581
186	1439_bearfruit	bear (fruit)	Maru	Maru	ʃi³⁵	ʃi³⁵	ʃ i ³⁵				Sino-Tibetan	731	731
187	1439_bearfruit	bear (fruit)	Xiandao	Xiandao	ʂɿ³¹	ʂɿ³¹	ʂ ɿ ³¹				Sino-Tibetan	731	731
188	1439_bearfruit	bear (fruit)	ProtoBurmish	ProtoBurmish	*ʃeH	ʃe²	ʃ e ²				Sino-Tibetan	731	731
189	1439_bearfruit	bear (fruit)	ProtoBurmish	ProtoBurmish	*duiH	dui²	d ui ²				Sino-Tibetan	738	738
190	526_bed	bed	OldBurmese	Old Burmese	kham taṅ	kham+taṅ	kʰ a m + t a ṅ/ŋ				Sino-Tibetan	248 2290	248 2290
191	526_bed	bed	ProtoBurmish	ProtoBurmish	*ʔkam	ˀkam¹	ˀk a m ¹				Sino-Tibetan	248	248
192	367_bee	bee	AchangLongchuan	Achang	tʂua³¹ ɕaŋ³¹	tʂwa³¹+ɕaŋ³¹	ʈʂ w a ³¹ + ɕ a ŋ ³¹				Sino-Tibetan	94 1933	94 1933
193	367_bee	bee	Xiandao	Xiandao	tʂɔ³¹ jaŋ³¹	tʂɔ³¹+jaŋ³¹	ʈʂ ɔ ³¹ + j a ŋ ³¹				Sino-Tibetan	1063 1934	1063 1934
194	367_bee	bee	ProtoBurmish	ProtoBurmish	*dʒaH	dʒa²	dʒ a ²				Sino-Tibetan	94	94
195	193_beggar	beggar	AchangLongchuan	Achang	tɕam³¹ mɔʔ⁵⁵	tɕam³¹+mɔʔ⁵⁵	tɕ a m ³¹ + m ɔ ʔ ⁵⁵				Sino-Tibetan	180 2163	180 2163
196	1725_believetrust	believe / trust	Atsi	Atsi	tʃiŋ⁵⁵	tʃiŋ⁵⁵	tʃ i ŋ ⁵⁵				Sino-Tibetan	129	129
197	1725_believetrust	believe / trust	Bola	Bola	lam³¹ tʃaŋ³⁵	lam³¹+tʃaŋ³⁵	l a m ³¹ + tʃ a ŋ ³⁵				Sino-Tibetan	2039 129	2039 129
198	1725_believetrust	believe / trust	Lashi	Lashi	tʃəːŋ⁵⁵	tʃəːŋ⁵⁵	tʃ əː ŋ ⁵⁵				Sino-Tibetan	129	129
199	1725_believetrust	believe / trust	Maru	Maru	tʃaŋ⁵⁵	tʃaŋ⁵⁵	tʃ a ŋ ⁵⁵				Sino-Tibetan	129	129
200	1725_believetrust	believe / trust	ProtoBurmish	ProtoBurmish	*dʒiŋX	dʒiŋ³	dʒ i ŋ ³				Sino-Tibetan	129	129
201	96_belly	belly	AchangLongchuan	Achang	ɔm³¹ tau³¹	ɔm³¹+tau³¹	ɔ m ³¹ + t au ³¹				Sino-Tibetan	1892 80	1892 80
202	96_belly	belly	Bola	Bola	vɛ³¹ tau³¹	vɛ³¹+tau³¹	v ɛ ³¹ + t au ³¹				Sino-Tibetan	1893 80	1893 80
203	96_belly	belly	Lashi	Lashi	wɔm³³ tou³³	wɔm³³+tou³³	w ɔ m ³³ + t ou ³³				Sino-Tibetan	1894 80	1894 80
204	96_belly	belly	Maru	Maru	vẽ³⁵ tuk³¹	vẽ³⁵+tuk³¹	v ẽ ³⁵ + t u k ³¹				Sino-Tibetan	1895 80	1895 80
205	96_belly	belly	ProtoBurmish	ProtoBurmish	*duH	du²	d u ²				Sino-Tibetan	80	80
206	590_bellyband	bellyband	Bola	Bola	mjɔ̃³¹ tu³⁵ tai³¹	mjɔ̃³¹+tu³⁵+tai³¹	m j ɔ̃ ³¹ + t u ³⁵ + t ai ³¹				Sino-Tibetan	456 2008 102	456 2008 102
207	590_bellyband	bellyband	AchangLongchuan	Achang	m̥ʐaŋ³¹ tui³¹ thep³⁵	m̥ʐaŋ³¹+tui³¹+thep³⁵	m̥ ʐ a ŋ ³¹ + t ui ³¹ + tʰ e p ³⁵				Sino-Tibetan	456 2796 2797	456 2796 2797
208	590_bellyband	bellyband	ProtoBurmish	ProtoBurmish	*daiH	dai²	d ai ²				Sino-Tibetan	102	102
209	732_belowunder	below / under	AchangLongchuan	Achang	a³¹ the⁵¹	a³¹+the⁵¹	a ³¹ + tʰ e ⁵¹				Sino-Tibetan	780 3405	780 3405
210	732_belowunder	below / under	Atsi	Atsi	o̱⁵¹ mai²¹	o̱⁵¹+mai²¹	o̱ ⁵¹ + m ai ²¹				Sino-Tibetan	779 3406	779 3406
211	732_belowunder	below / under	Bola	Bola	a³¹ a⁵⁵	a³¹+a⁵⁵	a ³¹ + a ⁵⁵				Sino-Tibetan	3407 779	3407 779
212	732_belowunder	below / under	Maru	Maru	ɔ³¹ mɛ³¹	ɔ³¹+mɛ³¹	ɔ ³¹ + m ɛ ³¹				Sino-Tibetan	779 3408	779 3408
213	732_belowunder	below / under	ProtoBurmish	ProtoBurmish	*ʔɛH	ʔɛ²	ʔ ɛ ²				Sino-Tibetan	780	780
214	1701_bend	bend	AchangLongchuan	Achang	khok⁵⁵	khok⁵⁵	kʰ o k ⁵⁵				Sino-Tibetan	822	822
215	1701_bend	bend	Atsi	Atsi	lo̱ʔ⁵⁵ ko̱i⁵⁵	lo̱ʔ⁵⁵+ko̱i⁵⁵	l o̱ ʔ ⁵⁵ + k o̱i ⁵⁵				Sino-Tibetan	822 3562	822 3562
216	1701_bend	bend	Bola	Bola	la̱ʔ⁵⁵ ŋa̱uʔ⁵⁵	la̱ʔ⁵⁵+ŋa̱uʔ⁵⁵	l a̱ ʔ ⁵⁵ + ŋ a̱u ʔ ⁵⁵				Sino-Tibetan	822 3563	822 3563
217	1701_bend	bend	Lashi	Lashi	lɔʔ⁵⁵ kɔːi⁵⁵	lɔʔ⁵⁵+kɔːi⁵⁵	l ɔ ʔ ⁵⁵ + k ɔːi ⁵⁵				Sino-Tibetan	822 3564	822 3564
218	1701_bend	bend	Maru	Maru	lɔ̱ʔ⁵⁵ kɔ̱i³¹	lɔ̱ʔ⁵⁵+kɔ̱i³¹	l ɔ̱ ʔ ⁵⁵ + k ɔ̱i ³¹				Sino-Tibetan	822 3565	822 3565
219	1701_bend	bend	Xiandao	Xiandao	khoʔ³⁵	khoʔ³⁵	kʰ o ʔ ³⁵				Sino-Tibetan	822	822
220	964_biglarge	big / large	OldBurmese	Old Burmese	kriḥ	kriḥ	k r i ḥ/⁵				Sino-Tibetan	183	183
221	964_biglarge	big / large	Rangoon	Rangoon Burmese	tɕi⁵⁵	tɕi⁵⁵	tɕ i ⁵⁵				Sino-Tibetan	183	183
222	964_biglarge	big / large	AchangLongchuan	Achang	kʐə³¹	kʐə³¹	k ʐ ə ³¹				Sino-Tibetan	183	183
223	964_biglarge	big / large	Atsi	Atsi	ko̱²¹	ko̱²¹	k o̱ ²¹				Sino-Tibetan	183	183
224	964_biglarge	big / large	Bola	Bola	kɔ̱³⁵	kɔ̱³⁵	k ɔ̱ ³⁵				Sino-Tibetan	183	183
225	964_biglarge	big / large	Lashi	Lashi	kjiː³³	kjiː³³	k j iː ³³				Sino-Tibetan	183	183
226	964_biglarge	big / large	Xiandao	Xiandao	kɯ³¹	kɯ³¹	k ɯ ³¹				Sino-Tibetan	183	183
227	964_biglarge	big / large	ProtoBurmish	ProtoBurmish	*greH	gre²	g r e ²				Sino-Tibetan	183	183
228	326_bird	bird	OldBurmese	Old Burmese	ṅhak	ṅhak	ṅh/ŋʰ a k				Sino-Tibetan	680	680
229	326_bird	bird	Rangoon	Rangoon Burmese	ŋ̊ɛʔ⁴	ŋ̊ɛʔ⁴	ŋ̊ ɛ ʔ ⁴				Sino-Tibetan	680	680
230	326_bird	bird	AchangLongchuan	Achang	m̥ɔʔ⁵⁵	m̥ɔʔ⁵⁵	m̥ ɔ ʔ ⁵⁵				Sino-Tibetan	925	925
231	326_bird	bird	Atsi	Atsi	ŋo̱ʔ⁵⁵	ŋo̱ʔ⁵⁵	ŋ o̱ ʔ ⁵⁵				Sino-Tibetan	680	680
232	326_bird	bird	Bola	Bola	ŋa̱ʔ⁵⁵	ŋa̱ʔ⁵⁵	ŋ a̱ ʔ ⁵⁵				Sino-Tibetan	680	680
233	326_bird	bird	Lashi	Lashi	ŋɔ̱ʔ⁵⁵	ŋɔ̱ʔ⁵⁵	ŋ ɔ̱ ʔ ⁵⁵				Sino-Tibetan	680	680
234	326_bird	bird	Maru	Maru	ŋɔ̱ʔ⁵⁵	ŋɔ̱ʔ⁵⁵	ŋ ɔ̱ ʔ ⁵⁵				Sino-Tibetan	680	680
235	326_bird	bird	Xiandao	Xiandao	ŋ̊ɔʔ⁵⁵	ŋ̊ɔʔ⁵⁵	ŋ̊ ɔ ʔ ⁵⁵				Sino-Tibetan	680	680
236	326_bird	bird	ProtoBurmish	ProtoBurmish	*ʔŋak	ˀŋak⁴	ˀŋ a k ⁴				Sino-Tibetan	680	680
237	326_bird	bird	ProtoBurmish	ProtoBurmish	*ʔmak	ˀmak⁴	ˀm a k ⁴				Sino-Tibetan	925	925
238	682_birthday	birthday	Atsi	Atsi	tʃhoʔ⁵⁵ phit⁵⁵ pui⁵¹ ŋji⁵¹	tʃhoʔ⁵⁵+phit⁵⁵+pui⁵¹+ŋji⁵¹	tʃʰ o ʔ ⁵⁵ + pʰ i t ⁵⁵ + p ui ⁵¹ + ŋ j i ⁵¹				Sino-Tibetan	52 1001 1833 1834	52 1001 1833 1834
239	682_birthday	birthday	Bola	Bola	tʃhaʔ⁵⁵ phjɔt⁵⁵ pui⁵⁵	tʃhaʔ⁵⁵+phjɔt⁵⁵+pui⁵⁵	tʃʰ a ʔ ⁵⁵ + pʰ j ɔ t ⁵⁵ + p ui ⁵⁵				Sino-Tibetan	52 1835 1002	52 1835 1002
240	1279_bitemosquito	bite (mosquito)	AchangLongchuan	Achang	pan³¹	pan³¹	p a n ³¹				Sino-Tibetan	7	7
241	1279_bitemosquito	bite (mosquito)	Bola	Bola	pɛ̃³¹	pɛ̃³¹	p ɛ̃ ³¹				Sino-Tibetan	7	7
242	1279_bitemosquito	bite (mosquito)	Xiandao	Xiandao	pan³¹	pan³¹	p a n ³¹				Sino-Tibetan	7	7
243	1279_bitemosquito	bite (mosquito)	Maru	Maru	pɛ̱ʔ⁵⁵	pɛ̱ʔ⁵⁵	p ɛ̱ ʔ ⁵⁵				Sino-Tibetan	848	848
244	1074_bitter	bitter	OldBurmese	Old Burmese	khaḥ	khaḥ	kʰ a ḥ/⁵				Sino-Tibetan	786	786
245	1074_bitter	bitter	Rangoon	Rangoon Burmese	khɑ⁵⁵	khɑ⁵⁵	kʰ ɑ ⁵⁵				Sino-Tibetan	785	785
246	1074_bitter	bitter	AchangLongchuan	Achang	xɔ³¹	xɔ³¹	x ɔ ³¹				Sino-Tibetan	785	785
247	1074_bitter	bitter	Atsi	Atsi	kho²¹	kho²¹	kʰ o ²¹				Sino-Tibetan	785	785
248	1074_bitter	bitter	Bola	Bola	kha³⁵	kha³⁵	kʰ a ³⁵				Sino-Tibetan	147	147
249	1074_bitter	bitter	Lashi	Lashi	khɔː⁵⁵	khɔː⁵⁵	kʰ ɔː ⁵⁵				Sino-Tibetan	785	785
250	1074_bitter	bitter	Maru	Maru	khɔ³⁵	khɔ³⁵	kʰ ɔ ³⁵				Sino-Tibetan	785	785
251	1074_bitter	bitter	Xiandao	Xiandao	xɔ³¹	xɔ³¹	x ɔ ³¹				Sino-Tibetan	785	785
252	1074_bitter	bitter	ProtoBurmish	ProtoBurmish	*kaX	ka³	k a ³				Sino-Tibetan	147	147
253	1074_bitter	bitter	ProtoBurmish	ProtoBurmish	*kaH	ka²	k a ²				Sino-Tibetan	785	785
254	186_blacksmith	blacksmith	Rangoon	Rangoon Burmese	pɑ̃⁵⁵ pɛ⁵⁵ shɑ⁵³ jɑ²²	pɑ̃⁵⁵+pɛ⁵⁵+shɑ⁵³+jɑ²²	p ɑ̃ ⁵⁵ + p ɛ ⁵⁵ + sʰ ɑ ⁵³ + j ɑ ²²				Sino-Tibetan	1734 10 1735 1736	1734 10 1735 1736
255	186_blacksmith	blacksmith	AchangLongchuan	Achang	ʂam⁵⁵ pat⁵⁵ tʂo⁵⁵	ʂam⁵⁵+pat⁵⁵+tʂo⁵⁵	ʂ a m ⁵⁵ + p a t ⁵⁵ + ʈʂ o ⁵⁵				Sino-Tibetan	10 962 1737	10 962 1737
256	186_blacksmith	blacksmith	Xiandao	Xiandao	ʂam⁵⁵ pat⁵⁵ tʂu⁵⁵	ʂam⁵⁵+pat⁵⁵+tʂu⁵⁵	ʂ a m ⁵⁵ + p a t ⁵⁵ + ʈʂ u ⁵⁵				Sino-Tibetan	714 10 1738	714 10 1738
257	150_bladder	bladder	AchangLongchuan	Achang	li⁵⁵ puʔ⁵⁵	li⁵⁵+puʔ⁵⁵	l i ⁵⁵ + p u ʔ ⁵⁵				Sino-Tibetan	351 2623	351 2623
258	844_bladeofgrass	blade (of grass)	Atsi	Atsi	khat⁵⁵	khat⁵⁵	kʰ a t ⁵⁵				Sino-Tibetan	253	253
259	844_bladeofgrass	blade (of grass)	Bola	Bola	khɛʔ⁵⁵	khɛʔ⁵⁵	kʰ ɛ ʔ ⁵⁵				Sino-Tibetan	251	251
260	844_bladeofgrass	blade (of grass)	Lashi	Lashi	khat⁵⁵	khat⁵⁵	kʰ a t ⁵⁵				Sino-Tibetan	253	253
261	844_bladeofgrass	blade (of grass)	Maru	Maru	khɛʔ⁵⁵	khɛʔ⁵⁵	kʰ ɛ ʔ ⁵⁵				Sino-Tibetan	251	251
262	844_bladeofgrass	blade (of grass)	ProtoBurmish	ProtoBurmish	*kap	kap⁴	k a p ⁴				Sino-Tibetan	251	251
263	844_bladeofgrass	blade (of grass)	ProtoBurmish	ProtoBurmish	*kat	kat⁴	k a t ⁴				Sino-Tibetan	253	253
264	129_blood	blood	OldBurmese	Old Burmese	suyḥ	sujḥ	s u j ḥ/⁵				Sino-Tibetan	569	569
265	129_blood	blood	AchangLongchuan	Achang	sui³¹	sui³¹	s ui ³¹				Sino-Tibetan	569	569
266	129_blood	blood	Atsi	Atsi	sui²¹	sui²¹	s ui ²¹				Sino-Tibetan	569	569
267	129_blood	blood	Bola	Bola	sui³⁵	sui³⁵	s ui ³⁵				Sino-Tibetan	573	573
268	129_blood	blood	Lashi	Lashi	sui⁵⁵	sui⁵⁵	s ui ⁵⁵				Sino-Tibetan	569	569
269	129_blood	blood	Maru	Maru	sa³⁵	sa³⁵	s a ³⁵				Sino-Tibetan	569	569
270	129_blood	blood	Xiandao	Xiandao	sui³¹	sui³¹	s ui ³¹				Sino-Tibetan	569	569
271	129_blood	blood	ProtoBurmish	ProtoBurmish	*ʔsuiH	ˀsui²	ˀs ui ²				Sino-Tibetan	569	569
272	129_blood	blood	ProtoBurmish	ProtoBurmish	*suiX	sui³	s ui ³				Sino-Tibetan	573	573
273	1738_blowonesnose	blow (one's nose)	Atsi	Atsi	khjui²¹	khjui²¹	kʰ j ui ²¹				Sino-Tibetan	283	283
274	1738_blowonesnose	blow (one's nose)	Bola	Bola	khju³⁵	khju³⁵	kʰ j u ³⁵				Sino-Tibetan	283	283
275	1738_blowonesnose	blow (one's nose)	Lashi	Lashi	khjaːu⁵³	khjaːu⁵³	kʰ j aːu ⁵³				Sino-Tibetan	283	283
276	1738_blowonesnose	blow (one's nose)	Maru	Maru	khjuk⁵⁵	khjuk⁵⁵	kʰ j u k ⁵⁵				Sino-Tibetan	281	281
277	1010_blue	blue	OldBurmese	Old Burmese	pra	pra	p r a				Sino-Tibetan	45	45
278	1010_blue	blue	Rangoon	Rangoon Burmese	nɛʔ⁴ pjɑ²²	nɛʔ⁴+pjɑ²²	n ɛ ʔ ⁴ + p j ɑ ²²				Sino-Tibetan	46 991	46 991
279	1010_blue	blue	Atsi	Atsi	ŋjui⁵¹	ŋjui⁵¹	ŋ j ui ⁵¹				Sino-Tibetan	697	697
280	1010_blue	blue	Bola	Bola	ŋjuŋ⁵⁵	ŋjuŋ⁵⁵	ŋ j u ŋ ⁵⁵				Sino-Tibetan	698	698
281	1010_blue	blue	Maru	Maru	ŋjuk³¹	ŋjuk³¹	ŋ j u k ³¹				Sino-Tibetan	699	699
282	1010_blue	blue	Xiandao	Xiandao	ɲau⁵⁵	ɲau⁵⁵	ɲ au ⁵⁵				Sino-Tibetan	697	697
283	1010_blue	blue	ProtoBurmish	ProtoBurmish	*ŋjuŋ	ŋjuŋ¹	ŋ j u ŋ ¹				Sino-Tibetan	698	698
284	1010_blue	blue	ProtoBurmish	ProtoBurmish	*ŋju	ŋju¹	ŋ j u ¹				Sino-Tibetan	699	699
285	285_boar	boar	AchangLongchuan	Achang	oʔ⁵⁵ lɔ³¹	oʔ⁵⁵+lɔ³¹	o ʔ ⁵⁵ + l ɔ ³¹				Sino-Tibetan	335 331	335 331
286	285_boar	boar	Lashi	Lashi	vuʔ³¹ nu⁵⁵	vuʔ³¹+nu⁵⁵	v u ʔ ³¹ + n u ⁵⁵				Sino-Tibetan	334 331	334 331
287	285_boar	boar	Maru	Maru	vɔʔ³¹ lɔ³⁵	vɔʔ³¹+lɔ³⁵	v ɔ ʔ ³¹ + l ɔ ³⁵				Sino-Tibetan	335 331	335 331
288	285_boar	boar	Xiandao	Xiandao	oʔ⁵⁵ lɔ³¹	oʔ⁵⁵+lɔ³¹	o ʔ ⁵⁵ + l ɔ ³¹				Sino-Tibetan	334 331	334 331
289	285_boar	boar	Rangoon	Rangoon Burmese	wɛʔ⁴ thi⁵⁵	wɛʔ⁴+thi⁵⁵	w ɛ ʔ ⁴ + tʰ i ⁵⁵				Sino-Tibetan	334 1310	334 1310
290	285_boar	boar	Atsi	Atsi	vaʔ²¹ tuŋ²¹	vaʔ²¹+tuŋ²¹	v a ʔ ²¹ + t u ŋ ²¹				Sino-Tibetan	334 1311	334 1311
291	285_boar	boar	Bola	Bola	vaʔ³¹ tʃhaʔ⁵⁵	vaʔ³¹+tʃhaʔ⁵⁵	v a ʔ ³¹ + tʃʰ a ʔ ⁵⁵				Sino-Tibetan	335 1312	335 1312
292	312_boarwild	boar (wild)	Rangoon	Rangoon Burmese	tɔ⁵⁵ wɛʔ⁴	tɔ⁵⁵+wɛʔ⁴	t ɔ ⁵⁵ + w ɛ ʔ ⁴				Sino-Tibetan	2467 1313	2467 1313
293	312_boarwild	boar (wild)	Atsi	Atsi	vaʔ²¹ te̱²¹	vaʔ²¹+te̱²¹	v a ʔ ²¹ + t e̱ ²¹				Sino-Tibetan	334 2468	334 2468
294	312_boarwild	boar (wild)	Bola	Bola	vaʔ³¹ tʃauŋ⁵⁵	vaʔ³¹+tʃauŋ⁵⁵	v a ʔ ³¹ + tʃ au ŋ ⁵⁵				Sino-Tibetan	335 2469	335 2469
295	312_boarwild	boar (wild)	Lashi	Lashi	vuʔ³¹ ti̱⁵⁵	vuʔ³¹+ti̱⁵⁵	v u ʔ ³¹ + t i̱ ⁵⁵				Sino-Tibetan	334 2470	334 2470
296	312_boarwild	boar (wild)	Maru	Maru	vɔʔ³¹ tʃauŋ³¹	vɔʔ³¹+tʃauŋ³¹	v ɔ ʔ ³¹ + tʃ au ŋ ³¹				Sino-Tibetan	335 2471	335 2471
297	312_boarwild	boar (wild)	Xiandao	Xiandao	oʔ⁵⁵ xau⁵⁵	oʔ⁵⁵+xau⁵⁵	o ʔ ⁵⁵ + x au ⁵⁵				Sino-Tibetan	334 2472	334 2472
298	873_boltofcloth	bolt (of cloth)	AchangLongchuan	Achang	təŋ³¹	təŋ³¹	t ə ŋ ³¹				Sino-Tibetan	75	75
299	873_boltofcloth	bolt (of cloth)	Maru	Maru	taŋ³⁵	taŋ³⁵	t a ŋ ³⁵				Sino-Tibetan	75	75
300	873_boltofcloth	bolt (of cloth)	ProtoBurmish	ProtoBurmish	*diŋH	diŋ²	d i ŋ ²				Sino-Tibetan	75	75
301	1814_boredrillahole	bore / drill (a hole)	Maru	Maru	vɔ̃³¹	vɔ̃³¹	v ɔ̃ ³¹				Sino-Tibetan	664	664
302	1814_boredrillahole	bore / drill (a hole)	Xiandao	Xiandao	oŋ⁵⁵	oŋ⁵⁵	o ŋ ⁵⁵				Sino-Tibetan	664	664
303	1096_bored	bored	Atsi	Atsi	sĕ²¹ up²¹ sĕ²¹ tau⁵⁵	sĕ²¹+up²¹+sĕ²¹+tau⁵⁵	s ĕ ²¹ + u p ²¹ + s ĕ ²¹ + t au ⁵⁵				Sino-Tibetan	536 3081 3082 3083	536 3081 3082 3083
304	1096_bored	bored	Bola	Bola	saʔ⁵⁵ tshau³⁵	saʔ⁵⁵+tshau³⁵	s a ʔ ⁵⁵ + tsʰ au ³⁵				Sino-Tibetan	538 3084	538 3084
305	1442_borrowmoney	borrow (money)	OldBurmese	Old Burmese	khyiyḥ	khjijḥ	kʰ j i j ḥ/⁵				Sino-Tibetan	288	288
306	721_boundarylinedemarcationline	boundary line / demarcation line	Atsi	Atsi	kjo̱²¹	kjo̱²¹	k j o̱ ²¹				Sino-Tibetan	789	789
307	721_boundarylinedemarcationline	boundary line / demarcation line	Bola	Bola	a³¹ kja̱⁵⁵	a³¹+kja̱⁵⁵	a ³¹ + k j a̱ ⁵⁵				Sino-Tibetan	3468 1616	3468 1616
308	721_boundarylinedemarcationline	boundary line / demarcation line	Lashi	Lashi	mou³³ kjo̱⁵⁵	mou³³+kjo̱⁵⁵	m ou ³³ + k j o̱ ⁵⁵				Sino-Tibetan	3469 1617	3469 1617
309	636_bowforarrow	bow (for arrow)	OldBurmese	Old Burmese	liyḥ	lijḥ	l i j ḥ/⁵				Sino-Tibetan	360	360
