index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
1	0.3333	3	1.0000	1277																																													757	x	∅	∅	∅	ɯ̃	³³	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																																																																									758	x	∅	∅	∅	ɯ	³³	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	759	x	∅	∅	∅	ɯ	³⁵	∅	G	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1277																																													757	ɯ̃	x	∅	∅	³³	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																									758	ɯ	x	∅	∅	³³	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	759	ɯ	x	∅	∅	³⁵	∅	∅	I	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1277																																													757	³³	ɯ̃	x	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																									758	³³	ɯ	x	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	759	³⁵	ɯ	x	∅	∅	∅	∅	_	I	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	1286	760	tsʰ	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	761	tsʰ	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	762	tsʰ	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	763	tsʰ	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	764	tsʰ	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																							765	tsʰ	∅	∅	∅	ou	³¹	∅	C	∅	∅	∅	U	_	∅	2	∅	∅	∅	7	0	∅	766	tsʰ	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	1286	760	ɯ	tsʰ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	761	ɯ	tsʰ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	762	ɯ	tsʰ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	763	ɯ	tsʰ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	764	ɯ	tsʰ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							765	ou	tsʰ	∅	∅	³¹	∅	∅	U	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	766	ɯ	tsʰ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	1286	760	³¹	ɯ	tsʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	761	³¹	ɯ	tsʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	762	³¹	ɯ	tsʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	763	³¹	ɯ	tsʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	764	³¹	ɯ	tsʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							765	³¹	ou	tsʰ	∅	∅	∅	∅	_	U	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	766	³¹	ɯ	tsʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1287																																																																																																															767	x	∅	∅	∅	ɛ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																													768	x	∅	∅	∅	ɛ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1287																																																																																																															767	ɛ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													768	ɛ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1287																																																																																																															767	⁵⁵	ɛ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													768	⁵⁵	ɛ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	1288																																																																																																															769	pʰ	∅	∅	∅	a	⁴⁴	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																													770	pʰ	∅	∅	∅	a	⁴⁴	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1288																																																																																																															769	a	pʰ	∅	∅	⁴⁴	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													770	a	pʰ	∅	∅	⁴⁴	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1288																																																																																																															769	⁴⁴	a	pʰ	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													770	⁴⁴	a	pʰ	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	1298	771	x	∅	∅	∅	ɛ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	772	xʰ	∅	∅	∅	ɛ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	773	x	∅	∅	∅	ɛ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	774	x	∅	∅	∅	ɛ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							775	x	∅	∅	∅	ɛ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	776	x	∅	∅	∅	ɛ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	777	x	∅	∅	∅	ɛ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	778	x	∅	∅	∅	ɛ	⁵⁵	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1298	771	ɛ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	772	ɛ	xʰ	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	773	ɛ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	774	ɛ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							775	ɛ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	776	ɛ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	777	ɛ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	778	ɛ	x	∅	∅	⁵⁵	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1298	771	⁵⁵	ɛ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	772	⁵⁵	ɛ	xʰ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	773	⁵⁵	ɛ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	774	⁵⁵	ɛ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							775	⁵⁵	ɛ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	776	⁵⁵	ɛ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	777	⁵⁵	ɛ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	778	⁵⁵	ɛ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	1299	779	z	∅	∅	∅	ɿ	³¹	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	780	z	∅	∅	∅	ɿ	³¹	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	781	s	∅	∅	∅	ɿ	³¹	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	782	ʐ	∅	∅	∅	ɯ	³³	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																							783	s	∅	∅	∅	ɿ	³¹	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																							784	z	∅	∅	∅	ɿ	³¹	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	785	z	∅	∅	∅	ɿ	³¹	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1299	779	ɿ	z	∅	∅	³¹	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	780	ɿ	z	∅	∅	³¹	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	781	ɿ	s	∅	∅	³¹	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	782	ɯ	ʐ	∅	∅	³³	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							783	ɿ	s	∅	∅	³¹	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							784	ɿ	z	∅	∅	³¹	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	785	ɿ	z	∅	∅	³¹	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1299	779	³¹	ɿ	z	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	780	³¹	ɿ	z	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	781	³¹	ɿ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	782	³³	ɯ	ʐ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							783	³¹	ɿ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							784	³¹	ɿ	z	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	785	³¹	ɿ	z	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.5000	2	1.0000	1315	786	y	∅	∅	∅	⁵⁵	∅	∅	Y	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																																																																																																																																					787	y	∅	∅	∅	⁵⁵	∅	∅	Y	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																						
2	1.0000	1	0.5000	1315	786	⁵⁵	y	∅	∅	∅	∅	∅	_	Y	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																																																																																																																																					787	⁵⁵	y	∅	∅	∅	∅	∅	_	Y	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																						
1	0.3333	3	1.0000	1316	788	m	∅	∅	∅	ɯ	⁵⁵	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	789	m	∅	∅	∅	ɯ	³⁵	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	790	m	∅	∅	∅	ɯ	⁵⁵	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	791	m	∅	∅	∅	ɯ̃	³³	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																																													792	m	∅	∅	∅	e	³⁵	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	793	m	∅	∅	∅	ɛ	⁵⁵	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	794	m	∅	∅	∅	ɛ	⁵⁵	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1316	788	ɯ	m	∅	∅	⁵⁵	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	789	ɯ	m	∅	∅	³⁵	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	790	ɯ	m	∅	∅	⁵⁵	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	791	ɯ̃	m	∅	∅	³³	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																													792	e	m	∅	∅	³⁵	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	793	ɛ	m	∅	∅	⁵⁵	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	794	ɛ	m	∅	∅	⁵⁵	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1316	788	⁵⁵	ɯ	m	∅	∅	∅	∅	_	I	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	789	³⁵	ɯ	m	∅	∅	∅	∅	_	I	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	790	⁵⁵	ɯ	m	∅	∅	∅	∅	_	I	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	791	³³	ɯ̃	m	∅	∅	∅	∅	_	I	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																													792	³⁵	e	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	793	⁵⁵	ɛ	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	794	⁵⁵	ɛ	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.3333	3	1.0000	1317																							795	j	∅	∅	∅	ɛ̃	³⁵	∅	J	∅	∅	∅	E	_	∅	6	∅	∅	∅	7	0	∅	796	j	∅	∅	∅	ɯ̃	⁵⁵	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅																																																																																																															797	j	∅	∅	∅	i	⁵⁵	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1317																							795	ɛ̃	j	∅	∅	³⁵	∅	∅	E	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	796	ɯ̃	j	∅	∅	⁵⁵	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																																																																																																															797	i	j	∅	∅	⁵⁵	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1317																							795	³⁵	ɛ̃	j	∅	∅	∅	∅	_	E	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	796	⁵⁵	ɯ̃	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																																																																																																															797	⁵⁵	i	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅
1	0.3333	3	1.0000	1318																																																																			798	x	∅	∅	∅	ã	³³	∅	G	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	799	x	∅	∅	∅	a	⁴²	∅	G	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	1318																																																																			798	ã	x	∅	∅	³³	∅	∅	A	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	799	a	x	∅	∅	⁴²	∅	∅	A	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	1318																																																																			798	³³	ã	x	∅	∅	∅	∅	_	A	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	799	⁴²	a	x	∅	∅	∅	∅	_	A	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	1334	800	x	∅	∅	∅	ɔ	³⁵	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅																																																																			801	x	∅	∅	∅	ɔ	⁵⁵	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	802	x	∅	∅	∅	ɔ	³⁵	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	803	x	∅	∅	∅	ɔ	³⁵	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	804	x	∅	∅	∅	ɔ	³⁵	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	805	x	∅	∅	∅	ɔ	³⁵	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1334	800	ɔ	x	∅	∅	³⁵	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																			801	ɔ	x	∅	∅	⁵⁵	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	802	ɔ	x	∅	∅	³⁵	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	803	ɔ	x	∅	∅	³⁵	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	804	ɔ	x	∅	∅	³⁵	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	805	ɔ	x	∅	∅	³⁵	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1334	800	³⁵	ɔ	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																			801	⁵⁵	ɔ	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	802	³⁵	ɔ	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	803	³⁵	ɔ	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	804	³⁵	ɔ	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	805	³⁵	ɔ	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	1335	806	ɕ	∅	∅	∅	i	⁵⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																																																																																																																					807	s	∅	∅	∅	e	⁵⁵	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	808	ɕ	∅	∅	∅	i	³⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1335	806	i	ɕ	∅	∅	⁵⁵	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																																																																					807	e	s	∅	∅	⁵⁵	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	808	i	ɕ	∅	∅	³⁵	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1335	806	⁵⁵	i	ɕ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																																																																					807	⁵⁵	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	808	³⁵	i	ɕ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	1336																							809	m	∅	∅	∅	i	⁵⁵	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	810	m	∅	∅	∅	i	⁵⁵	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	811	m	∅	∅	∅	i	⁵⁵	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																							812	m	∅	∅	∅	i	³¹	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	813	m	∅	∅	∅	i	³¹	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	1336																							809	i	m	∅	∅	⁵⁵	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	810	i	m	∅	∅	⁵⁵	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	811	i	m	∅	∅	⁵⁵	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							812	i	m	∅	∅	³¹	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	813	i	m	∅	∅	³¹	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
