index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
1	0.3333	3	1.0000	752	522	kʲ	∅	∅	∅	i	²¹	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	523	tɕ	∅	∅	∅	ĩ	²¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	524	tɕ	∅	∅	∅	i	²¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	525	tɕ	∅	∅	∅	ĩ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																							526	tɕ	∅	∅	∅	i	²¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	527	tɕ	∅	∅	∅	i	²¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	528	tɕ	∅	∅	∅	i	²¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	529	kʲ	∅	∅	∅	i	²¹	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	752	522	i	kʲ	∅	∅	²¹	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	523	ĩ	tɕ	∅	∅	²¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	524	i	tɕ	∅	∅	²¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	525	ĩ	tɕ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							526	i	tɕ	∅	∅	²¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	527	i	tɕ	∅	∅	²¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	528	i	tɕ	∅	∅	²¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	529	i	kʲ	∅	∅	²¹	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	752	522	²¹	i	kʲ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	523	²¹	ĩ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	524	²¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	525	³¹	ĩ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							526	²¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	527	²¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	528	²¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	529	²¹	i	kʲ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	763	530	ʈʂ	∅	∅	∅	ɯ	³⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	531	ts	∅	∅	∅	ɯ̃	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	532	ts	∅	∅	∅	ɯ̃	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	533	ts	∅	∅	∅	ɯ̃	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	534	ʈ	∅	∅	∅	ɯ̃	⁵⁵	∅	T	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	535	ts	∅	∅	∅	ɯ	³⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	536	ts	∅	∅	∅	ɯ̃	³⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	537	ts	∅	∅	∅	ɯ	³⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	538	ts	∅	∅	∅	ɯ	³⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	763	530	ɯ	ʈʂ	∅	∅	³⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	531	ɯ̃	ts	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	532	ɯ̃	ts	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	533	ɯ̃	ts	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	534	ɯ̃	ʈ	∅	∅	⁵⁵	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	535	ɯ	ts	∅	∅	³⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	536	ɯ̃	ts	∅	∅	³⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	537	ɯ	ts	∅	∅	³⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	538	ɯ	ts	∅	∅	³⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	763	530	³⁵	ɯ	ʈʂ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	531	⁵⁵	ɯ̃	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	532	⁵⁵	ɯ̃	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	533	⁵⁵	ɯ̃	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	534	⁵⁵	ɯ̃	ʈ	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	535	³⁵	ɯ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	536	³⁵	ɯ̃	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	537	³⁵	ɯ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	538	³⁵	ɯ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	773	539	pʰ	∅	∅	∅	ɔ	²¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	540	pʰ	∅	∅	∅	ɔu	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	541	p	∅	∅	∅	ou	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	542	pʰ	∅	∅	∅	o	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							543	pʰ	∅	∅	∅	ɔ	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																													544	pʰ	∅	∅	∅	ɔ	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	773	539	ɔ	pʰ	∅	∅	²¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	540	ɔu	pʰ	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	541	ou	p	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	542	o	pʰ	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							543	ɔ	pʰ	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													544	ɔ	pʰ	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	773	539	²¹	ɔ	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	540	³¹	ɔu	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	541	³¹	ou	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	542	³¹	o	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							543	³¹	ɔ	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													544	³¹	ɔ	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	774																																																																																									545	t	∅	∅	∅	ɤ	³³	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							546	tʰ	∅	∅	∅	ɛ̃	⁵⁵	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	774																																																																																									545	ɤ	t	∅	∅	³³	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							546	ɛ̃	tʰ	∅	∅	⁵⁵	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	774																																																																																									545	³³	ɤ	t	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							546	⁵⁵	ɛ̃	tʰ	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	784	547	tsʰ	∅	∅	∅	a	⁵⁵	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅	548	tsʰ	∅	∅	∅	ã	⁵⁵	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅	549	tsʰ	∅	∅	∅	ã	⁵⁵	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅	550	tsʰ	∅	∅	∅	ã	⁴⁴	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅																							551	tsʰ	∅	∅	∅	a	⁵⁵	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅	552	tsʰ	∅	∅	∅	ã	⁵⁵	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅	553	tsʰ	∅	∅	∅	a	⁵⁵	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅	554	tsʰ	∅	∅	∅	a	⁵⁵	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	784	547	a	tsʰ	∅	∅	⁵⁵	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	548	ã	tsʰ	∅	∅	⁵⁵	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	549	ã	tsʰ	∅	∅	⁵⁵	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	550	ã	tsʰ	∅	∅	⁴⁴	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							551	a	tsʰ	∅	∅	⁵⁵	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	552	ã	tsʰ	∅	∅	⁵⁵	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	553	a	tsʰ	∅	∅	⁵⁵	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	554	a	tsʰ	∅	∅	⁵⁵	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	784	547	⁵⁵	a	tsʰ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	548	⁵⁵	ã	tsʰ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	549	⁵⁵	ã	tsʰ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	550	⁴⁴	ã	tsʰ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							551	⁵⁵	a	tsʰ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	552	⁵⁵	ã	tsʰ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	553	⁵⁵	a	tsʰ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	554	⁵⁵	a	tsʰ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.2500	4	1.0000	822	555	ʈʂ	∅	∅	∅	w	e	⁴⁴	C	∅	∅	∅	W	E	_	2	∅	∅	∅	6	7	0	556	ts	∅	∅	∅	w	e	⁴⁴	C	∅	∅	∅	W	E	_	2	∅	∅	∅	6	7	0	557	ts	∅	∅	∅	w	e	⁴⁴	C	∅	∅	∅	W	E	_	2	∅	∅	∅	6	7	0	558	ts	∅	∅	∅	w	e	⁴⁴	C	∅	∅	∅	W	E	_	2	∅	∅	∅	6	7	0	559	t	∅	∅	∅	w	ɛ	⁵⁵	T	∅	∅	∅	W	E	_	1	∅	∅	∅	6	7	0																							560	ts	∅	∅	∅	w	e	⁴⁴	C	∅	∅	∅	W	E	_	2	∅	∅	∅	6	7	0																							561	ts	∅	∅	∅	w	e	⁴⁴	C	∅	∅	∅	W	E	_	2	∅	∅	∅	6	7	0
2	0.5000	3	0.7500	822	555	w	ʈʂ	∅	∅	e	⁴⁴	∅	W	C	∅	∅	E	_	∅	6	2	∅	∅	7	0	∅	556	w	ts	∅	∅	e	⁴⁴	∅	W	C	∅	∅	E	_	∅	6	2	∅	∅	7	0	∅	557	w	ts	∅	∅	e	⁴⁴	∅	W	C	∅	∅	E	_	∅	6	2	∅	∅	7	0	∅	558	w	ts	∅	∅	e	⁴⁴	∅	W	C	∅	∅	E	_	∅	6	2	∅	∅	7	0	∅	559	w	t	∅	∅	ɛ	⁵⁵	∅	W	T	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																							560	w	ts	∅	∅	e	⁴⁴	∅	W	C	∅	∅	E	_	∅	6	2	∅	∅	7	0	∅																							561	w	ts	∅	∅	e	⁴⁴	∅	W	C	∅	∅	E	_	∅	6	2	∅	∅	7	0	∅
3	0.7500	2	0.5000	822	555	e	w	ʈʂ	∅	⁴⁴	∅	∅	E	W	C	∅	_	∅	∅	7	6	2	∅	0	∅	∅	556	e	w	ts	∅	⁴⁴	∅	∅	E	W	C	∅	_	∅	∅	7	6	2	∅	0	∅	∅	557	e	w	ts	∅	⁴⁴	∅	∅	E	W	C	∅	_	∅	∅	7	6	2	∅	0	∅	∅	558	e	w	ts	∅	⁴⁴	∅	∅	E	W	C	∅	_	∅	∅	7	6	2	∅	0	∅	∅	559	ɛ	w	t	∅	⁵⁵	∅	∅	E	W	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							560	e	w	ts	∅	⁴⁴	∅	∅	E	W	C	∅	_	∅	∅	7	6	2	∅	0	∅	∅																							561	e	w	ts	∅	⁴⁴	∅	∅	E	W	C	∅	_	∅	∅	7	6	2	∅	0	∅	∅
4	1.0000	1	0.2500	822	555	⁴⁴	e	w	ʈʂ	∅	∅	∅	_	E	W	C	∅	∅	∅	0	7	6	2	∅	∅	∅	556	⁴⁴	e	w	ts	∅	∅	∅	_	E	W	C	∅	∅	∅	0	7	6	2	∅	∅	∅	557	⁴⁴	e	w	ts	∅	∅	∅	_	E	W	C	∅	∅	∅	0	7	6	2	∅	∅	∅	558	⁴⁴	e	w	ts	∅	∅	∅	_	E	W	C	∅	∅	∅	0	7	6	2	∅	∅	∅	559	⁵⁵	ɛ	w	t	∅	∅	∅	_	E	W	T	∅	∅	∅	0	7	6	1	∅	∅	∅																							560	⁴⁴	e	w	ts	∅	∅	∅	_	E	W	C	∅	∅	∅	0	7	6	2	∅	∅	∅																							561	⁴⁴	e	w	ts	∅	∅	∅	_	E	W	C	∅	∅	∅	0	7	6	2	∅	∅	∅
1	0.3333	3	1.0000	823	562	k	∅	∅	∅	ɤ	²¹	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	563	k	∅	∅	∅	ɯ	²¹	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							564	k	∅	∅	∅	u	³¹	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																							565	k	∅	∅	∅	ɤ	³¹	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							566	k	∅	∅	∅	ɤ	²¹	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	567	k	∅	∅	∅	ɤ	³¹	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	823	562	ɤ	k	∅	∅	²¹	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	563	ɯ	k	∅	∅	²¹	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							564	u	k	∅	∅	³¹	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							565	ɤ	k	∅	∅	³¹	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							566	ɤ	k	∅	∅	²¹	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	567	ɤ	k	∅	∅	³¹	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	823	562	²¹	ɤ	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	563	²¹	ɯ	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							564	³¹	u	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							565	³¹	ɤ	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							566	²¹	ɤ	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	567	³¹	ɤ	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	840																							568	tsʰ	∅	∅	∅	ɛ̃	⁴⁴	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	569	tsʰ	∅	∅	∅	ɛ̃	⁴⁴	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅																																																																																																																																				
2	0.6667	2	0.6667	840																							568	ɛ̃	tsʰ	∅	∅	⁴⁴	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	569	ɛ̃	tsʰ	∅	∅	⁴⁴	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																																																																																																																				
3	1.0000	1	0.3333	840																							568	⁴⁴	ɛ̃	tsʰ	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	569	⁴⁴	ɛ̃	tsʰ	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																																																																																																																				
1	0.3333	3	1.0000	859	570	tʰ	∅	∅	∅	ɤ	²¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	571	tʰ	∅	∅	∅	ɔ̃	³¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	572	tʰ	∅	∅	∅	ɤ̃	³¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																													573	tʰ	∅	∅	∅	ɤ	²¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	574	tʰ	∅	∅	∅	ɛ̃	⁴²	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	575	tʰ	∅	∅	∅	ɤ	²¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	576	tʰ	∅	∅	∅	ɤ	³¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	859	570	ɤ	tʰ	∅	∅	²¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	571	ɔ̃	tʰ	∅	∅	³¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	572	ɤ̃	tʰ	∅	∅	³¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													573	ɤ	tʰ	∅	∅	²¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	574	ɛ̃	tʰ	∅	∅	⁴²	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	575	ɤ	tʰ	∅	∅	²¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	576	ɤ	tʰ	∅	∅	³¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
