index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
3	1.0000	1	0.3333	149																																																																																									39	³¹	ɯ̃	t	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													40	³¹	ɔ	d	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	160	41	ts	∅	∅	∅	e	⁴⁴	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	42	ts	∅	∅	∅	e	⁵⁵	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	43	ts	∅	∅	∅	e	⁴⁴	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	44	ts	∅	∅	∅	e	⁴²	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅																							45	ts	∅	∅	∅	e	⁴⁴	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	46	ts	∅	∅	∅	e	⁴⁴	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	47	ts	∅	∅	∅	ɛ	⁴⁴	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	48	ts	∅	∅	∅	e	⁴⁴	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	160	41	e	ts	∅	∅	⁴⁴	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	42	e	ts	∅	∅	⁵⁵	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	43	e	ts	∅	∅	⁴⁴	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	44	e	ts	∅	∅	⁴²	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							45	e	ts	∅	∅	⁴⁴	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	46	e	ts	∅	∅	⁴⁴	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	47	ɛ	ts	∅	∅	⁴⁴	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	48	e	ts	∅	∅	⁴⁴	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	160	41	⁴⁴	e	ts	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	42	⁵⁵	e	ts	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	43	⁴⁴	e	ts	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	44	⁴²	e	ts	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							45	⁴⁴	e	ts	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	46	⁴⁴	e	ts	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	47	⁴⁴	ɛ	ts	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	48	⁴⁴	e	ts	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.2500	4	1.0000	180	49	tɕʰ	∅	∅	∅	-	ɔ	⁵⁵	C	∅	∅	∅	_	U	_	2	∅	∅	∅	0	7	0	50	ts	∅	∅	∅	-	a	³⁵	C	∅	∅	∅	_	A	_	2	∅	∅	∅	0	7	0	51	ts	∅	∅	∅	-	a	³⁵	C	∅	∅	∅	_	A	_	2	∅	∅	∅	0	7	0	52	tɕʰ	∅	∅	∅	-	ɛ̃	⁵⁵	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0	53	d	∅	∅	∅	-	a	⁵⁵	T	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0																							54	tɕʰ	∅	∅	∅	w	ɛ	⁵⁵	C	∅	∅	∅	W	E	_	2	∅	∅	∅	6	7	0	55	ts	∅	∅	∅	-	a	⁵⁵	C	∅	∅	∅	_	A	_	2	∅	∅	∅	0	7	0																						
2	0.5000	3	0.7500	180	49	-	tɕʰ	∅	∅	ɔ	⁵⁵	∅	_	C	∅	∅	U	_	∅	0	2	∅	∅	7	0	∅	50	-	ts	∅	∅	a	³⁵	∅	_	C	∅	∅	A	_	∅	0	2	∅	∅	7	0	∅	51	-	ts	∅	∅	a	³⁵	∅	_	C	∅	∅	A	_	∅	0	2	∅	∅	7	0	∅	52	-	tɕʰ	∅	∅	ɛ̃	⁵⁵	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅	53	-	d	∅	∅	a	⁵⁵	∅	_	T	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅																							54	w	tɕʰ	∅	∅	ɛ	⁵⁵	∅	W	C	∅	∅	E	_	∅	6	2	∅	∅	7	0	∅	55	-	ts	∅	∅	a	⁵⁵	∅	_	C	∅	∅	A	_	∅	0	2	∅	∅	7	0	∅																						
3	0.7500	2	0.5000	180	49	ɔ	-	tɕʰ	∅	⁵⁵	∅	∅	U	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	50	a	-	ts	∅	³⁵	∅	∅	A	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	51	a	-	ts	∅	³⁵	∅	∅	A	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	52	ɛ̃	-	tɕʰ	∅	⁵⁵	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	53	a	-	d	∅	⁵⁵	∅	∅	A	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅																							54	ɛ	w	tɕʰ	∅	⁵⁵	∅	∅	E	W	C	∅	_	∅	∅	7	6	2	∅	0	∅	∅	55	a	-	ts	∅	⁵⁵	∅	∅	A	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅																						
4	1.0000	1	0.2500	180	49	⁵⁵	ɔ	-	tɕʰ	∅	∅	∅	_	U	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	50	³⁵	a	-	ts	∅	∅	∅	_	A	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	51	³⁵	a	-	ts	∅	∅	∅	_	A	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	52	⁵⁵	ɛ̃	-	tɕʰ	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	53	⁵⁵	a	-	d	∅	∅	∅	_	A	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅																							54	⁵⁵	ɛ	w	tɕʰ	∅	∅	∅	_	E	W	C	∅	∅	∅	0	7	6	2	∅	∅	∅	55	⁵⁵	a	-	ts	∅	∅	∅	_	A	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅																						
1	0.3333	3	1.0000	183																																																																																									56	tɕ	∅	∅	∅	ã	³¹	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅																																													57	tɕʰ	∅	∅	∅	i	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	183																																																																																									56	ã	tɕ	∅	∅	³¹	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																													57	i	tɕʰ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	183																																																																																									56	³¹	ã	tɕ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																													57	³¹	i	tɕʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																						
1	0.3333	3	1.0000	195	58	t	∅	∅	∅	ɔ	³⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	59	t	∅	∅	∅	ɔu	³⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	60	t	∅	∅	∅	o	⁵⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	61	t	∅	∅	∅	u	⁵⁵	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																							62	t	∅	∅	∅	ɔ	³⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																													63	t	∅	∅	∅	ɔ	³⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	195	58	ɔ	t	∅	∅	³⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	59	ɔu	t	∅	∅	³⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	60	o	t	∅	∅	⁵⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	61	u	t	∅	∅	⁵⁵	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							62	ɔ	t	∅	∅	³⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													63	ɔ	t	∅	∅	³⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	195	58	³⁵	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	59	³⁵	ɔu	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	60	⁵⁵	o	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	61	⁵⁵	u	t	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							62	³⁵	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													63	³⁵	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	196	64	p	∅	∅	∅	ɔ	³⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	65	p	∅	∅	∅	ɔu	³⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	66	p	∅	∅	∅	o	⁵⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	67	p	∅	∅	∅	u	⁵⁵	∅	P	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	68	p	∅	∅	∅	ɤ	⁵⁵	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	69	p	∅	∅	∅	ɔ	³⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																													70	p	∅	∅	∅	ɔ	³⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	196	64	ɔ	p	∅	∅	³⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	65	ɔu	p	∅	∅	³⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	66	o	p	∅	∅	⁵⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	67	u	p	∅	∅	⁵⁵	∅	∅	Y	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	68	ɤ	p	∅	∅	⁵⁵	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	69	ɔ	p	∅	∅	³⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													70	ɔ	p	∅	∅	³⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	196	64	³⁵	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	65	³⁵	ɔu	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	66	⁵⁵	o	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	67	⁵⁵	u	p	∅	∅	∅	∅	_	Y	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	68	⁵⁵	ɤ	p	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	69	³⁵	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													70	³⁵	ɔ	p	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	214	71	x	∅	∅	∅	-	ɔ	³¹	G	∅	∅	∅	_	U	_	3	∅	∅	∅	0	7	0																							72	x	∅	∅	∅	-	u	³¹	G	∅	∅	∅	_	Y	_	3	∅	∅	∅	0	7	0	73	x	∅	∅	∅	-	ɔ	³³	G	∅	∅	∅	_	U	_	3	∅	∅	∅	0	7	0	74	x	∅	∅	∅	-	ẽ	⁵⁵	G	∅	∅	∅	_	E	_	3	∅	∅	∅	0	7	0	75	x	∅	∅	∅	-	a	⁴²	G	∅	∅	∅	_	A	_	3	∅	∅	∅	0	7	0	76	x	∅	∅	∅	w	e	³³	G	∅	∅	∅	W	E	_	3	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	214	71	-	x	∅	∅	ɔ	³¹	∅	_	G	∅	∅	U	_	∅	0	3	∅	∅	7	0	∅																							72	-	x	∅	∅	u	³¹	∅	_	G	∅	∅	Y	_	∅	0	3	∅	∅	7	0	∅	73	-	x	∅	∅	ɔ	³³	∅	_	G	∅	∅	U	_	∅	0	3	∅	∅	7	0	∅	74	-	x	∅	∅	ẽ	⁵⁵	∅	_	G	∅	∅	E	_	∅	0	3	∅	∅	7	0	∅	75	-	x	∅	∅	a	⁴²	∅	_	G	∅	∅	A	_	∅	0	3	∅	∅	7	0	∅	76	w	x	∅	∅	e	³³	∅	W	G	∅	∅	E	_	∅	6	3	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	214	71	ɔ	-	x	∅	³¹	∅	∅	U	_	G	∅	_	∅	∅	7	0	3	∅	0	∅	∅																							72	u	-	x	∅	³¹	∅	∅	Y	_	G	∅	_	∅	∅	7	0	3	∅	0	∅	∅	73	ɔ	-	x	∅	³³	∅	∅	U	_	G	∅	_	∅	∅	7	0	3	∅	0	∅	∅	74	ẽ	-	x	∅	⁵⁵	∅	∅	E	_	G	∅	_	∅	∅	7	0	3	∅	0	∅	∅	75	a	-	x	∅	⁴²	∅	∅	A	_	G	∅	_	∅	∅	7	0	3	∅	0	∅	∅	76	e	w	x	∅	³³	∅	∅	E	W	G	∅	_	∅	∅	7	6	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	214	71	³¹	ɔ	-	x	∅	∅	∅	_	U	_	G	∅	∅	∅	0	7	0	3	∅	∅	∅																							72	³¹	u	-	x	∅	∅	∅	_	Y	_	G	∅	∅	∅	0	7	0	3	∅	∅	∅	73	³³	ɔ	-	x	∅	∅	∅	_	U	_	G	∅	∅	∅	0	7	0	3	∅	∅	∅	74	⁵⁵	ẽ	-	x	∅	∅	∅	_	E	_	G	∅	∅	∅	0	7	0	3	∅	∅	∅	75	⁴²	a	-	x	∅	∅	∅	_	A	_	G	∅	∅	∅	0	7	0	3	∅	∅	∅	76	³³	e	w	x	∅	∅	∅	_	E	W	G	∅	∅	∅	0	7	6	3	∅	∅	∅																																												
1	0.3333	3	1.0000	215	77	kʰ	∅	∅	∅	ɯ	³³	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							78	kʰ	∅	∅	∅	ɯ	³³	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	79	kʰ	∅	∅	∅	ɯ	⁴⁴	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							80	kʰ	∅	∅	∅	ɯ	³³	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	81	kʰ	∅	∅	∅	ou	³³	∅	K	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	215	77	ɯ	kʰ	∅	∅	³³	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							78	ɯ	kʰ	∅	∅	³³	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	79	ɯ	kʰ	∅	∅	⁴⁴	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							80	ɯ	kʰ	∅	∅	³³	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	81	ou	kʰ	∅	∅	³³	∅	∅	U	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	215	77	³³	ɯ	kʰ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							78	³³	ɯ	kʰ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	79	⁴⁴	ɯ	kʰ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							80	³³	ɯ	kʰ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	81	³³	ou	kʰ	∅	∅	∅	∅	_	U	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	218																																																																																									82	ts	∅	∅	∅	ẽ	⁵⁵	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅																																													83	tɕʰ	∅	∅	∅	i	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	84	ts	∅	∅	∅	ɿ	⁴⁴	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	218																																																																																									82	ẽ	ts	∅	∅	⁵⁵	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																													83	i	tɕʰ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	84	ɿ	ts	∅	∅	⁴⁴	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	218																																																																																									82	⁵⁵	ẽ	ts	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																													83	³¹	i	tɕʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	84	⁴⁴	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	253	85	j	∅	∅	∅	ɯ	⁴⁴	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅	86	j	∅	∅	∅	ɯ̃	⁴⁴	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅	87	j	∅	∅	∅	ɯ̃	⁴⁴	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅																																																																																									88	j	∅	∅	∅	ɯ	⁴⁴	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	253	85	ɯ	j	∅	∅	⁴⁴	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	86	ɯ̃	j	∅	∅	⁴⁴	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	87	ɯ̃	j	∅	∅	⁴⁴	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																																																																																									88	ɯ	j	∅	∅	⁴⁴	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	253	85	⁴⁴	ɯ	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	86	⁴⁴	ɯ̃	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	87	⁴⁴	ɯ̃	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																																																																																									88	⁴⁴	ɯ	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																						
1	0.3333	3	1.0000	272	89	p	∅	∅	∅	ɯ	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	90	p	∅	∅	∅	ɯ	²¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	91	p	∅	∅	∅	o	²¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																													92	p	∅	∅	∅	ɯ	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	93	p	∅	∅	∅	ou	²¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	94	p	∅	∅	∅	ɯ	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	95	p	∅	∅	∅	ɯ	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	272	89	ɯ	p	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	90	ɯ	p	∅	∅	²¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	91	o	p	∅	∅	²¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													92	ɯ	p	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	93	ou	p	∅	∅	²¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	94	ɯ	p	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	95	ɯ	p	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
