ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGID
1550	65_negro	black	Arhuaco	Arhuaco	twi kawa	twi kawa	t w i + k a w a	arhu1242	10.70	-73.64	Chibcha	833
1551	65_negro	black	Malayo	Malayo	amɨkʃi	amɨkʃi	a m ɨ k ʃ i	mala1522	10.93	-73.42	Chibcha	825
1552	65_negro	black	Chimila	Chimila	sih'tu	sih'tu	s i h 't/t u	chim1309	10.19	-74.26	Chibcha	822
1553	65_negro	black	Chibcha	Chibcha	mɨhɨsio	mɨhɨsio	m ɨ h ɨ s i o	chib1270	6.25	-74.17	Chibcha	825
1554	65_negro	black	CentralTunebo	Central Tunebo	ti'kaja	ti'kaja	t i 'k/k a j a	cent2150	6.89	-72.09	Chibcha	834
1555	65_negro	black	Bari	Barí	ma:	ma:	m aː	bari1297	9.08	-72.94	Chibcha	824
2201	93_sangre	blood	LencaSalvador	Lenca-Salvador	ala	ala	a l a	lenc1242	13.56	-87.50	Lencan	1199
2202	93_sangre	blood	LencaHonduras	Lenca-Honduras	wek	wek	w e k	lenc1243	13.67	-88.11	Lencan	1200
2203	93_sangre	blood	Cacaopera	Cacaopera	aru	aru	a r u	caca1247	13.74	-88.11	Misumalpam	1199
2204	93_sangre	blood	Mayangna	Mayangna	a:	a:	aː	maya1285	14.13	-84.34	Misumalpam	1199
2205	93_sangre	blood	Ulwa	Ulwa	a:was	a:was	aː w a s	ulwa1239	12.93	-83.58	Misumalpam	1199
2206	93_sangre	blood	Miskito	Mískito	tala	tala	t a l a	misk1235	15.16	-84.29	Misumalpam	1201
2207	93_sangre	blood	Pech	Pech	ù:ɾì	ù:ɾì	ùː/uː ɾ ì/i	pech1241	15.80	-85.56	Chibcha	1202
2208	93_sangre	blood	Rama	Rama	aiɾbi:	aiɾbi:	a i ɾ b iː	rama1270	11.50	-83.86	Chibcha	1203
2209	93_sangre	blood	MalekuJaika	Maléku Jaíka	li:	li:	l iː	male1297	10.75	-84.73	Chibcha	1204
2210	93_sangre	blood	Boruca	Boruca	dʒìbí	dʒìbí	dʒ ì/i b í/i	boru1252	8.88	-83.21	Chibcha	1203
2211	93_sangre	blood	Bribri	Bribri	apɪ̂	apɪ̂	a p ɪ̂/ɪ	brib1243	9.40	-83.05	Chibcha	1203
2212	93_sangre	blood	Cabecar	Cabécar	pí	pí	p í/i	cabe1245	9.67	-83.41	Chibcha	1203
2213	93_sangre	blood	Teribe	Teribe	sɾɪ́ŋ	sɾɪ́ŋ	s ɾ ɪ́/ɪ ŋ	teri1250	9.06	-82.96	Chibcha	1205
2214	93_sangre	blood	Ngabere	Ngäbere	dɔɾi	dɔɾi	d ɔ ɾ i	ngab1239	8.83	-82.39	Chibcha	1206
2215	93_sangre	blood	Buglere	Buglere	be	be	b e	bugl1243	8.58	-81.26	Chibcha	1203
2216	93_sangre	blood	Dorasque	Dorasque	havé	havé	h a v é/e	dora1242	8.57	-82.38	Chibcha	1203
2217	93_sangre	blood	SanBlasKuna	San Blas Kuna	ape	ape	a p e	sanb1242	9.16	-78.31	Chibcha	1203
2218	93_sangre	blood	Cogui	Cogui	'abi	'abi	'a/a b i	cogu1240	10.95	-73.80	Chibcha	1203
2219	93_sangre	blood	Arhuaco	Arhuaco	dʒwa	dʒwa	dʒ w a	arhu1242	10.70	-73.64	Chibcha	1207
2220	93_sangre	blood	Malayo	Malayo	ɨma	ɨma	ɨ m a	mala1522	10.93	-73.42	Chibcha	1203
2221	93_sangre	blood	Chimila	Chimila	'eŋŋaʔ	'eŋŋaʔ	'e/e ŋ a ʔ	chim1309	10.19	-74.26	Chibcha	1208
2222	93_sangre	blood	Chibcha	Chibcha	ba	ba	b a	chib1270	6.25	-74.17	Chibcha	1203
2223	93_sangre	blood	CentralTunebo	Central Tunebo	'aba	'aba	'a/a b a	cent2150	6.89	-72.09	Chibcha	1203
2224	93_sangre	blood	Bari	Barí	a:bi	a:bi	aː b i	bari1297	9.08	-72.94	Chibcha	1203
1150	49_hueso	bone	LencaSalvador	Lenca-Salvador	ts'eh	ts'eh	t s 'e/e h	lenc1242	13.56	-87.50	Lencan	603
1151	49_hueso	bone	LencaHonduras	Lenca-Honduras	sek	sek	s e k	lenc1243	13.67	-88.11	Lencan	603
1152	49_hueso	bone	Cacaopera	Cacaopera	naman	naman	n a m a n	caca1247	13.74	-88.11	Misumalpam	604
1153	49_hueso	bone	Mayangna	Mayangna	wakal	wakal	w a k a l	maya1285	14.13	-84.34	Misumalpam	605
1154	49_hueso	bone	Ulwa	Ulwa	wakal	wakal	w a k a l	ulwa1239	12.93	-83.58	Misumalpam	605
1155	49_hueso	bone	Miskito	Mískito	dusa	dusa	d u s a	misk1235	15.16	-84.29	Misumalpam	606
1156	49_hueso	bone	Pech	Pech	pájã̀	pájã̀	p á/a j ã̀/ã	pech1241	15.80	-85.56	Chibcha	607
1157	49_hueso	bone	Rama	Rama	a:luk	a:luk	aː l u k	rama1270	11.50	-83.86	Chibcha	608
1158	49_hueso	bone	MalekuJaika	Maléku Jaíka	ko:ɾa	ko:ɾa	k oː ɾ a	male1297	10.75	-84.73	Chibcha	609
1159	49_hueso	bone	Boruca	Boruca	dèt-kɾá	dèt-kɾá	d è/e t + k ɾ á/a	boru1252	8.88	-83.21	Chibcha	610
1160	49_hueso	bone	Bribri	Bribri	ditʃǎʔ	ditʃǎʔ	d i tʃ ǎ/a ʔ	brib1243	9.40	-83.05	Chibcha	611
1161	49_hueso	bone	Cabecar	Cabécar	tʃitʃʔá	tʃitʃʔá	tʃ i tʃ ʔ á/a	cabe1245	9.67	-83.41	Chibcha	611
1162	49_hueso	bone	Teribe	Teribe	dobógɺo	dobógɺo	d o b ó/o g ɺ o	teri1250	9.06	-82.96	Chibcha	612
1163	49_hueso	bone	Ngabere	Ngäbere	kɾɔ	kɾɔ	k ɾ ɔ	ngab1239	8.83	-82.39	Chibcha	609
1164	49_hueso	bone	Buglere	Buglere	gda	gda	g d a	bugl1243	8.58	-81.26	Chibcha	609
1165	49_hueso	bone	Dorasque	Dorasque	koné	koné	k o n é/e	dora1242	8.57	-82.38	Chibcha	613
1166	49_hueso	bone	SanBlasKuna	San Blas Kuna	kala	kala	k a l a	sanb1242	9.16	-78.31	Chibcha	609
1167	49_hueso	bone	Cogui	Cogui	zala-kala	zala-kala	z a l a + k a l a	cogu1240	10.95	-73.80	Chibcha	614
1168	49_hueso	bone	Arhuaco	Arhuaco	'wesu	'wesu	'w/w e s u	arhu1242	10.70	-73.64	Chibcha	615
1169	49_hueso	bone	Malayo	Malayo	kɨ-kɨɾa	kɨ-kɨɾa	k ɨ + k ɨ ɾ a	mala1522	10.93	-73.42	Chibcha	616
1170	49_hueso	bone	Chimila	Chimila	kɨ:-kɾaʔ	kɨ:-kɾaʔ	k ɨː + k ɾ a ʔ	chim1309	10.19	-74.26	Chibcha	617
1171	49_hueso	bone	Chibcha	Chibcha	kɨnɨ	kɨnɨ	k ɨ n ɨ	chib1270	6.25	-74.17	Chibcha	609
1172	49_hueso	bone	CentralTunebo	Central Tunebo	'kaɾaɾa	'kaɾaɾa	'k/k a ɾ a ɾ a	cent2150	6.89	-72.09	Chibcha	609
1173	49_hueso	bone	Bari	Barí	kana	kana	k a n a	bari1297	9.08	-72.94	Chibcha	609
2297	97_tetas	breast	LencaSalvador	Lenca-Salvador	ts'ukiN	ts'ukiN	t s 'u/u k i n	lenc1242	13.56	-87.50	Lencan	1251
2298	97_tetas	breast	LencaHonduras	Lenca-Honduras	palaN	palaN	p a l a n	lenc1243	13.67	-88.11	Lencan	1252
2299	97_tetas	breast	Cacaopera	Cacaopera	sum	sum	s u m	caca1247	13.74	-88.11	Misumalpam	1251
2300	97_tetas	breast	Mayangna	Mayangna	ta	ta	t a	maya1285	14.13	-84.34	Misumalpam	1253
2301	97_tetas	breast	Ulwa	Ulwa	ta	ta	t a	ulwa1239	12.93	-83.58	Misumalpam	1253
2302	97_tetas	breast	Miskito	Mískito	tjalka	tjalka	t j a l k a	misk1235	15.16	-84.29	Misumalpam	1253
2303	97_tetas	breast	Pech	Pech	tútú	tútú	t ú/u t ú/u	pech1241	15.80	-85.56	Chibcha	1251
2304	97_tetas	breast	Rama	Rama	ka:ŋali:	ka:ŋali:	k aː ŋ a l iː	rama1270	11.50	-83.86	Chibcha	1254
2305	97_tetas	breast	MalekuJaika	Maléku Jaíka	ko:ɾi	ko:ɾi	k oː ɾ i	male1297	10.75	-84.73	Chibcha	1254
2306	97_tetas	breast	Boruca	Boruca	kàʔ	kàʔ	k à/a ʔ	boru1252	8.88	-83.21	Chibcha	1254
2307	97_tetas	breast	Bribri	Bribri	tsǔʔ	tsǔʔ	t s ǔ/u ʔ	brib1243	9.40	-83.05	Chibcha	1251
2308	97_tetas	breast	Cabecar	Cabécar	tsú	tsú	t s ú/u	cabe1245	9.67	-83.41	Chibcha	1251
2309	97_tetas	breast	Teribe	Teribe	nókuò	nókuò	n ó/o k u ò/o	teri1250	9.06	-82.96	Chibcha	1255
2310	97_tetas	breast	Ngabere	Ngäbere	kẽã	kẽã	k ẽ ã	ngab1239	8.83	-82.39	Chibcha	1256
2311	97_tetas	breast	Buglere	Buglere	tusú	tusú	t u s ú/u	bugl1243	8.58	-81.26	Chibcha	1251
2312	97_tetas	breast	Dorasque	Dorasque	nõ	nõ	n õ	dora1242	8.57	-82.38	Chibcha	1255
2313	97_tetas	breast	SanBlasKuna	San Blas Kuna	nu:	nu:	n uː	sanb1242	9.16	-78.31	Chibcha	1251
2314	97_tetas	breast	Cogui	Cogui	su'mi	su'mi	s u 'm/m i	cogu1240	10.95	-73.80	Chibcha	1251
2315	97_tetas	breast	Arhuaco	Arhuaco	tu	tu	t u	arhu1242	10.70	-73.64	Chibcha	1251
2316	97_tetas	breast	Malayo	Malayo	'tudu	'tudu	't/t u d u	mala1522	10.93	-73.42	Chibcha	1251
2317	97_tetas	breast	Chimila	Chimila	ka:ʔ	ka:ʔ	k aː ʔ	chim1309	10.19	-74.26	Chibcha	1254
2318	97_tetas	breast	Chibcha	Chibcha	tʲue	tʲue	tʲ u e	chib1270	6.25	-74.17	Chibcha	1251
2319	97_tetas	breast	CentralTunebo	Central Tunebo	su'ta	su'ta	s u 't/t a	cent2150	6.89	-72.09	Chibcha	1251
2320	97_tetas	breast	Bari	Barí	tu	tu	t u	bari1297	9.08	-72.94	Chibcha	1251
1556	66_nino	child	LencaSalvador	Lenca-Salvador	wewe	wewe	w e w e	lenc1242	13.56	-87.50	Lencan	835
1557	66_nino	child	LencaHonduras	Lenca-Honduras	wewe	wewe	w e w e	lenc1243	13.67	-88.11	Lencan	835
1558	66_nino	child	Cacaopera	Cacaopera	misa	misa	m i s a	caca1247	13.74	-88.11	Misumalpam	836
1559	66_nino	child	Mayangna	Mayangna	muihbin	muihbin	m u i h b i n	maya1285	14.13	-84.34	Misumalpam	837
1560	66_nino	child	Ulwa	Ulwa	baka	baka	b a k a	ulwa1239	12.93	-83.58	Misumalpam	838
1561	66_nino	child	Miskito	Mískito	tuktan	tuktan	t u k t a n	misk1235	15.16	-84.29	Misumalpam	839
1562	66_nino	child	Pech	Pech	jé	jé	j é/e	pech1241	15.80	-85.56	Chibcha	840
1563	66_nino	child	Rama	Rama	ti:skama	ti:skama	t iː s k a m a	rama1270	11.50	-83.86	Chibcha	841
1564	66_nino	child	MalekuJaika	Maléku Jaíka	aɾaptʃa:	aɾaptʃa:	a ɾ a p tʃ aː	male1297	10.75	-84.73	Chibcha	842
1565	66_nino	child	Boruca	Boruca	uáʔ	uáʔ	u á/a ʔ	boru1252	8.88	-83.21	Chibcha	835
1566	66_nino	child	Bribri	Bribri	aɺá	aɺá	a ɺ á/a	brib1243	9.40	-83.05	Chibcha	842
1567	66_nino	child	Cabecar	Cabécar	dʒabà	dʒabà	dʒ a b à/a	cabe1245	9.67	-83.41	Chibcha	843
1568	66_nino	child	Teribe	Teribe	ã́ũã̀	ã́ũã̀	ã́/ã ũ ã̀/ã	teri1250	9.06	-82.96	Chibcha	844
1569	66_nino	child	Ngabere	Ngäbere	nɔbɔgɾe	nɔbɔgɾe	n ɔ b ɔ g ɾ e	ngab1239	8.83	-82.39	Chibcha	843
1570	66_nino	child	Buglere	Buglere	kiɾogwa	kiɾogwa	k i ɾ o g w a	bugl1243	8.58	-81.26	Chibcha	845
1571	66_nino	child	Dorasque	Dorasque	áni	áni	á/a n i	dora1242	8.57	-82.38	Chibcha	842
1572	66_nino	child	SanBlasKuna	San Blas Kuna	matʃikwa	matʃikwa	m a tʃ i k w a	sanb1242	9.16	-78.31	Chibcha	846
1573	66_nino	child	Cogui	Cogui	'sukua	'sukua	's/s u k u a	cogu1240	10.95	-73.80	Chibcha	847
1574	66_nino	child	Arhuaco	Arhuaco	gəmmɨ'sinɨ	gəmmɨ'sinɨ	g ə m ɨ 's/s i n ɨ	arhu1242	10.70	-73.64	Chibcha	843
1575	66_nino	child	Malayo	Malayo	gɨmɨntina	gɨmɨntina	g ɨ m ɨ n t i n a	mala1522	10.93	-73.42	Chibcha	843
1576	66_nino	child	Chimila	Chimila	'oggwe	'oggwe	'o/o g w e	chim1309	10.19	-74.26	Chibcha	848
1577	66_nino	child	Chibcha	Chibcha	ɣuasɣua	ɣuasɣua	ɣ u a s ɣ u a	chib1270	6.25	-74.17	Chibcha	835
1578	66_nino	child	CentralTunebo	Central Tunebo	'saha	'saha	's/s a h a	cent2150	6.89	-72.09	Chibcha	849
1579	66_nino	child	Bari	Barí	baku	baku	b a k u	bari1297	9.08	-72.94	Chibcha	838
2130	90_ropa	clothes	LencaSalvador	Lenca-Salvador	lamtara	lamtara	l a m t a r a	lenc1242	13.56	-87.50	Lencan	1154
2131	90_ropa	clothes	LencaHonduras	Lenca-Honduras	loronina	loronina	l o r o n i n a	lenc1243	13.67	-88.11	Lencan	1155
2132	90_ropa	clothes	Cacaopera	Cacaopera	siwa	siwa	s i w a	caca1247	13.74	-88.11	Misumalpam	1156
2133	90_ropa	clothes	Mayangna	Mayangna	asna	asna	a s n a	maya1285	14.13	-84.34	Misumalpam	1157
2134	90_ropa	clothes	Ulwa	Ulwa	asna	asna	a s n a	ulwa1239	12.93	-83.58	Misumalpam	1157
2135	90_ropa	clothes	Miskito	Mískito	kwala	kwala	k w a l a	misk1235	15.16	-84.29	Misumalpam	1158
2136	90_ropa	clothes	Pech	Pech	tùnùk	tùnùk	t ù/u n ù/u k	pech1241	15.80	-85.56	Chibcha	1159
2137	90_ropa	clothes	Rama	Rama	kalma	kalma	k a l m a	rama1270	11.50	-83.86	Chibcha	1160
2138	90_ropa	clothes	MalekuJaika	Maléku Jaíka	tio:ka	tio:ka	t i oː k a	male1297	10.75	-84.73	Chibcha	1161
2139	90_ropa	clothes	Boruca	Boruca	kúʔʃì	kúʔʃì	k ú/u ʔ ʃ ì/i	boru1252	8.88	-83.21	Chibcha	1162
2140	90_ropa	clothes	Bribri	Bribri	datsǐʔ	datsǐʔ	d a t s ǐ/i ʔ	brib1243	9.40	-83.05	Chibcha	1163
2141	90_ropa	clothes	Cabecar	Cabécar	datsí	datsí	d a t s í/i	cabe1245	9.67	-83.41	Chibcha	1163
2142	90_ropa	clothes	Teribe	Teribe	ʃuóŋ	ʃuóŋ	ʃ u ó/o ŋ	teri1250	9.06	-82.96	Chibcha	1156
2143	90_ropa	clothes	Ngabere	Ngäbere	dɔ̃	dɔ̃	d ɔ̃	ngab1239	8.83	-82.39	Chibcha	1164
2144	90_ropa	clothes	Buglere	Buglere	ɲometɾa	ɲometɾa	ɲ o m e t ɾ a	bugl1243	8.58	-81.26	Chibcha	1165
2145	90_ropa	clothes	Dorasque	Dorasque	ákubi	ákubi	á/a k u b i	dora1242	8.57	-82.38	Chibcha	1166
2146	90_ropa	clothes	SanBlasKuna	San Blas Kuna	mola	mola	m o l a	sanb1242	9.16	-78.31	Chibcha	1167
2147	90_ropa	clothes	Cogui	Cogui	ʒaku'a	ʒaku'a	ʒ a k u 'a/a	cogu1240	10.95	-73.80	Chibcha	1168
2148	90_ropa	clothes	Arhuaco	Arhuaco	mákë	mákë	m á/a k ë	arhu1242	10.70	-73.64	Chibcha	1169
2149	90_ropa	clothes	Malayo	Malayo	mɨkɨ 'sala	mɨkɨ 'sala	m ɨ k ɨ + 's/s a l a	mala1522	10.93	-73.42	Chibcha	1169
2150	90_ropa	clothes	Chimila	Chimila	'gwaʔŋaʔ	'gwaʔŋaʔ	'g/g w a ʔ ŋ a ʔ	chim1309	10.19	-74.26	Chibcha	1170
2151	90_ropa	clothes	Chibcha	Chibcha	βoi	βoi	β o i	chib1270	6.25	-74.17	Chibcha	1171
2152	90_ropa	clothes	CentralTunebo	Central Tunebo	'oja	'oja	'o/o j a	cent2150	6.89	-72.09	Chibcha	1172
2153	90_ropa	clothes	Bari	Barí	duksa	duksa	d u k s a	bari1297	9.08	-72.94	Chibcha	1173
1651	70_nube	cloud	LencaSalvador	Lenca-Salvador	ts'upa	ts'upa	t s 'u/u p a	lenc1242	13.56	-87.50	Lencan	899
1652	70_nube	cloud	LencaHonduras	Lenca-Honduras	tsopata	tsopata	t s o p a t a	lenc1243	13.67	-88.11	Lencan	899
1653	70_nube	cloud	Cacaopera	Cacaopera	amu	amu	a m u	caca1247	13.74	-88.11	Misumalpam	900
1654	70_nube	cloud	Mayangna	Mayangna	mukus	mukus	m u k u s	maya1285	14.13	-84.34	Misumalpam	900
1655	70_nube	cloud	Ulwa	Ulwa	mukus	mukus	m u k u s	ulwa1239	12.93	-83.58	Misumalpam	900
1656	70_nube	cloud	Miskito	Mískito	kasbrika	kasbrika	k a s b r i k a	misk1235	15.16	-84.29	Misumalpam	901
1657	70_nube	cloud	Pech	Pech	wanàk	wanàk	w a n à/a k	pech1241	15.80	-85.56	Chibcha	902
1658	70_nube	cloud	Rama	Rama	nu:nikka:s	nu:nikka:s	n uː n i k aː s	rama1270	11.50	-83.86	Chibcha	903
1659	70_nube	cloud	MalekuJaika	Maléku Jaíka	piu:	piu:	p i uː	male1297	10.75	-84.73	Chibcha	900
1660	70_nube	cloud	Boruca	Boruca	bók	bók	b ó/o k	boru1252	8.88	-83.21	Chibcha	900
1661	70_nube	cloud	Bribri	Bribri	bṍ	bṍ	b ṍ/õ	brib1243	9.40	-83.05	Chibcha	900
1662	70_nube	cloud	Cabecar	Cabécar	bõ̀	bõ̀	b õ̀/õ	cabe1245	9.67	-83.41	Chibcha	900
1663	70_nube	cloud	Teribe	Teribe	ɸóŋ	ɸóŋ	ɸ ó/o ŋ	teri1250	9.06	-82.96	Chibcha	900
1664	70_nube	cloud	Ngabere	Ngäbere	mɯta	mɯta	m ɯ t a	ngab1239	8.83	-82.39	Chibcha	900
1665	70_nube	cloud	Buglere	Buglere	boga	boga	b o g a	bugl1243	8.58	-81.26	Chibcha	900
1666	70_nube	cloud	Dorasque	Dorasque	bókála	bókála	b ó/o k á/a l a	dora1242	8.57	-82.38	Chibcha	900
1667	70_nube	cloud	SanBlasKuna	San Blas Kuna	mola	mola	m o l a	sanb1242	9.16	-78.31	Chibcha	900
1668	70_nube	cloud	Cogui	Cogui	'maui	'maui	'm/m a u i	cogu1240	10.95	-73.80	Chibcha	900
1669	70_nube	cloud	Arhuaco	Arhuaco	'məɲɨ	'məɲɨ	'm/m ə ɲ ɨ	arhu1242	10.70	-73.64	Chibcha	900
1670	70_nube	cloud	Malayo	Malayo	moɲa	moɲa	m o ɲ a	mala1522	10.93	-73.42	Chibcha	900
1671	70_nube	cloud	Chimila	Chimila	monse	monse	m o n s e	chim1309	10.19	-74.26	Chibcha	900
1672	70_nube	cloud	Chibcha	Chibcha	ʔaoa	ʔaoa	ʔ a o a	chib1270	6.25	-74.17	Chibcha	900
1673	70_nube	cloud	CentralTunebo	Central Tunebo	bowa'ɾa	bowa'ɾa	b o w 'a/a ɾ a	cent2150	6.89	-72.09	Chibcha	900
1674	70_nube	cloud	Bari	Barí	nĩɲĩkɨ	nĩɲĩkɨ	n ĩ ɲ ĩ k ɨ	bari1297	9.08	-72.94	Chibcha	904
911	39_frio	cold (temperature)	LencaSalvador	Lenca-Salvador	ts'ana	ts'ana	t s 'a/a n a	lenc1242	13.56	-87.50	Lencan	470
912	39_frio	cold (temperature)	LencaHonduras	Lenca-Honduras	miti	miti	m i t i	lenc1243	13.67	-88.11	Lencan	471
913	39_frio	cold (temperature)	Cacaopera	Cacaopera	tusni	tusni	t u s n i	caca1247	13.74	-88.11	Misumalpam	472
914	39_frio	cold (temperature)	Mayangna	Mayangna	saŋni	saŋni	s a ŋ n i	maya1285	14.13	-84.34	Misumalpam	470
915	39_frio	cold (temperature)	Ulwa	Ulwa	ripka	ripka	r i p k a	ulwa1239	12.93	-83.58	Misumalpam	473
916	39_frio	cold (temperature)	Miskito	Mískito	kahula	kahula	k a h u l a	misk1235	15.16	-84.29	Misumalpam	474
917	39_frio	cold (temperature)	Pech	Pech	sã̀jwá	sã̀jwá	s ã̀/ã j w á/a	pech1241	15.80	-85.56	Chibcha	470
918	39_frio	cold (temperature)	Rama	Rama	saima	saima	s a i m a	rama1270	11.50	-83.86	Chibcha	470
919	39_frio	cold (temperature)	MalekuJaika	Maléku Jaíka	tʃitʃi:xa	tʃitʃi:xa	tʃ i tʃ iː x a	male1297	10.75	-84.73	Chibcha	470
920	39_frio	cold (temperature)	Boruca	Boruca	sèxká	sèxká	s è/e x k á/a	boru1252	8.88	-83.21	Chibcha	470
921	39_frio	cold (temperature)	Bribri	Bribri	sẽ̂ssẽ̌	sẽ̂ssẽ̌	s ẽ̂/ẽ s ẽ̌/ẽ	brib1243	9.40	-83.05	Chibcha	470
922	39_frio	cold (temperature)	Cabecar	Cabécar	tsḗ	tsḗ	t s ẽ́/ẽ	cabe1245	9.67	-83.41	Chibcha	470
923	39_frio	cold (temperature)	Teribe	Teribe	séntè	séntè	s é/e n t è/e	teri1250	9.06	-82.96	Chibcha	470
924	39_frio	cold (temperature)	Ngabere	Ngäbere	tibo	tibo	t i b o	ngab1239	8.83	-82.39	Chibcha	470
925	39_frio	cold (temperature)	Buglere	Buglere	skeke	skeke	s k e k e	bugl1243	8.58	-81.26	Chibcha	470
926	39_frio	cold (temperature)	Dorasque	Dorasque	saiga	saiga	s a i g a	dora1242	8.57	-82.38	Chibcha	470
927	39_frio	cold (temperature)	SanBlasKuna	San Blas Kuna	tiopikwa	tiopikwa	t i o p i k w a	sanb1242	9.16	-78.31	Chibcha	475
928	39_frio	cold (temperature)	Cogui	Cogui	ʃu'izala	ʃu'izala	ʃ u 'i/i z a l a	cogu1240	10.95	-73.80	Chibcha	476
929	39_frio	cold (temperature)	Arhuaco	Arhuaco	kɨ kawa	kɨ kawa	k ɨ + k a w a	arhu1242	10.70	-73.64	Chibcha	477
930	39_frio	cold (temperature)	Malayo	Malayo	se	se	s e	mala1522	10.93	-73.42	Chibcha	470
931	39_frio	cold (temperature)	Chimila	Chimila	sa:hnihka:	sa:hnihka:	s aː h n i h k aː	chim1309	10.19	-74.26	Chibcha	470
932	39_frio	cold (temperature)	Chibcha	Chibcha	nɨko	nɨko	n ɨ k o	chib1270	6.25	-74.17	Chibcha	478
933	39_frio	cold (temperature)	CentralTunebo	Central Tunebo	'seroa	'seroa	's/s e r o a	cent2150	6.89	-72.09	Chibcha	470
934	39_frio	cold (temperature)	Bari	Barí	te:	te:	t eː	bari1297	9.08	-72.94	Chibcha	470
2464	104_venir	come (v.)	LencaSalvador	Lenca-Salvador	po	po	p o	lenc1242	13.56	-87.50	Lencan	1324
2465	104_venir	come (v.)	LencaHonduras	Lenca-Honduras	pu	pu	p u	lenc1243	13.67	-88.11	Lencan	1324
2466	104_venir	come (v.)	Cacaopera	Cacaopera	ajra	ajra	a j r a	caca1247	13.74	-88.11	Misumalpam	1325
2467	104_venir	come (v.)	Mayangna	Mayangna	ajwa	ajwa	a j w a	maya1285	14.13	-84.34	Misumalpam	1325
2468	104_venir	come (v.)	Ulwa	Ulwa	ajwa	ajwa	a j w a	ulwa1239	12.93	-83.58	Misumalpam	1325
2469	104_venir	come (v.)	Miskito	Mískito	bal	bal	b a l	misk1235	15.16	-84.29	Misumalpam	1324
2470	104_venir	come (v.)	Pech	Pech	tèʔk	tèʔk	t è/e ʔ k	pech1241	15.80	-85.56	Chibcha	1326
2471	104_venir	come (v.)	Rama	Rama	si:k	si:k	s iː k	rama1270	11.50	-83.86	Chibcha	1326
2472	104_venir	come (v.)	MalekuJaika	Maléku Jaíka	to-ki:	to-ki:	t o + k iː	male1297	10.75	-84.73	Chibcha	1327
2473	104_venir	come (v.)	Boruca	Boruca	dàbàk	dàbàk	d à/a b à/a k	boru1252	8.88	-83.21	Chibcha	1328
2474	104_venir	come (v.)	Bribri	Bribri	dɪ	dɪ	d ɪ	brib1243	9.40	-83.05	Chibcha	1326
2475	104_venir	come (v.)	Cabecar	Cabécar	de	de	d e	cabe1245	9.67	-83.41	Chibcha	1326
2476	104_venir	come (v.)	Teribe	Teribe	ték	ték	t é/e k	teri1250	9.06	-82.96	Chibcha	1329
2477	104_venir	come (v.)	Ngabere	Ngäbere	kite	kite	k i t e	ngab1239	8.83	-82.39	Chibcha	1330
2478	104_venir	come (v.)	Buglere	Buglere	tʃige	tʃige	tʃ i g e	bugl1243	8.58	-81.26	Chibcha	1326
2479	104_venir	come (v.)	Dorasque	Dorasque	berik	berik	b e r i k	dora1242	8.57	-82.38	Chibcha	1331
2480	104_venir	come (v.)	SanBlasKuna	San Blas Kuna	ta-ke	ta-ke	t a + k e	sanb1242	9.16	-78.31	Chibcha	1327
2481	104_venir	come (v.)	Cogui	Cogui	'na-ʃ	'na-ʃ	'n/n a + ʃ	cogu1240	10.95	-73.80	Chibcha	1327
2482	104_venir	come (v.)	Arhuaco	Arhuaco	'na-k	'na-k	'n/n a + k	arhu1242	10.70	-73.64	Chibcha	1327
2483	104_venir	come (v.)	Malayo	Malayo	na-k	na-k	n a + k	mala1522	10.93	-73.42	Chibcha	1327
2484	104_venir	come (v.)	Chimila	Chimila	hatta	hatta	h a t a	chim1309	10.19	-74.26	Chibcha	1333
2485	104_venir	come (v.)	Chibcha	Chibcha	nɨ	nɨ	n ɨ	chib1270	6.25	-74.17	Chibcha	1327
2486	104_venir	come (v.)	CentralTunebo	Central Tunebo	'beki	'beki	'b/b e k i	cent2150	6.89	-72.09	Chibcha	1334
2487	104_venir	come (v.)	Bari	Barí	abãi	abãi	a b ã i	bari1297	9.08	-72.94	Chibcha	1335
1317	56_llorar	cry (v.)	LencaSalvador	Lenca-Salvador	kaj	kaj	k a j	lenc1242	13.56	-87.50	Lencan	692
1318	56_llorar	cry (v.)	LencaHonduras	Lenca-Honduras	aj	aj	a j	lenc1243	13.67	-88.11	Lencan	693
1319	56_llorar	cry (v.)	Cacaopera	Cacaopera	walwa	walwa	w a l w a	caca1247	13.74	-88.11	Misumalpam	694
1320	56_llorar	cry (v.)	Mayangna	Mayangna	ajdi	ajdi	a j d i	maya1285	14.13	-84.34	Misumalpam	693
1321	56_llorar	cry (v.)	Ulwa	Ulwa	ajda	ajda	a j d a	ulwa1239	12.93	-83.58	Misumalpam	693
1322	56_llorar	cry (v.)	Miskito	Mískito	in	in	i n	misk1235	15.16	-84.29	Misumalpam	695
1323	56_llorar	cry (v.)	Pech	Pech	àkàh	àkàh	à/a k à/a h	pech1241	15.80	-85.56	Chibcha	696
1324	56_llorar	cry (v.)	Rama	Rama	paun	paun	p a u n	rama1270	11.50	-83.86	Chibcha	697
1325	56_llorar	cry (v.)	MalekuJaika	Maléku Jaíka	xue:	xue:	x u eː	male1297	10.75	-84.73	Chibcha	698
