COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
2839-13													t a n ¹			
861-13													l aː k ¹			
6773-13													l aː k ¹			
5739-13													l aː k ¹			
5740-13													ȶ i t ¹			
3550-13													ɕ a m ¹			
4445-13													ȶ i t ¹			
680-13													m aː ŋ ¹			
817-13													t a n ¹			
782-13													pʰ j ə t ¹			
10396-13													n j u ¹			
4606-13													n aː n ¹			
5207-13													m a ŋ ¹			
7280-13													l ɣ a ¹			
6983-13													j i t ¹			
5168-13													kʰ a ŋ ¹			
1264-13													t i ¹			
915-13													t a ¹			
1767-13													h u ŋ ¹			
10901-13													t j a ŋ ¹			
10867-13													l a n ¹			
417-13													ts j aː n ¹			
2285-13													pʰ n ai ¹			
11002-13													ȵ i t ¹			
6348-13													ɣ ai ¹			
6349-13													m aː n ¹			
10602-13													m a n ¹			
5654-13													ts j a m ¹			
880-13													l aːu ¹			
983-13													n aː n ¹			
2033-13													t o ¹			
1433-13													l j aːi ¹			
1467-13													q i k ¹			
469-13													t j a m ¹			
3127-13													m j a ¹			
4623-13													s a ¹			
7099-13													l j a k ¹			
4726-13													h a n ¹			
10465-13													m aː n ¹			
5519-13													h aː n ¹			
5893-13													t h a n ¹			
2857-13													t a n ¹			
3645-13													ɣ aː ŋ ¹			
3032-13													f l aː n ¹			
2088-13													v j a n ¹			
2463-13													p a ¹			
4794-13													ɣ a ¹			
4569-13													m aː ŋ ¹			
4586-13													t p i ¹			
4552-13													p a ¹			
3228-13													q a ŋ ¹			
3245-13													j a ¹			
6651-13													l aː k ¹			
6652-13													l aː n ¹			
1817-13													l aː k ¹			
1818-13													m j aː k ¹			
11052-13													ɣ a ¹			
1230-13													l aː k ¹			
3380-13													h aː k ¹			
8174-13													ɣ a m ¹			
8599-13													t j a m ¹			
7782-13													l j ai ¹			
8294-13													l a k ¹			
8514-13													ɣ aːu ¹			
9669-13													l j a k ¹			
8531-13													p a ¹			
7954-13													p u k ¹			
9968-13													ȶ aː m ¹			
8040-13													t a ¹			
9304-13													t a ¹			
8345-13													t a k ¹			
8765-13													t a k ¹			
8849-13													h a ŋ ¹			
9286-13													ⁿd m aː ŋ ¹			
9581-13													f aː n ¹			
9267-13													l j a ¹			
8497-13													ȶ a n ¹			
7602-13													p aː k ¹			
8431-13													v j a n ¹			
10036-13													h u k ¹			
10019-13													l aː k ¹			
9216-13													ɣ a ¹			
8074-13													q a t ¹			
9511-13													qʰ a n ¹			
8243-13													t j a m ¹			
9250-13													t a m ¹			
7568-13													s aːu ¹			
8832-13													t a ¹			
8057-13													ɣ a ¹			
7716-13													h u k ¹			
9899-13													t a ¹			
7585-13													tʰ a ¹			
8582-13													m j ai ¹			
9097-13													l a m ¹			
10125-13													s a ¹			
9460-13													l aːu ¹			
9649-13													ȶ i t ¹			
9870-13													n a k ¹			
8680-13													n a m ¹			
7699-13													t i t ¹			
9001-13													ŋ j ə t ¹			
9494-13													t i k ¹			
7666-13													h a n ¹			
9598-13													t a k ¹			
8023-13													q a m ¹			
9053-13													ȶ i t ¹			
10091-13													s a k ¹			
10002-13													pʰ j ai ¹			
7765-13													t aːu ¹			
8800-13													ɣ ai ¹			
9934-13													k a ¹			
9985-13													ʔ a ¹			
7850-13													t a k ¹			
7816-13													t a m ¹			
8663-13													t a m ¹			
8697-13													k i t ¹			
9615-13													j a n ¹			
8362-13													t i t ¹			
8091-13													t a ¹			
8748-13													s a ¹			
22-13													t aːu ¹			
11084-13													m tʰ aːu ¹			
7365-13													l a ¹			
4201-13													t ai ¹			
5841-13													s a ¹			
4640-13													t a ¹			
662-13													l aː n ¹			
384-13													ɣ aːu ¹			
5151-13													ɣ ai ¹			
1399-13													t o ¹			
5259-13													j ə t ¹			
10353-13													ɣ aːu ¹			
10370-13													ɣ a ¹			
7401-13													h aː m ¹			
2958-13													ɣ aːu ¹			
2770-13													ɣ o ¹			
6434-13													l j a k ¹			
6192-13													ȶ i t ¹			
2231-13													p i t ¹			
5116-13													t a ¹			
7297-13													ȶ u p ¹			
3731-13													p aː k ¹			
748-13													n a m ¹			
2180-13													ȶ a m ¹			
4107-13													n a m ¹			
2688-13													t a n ¹			
616-13													qʰ a n ¹			
1898-13													t a k ¹			
203-13													ɣ ai ¹			
897-13													m j ai ¹			
10189-13													h a n ¹			
1592-13													h aː k ¹			
6088-13													t j a ŋ ¹			
2975-13													l a n ¹			
6714-13													h aː m ¹			
731-13													q a m ¹			
2722-13													j aːu ¹			
5637-13													q i t ¹			
765-13													l a k ¹			
1695-13													ȶ a m ¹			
2112-13													j u ¹			
6634-13													ɣ a ¹			
7331-13													ɣ a ¹			
7348-13													m aː n ¹			
6527-13													t a ¹			
3568-13													qʰ a n ¹			
4378-13													ɣ aːu ¹			
6292-13													ⁿd j a m ¹			
3585-13													f a ŋ ¹			
4428-13													t a m ¹			
7046-13													h a ŋ ¹			
1915-13													t j a m ¹			
4518-13													kʰ u ŋ ¹			
2516-13													m j aːi ¹			
4480-13													l aː n ¹			
2499-13													m j aː k ¹			
5584-13													ɣ o ¹			
2429-13													ɣ o ¹			
5224-13													q a ¹			
3464-13													p a k ¹			
10142-13													t a ŋ ¹			
7159-13													n a ŋ ¹			
6599-13													n ai ¹			
10207-13													s ui ¹			
6837-13													h a ŋ ¹			
2654-13													ɣ ai ¹			
5858-13													n j aːu ¹			
451-13													v a n ¹			
5944-13													h aː ŋ ¹			
512-13													l j a k ¹			
7138-13													t aːu ¹			
4845-13													j a ¹			
4915-13													q a t ¹			
10570-13													k a ¹			
5300-13													m j aː n ¹			
5418-13													t a t ¹			
1748-13													h i t ¹			
3532-13													t ai ¹			
310-13													t ai ¹			
5368-13													m a n ¹			
5065-13													t o ¹			
5961-13													l aː k ¹			
1450-13													t o ¹			
10430-13													t aːu ¹			
6210-13													t p au ¹			
5468-13													m a n ¹			
6685-13													s aːu ¹			
6882-14														h ə t ¹		
6485-14														ˀm a n ¹		
4690-14														m aː n ¹		
5671-14														t ˀn a n ¹		
4272-14														l p e p ¹		
10935-14														p a ¹		
4760-14														l j aː n ¹		
1881-14														m a n ¹		
4777-14														s ə t ¹		
10969-14														m a n ¹		
10970-14														s a ¹		
10206-14														m a n ¹		
6565-14														ˀd j a n ¹		
1281-14														ʔ j e n ¹		
10569-14														ˀn a m ¹		
6899-14														pʰ j a ŋ ¹		
7081-14														k a ¹		
4090-14														t a m ¹		
2197-14														h u m ¹		
3352-14														t a ¹		
3892-14														ɕ ə t ¹		
1071-14														q a m ¹		
10313-14														l əi ¹		
2671-14														t j ə t ¹		
5502-14														f a k ¹		
7382-14														ⁿd a n ¹		
932-14														t a ŋ ¹		
533-14														l əi ¹		
4159-14														f a ¹		
2804-14														l aː k ¹		
5451-14														s aːu ¹		
5773-14														ʔ a ¹		
6933-14														ʔ a ¹		
4657-14														ʔ a ¹		
4658-14														t j e ŋ ¹		
6966-14														h aːu ¹		
5351-14														s aːu ¹		
4073-14														t a ¹		
2163-14														t j e ŋ ¹		
1121-14														f i ¹		
5790-14														ɣ aː ŋ ¹		
10413-14														s a ¹		
6731-14														s a ¹		
1645-14														s a ¹		
4914-14														s a ¹		
6175-14														ˀȵ a ¹		
3092-14														ɣ a ŋ ¹		
1247-14														l j aː n ¹		
5620-14														ɕ j u ¹		
4897-14														ʁ a ¹		
4811-14														ˀd a ŋ ¹		
1213-14														k a ¹		
11019-14														m aː ŋ ¹		
11020-14														k a ¹		
2129-14														p aː p ¹		
3211-14														m a n ¹		
714-14														l aː k ¹		
1729-14														k a ¹		
3679-14														s a ¹		
1054-14														m u ¹		
7448-14														m u m ¹		
582-14														m i ¹		
4743-14														f a n ¹		
5419-14														l j e n ¹		
5601-14														t i n ¹		
2705-14														m a m ¹		
6381-14														m a ŋ ¹		
1017-14														pʰ a ¹		
645-14														l aː k ¹		
273-14														m i t ¹		
4338-14														ˀd j a k ¹		
2533-14														t a ¹		
1089-14														q u p ¹		
843-14														ˀn a n ¹		
2787-14														f ə t ¹		
4462-14														ˀn a ŋ ¹		
10918-14														h aː n ¹		
6582-14														h ui ¹		
2070-14														k a ¹		
3075-14														ȵ p e k ¹		
10848-14														f a ¹		
2480-14														ˀd a n ¹		
2214-14														k a ¹		
7225-14														x ə t ¹		
3515-14														pʰ j a m ¹		
2588-14														ˀd a n ¹		
2908-14														pʰ j e k ¹		
2393-14														n a ¹		
1156-14														m əi ¹		
2374-14														ȶ a ¹		
2146-14														k a ¹		
5133-14														ˀn a ŋ ¹		
4981-14														l u k ¹		
10239-14														s a ¹		
599-14														l j ə t ¹		
5048-14														t o ¹		
6331-14														h a ¹		
290-14														t i n ¹		
311-14														h aː k ¹		
3430-14														l j u ¹		
5369-14														l j u ¹		
2749-14														t ˀd a n ¹		
2621-14														l j e p ¹		
1181-14														t a k ¹		
949-14														ʔ j u ¹		
2839-14														t a n ¹		
861-14														l aː k ¹		
6773-14														l aː k ¹		
5739-14														l aː k ¹		
5740-14														ts ə t ¹		
3550-14														ɕ a m ¹		
4445-14														ts ə t ¹		
680-14														m aː ŋ ¹		
817-14														t a n ¹		
782-14														pʰ j ə t ¹		
10396-14														l j u ¹		
4606-14														m a n ¹		
5207-14														m a n ¹		
7280-14														ˀd j i ¹		
6983-14														ʔ j ə t ¹		
5168-14														kʰ u ŋ ¹		
1264-14														ts ⁿd u ¹		
915-14														t a ¹		
1767-14														h u ŋ ¹		
10901-14														t j a ŋ ¹		
10867-14														ˀd a ŋ ¹		
417-14														ˀd j aː n ¹		
2285-14														pʰ n u ¹		
11002-14														t ˀȵ i t ¹		
6348-14														l əi ¹		
6349-14														m aː n ¹		
10602-14														ˀm a n ¹		
5654-14														l j a n ¹		
880-14														l aːu ¹		
983-14														m a n ¹		
2033-14														t o ¹		
1433-14														m j əi ¹		
1467-14														ˀd aː k ¹		
469-14														t j a m ¹		
3127-14														l j u ¹		
4623-14														h a ¹		
7099-14														l j e k ¹		
4726-14														ɕ j a n ¹		
10465-14														ˀm aː n ¹		
5519-14														h aː n ¹		
5893-14														t m a n ¹		
2857-14														t a n ¹		
3645-14														ɣ aː n ¹		
3032-14														f j aː n ¹		
2088-14														f j a n ¹		
2463-14														p a ¹		
4794-14														n i ¹		
4569-14														m aː ŋ ¹		
4586-14														ts ⁿd u ¹		
4552-14														p a ¹		
3228-14														q a ŋ ¹		
3245-14														j a ¹		
6651-14														l aː k ¹		
6652-14														ˀd aː n ¹		
1817-14														l aː k ¹		
1818-14														ˀm j e k ¹		
11052-14														n a ¹		
1230-14														l aː k ¹		
3380-14														h aː k ¹		
8174-14														h a m ¹		
8599-14														pʰ j a m ¹		
7782-14														ˀd j əi ¹		
8294-14														l e k ¹		
8514-14														h aːu ¹		
9669-14														l j a k ¹		
8531-14														p a ¹		
7954-14														p aː k ¹		
9968-14														h aː m ¹		
8040-14														t a ¹		
9304-14														t a ¹		
8345-14														t a k ¹		
8765-14														ȶ a k ¹		
8849-14														ts a ŋ ¹		
9286-14														ⁿd m a ŋ ¹		
9581-14														ȵ a n ¹		
9267-14														l j o ¹		
8497-14														ts a n ¹		
7602-14														p aː k ¹		
8431-14														v j e n ¹		
10036-14														h aː k ¹		
10019-14														l aː k ¹		
9216-14														n i ¹		
8074-14														q a t ¹		
9511-14														qʰ a n ¹		
8243-14														ʔ j a m ¹		
9250-14														t j a m ¹		
7568-14														s a ¹		
8832-14														k a ¹		
8057-14														ȵ a ¹		
7716-14														h u p ¹		
9899-14														t a ¹		
7585-14														tʰ a ¹		
8582-14														ˀd j u ¹		
9097-14														l a m ¹		
10125-14														s a ¹		
9460-14														l aːu ¹		
9649-14														ts ə t ¹		
9870-14														ˀn a p ¹		
8680-14														ˀn a m ¹		
7699-14														ȶ i t ¹		
9001-14														s j ə t ¹		
9494-14														t i p ¹		
7666-14														ɕ a n ¹		
9598-14														t a k ¹		
8023-14														q a m ¹		
9053-14														s ə t ¹		
10091-14														s e k ¹		
10002-14														pʰ j əi ¹		
7765-14														t aːu ¹		
8800-14														m əi ¹		
9934-14														k a ¹		
9985-14														ʔ aːu ¹		
7850-14														t aː k ¹		
7816-14														t a m ¹		
8663-14														q a m ¹		
8697-14														ȶ i t ¹		
9615-14														ʔ j a n ¹		
8362-14														t i t ¹		
8091-14														t a ¹		
8748-14														h a ¹		
22-14														tʰ aːu ¹		
11084-14														ɕ aːu ¹		
7365-14														l a ¹		
4201-14														ɕ t u ¹		
5841-14														f a ¹		
4640-14														t a ¹		
662-14														l aː n ¹		
384-14														l aːu ¹		
5151-14														m əi ¹		
1399-14														t o ¹		
5259-14														ʔ j ə t ¹		
10353-14														s aːu ¹		
10370-14														ȵ i ¹		
7401-14														h aː m ¹		
2958-14														h aːu ¹		
2770-14														ɣ o ¹		
6434-14														l j e k ¹		
6192-14														ɕ ə t ¹		
2231-14														p aː k ¹		
5116-14														t a ¹		
7297-14														ts u p ¹		
3731-14														p aː k ¹		
748-14														ˀn a m ¹		
2180-14														h a m ¹		
4107-14														ˀn a m ¹		
2688-14														ts a n ¹		
616-14														k a ŋ ¹		
1898-14														ˀd aː k ¹		
203-14														m əi ¹		
897-14														pʰ j əi ¹		
10189-14														ɕ j a n ¹		
1592-14														p aː k ¹		
6088-14														t j a ŋ ¹		
2975-14														ˀd aː ŋ ¹		
6714-14														h u m ¹		
731-14														q a m ¹		
2722-14														j u ¹		
5637-14														ȶ aː t ¹		
765-14														l p e k ¹		
1695-14														ts a m ¹		
2112-14														ʔ j u ¹		
6634-14														s a ¹		
7331-14														n a ¹		
7348-14														ˀd aː ŋ ¹		
6527-14														t a ¹		
3568-14														m a n ¹		
4378-14														s aːu ¹		
6292-14														t j a ŋ ¹		
3585-14														f a ŋ ¹		
4428-14														t a m ¹		
7046-14														ɕ a ŋ ¹		
1915-14														ʔ j a m ¹		
4518-14														k a ŋ ¹		
2516-14														m j u ¹		
4480-14														ˀd aː n ¹		
2499-14														ˀm j e k ¹		
5584-14														h o ¹		
2429-14														h o ¹		
5224-14														tʰ aːu ¹		
3464-14														ts a k ¹		
10142-14														t a ŋ ¹		
7159-14														m a ŋ ¹		
6599-14														n əi ¹		
10207-14														s ui ¹		
6837-14														ɣ aː n ¹		
2654-14														f aːi ¹		
367-14														f u k ¹		
5858-14														l j aːu ¹		
451-14														m a n ¹		
5944-14														h aː ŋ ¹		
512-14														l j a k ¹		
7138-14														t aːu ¹		
4845-14														j əi ¹		
4915-14														ȶ a t ¹		
10570-14														k a ¹		
5300-14														ˀm j e n ¹		
5418-14														t a t ¹		
1748-14														t i k ¹		
3532-14														t aːi ¹		
310-14														t əi ¹		
5368-14														v a n ¹		
4321-14														t a k ¹		
5065-14														t a ¹		
5961-14														l a k ¹		
1450-14														t o ¹		
10430-14														f a ¹		
6210-14														t au ¹		
5468-14														x a n ¹		
6685-14														h aːu ¹		
6882-15															h a t ¹	
6485-15															ˀb a n ¹	
4690-15															m a n ¹	
5671-15															t h a n ¹	
4272-15															l a p ¹	
10935-15															p a ¹	
4760-15															l j a n ¹	
1881-15															m a n ¹	
4777-15															ɕ a t ¹	
10969-15															m a n ¹	
10970-15															s a ¹	
10206-15															m a n ¹	
6565-15															ˀd j a n ¹	
1281-15															ʔ j a n ¹	
10569-15															ˀn a m ¹	
6899-15															pʰ j a ŋ ¹	
7081-15															k a ¹	
4090-15															t a m ¹	
2197-15															h u m ¹	
3352-15															t a ¹	
3892-15															ɕ a t ¹	
1071-15															q a m ¹	
10313-15															l ai ¹	
2671-15															t j a t ¹	
5502-15															f p a k ¹	
7382-15															ⁿd w a n ¹	
932-15															t a ŋ ¹	
533-15															l ai ¹	
4159-15															f a ¹	
2804-15															l aː k ¹	
5451-15															ˀɣ aːu ¹	
5773-15															ʔ a ¹	
6933-15															ʔ a ¹	
4657-15															ʔ a ¹	
4658-15															t j a ŋ ¹	
6966-15															h aːu ¹	
5351-15															s a ¹	
4073-15															t a ¹	
2163-15															ˀb j a ŋ ¹	
1121-15															f w a ¹	
5790-15															m aː ŋ ¹	
10413-15															m a ¹	
6731-15															m a ¹	
1645-15															m a ¹	
4914-15															m a ¹	
6175-15															ˀȵ a ¹	
3092-15															m a ŋ ¹	
1247-15															l j a n ¹	
5620-15															ɕ j u ¹	
4897-15															ʁ a ¹	
4811-15															ˀd a ŋ ¹	
1213-15															k a ¹	
11019-15															m aː ŋ ¹	
11020-15															k a ¹	
2129-15															p aː p ¹	
3211-15															m a n ¹	
714-15															l aː k ¹	
1729-15															k a ¹	
3679-15															m a ¹	
1054-15															m j ai ¹	
7448-15															m u m ¹	
582-15															m t a ¹	
4743-15															f w a n ¹	
5419-15															l j a n ¹	
5601-15															t i n ¹	
2705-15															m a m ¹	
6381-15															m a ŋ ¹	
1017-15															pʰ a ¹	
645-15															l aː k ¹	
273-15															m i t ¹	
4338-15															ˀd j a k ¹	
2533-15															t a ¹	
1089-15															q u p ¹	
843-15															m a n ¹	
2787-15															ȵ a t ¹	
4462-15															ˀn a ŋ ¹	
10918-15															h aː n ¹	
6582-15															h ui ¹	
2070-15															k a ¹	
3075-15															ȵ p a k ¹	
10848-15															f a ¹	
2480-15															h a n ¹	
2214-15															k a ¹	
7225-15															h i t ¹	
3515-15															pʰ j a m ¹	
2588-15															h a n ¹	
2908-15															pʰ j a k ¹	
2393-15															n a ¹	
1156-15															m ai ¹	
2374-15															ȶ a ¹	
2146-15															k a ¹	
5133-15															m a ŋ ¹	
4981-15															l u k ¹	
10239-15															m a ¹	
599-15															l j a t ¹	
5048-15															p a ¹	
6331-15															h a ¹	
290-15															t i n ¹	
311-15															h aː k ¹	
3430-15															l j ai ¹	
5369-15															l j ai ¹	
2749-15															t a n ¹	
2621-15															l j a k ¹	
1181-15															t a k ¹	
949-15															ʔ j ai ¹	
2839-15															t a n ¹	
861-15															l aː k ¹	
6773-15															l aː k ¹	
5739-15															l aː k ¹	
5740-15															ts a t ¹	
3550-15															ɕ a m ¹	
4445-15															ts a t ¹	
680-15															m aː ŋ ¹	
817-15															t a n ¹	
782-15															pʰ j a k ¹	
10396-15															l j u ¹	
4606-15															m a n ¹	
5207-15															m a n ¹	
7280-15															ˀd j ai ¹	
6983-15															ʔ j a t ¹	
5168-15															kʰ u ŋ ¹	
1264-15															ts ⁿd u ¹	
915-15															t a ¹	
1767-15															ts a ŋ ¹	
10901-15															t j a ŋ ¹	
10867-15															ˀd a ŋ ¹	
417-15															ˀd j a n ¹	
2285-15															pʰ n ai ¹	
11002-15															t h i t ¹	
6348-15															m ai ¹	
6349-15															m aː n ¹	
10602-15															ˀb a n ¹	
5654-15															l j a n ¹	
880-15															l aːu ¹	
983-15															m a n ¹	
2033-15															t o ¹	
1433-15															ˀd j ai ¹	
1467-15															ˀd aː k ¹	
469-15															ˀd j a m ¹	
3127-15															l j ai ¹	
4623-15															h a ¹	
7099-15															l j a k ¹	
4726-15															ɕ j a n ¹	
10465-15															h aː n ¹	
5519-15															h aː n ¹	
5893-15															t m a n ¹	
2857-15															t a n ¹	
3645-15															m aː n ¹	
3032-15															f j a n ¹	
2088-15															f j a n ¹	
2463-15															p a ¹	
4794-15															n i ¹	
4569-15															m aː ŋ ¹	
4586-15															ts ⁿd u ¹	
4552-15															p a ¹	
3228-15															q a ŋ ¹	
3245-15															j a ¹	
6651-15															l aː k ¹	
6652-15															ˀd a n ¹	
1817-15															l aː k ¹	
1818-15															ˀb j a k ¹	
11052-15															n a ¹	
1230-15															l aː k ¹	
3380-15															h aː k ¹	
8174-15															h a m ¹	
8599-15															pʰ j a m ¹	
7782-15															ˀd j ai ¹	
8294-15															l p a k ¹	
8514-15															h aːu ¹	
9669-15															l j a k ¹	
8531-15															p a ¹	
7954-15															p aː k ¹	
9968-15															h aː m ¹	
8040-15															t a ¹	
9304-15															t a ¹	
8345-15															t a k ¹	
8765-15															ȶ a k ¹	
8849-15															s a ŋ ¹	
9286-15															ⁿd m a ŋ ¹	
9581-15															ȵ w a n ¹	
9267-15															l j a ¹	
8497-15															ts a n ¹	
7602-15															p aː k ¹	
8431-15															v j a n ¹	
10036-15															h aː k ¹	
10019-15															l aː k ¹	
9216-15															n i ¹	
8074-15															q a t ¹	
9511-15															t a n ¹	
8243-15															ʔ j a m ¹	
9250-15															t j a m ¹	
7568-15															s a ¹	
8832-15															k a ¹	
8057-15															ȵ a ¹	
7716-15															h u p ¹	
9899-15															t a ¹	
7585-15															k a ¹	
8582-15															ˀd j ai ¹	
9097-15															l a m ¹	
10125-15															f a ¹	
9460-15															l aːu ¹	
9649-15															ts a t ¹	
9870-15															ˀn a p ¹	
8680-15															ˀn a m ¹	
7699-15															ȶ i t ¹	
9001-15															s j a t ¹	
9494-15															t i p ¹	
7666-15															ɕ a n ¹	
9598-15															t j a k ¹	
8023-15															q a m ¹	
9053-15															ts a t ¹	
10091-15															ts a k ¹	
10002-15															pʰ j ai ¹	
7765-15															t aːu ¹	
8800-15															m ai ¹	
9934-15															k a ¹	
9985-15															ʔ aːu ¹	
7850-15															t aː k ¹	
7816-15															t a m ¹	
8663-15															q a m ¹	
8697-15															ȶ i t ¹	
9615-15															ʔ j a n ¹	
8362-15															t i t ¹	
8091-15															t a ¹	
8748-15															h a ¹	
22-15															tʰ aːu ¹	
11084-15															s w aːu ¹	
7365-15															l a ¹	
4201-15															s t ai ¹	
5841-15															f a ¹	
4640-15															t a ¹	
662-15															l aː n ¹	
384-15															l aːu ¹	
5151-15															m ai ¹	
1399-15															t o ¹	
5259-15															ʔ j a t ¹	
10353-15															s a ¹	
10370-15															ȵ i ¹	
7401-15															h aː m ¹	
2958-15															h aːu ¹	
2770-15															l a ¹	
6434-15															l j a k ¹	
6192-15															ɕ a t ¹	
2231-15															p aː k ¹	
5116-15															tʰ a ¹	
7297-15															ts u p ¹	
3731-15															p aː k ¹	
748-15															ˀn a m ¹	
2180-15															h a m ¹	
4107-15															ˀn a m ¹	
2688-15															ts w a n ¹	
616-15															k a ŋ ¹	
1898-15															ˀd aː k ¹	
203-15															m ai ¹	
897-15															ˀb j ai ¹	
10189-15															ɕ j a n ¹	
1592-15															p aː k ¹	
6088-15															t j a ŋ ¹	
2975-15															ˀd aː ŋ ¹	
6714-15															h u m ¹	
731-15															q a m ¹	
2722-15															j aːu ¹	
5637-15															ȶ aː t ¹	
765-15															l p a k ¹	
1695-15															z a m ¹	
2112-15															ʔ j u ¹	
6634-15															m a ¹	
7331-15															n a ¹	
7348-15															ˀb aː ŋ ¹	
6527-15															t a ¹	
3568-15															m a n ¹	
4378-15															ˀɣ aːu ¹	
6292-15															t j a ŋ ¹	
3585-15															f w a ŋ ¹	
4428-15															t a m ¹	
7046-15															ɕ a ŋ ¹	
1915-15															ʔ j a m ¹	
4518-15															k a ŋ ¹	
2516-15															m j ai ¹	
4480-15															ˀd a n ¹	
2499-15															ˀb j a k ¹	
5584-15															h ui ¹	
2429-15															h ui ¹	
5224-15															k aːu ¹	
3464-15															ts p a k ¹	
10142-15															t a ŋ ¹	
7159-15															m a n ¹	
6599-15															n ai ¹	
10207-15															z ui ¹	
6837-15															h a n ¹	
2654-15															f aːi ¹	
367-15															ts p u k ¹	
5858-15															l j aːu ¹	
451-15															m a n ¹	
5944-15															h aː ŋ ¹	
512-15															l j a k ¹	
7138-15															t aːu ¹	
4845-15															j ai ¹	
4915-15															ȶ a t ¹	
10570-15															k a ¹	
5300-15															ˀb j a n ¹	
5418-15															t i t ¹	
1748-15															h i k ¹	
3532-15															t aːi ¹	
310-15															t ai ¹	
5368-15															v a n ¹	
4321-15															t a k ¹	
5065-15															t a ¹	
5961-15															l a k ¹	
1450-15															t o ¹	
10430-15															f a ¹	
6210-15															t t au ¹	
5468-15															h a n ¹	
6685-15															h aːu ¹	
6882-16																h ə t ¹
6485-16																ˀb a n ¹
4690-16																m a n ¹
5671-16																ⁿd h a n ¹
4272-16																l p aː p ¹
10935-16																p a ¹
4760-16																l j aː n ¹
1881-16																m a n ¹
4777-16																s ə t ¹
10969-16																m a n ¹
10970-16																s a ¹
10206-16																m a n ¹
6565-16																ˀd j a n ¹
1281-16																ʔ j a m ¹
10569-16																ˀn a m ¹
6899-16																pʰ j a ŋ ¹
7081-16																k a ¹
4090-16																t a m ¹
2197-16																h a m ¹
3352-16																t a ¹
3892-16																ɕ ə t ¹
1071-16																q a m ¹
10313-16																m ai ¹
2671-16																t j a t ¹
5502-16																f aː k ¹
7382-16																ⁿd a n ¹
932-16																t i ŋ ¹
533-16																m ai ¹
4159-16																f a ¹
2804-16																l aː k ¹
5451-16																s aːu ¹
5773-16																ʔ a ¹
6933-16																ʔ a ¹
4657-16																ʔ a ¹
4658-16																t j a ŋ ¹
6966-16																h aːu ¹
5351-16																s a ¹
4073-16																t a ¹
2163-16																ˀb j a ŋ ¹
1121-16																f a ¹
5790-16																ɣ aː ŋ ¹
10413-16																s a ¹
6731-16																s a ¹
1645-16																s a ¹
4914-16																s a ¹
6175-16																s a ¹
3092-16																ɣ aː ŋ ¹
1247-16																l j aː n ¹
5620-16																ʔ j u ¹
4897-16																ʁ a ¹
4811-16																ˀd a ŋ ¹
1213-16																q a ¹
11019-16																m aː ŋ ¹
11020-16																q a ¹
2129-16																p aː k ¹
3211-16																m a n ¹
714-16																l aː k ¹
1729-16																q a ¹
3679-16																s a ¹
1054-16																m ai ¹
7448-16																m u m ¹
582-16																m t a ¹
4743-16																f a n ¹
5419-16																l j aː n ¹
5601-16																t i n ¹
2705-16																m a m ¹
6381-16																ˀn a ŋ ¹
1017-16																pʰ a ¹
645-16																l aː k ¹
273-16																m ə t ¹
4338-16																ˀd j a k ¹
2533-16																t a ¹
1089-16																q u p ¹
843-16																ˀn a n ¹
2787-16																s ə t ¹
4462-16																ˀn a ŋ ¹
10918-16																h aː n ¹
6582-16																h ui ¹
2070-16																k a ¹
3075-16																ȵ t aː k ¹
10848-16																f a ¹
2480-16																h a n ¹
2214-16																tʰ a ¹
7225-16																h ə t ¹
3515-16																pʰ j a m ¹
2588-16																h a n ¹
2908-16																pʰ j aː k ¹
2393-16																n a ¹
1156-16																m ai ¹
2374-16																tʰ a ¹
2146-16																k a ¹
5133-16																ˀn a ŋ ¹
4981-16																l u k ¹
10239-16																s a ¹
599-16																l j ə t ¹
5048-16																t o ¹
6331-16																h a ¹
290-16																t a n ¹
311-16																h aː k ¹
3430-16																m j ai ¹
5369-16																m j ai ¹
2749-16																t a n ¹
2621-16																l j a p ¹
1181-16																t a k ¹
949-16																ʔ j ai ¹
2839-16																t a n ¹
861-16																l aː k ¹
6773-16																l aː k ¹
5739-16																l aː k ¹
5740-16																ts ə t ¹
3550-16																ɕ a m ¹
4445-16																ts ə t ¹
680-16																l aː ŋ ¹
817-16																t a n ¹
782-16																pʰ j aː k ¹
10396-16																l j u ¹
4606-16																m a n ¹
5207-16																m a n ¹
7280-16																ˀd j ai ¹
6983-16																ʔ j ə t ¹
5168-16																kʰ u ŋ ¹
1264-16																ts t u ¹
915-16																t a ¹
1767-16																ts u ŋ ¹
10901-16																ts j a ŋ ¹
10867-16																ˀd a ŋ ¹
417-16																ˀd j aː n ¹
2285-16																pʰ n ai ¹
11002-16																t ˀȵ i t ¹
6348-16																m ai ¹
6349-16																m aː n ¹
10602-16																ˀb a n ¹
5654-16																l j a n ¹
880-16																l aːu ¹
983-16																m aː n ¹
2033-16																t o ¹
1433-16																m j ai ¹
1467-16																ˀd aː k ¹
469-16																t j a m ¹
3127-16																m j ai ¹
4623-16																h a ¹
7099-16																l j aː k ¹
4726-16																ɕ a n ¹
10465-16																h aː n ¹
