index	index_p	rindex	rindex_p	cogid	id_cojubim	segment_cojubim	segment_cojubim_L1	segment_cojubim_L2	segment_cojubim_L3	segment_cojubim_R1	segment_cojubim_R2	segment_cojubim_R3	SC_cojubim	SC_cojubim_L1	SC_cojubim_L2	SC_cojubim_L3	SC_cojubim_R1	SC_cojubim_R2	SC_cojubim_R3	PROSODY_cojubim	PROSODY_cojubim_L1	PROSODY_cojubim_L2	PROSODY_cojubim_L3	PROSODY_cojubim_R1	PROSODY_cojubim_R2	PROSODY_cojubim_R3	id_jaru	segment_jaru	segment_jaru_L1	segment_jaru_L2	segment_jaru_L3	segment_jaru_R1	segment_jaru_R2	segment_jaru_R3	SC_jaru	SC_jaru_L1	SC_jaru_L2	SC_jaru_L3	SC_jaru_R1	SC_jaru_R2	SC_jaru_R3	PROSODY_jaru	PROSODY_jaru_L1	PROSODY_jaru_L2	PROSODY_jaru_L3	PROSODY_jaru_R1	PROSODY_jaru_R2	PROSODY_jaru_R3	id_kitemoka	segment_kitemoka	segment_kitemoka_L1	segment_kitemoka_L2	segment_kitemoka_L3	segment_kitemoka_R1	segment_kitemoka_R2	segment_kitemoka_R3	SC_kitemoka	SC_kitemoka_L1	SC_kitemoka_L2	SC_kitemoka_L3	SC_kitemoka_R1	SC_kitemoka_R2	SC_kitemoka_R3	PROSODY_kitemoka	PROSODY_kitemoka_L1	PROSODY_kitemoka_L2	PROSODY_kitemoka_L3	PROSODY_kitemoka_R1	PROSODY_kitemoka_R2	PROSODY_kitemoka_R3	id_more	segment_more	segment_more_L1	segment_more_L2	segment_more_L3	segment_more_R1	segment_more_R2	segment_more_R3	SC_more	SC_more_L1	SC_more_L2	SC_more_L3	SC_more_R1	SC_more_R2	SC_more_R3	PROSODY_more	PROSODY_more_L1	PROSODY_more_L2	PROSODY_more_L3	PROSODY_more_R1	PROSODY_more_R2	PROSODY_more_R3	id_orowin	segment_orowin	segment_orowin_L1	segment_orowin_L2	segment_orowin_L3	segment_orowin_R1	segment_orowin_R2	segment_orowin_R3	SC_orowin	SC_orowin_L1	SC_orowin_L2	SC_orowin_L3	SC_orowin_R1	SC_orowin_R2	SC_orowin_R3	PROSODY_orowin	PROSODY_orowin_L1	PROSODY_orowin_L2	PROSODY_orowin_L3	PROSODY_orowin_R1	PROSODY_orowin_R2	PROSODY_orowin_R3	id_tapakura	segment_tapakura	segment_tapakura_L1	segment_tapakura_L2	segment_tapakura_L3	segment_tapakura_R1	segment_tapakura_R2	segment_tapakura_R3	SC_tapakura	SC_tapakura_L1	SC_tapakura_L2	SC_tapakura_L3	SC_tapakura_R1	SC_tapakura_R2	SC_tapakura_R3	PROSODY_tapakura	PROSODY_tapakura_L1	PROSODY_tapakura_L2	PROSODY_tapakura_L3	PROSODY_tapakura_R1	PROSODY_tapakura_R2	PROSODY_tapakura_R3	id_tora	segment_tora	segment_tora_L1	segment_tora_L2	segment_tora_L3	segment_tora_R1	segment_tora_R2	segment_tora_R3	SC_tora	SC_tora_L1	SC_tora_L2	SC_tora_L3	SC_tora_R1	SC_tora_R2	SC_tora_R3	PROSODY_tora	PROSODY_tora_L1	PROSODY_tora_L2	PROSODY_tora_L3	PROSODY_tora_R1	PROSODY_tora_R2	PROSODY_tora_R3	id_urupa	segment_urupa	segment_urupa_L1	segment_urupa_L2	segment_urupa_L3	segment_urupa_R1	segment_urupa_R2	segment_urupa_R3	SC_urupa	SC_urupa_L1	SC_urupa_L2	SC_urupa_L3	SC_urupa_R1	SC_urupa_R2	SC_urupa_R3	PROSODY_urupa	PROSODY_urupa_L1	PROSODY_urupa_L2	PROSODY_urupa_L3	PROSODY_urupa_R1	PROSODY_urupa_R2	PROSODY_urupa_R3	id_wanyam	segment_wanyam	segment_wanyam_L1	segment_wanyam_L2	segment_wanyam_L3	segment_wanyam_R1	segment_wanyam_R2	segment_wanyam_R3	SC_wanyam	SC_wanyam_L1	SC_wanyam_L2	SC_wanyam_L3	SC_wanyam_R1	SC_wanyam_R2	SC_wanyam_R3	PROSODY_wanyam	PROSODY_wanyam_L1	PROSODY_wanyam_L2	PROSODY_wanyam_L3	PROSODY_wanyam_R1	PROSODY_wanyam_R2	PROSODY_wanyam_R3	id_wari	segment_wari	segment_wari_L1	segment_wari_L2	segment_wari_L3	segment_wari_R1	segment_wari_R2	segment_wari_R3	SC_wari	SC_wari_L1	SC_wari_L2	SC_wari_L3	SC_wari_R1	SC_wari_R2	SC_wari_R3	PROSODY_wari	PROSODY_wari_L1	PROSODY_wari_L2	PROSODY_wari_L3	PROSODY_wari_R1	PROSODY_wari_R2	PROSODY_wari_R3
1	0.1429	7	1.0000	34																																																																																									29	w	∅	∅	∅	i	j	a	W	∅	∅	∅	I	J	A	6	∅	∅	∅	7	6	7																																													30	-	∅	∅	∅	i	-	a	_	∅	∅	∅	I	_	A	0	∅	∅	∅	7	0	7	31	w	∅	∅	∅	i	j	i	W	∅	∅	∅	I	J	I	6	∅	∅	∅	7	6	7	32	w	∅	∅	∅	i	j	i	W	∅	∅	∅	I	J	I	6	∅	∅	∅	7	6	7
2	0.2857	6	0.8571	34																																																																																									29	i	w	∅	∅	j	a	m	I	W	∅	∅	J	A	M	7	6	∅	∅	6	7	4																																													30	i	-	∅	∅	-	a	m	I	_	∅	∅	_	A	M	7	0	∅	∅	0	7	4	31	i	w	∅	∅	j	i	k	I	W	∅	∅	J	I	K	7	6	∅	∅	6	7	1	32	i	w	∅	∅	j	i	m	I	W	∅	∅	J	I	M	7	6	∅	∅	6	7	4
3	0.4286	5	0.7143	34																																																																																									29	j	i	w	∅	a	m	a	J	I	W	∅	A	M	A	6	7	6	∅	7	4	7																																													30	-	i	-	∅	a	m	a	_	I	_	∅	A	M	A	0	7	0	∅	7	4	7	31	j	i	w	∅	i	k	u	J	I	W	∅	I	K	Y	6	7	6	∅	7	1	7	32	j	i	w	∅	i	m	a	J	I	W	∅	I	M	A	6	7	6	∅	7	4	7
4	0.5714	4	0.5714	34																																																																																									29	a	j	i	w	m	a	n	A	J	I	W	M	A	N	7	6	7	6	4	7	4																																													30	a	-	i	-	m	a	j	A	_	I	_	M	A	J	7	0	7	0	4	7	6	31	i	j	i	w	k	u	n	I	J	I	W	K	Y	N	7	6	7	6	1	7	4	32	i	j	i	w	m	a	-	I	J	I	W	M	A	_	7	6	7	6	4	7	0
5	0.7143	3	0.4286	34																																																																																									29	m	a	j	i	a	n	∅	M	A	J	I	A	N	∅	4	7	6	7	7	4	∅																																													30	m	a	-	i	a	j	∅	M	A	_	I	A	J	∅	4	7	0	7	7	6	∅	31	k	i	j	i	u	n	∅	K	I	J	I	Y	N	∅	1	7	6	7	7	4	∅	32	m	i	j	i	a	-	∅	M	I	J	I	A	_	∅	4	7	6	7	7	0	∅
6	0.8571	2	0.2857	34																																																																																									29	a	m	a	j	n	∅	∅	A	M	A	J	N	∅	∅	7	4	7	6	4	∅	∅																																													30	a	m	a	-	j	∅	∅	A	M	A	_	J	∅	∅	7	4	7	0	6	∅	∅	31	u	k	i	j	n	∅	∅	Y	K	I	J	N	∅	∅	7	1	7	6	4	∅	∅	32	a	m	i	j	-	∅	∅	A	M	I	J	_	∅	∅	7	4	7	6	0	∅	∅
7	1.0000	1	0.1429	34																																																																																									29	n	a	m	a	∅	∅	∅	N	A	M	A	∅	∅	∅	4	7	4	7	∅	∅	∅																																													30	j	a	m	a	∅	∅	∅	J	A	M	A	∅	∅	∅	6	7	4	7	∅	∅	∅	31	n	u	k	i	∅	∅	∅	N	Y	K	I	∅	∅	∅	4	7	1	7	∅	∅	∅	32	-	a	m	i	∅	∅	∅	_	A	M	I	∅	∅	∅	0	7	4	7	∅	∅	∅
1	0.1111	9	1.0000	35																																													33	p	∅	∅	∅	i	ʃ	i	P	∅	∅	∅	I	S	I	1	∅	∅	∅	7	3	7																																													34	m	∅	∅	∅	i	tʃ	i	M	∅	∅	∅	I	T	I	4	∅	∅	∅	7	1	7																																																																																								
2	0.2222	8	0.8889	35																																													33	i	p	∅	∅	ʃ	i	t	I	P	∅	∅	S	I	T	7	1	∅	∅	3	7	1																																													34	i	m	∅	∅	tʃ	i	t	I	M	∅	∅	T	I	T	7	4	∅	∅	1	7	1																																																																																								
3	0.3333	7	0.7778	35																																													33	ʃ	i	p	∅	i	t	i	S	I	P	∅	I	T	I	3	7	1	∅	7	1	7																																													34	tʃ	i	m	∅	i	t	i	T	I	M	∅	I	T	I	1	7	4	∅	7	1	7																																																																																								
4	0.4444	6	0.6667	35																																													33	i	ʃ	i	p	t	i	k	I	S	I	P	T	I	K	7	3	7	1	1	7	1																																													34	i	tʃ	i	m	t	i	k	I	T	I	M	T	I	K	7	1	7	4	1	7	1																																																																																								
5	0.5556	5	0.5556	35																																													33	t	i	ʃ	i	i	k	o	T	I	S	I	I	K	U	1	7	3	7	7	1	7																																													34	t	i	tʃ	i	i	k	o	T	I	T	I	I	K	U	1	7	1	7	7	1	7																																																																																								
6	0.6667	4	0.4444	35																																													33	i	t	i	ʃ	k	o	-	I	T	I	S	K	U	_	7	1	7	3	1	7	0																																													34	i	t	i	tʃ	k	o	n	I	T	I	T	K	U	N	7	1	7	1	1	7	4																																																																																								
7	0.7778	3	0.3333	35																																													33	k	i	t	i	o	-	∅	K	I	T	I	U	_	∅	1	7	1	7	7	0	∅																																													34	k	i	t	i	o	n	∅	K	I	T	I	U	N	∅	1	7	1	7	7	4	∅																																																																																								
8	0.8889	2	0.2222	35																																													33	o	k	i	t	-	∅	∅	U	K	I	T	_	∅	∅	7	1	7	1	0	∅	∅																																													34	o	k	i	t	n	∅	∅	U	K	I	T	N	∅	∅	7	1	7	1	4	∅	∅																																																																																								
9	1.0000	1	0.1111	35																																													33	-	o	k	i	∅	∅	∅	_	U	K	I	∅	∅	∅	0	7	1	7	∅	∅	∅																																													34	n	o	k	i	∅	∅	∅	N	U	K	I	∅	∅	∅	4	7	1	7	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	36	35	e	∅	∅	∅	-	-	∅	E	∅	∅	∅	_	_	∅	7	∅	∅	∅	0	0	∅																																													36	e	∅	∅	∅	j	e	∅	E	∅	∅	∅	J	E	∅	7	∅	∅	∅	6	7	∅																																																																																																																																				
2	0.6667	2	0.6667	36	35	-	e	∅	∅	-	∅	∅	_	E	∅	∅	_	∅	∅	0	7	∅	∅	0	∅	∅																																													36	j	e	∅	∅	e	∅	∅	J	E	∅	∅	E	∅	∅	6	7	∅	∅	7	∅	∅																																																																																																																																				
3	1.0000	1	0.3333	36	35	-	-	e	∅	∅	∅	∅	_	_	E	∅	∅	∅	∅	0	0	7	∅	∅	∅	∅																																													36	e	j	e	∅	∅	∅	∅	E	J	E	∅	∅	∅	∅	7	6	7	∅	∅	∅	∅																																																																																																																																				
1	0.1111	9	1.0000	39																							37	j	∅	∅	∅	a	m	i	J	∅	∅	∅	A	M	I	6	∅	∅	∅	7	4	7																																													38	j	∅	∅	∅	a	m	i	J	∅	∅	∅	A	M	I	6	∅	∅	∅	7	4	7																																													39	j	∅	∅	∅	a	m	-	J	∅	∅	∅	A	M	_	6	∅	∅	∅	7	4	0	40	j	∅	∅	∅	a	m	a	J	∅	∅	∅	A	M	A	6	∅	∅	∅	7	4	7	41	n	∅	∅	∅	a	-	-	N	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0
2	0.2222	8	0.8889	39																							37	a	j	∅	∅	m	i	r	A	J	∅	∅	M	I	R	7	6	∅	∅	4	7	5																																													38	a	j	∅	∅	m	i	r	A	J	∅	∅	M	I	R	7	6	∅	∅	4	7	5																																													39	a	j	∅	∅	m	-	r	A	J	∅	∅	M	_	R	7	6	∅	∅	4	0	5	40	a	j	∅	∅	m	a	r	A	J	∅	∅	M	A	R	7	6	∅	∅	4	7	5	41	a	n	∅	∅	-	-	r	A	N	∅	∅	_	_	R	7	4	∅	∅	0	0	5
3	0.3333	7	0.7778	39																							37	m	a	j	∅	i	r	i	M	A	J	∅	I	R	I	4	7	6	∅	7	5	7																																													38	m	a	j	∅	i	r	i	M	A	J	∅	I	R	I	4	7	6	∅	7	5	7																																													39	m	a	j	∅	-	r	-	M	A	J	∅	_	R	_	4	7	6	∅	0	5	0	40	m	a	j	∅	a	r	i	M	A	J	∅	A	R	I	4	7	6	∅	7	5	7	41	-	a	n	∅	-	r	i	_	A	N	∅	_	R	I	0	7	4	∅	0	5	7
4	0.4444	6	0.6667	39																							37	i	m	a	j	r	i	m	I	M	A	J	R	I	M	7	4	7	6	5	7	4																																													38	i	m	a	j	r	i	m	I	M	A	J	R	I	M	7	4	7	6	5	7	4																																													39	-	m	a	j	r	-	-	_	M	A	J	R	_	_	0	4	7	6	5	0	0	40	a	m	a	j	r	i	m	A	M	A	J	R	I	M	7	4	7	6	5	7	4	41	-	-	a	n	r	i	m	_	_	A	N	R	I	M	0	0	7	4	5	7	4
5	0.5556	5	0.5556	39																							37	r	i	m	a	i	m	a	R	I	M	A	I	M	A	5	7	4	7	7	4	7																																													38	r	i	m	a	i	m	a	R	I	M	A	I	M	A	5	7	4	7	7	4	7																																													39	r	-	m	a	-	-	a	R	_	M	A	_	_	A	5	0	4	7	0	0	7	40	r	a	m	a	i	m	a	R	A	M	A	I	M	A	5	7	4	7	7	4	7	41	r	-	-	a	i	m	a	R	_	_	A	I	M	A	5	0	0	7	7	4	7
6	0.6667	4	0.4444	39																							37	i	r	i	m	m	a	n	I	R	I	M	M	A	N	7	5	7	4	4	7	4																																													38	i	r	i	m	m	a	-	I	R	I	M	M	A	_	7	5	7	4	4	7	0																																													39	-	r	-	m	-	a	-	_	R	_	M	_	A	_	0	5	0	4	0	7	0	40	i	r	a	m	m	a	ʔ	I	R	A	M	M	A	H	7	5	7	4	4	7	1	41	i	r	-	-	m	a	ʔ	I	R	_	_	M	A	H	7	5	0	0	4	7	1
7	0.7778	3	0.3333	39																							37	m	i	r	i	a	n	∅	M	I	R	I	A	N	∅	4	7	5	7	7	4	∅																																													38	m	i	r	i	a	-	∅	M	I	R	I	A	_	∅	4	7	5	7	7	0	∅																																													39	-	-	r	-	a	-	∅	_	_	R	_	A	_	∅	0	0	5	0	7	0	∅	40	m	i	r	a	a	ʔ	∅	M	I	R	A	A	H	∅	4	7	5	7	7	1	∅	41	m	i	r	-	a	ʔ	∅	M	I	R	_	A	H	∅	4	7	5	0	7	1	∅
8	0.8889	2	0.2222	39																							37	a	m	i	r	n	∅	∅	A	M	I	R	N	∅	∅	7	4	7	5	4	∅	∅																																													38	a	m	i	r	-	∅	∅	A	M	I	R	_	∅	∅	7	4	7	5	0	∅	∅																																													39	a	-	-	r	-	∅	∅	A	_	_	R	_	∅	∅	7	0	0	5	0	∅	∅	40	a	m	i	r	ʔ	∅	∅	A	M	I	R	H	∅	∅	7	4	7	5	1	∅	∅	41	a	m	i	r	ʔ	∅	∅	A	M	I	R	H	∅	∅	7	4	7	5	1	∅	∅
9	1.0000	1	0.1111	39																							37	n	a	m	i	∅	∅	∅	N	A	M	I	∅	∅	∅	4	7	4	7	∅	∅	∅																																													38	-	a	m	i	∅	∅	∅	_	A	M	I	∅	∅	∅	0	7	4	7	∅	∅	∅																																													39	-	a	-	-	∅	∅	∅	_	A	_	_	∅	∅	∅	0	7	0	0	∅	∅	∅	40	ʔ	a	m	i	∅	∅	∅	H	A	M	I	∅	∅	∅	1	7	4	7	∅	∅	∅	41	ʔ	a	m	i	∅	∅	∅	H	A	M	I	∅	∅	∅	1	7	4	7	∅	∅	∅
1	0.1429	7	1.0000	40	42	t	∅	∅	∅	a	n	a	T	∅	∅	∅	A	N	A	1	∅	∅	∅	7	4	7																																													43	t	∅	∅	∅	a	n	a	T	∅	∅	∅	A	N	A	1	∅	∅	∅	7	4	7																																																																																																																																				
2	0.2857	6	0.8571	40	42	a	t	∅	∅	n	a	m	A	T	∅	∅	N	A	M	7	1	∅	∅	4	7	4																																													43	a	t	∅	∅	n	a	m	A	T	∅	∅	N	A	M	7	1	∅	∅	4	7	4																																																																																																																																				
3	0.4286	5	0.7143	40	42	n	a	t	∅	a	m	a	N	A	T	∅	A	M	A	4	7	1	∅	7	4	7																																													43	n	a	t	∅	a	m	a	N	A	T	∅	A	M	A	4	7	1	∅	7	4	7																																																																																																																																				
4	0.5714	4	0.5714	40	42	a	n	a	t	m	a	n	A	N	A	T	M	A	N	7	4	7	1	4	7	4																																													43	a	n	a	t	m	a	n	A	N	A	T	M	A	N	7	4	7	1	4	7	4																																																																																																																																				
5	0.7143	3	0.4286	40	42	m	a	n	a	a	n	∅	M	A	N	A	A	N	∅	4	7	4	7	7	4	∅																																													43	m	a	n	a	a	n	∅	M	A	N	A	A	N	∅	4	7	4	7	7	4	∅																																																																																																																																				
6	0.8571	2	0.2857	40	42	a	m	a	n	n	∅	∅	A	M	A	N	N	∅	∅	7	4	7	4	4	∅	∅																																													43	a	m	a	n	n	∅	∅	A	M	A	N	N	∅	∅	7	4	7	4	4	∅	∅																																																																																																																																				
7	1.0000	1	0.1429	40	42	n	a	m	a	∅	∅	∅	N	A	M	A	∅	∅	∅	4	7	4	7	∅	∅	∅																																													43	n	a	m	a	∅	∅	∅	N	A	M	A	∅	∅	∅	4	7	4	7	∅	∅	∅																																																																																																																																				
1	0.1429	7	1.0000	41																																													44	ɲ	∅	∅	∅	a	m	a	N	∅	∅	∅	A	M	A	4	∅	∅	∅	7	4	7																																													45	j	∅	∅	∅	a	m	a	J	∅	∅	∅	A	M	A	6	∅	∅	∅	7	4	7	46	n	∅	∅	∅	a	k	a	N	∅	∅	∅	A	K	A	4	∅	∅	∅	7	1	7																																																																		
2	0.2857	6	0.8571	41																																													44	a	ɲ	∅	∅	m	a	k	A	N	∅	∅	M	A	K	7	4	∅	∅	4	7	1																																													45	a	j	∅	∅	m	a	k	A	J	∅	∅	M	A	K	7	6	∅	∅	4	7	1	46	a	n	∅	∅	k	a	m	A	N	∅	∅	K	A	M	7	4	∅	∅	1	7	4																																																																		
3	0.4286	5	0.7143	41																																													44	m	a	ɲ	∅	a	k	i	M	A	N	∅	A	K	I	4	7	4	∅	7	1	7																																													45	m	a	j	∅	a	k	e	M	A	J	∅	A	K	E	4	7	6	∅	7	1	7	46	k	a	n	∅	a	m	i	K	A	N	∅	A	M	I	1	7	4	∅	7	4	7																																																																		
4	0.5714	4	0.5714	41																																													44	a	m	a	ɲ	k	i	-	A	M	A	N	K	I	_	7	4	7	4	1	7	0																																													45	a	m	a	j	k	e	-	A	M	A	J	K	E	_	7	4	7	6	1	7	0	46	a	k	a	n	m	i	n	A	K	A	N	M	I	N	7	1	7	4	4	7	4																																																																		
5	0.7143	3	0.4286	41																																													44	k	a	m	a	i	-	∅	K	A	M	A	I	_	∅	1	7	4	7	7	0	∅																																													45	k	a	m	a	e	-	∅	K	A	M	A	E	_	∅	1	7	4	7	7	0	∅	46	m	a	k	a	i	n	∅	M	A	K	A	I	N	∅	4	7	1	7	7	4	∅																																																																		
6	0.8571	2	0.2857	41																																													44	i	k	a	m	-	∅	∅	I	K	A	M	_	∅	∅	7	1	7	4	0	∅	∅																																													45	e	k	a	m	-	∅	∅	E	K	A	M	_	∅	∅	7	1	7	4	0	∅	∅	46	i	m	a	k	n	∅	∅	I	M	A	K	N	∅	∅	7	4	7	1	4	∅	∅																																																																		
7	1.0000	1	0.1429	41																																													44	-	i	k	a	∅	∅	∅	_	I	K	A	∅	∅	∅	0	7	1	7	∅	∅	∅																																													45	-	e	k	a	∅	∅	∅	_	E	K	A	∅	∅	∅	0	7	1	7	∅	∅	∅	46	n	i	m	a	∅	∅	∅	N	I	M	A	∅	∅	∅	4	7	4	7	∅	∅	∅																																																																		
1	0.1111	9	1.0000	42																							47	k	∅	∅	∅	i	t	-	K	∅	∅	∅	I	T	_	1	∅	∅	∅	7	1	0																																													48	k	∅	∅	∅	i	t	-	K	∅	∅	∅	I	T	_	1	∅	∅	∅	7	1	0																																													49	k	∅	∅	∅	i	t	-	K	∅	∅	∅	I	T	_	1	∅	∅	∅	7	1	0	50	k	∅	∅	∅	i	t	a	K	∅	∅	∅	I	T	A	1	∅	∅	∅	7	1	7	51	-	∅	∅	∅	-	t	a	_	∅	∅	∅	_	T	A	0	∅	∅	∅	0	1	7
2	0.2222	8	0.8889	42																							47	i	k	∅	∅	t	-	r	I	K	∅	∅	T	_	R	7	1	∅	∅	1	0	5																																													48	i	k	∅	∅	t	-	r	I	K	∅	∅	T	_	R	7	1	∅	∅	1	0	5																																													49	i	k	∅	∅	t	-	r	I	K	∅	∅	T	_	R	7	1	∅	∅	1	0	5	50	i	k	∅	∅	t	a	r	I	K	∅	∅	T	A	R	7	1	∅	∅	1	7	5	51	-	-	∅	∅	t	a	r	_	_	∅	∅	T	A	R	0	0	∅	∅	1	7	5
3	0.3333	7	0.7778	42																							47	t	i	k	∅	-	r	a	T	I	K	∅	_	R	A	1	7	1	∅	0	5	7																																													48	t	i	k	∅	-	r	a	T	I	K	∅	_	R	A	1	7	1	∅	0	5	7																																													49	t	i	k	∅	-	r	a	T	I	K	∅	_	R	A	1	7	1	∅	0	5	7	50	t	i	k	∅	a	r	a	T	I	K	∅	A	R	A	1	7	1	∅	7	5	7	51	t	-	-	∅	a	r	a	T	_	_	∅	A	R	A	1	0	0	∅	7	5	7
4	0.4444	6	0.6667	42																							47	-	t	i	k	r	a	m	_	T	I	K	R	A	M	0	1	7	1	5	7	4																																													48	-	t	i	k	r	a	m	_	T	I	K	R	A	M	0	1	7	1	5	7	4																																													49	-	t	i	k	r	a	m	_	T	I	K	R	A	M	0	1	7	1	5	7	4	50	a	t	i	k	r	a	m	A	T	I	K	R	A	M	7	1	7	1	5	7	4	51	a	t	-	-	r	a	m	A	T	_	_	R	A	M	7	1	0	0	5	7	4
5	0.5556	5	0.5556	42																							47	r	-	t	i	a	m	a	R	_	T	I	A	M	A	5	0	1	7	7	4	7																																													48	r	-	t	i	a	m	a	R	_	T	I	A	M	A	5	0	1	7	7	4	7																																													49	r	-	t	i	a	m	a	R	_	T	I	A	M	A	5	0	1	7	7	4	7	50	r	a	t	i	a	m	a	R	A	T	I	A	M	A	5	7	1	7	7	4	7	51	r	a	t	-	a	m	a	R	A	T	_	A	M	A	5	7	1	0	7	4	7
6	0.6667	4	0.4444	42																							47	a	r	-	t	m	a	n	A	R	_	T	M	A	N	7	5	0	1	4	7	4																																													48	a	r	-	t	m	a	-	A	R	_	T	M	A	_	7	5	0	1	4	7	0																																													49	a	r	-	t	m	a	-	A	R	_	T	M	A	_	7	5	0	1	4	7	0	50	a	r	a	t	m	a	ʔ	A	R	A	T	M	A	H	7	5	7	1	4	7	1	51	a	r	a	t	m	a	ʔ	A	R	A	T	M	A	H	7	5	7	1	4	7	1
7	0.7778	3	0.3333	42																							47	m	a	r	-	a	n	∅	M	A	R	_	A	N	∅	4	7	5	0	7	4	∅																																													48	m	a	r	-	a	-	∅	M	A	R	_	A	_	∅	4	7	5	0	7	0	∅																																													49	m	a	r	-	a	-	∅	M	A	R	_	A	_	∅	4	7	5	0	7	0	∅	50	m	a	r	a	a	ʔ	∅	M	A	R	A	A	H	∅	4	7	5	7	7	1	∅	51	m	a	r	a	a	ʔ	∅	M	A	R	A	A	H	∅	4	7	5	7	7	1	∅
8	0.8889	2	0.2222	42																							47	a	m	a	r	n	∅	∅	A	M	A	R	N	∅	∅	7	4	7	5	4	∅	∅																																													48	a	m	a	r	-	∅	∅	A	M	A	R	_	∅	∅	7	4	7	5	0	∅	∅																																													49	a	m	a	r	-	∅	∅	A	M	A	R	_	∅	∅	7	4	7	5	0	∅	∅	50	a	m	a	r	ʔ	∅	∅	A	M	A	R	H	∅	∅	7	4	7	5	1	∅	∅	51	a	m	a	r	ʔ	∅	∅	A	M	A	R	H	∅	∅	7	4	7	5	1	∅	∅
9	1.0000	1	0.1111	42																							47	n	a	m	a	∅	∅	∅	N	A	M	A	∅	∅	∅	4	7	4	7	∅	∅	∅																																													48	-	a	m	a	∅	∅	∅	_	A	M	A	∅	∅	∅	0	7	4	7	∅	∅	∅																																													49	-	a	m	a	∅	∅	∅	_	A	M	A	∅	∅	∅	0	7	4	7	∅	∅	∅	50	ʔ	a	m	a	∅	∅	∅	H	A	M	A	∅	∅	∅	1	7	4	7	∅	∅	∅	51	ʔ	a	m	a	∅	∅	∅	H	A	M	A	∅	∅	∅	1	7	4	7	∅	∅	∅
1	0.1429	7	1.0000	43	52	n	∅	∅	∅	a	m	a	N	∅	∅	∅	A	M	A	4	∅	∅	∅	7	4	7																																													53	n	∅	∅	∅	a	m	a	N	∅	∅	∅	A	M	A	4	∅	∅	∅	7	4	7																																													54	n	∅	∅	∅	a	-	-	N	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0																																																																		
2	0.2857	6	0.8571	43	52	a	n	∅	∅	m	a	k	A	N	∅	∅	M	A	K	7	4	∅	∅	4	7	1																																													53	a	n	∅	∅	m	a	k	A	N	∅	∅	M	A	K	7	4	∅	∅	4	7	1																																													54	a	n	∅	∅	-	-	k	A	N	∅	∅	_	_	K	7	4	∅	∅	0	0	1																																																																		
3	0.4286	5	0.7143	43	52	m	a	n	∅	a	k	o	M	A	N	∅	A	K	U	4	7	4	∅	7	1	7																																													53	m	a	n	∅	a	k	o	M	A	N	∅	A	K	U	4	7	4	∅	7	1	7																																													54	-	a	n	∅	-	k	o	_	A	N	∅	_	K	U	0	7	4	∅	0	1	7																																																																		
4	0.5714	4	0.5714	43	52	a	m	a	n	k	o	n	A	M	A	N	K	U	N	7	4	7	4	1	7	4																																													53	a	m	a	n	k	o	n	A	M	A	N	K	U	N	7	4	7	4	1	7	4																																													54	-	-	a	n	k	o	n	_	_	A	N	K	U	N	0	0	7	4	1	7	4																																																																		
5	0.7143	3	0.4286	43	52	k	a	m	a	o	n	∅	K	A	M	A	U	N	∅	1	7	4	7	7	4	∅																																													53	k	a	m	a	o	n	∅	K	A	M	A	U	N	∅	1	7	4	7	7	4	∅																																													54	k	-	-	a	o	n	∅	K	_	_	A	U	N	∅	1	0	0	7	7	4	∅																																																																		
6	0.8571	2	0.2857	43	52	o	k	a	m	n	∅	∅	U	K	A	M	N	∅	∅	7	1	7	4	4	∅	∅																																													53	o	k	a	m	n	∅	∅	U	K	A	M	N	∅	∅	7	1	7	4	4	∅	∅																																													54	o	k	-	-	n	∅	∅	U	K	_	_	N	∅	∅	7	1	0	0	4	∅	∅																																																																		
7	1.0000	1	0.1429	43	52	n	o	k	a	∅	∅	∅	N	U	K	A	∅	∅	∅	4	7	1	7	∅	∅	∅																																													53	n	o	k	a	∅	∅	∅	N	U	K	A	∅	∅	∅	4	7	1	7	∅	∅	∅																																													54	n	o	k	-	∅	∅	∅	N	U	K	_	∅	∅	∅	4	7	1	0	∅	∅	∅																																																																		
1	0.1667	6	1.0000	44																							55	w	∅	∅	∅	a	n	j	W	∅	∅	∅	A	N	J	6	∅	∅	∅	7	4	6																							56	w	∅	∅	∅	a	n	j	W	∅	∅	∅	A	N	J	6	∅	∅	∅	7	4	6	57	w	∅	∅	∅	a	-	j	W	∅	∅	∅	A	_	J	6	∅	∅	∅	7	0	6																																																																			58	w	∅	∅	∅	a	n	j	W	∅	∅	∅	A	N	J	6	∅	∅	∅	7	4	6	59	w	∅	∅	∅	i	-	j	W	∅	∅	∅	I	_	J	6	∅	∅	∅	7	0	6
