index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
2	0.5000	3	0.7500	1094																							189	a	h	∅	∅	n	d	∅	A	H	∅	∅	N	T	∅	7	3	∅	∅	4	1	∅																							190	a	h	∅	∅	n	d	∅	A	H	∅	∅	N	T	∅	7	3	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	1094																							189	n	a	h	∅	d	∅	∅	N	A	H	∅	T	∅	∅	4	7	3	∅	1	∅	∅																							190	n	a	h	∅	d	∅	∅	N	A	H	∅	T	∅	∅	4	7	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	1094																							189	d	n	a	h	∅	∅	∅	T	N	A	H	∅	∅	∅	1	4	7	3	∅	∅	∅																							190	d	n	a	h	∅	∅	∅	T	N	A	H	∅	∅	∅	1	4	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	1095																																													191	m	∅	∅	∅	ɛ̃	-	-	M	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0																							192	m	∅	∅	∅	a	n	u	M	∅	∅	∅	A	N	Y	4	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	1095																																													191	ɛ̃	m	∅	∅	-	-	∅	E	M	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							192	a	m	∅	∅	n	u	∅	A	M	∅	∅	N	Y	∅	7	4	∅	∅	4	7	∅
3	0.7500	2	0.5000	1095																																													191	-	ɛ̃	m	∅	-	∅	∅	_	E	M	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							192	n	a	m	∅	u	∅	∅	N	A	M	∅	Y	∅	∅	4	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	1095																																													191	-	-	ɛ̃	m	∅	∅	∅	_	_	E	M	∅	∅	∅	0	0	7	4	∅	∅	∅																							192	u	n	a	m	∅	∅	∅	Y	N	A	M	∅	∅	∅	7	4	7	4	∅	∅	∅
1	0.2500	4	1.0000	1102	193	p	∅	∅	∅	e	m	-	P	∅	∅	∅	E	M	_	1	∅	∅	∅	7	4	0																																																																			194	p	∅	∅	∅	oː	m	o	P	∅	∅	∅	U	M	U	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	1102	193	e	p	∅	∅	m	-	∅	E	P	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																																																																			194	oː	p	∅	∅	m	o	∅	U	P	∅	∅	M	U	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	1102	193	m	e	p	∅	-	∅	∅	M	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																																																			194	m	oː	p	∅	o	∅	∅	M	U	P	∅	U	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	1102	193	-	m	e	p	∅	∅	∅	_	M	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅																																																																			194	o	m	oː	p	∅	∅	∅	U	M	U	P	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	1105																							195	m	∅	∅	∅	au	-	θ	M	∅	∅	∅	A	_	D	4	∅	∅	∅	7	0	3																							196	m	∅	∅	∅	u	n	d	M	∅	∅	∅	Y	N	T	4	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	1105																							195	au	m	∅	∅	-	θ	∅	A	M	∅	∅	_	D	∅	7	4	∅	∅	0	3	∅																							196	u	m	∅	∅	n	d	∅	Y	M	∅	∅	N	T	∅	7	4	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	1105																							195	-	au	m	∅	θ	∅	∅	_	A	M	∅	D	∅	∅	0	7	4	∅	3	∅	∅																							196	n	u	m	∅	d	∅	∅	N	Y	M	∅	T	∅	∅	4	7	4	∅	1	∅	∅																						
4	1.0000	1	0.2500	1105																							195	θ	-	au	m	∅	∅	∅	D	_	A	M	∅	∅	∅	3	0	7	4	∅	∅	∅																							196	d	n	u	m	∅	∅	∅	T	N	Y	M	∅	∅	∅	1	4	7	4	∅	∅	∅																						
1	0.1667	6	1.0000	1119																																													197	p	∅	∅	∅	u	s	j	P	∅	∅	∅	Y	S	J	1	∅	∅	∅	7	3	6																							198	p	∅	∅	∅	u	l	w	P	∅	∅	∅	Y	L	W	1	∅	∅	∅	7	5	6
2	0.3333	5	0.8333	1119																																													197	u	p	∅	∅	s	j	ɛ	Y	P	∅	∅	S	J	E	7	1	∅	∅	3	6	7																							198	u	p	∅	∅	l	w	i	Y	P	∅	∅	L	W	I	7	1	∅	∅	5	6	7
3	0.5000	4	0.6667	1119																																													197	s	u	p	∅	j	ɛ	r	S	Y	P	∅	J	E	R	3	7	1	∅	6	7	5																							198	l	u	p	∅	w	i	s	L	Y	P	∅	W	I	S	5	7	1	∅	6	7	3
4	0.6667	3	0.5000	1119																																													197	j	s	u	p	ɛ	r	∅	J	S	Y	P	E	R	∅	6	3	7	1	7	5	∅																							198	w	l	u	p	i	s	∅	W	L	Y	P	I	S	∅	6	5	7	1	7	3	∅
5	0.8333	2	0.3333	1119																																													197	ɛ	j	s	u	r	∅	∅	E	J	S	Y	R	∅	∅	7	6	3	7	5	∅	∅																							198	i	w	l	u	s	∅	∅	I	W	L	Y	S	∅	∅	7	6	5	7	3	∅	∅
6	1.0000	1	0.1667	1119																																													197	r	ɛ	j	s	∅	∅	∅	R	E	J	S	∅	∅	∅	5	7	6	3	∅	∅	∅																							198	s	i	w	l	∅	∅	∅	S	I	W	L	∅	∅	∅	3	7	6	5	∅	∅	∅
1	0.3333	3	1.0000	1143																							199	m	∅	∅	∅	a	n	∅	M	∅	∅	∅	A	N	∅	4	∅	∅	∅	7	4	∅																							200	m	∅	∅	∅	a	n	∅	M	∅	∅	∅	A	N	∅	4	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	1143																							199	a	m	∅	∅	n	∅	∅	A	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																							200	a	m	∅	∅	n	∅	∅	A	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	1143																							199	n	a	m	∅	∅	∅	∅	N	A	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																							200	n	a	m	∅	∅	∅	∅	N	A	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																						
1	0.2500	4	1.0000	1174																							201	f	∅	∅	∅	l	o	-	B	∅	∅	∅	L	U	_	3	∅	∅	∅	5	7	0																							202	f	∅	∅	∅	l	iː	s	B	∅	∅	∅	L	I	S	3	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	1174																							201	l	f	∅	∅	o	-	∅	L	B	∅	∅	U	_	∅	5	3	∅	∅	7	0	∅																							202	l	f	∅	∅	iː	s	∅	L	B	∅	∅	I	S	∅	5	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	1174																							201	o	l	f	∅	-	∅	∅	U	L	B	∅	_	∅	∅	7	5	3	∅	0	∅	∅																							202	iː	l	f	∅	s	∅	∅	I	L	B	∅	S	∅	∅	7	5	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	1174																							201	-	o	l	f	∅	∅	∅	_	U	L	B	∅	∅	∅	0	7	5	3	∅	∅	∅																							202	s	iː	l	f	∅	∅	∅	S	I	L	B	∅	∅	∅	3	7	5	3	∅	∅	∅																						
1	0.2500	4	1.0000	1191																							203	g	∅	∅	∅	r	i	n	K	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																							204	g	∅	∅	∅	r	yː	n	K	∅	∅	∅	R	Y	N	1	∅	∅	∅	5	7	4																						
2	0.5000	3	0.7500	1191																							203	r	g	∅	∅	i	n	∅	R	K	∅	∅	I	N	∅	5	1	∅	∅	7	4	∅																							204	r	g	∅	∅	yː	n	∅	R	K	∅	∅	Y	N	∅	5	1	∅	∅	7	4	∅																						
3	0.7500	2	0.5000	1191																							203	i	r	g	∅	n	∅	∅	I	R	K	∅	N	∅	∅	7	5	1	∅	4	∅	∅																							204	yː	r	g	∅	n	∅	∅	Y	R	K	∅	N	∅	∅	7	5	1	∅	4	∅	∅																						
4	1.0000	1	0.2500	1191																							203	n	i	r	g	∅	∅	∅	N	I	R	K	∅	∅	∅	4	7	5	1	∅	∅	∅																							204	n	yː	r	g	∅	∅	∅	N	Y	R	K	∅	∅	∅	4	7	5	1	∅	∅	∅																						
1	0.1667	6	1.0000	1192																																													205	v	∅	∅	∅	ɛ	r	-	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0																							206	w	∅	∅	∅	i	r	i	W	∅	∅	∅	I	R	I	6	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	1192																																													205	ɛ	v	∅	∅	r	-	t	E	B	∅	∅	R	_	T	7	3	∅	∅	5	0	1																							206	i	w	∅	∅	r	i	d	I	W	∅	∅	R	I	T	7	6	∅	∅	5	7	1
3	0.5000	4	0.6667	1192																																													205	r	ɛ	v	∅	-	t	-	R	E	B	∅	_	T	_	5	7	3	∅	0	1	0																							206	r	i	w	∅	i	d	i	R	I	W	∅	I	T	I	5	7	6	∅	7	1	7
4	0.6667	3	0.5000	1192																																													205	-	r	ɛ	v	t	-	∅	_	R	E	B	T	_	∅	0	5	7	3	1	0	∅																							206	i	r	i	w	d	i	∅	I	R	I	W	T	I	∅	7	5	7	6	1	7	∅
5	0.8333	2	0.3333	1192																																													205	t	-	r	ɛ	-	∅	∅	T	_	R	E	_	∅	∅	1	0	5	7	0	∅	∅																							206	d	i	r	i	i	∅	∅	T	I	R	I	I	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	1192																																													205	-	t	-	r	∅	∅	∅	_	T	_	R	∅	∅	∅	0	1	0	5	∅	∅	∅																							206	i	d	i	r	∅	∅	∅	I	T	I	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.2500	4	1.0000	1202	207	ʃ	∅	∅	∅	t	y	-	S	∅	∅	∅	T	Y	_	3	∅	∅	∅	1	7	0																																													208	ʃ	∅	∅	∅	t	oː	s	S	∅	∅	∅	T	U	S	3	∅	∅	∅	1	7	3																						
2	0.5000	3	0.7500	1202	207	t	ʃ	∅	∅	y	-	∅	T	S	∅	∅	Y	_	∅	1	3	∅	∅	7	0	∅																																													208	t	ʃ	∅	∅	oː	s	∅	T	S	∅	∅	U	S	∅	1	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	1202	207	y	t	ʃ	∅	-	∅	∅	Y	T	S	∅	_	∅	∅	7	1	3	∅	0	∅	∅																																													208	oː	t	ʃ	∅	s	∅	∅	U	T	S	∅	S	∅	∅	7	1	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	1202	207	-	y	t	ʃ	∅	∅	∅	_	Y	T	S	∅	∅	∅	0	7	1	3	∅	∅	∅																																													208	s	oː	t	ʃ	∅	∅	∅	S	U	T	S	∅	∅	∅	3	7	1	3	∅	∅	∅																						
1	0.2500	4	1.0000	1203																							209	p	∅	∅	∅	ʊ	ʃ	-	P	∅	∅	∅	Y	S	_	1	∅	∅	∅	7	3	0	210	p	∅	∅	∅	u	s	e	P	∅	∅	∅	Y	S	E	1	∅	∅	∅	7	3	7																																												
2	0.5000	3	0.7500	1203																							209	ʊ	p	∅	∅	ʃ	-	∅	Y	P	∅	∅	S	_	∅	7	1	∅	∅	3	0	∅	210	u	p	∅	∅	s	e	∅	Y	P	∅	∅	S	E	∅	7	1	∅	∅	3	7	∅																																												
3	0.7500	2	0.5000	1203																							209	ʃ	ʊ	p	∅	-	∅	∅	S	Y	P	∅	_	∅	∅	3	7	1	∅	0	∅	∅	210	s	u	p	∅	e	∅	∅	S	Y	P	∅	E	∅	∅	3	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	1203																							209	-	ʃ	ʊ	p	∅	∅	∅	_	S	Y	P	∅	∅	∅	0	3	7	1	∅	∅	∅	210	e	s	u	p	∅	∅	∅	E	S	Y	P	∅	∅	∅	7	3	7	1	∅	∅	∅																																												
1	0.3333	3	1.0000	1227																																													211	ɛ	∅	∅	∅	l	-	∅	E	∅	∅	∅	L	_	∅	7	∅	∅	∅	5	0	∅																							212	aː	∅	∅	∅	l	a	∅	A	∅	∅	∅	L	A	∅	7	∅	∅	∅	5	7	∅
2	0.6667	2	0.6667	1227																																													211	l	ɛ	∅	∅	-	∅	∅	L	E	∅	∅	_	∅	∅	5	7	∅	∅	0	∅	∅																							212	l	aː	∅	∅	a	∅	∅	L	A	∅	∅	A	∅	∅	5	7	∅	∅	7	∅	∅
3	1.0000	1	0.3333	1227																																													211	-	l	ɛ	∅	∅	∅	∅	_	L	E	∅	∅	∅	∅	0	5	7	∅	∅	∅	∅																							212	a	l	aː	∅	∅	∅	∅	A	L	A	∅	∅	∅	∅	7	5	7	∅	∅	∅	∅
