index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
2	0.6667	2	0.6667	676																							182	a	l	∅	∅	f	∅	∅	A	L	∅	∅	B	∅	∅	7	5	∅	∅	3	∅	∅																							183	a	l	∅	∅	x	∅	∅	A	L	∅	∅	G	∅	∅	7	5	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	676																							182	f	a	l	∅	∅	∅	∅	B	A	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																							183	x	a	l	∅	∅	∅	∅	G	A	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																						
1	0.2500	4	1.0000	677																																													184	r	∅	∅	∅	i	-	-	R	∅	∅	∅	I	_	_	5	∅	∅	∅	7	0	0																							185	r	∅	∅	∅	iː	d	eː	R	∅	∅	∅	I	T	E	5	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	677																																													184	i	r	∅	∅	-	-	∅	I	R	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							185	iː	r	∅	∅	d	eː	∅	I	R	∅	∅	T	E	∅	7	5	∅	∅	1	7	∅
3	0.7500	2	0.5000	677																																													184	-	i	r	∅	-	∅	∅	_	I	R	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							185	d	iː	r	∅	eː	∅	∅	T	I	R	∅	E	∅	∅	1	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	677																																													184	-	-	i	r	∅	∅	∅	_	_	I	R	∅	∅	∅	0	0	7	5	∅	∅	∅																							185	eː	d	iː	r	∅	∅	∅	E	T	I	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.3333	3	1.0000	682																							186	s	∅	∅	∅	ɪ	ŋ	∅	S	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅																							187	z	∅	∅	∅	i	ŋ	∅	S	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	682																							186	ɪ	s	∅	∅	ŋ	∅	∅	I	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅																							187	i	z	∅	∅	ŋ	∅	∅	I	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	682																							186	ŋ	ɪ	s	∅	∅	∅	∅	N	I	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅																							187	ŋ	i	z	∅	∅	∅	∅	N	I	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅																						
1	0.1667	6	1.0000	683	188	k	∅	∅	∅	ə	n	-	K	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0																							189	ʃ	∅	∅	∅	ɑ̃	-	-	S	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0																							190	k	∅	∅	∅	a	n	i	K	∅	∅	∅	A	N	I	1	∅	∅	∅	7	4	7
2	0.3333	5	0.8333	683	188	ə	k	∅	∅	n	-	d	E	K	∅	∅	N	_	T	7	1	∅	∅	4	0	1																							189	ɑ̃	ʃ	∅	∅	-	-	t	A	S	∅	∅	_	_	T	7	3	∅	∅	0	0	1																							190	a	k	∅	∅	n	i	t	A	K	∅	∅	N	I	T	7	1	∅	∅	4	7	1
3	0.5000	4	0.6667	683	188	n	ə	k	∅	-	d	o	N	E	K	∅	_	T	U	4	7	1	∅	0	1	7																							189	-	ɑ̃	ʃ	∅	-	t	e	_	A	S	∅	_	T	E	0	7	3	∅	0	1	7																							190	n	a	k	∅	i	t	-	N	A	K	∅	I	T	_	4	7	1	∅	7	1	0
4	0.6667	3	0.5000	683	188	-	n	ə	k	d	o	∅	_	N	E	K	T	U	∅	0	4	7	1	1	7	∅																							189	-	-	ɑ̃	ʃ	t	e	∅	_	_	A	S	T	E	∅	0	0	7	3	1	7	∅																							190	i	n	a	k	t	-	∅	I	N	A	K	T	_	∅	7	4	7	1	1	0	∅
5	0.8333	2	0.3333	683	188	d	-	n	ə	o	∅	∅	T	_	N	E	U	∅	∅	1	0	4	7	7	∅	∅																							189	t	-	-	ɑ̃	e	∅	∅	T	_	_	A	E	∅	∅	1	0	0	7	7	∅	∅																							190	t	i	n	a	-	∅	∅	T	I	N	A	_	∅	∅	1	7	4	7	0	∅	∅
6	1.0000	1	0.1667	683	188	o	d	-	n	∅	∅	∅	U	T	_	N	∅	∅	∅	7	1	0	4	∅	∅	∅																							189	e	t	-	-	∅	∅	∅	E	T	_	_	∅	∅	∅	7	1	0	0	∅	∅	∅																							190	-	t	i	n	∅	∅	∅	_	T	I	N	∅	∅	∅	0	1	7	4	∅	∅	∅
1	0.3333	3	1.0000	687																							191	θ	∅	∅	∅	ɪ	k	∅	D	∅	∅	∅	I	K	∅	3	∅	∅	∅	7	1	∅																							192	d	∅	∅	∅	i	k	∅	T	∅	∅	∅	I	K	∅	1	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	687																							191	ɪ	θ	∅	∅	k	∅	∅	I	D	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																							192	i	d	∅	∅	k	∅	∅	I	T	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	687																							191	k	ɪ	θ	∅	∅	∅	∅	K	I	D	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							192	k	i	d	∅	∅	∅	∅	K	I	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																						
1	0.2000	5	1.0000	695																																													193	n	∅	∅	∅	-	ɥ	a	N	∅	∅	∅	_	J	A	4	∅	∅	∅	0	6	7																							194	n	∅	∅	∅	uː	b	eː	N	∅	∅	∅	Y	P	E	4	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	695																																													193	-	n	∅	∅	ɥ	a	ʒ	_	N	∅	∅	J	A	S	0	4	∅	∅	6	7	3																							194	uː	n	∅	∅	b	eː	-	Y	N	∅	∅	P	E	_	7	4	∅	∅	1	7	0
3	0.6000	3	0.6000	695																																													193	ɥ	-	n	∅	a	ʒ	∅	J	_	N	∅	A	S	∅	6	0	4	∅	7	3	∅																							194	b	uː	n	∅	eː	-	∅	P	Y	N	∅	E	_	∅	1	7	4	∅	7	0	∅
4	0.8000	2	0.4000	695																																													193	a	ɥ	-	n	ʒ	∅	∅	A	J	_	N	S	∅	∅	7	6	0	4	3	∅	∅																							194	eː	b	uː	n	-	∅	∅	E	P	Y	N	_	∅	∅	7	1	7	4	0	∅	∅
5	1.0000	1	0.2000	695																																													193	ʒ	a	ɥ	-	∅	∅	∅	S	A	J	_	∅	∅	∅	3	7	6	0	∅	∅	∅																							194	-	eː	b	uː	∅	∅	∅	_	E	P	Y	∅	∅	∅	0	7	1	7	∅	∅	∅
1	0.3333	3	1.0000	711																							195	b	∅	∅	∅	ai	t	∅	P	∅	∅	∅	A	T	∅	1	∅	∅	∅	7	1	∅																							196	b	∅	∅	∅	ai	s	∅	P	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	711																							195	ai	b	∅	∅	t	∅	∅	A	P	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅																							196	ai	b	∅	∅	s	∅	∅	A	P	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	711																							195	t	ai	b	∅	∅	∅	∅	T	A	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							196	s	ai	b	∅	∅	∅	∅	S	A	P	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.2000	5	1.0000	712																																													197	m	∅	∅	∅	ɔ	r	-	M	∅	∅	∅	U	R	_	4	∅	∅	∅	7	5	0																							198	m	∅	∅	∅	o	r	d	M	∅	∅	∅	U	R	T	4	∅	∅	∅	7	5	1
2	0.4000	4	0.8000	712																																													197	ɔ	m	∅	∅	r	-	-	U	M	∅	∅	R	_	_	7	4	∅	∅	5	0	0																							198	o	m	∅	∅	r	d	eː	U	M	∅	∅	R	T	E	7	4	∅	∅	5	1	7
3	0.6000	3	0.6000	712																																													197	r	ɔ	m	∅	-	-	∅	R	U	M	∅	_	_	∅	5	7	4	∅	0	0	∅																							198	r	o	m	∅	d	eː	∅	R	U	M	∅	T	E	∅	5	7	4	∅	1	7	∅
4	0.8000	2	0.4000	712																																													197	-	r	ɔ	m	-	∅	∅	_	R	U	M	_	∅	∅	0	5	7	4	0	∅	∅																							198	d	r	o	m	eː	∅	∅	T	R	U	M	E	∅	∅	1	5	7	4	7	∅	∅
5	1.0000	1	0.2000	712																																													197	-	-	r	ɔ	∅	∅	∅	_	_	R	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							198	eː	d	r	o	∅	∅	∅	E	T	R	U	∅	∅	∅	7	1	5	7	∅	∅	∅
1	0.3333	3	1.0000	717																							199	ð	∅	∅	∅	ɛ	r	∅	D	∅	∅	∅	E	R	∅	3	∅	∅	∅	7	5	∅																							200	d	∅	∅	∅	aː	-	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	717																							199	ɛ	ð	∅	∅	r	∅	∅	E	D	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							200	aː	d	∅	∅	-	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	717																							199	r	ɛ	ð	∅	∅	∅	∅	R	E	D	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							200	-	aː	d	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.1429	7	1.0000	752																																													201	r	∅	∅	∅	ɛ	s	p	R	∅	∅	∅	E	S	P	5	∅	∅	∅	7	3	1																							202	-	∅	∅	∅	-	s	p	_	∅	∅	∅	_	S	P	0	∅	∅	∅	0	3	1
2	0.2857	6	0.8571	752																																													201	ɛ	r	∅	∅	s	p	i	E	R	∅	∅	S	P	I	7	5	∅	∅	3	1	7																							202	-	-	∅	∅	s	p	iː	_	_	∅	∅	S	P	I	0	0	∅	∅	3	1	7
3	0.4286	5	0.7143	752																																													201	s	ɛ	r	∅	p	i	r	S	E	R	∅	P	I	R	3	7	5	∅	1	7	5																							202	s	-	-	∅	p	iː	r	S	_	_	∅	P	I	R	3	0	0	∅	1	7	5
4	0.5714	4	0.5714	752																																													201	p	s	ɛ	r	i	r	e	P	S	E	R	I	R	E	1	3	7	5	7	5	7																							202	p	s	-	-	iː	r	aː	P	S	_	_	I	R	A	1	3	0	0	7	5	7
5	0.7143	3	0.4286	752																																													201	i	p	s	ɛ	r	e	∅	I	P	S	E	R	E	∅	7	1	3	7	5	7	∅																							202	iː	p	s	-	r	aː	∅	I	P	S	_	R	A	∅	7	1	3	0	5	7	∅
6	0.8571	2	0.2857	752																																													201	r	i	p	s	e	∅	∅	R	I	P	S	E	∅	∅	5	7	1	3	7	∅	∅																							202	r	iː	p	s	aː	∅	∅	R	I	P	S	A	∅	∅	5	7	1	3	7	∅	∅
7	1.0000	1	0.1429	752																																													201	e	r	i	p	∅	∅	∅	E	R	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅																							202	aː	r	iː	p	∅	∅	∅	A	R	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2000	5	1.0000	760																							203	h	∅	∅	∅	ɛ	-	-	H	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																																													204	k	∅	∅	∅	a	p	u	K	∅	∅	∅	A	P	Y	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	760																							203	ɛ	h	∅	∅	-	-	d	E	H	∅	∅	_	_	T	7	3	∅	∅	0	0	1																																													204	a	k	∅	∅	p	u	t	A	K	∅	∅	P	Y	T	7	1	∅	∅	1	7	1
3	0.6000	3	0.6000	760																							203	-	ɛ	h	∅	-	d	∅	_	E	H	∅	_	T	∅	0	7	3	∅	0	1	∅																																													204	p	a	k	∅	u	t	∅	P	A	K	∅	Y	T	∅	1	7	1	∅	7	1	∅
4	0.8000	2	0.4000	760																							203	-	-	ɛ	h	d	∅	∅	_	_	E	H	T	∅	∅	0	0	7	3	1	∅	∅																																													204	u	p	a	k	t	∅	∅	Y	P	A	K	T	∅	∅	7	1	7	1	1	∅	∅
5	1.0000	1	0.2000	760																							203	d	-	-	ɛ	∅	∅	∅	T	_	_	E	∅	∅	∅	1	0	0	7	∅	∅	∅																																													204	t	u	p	a	∅	∅	∅	T	Y	P	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.1667	6	1.0000	769	205	-	∅	∅	∅	p	ə	ʃ	_	∅	∅	∅	P	E	S	0	∅	∅	∅	1	7	3																																																																			206	s	∅	∅	∅	p	u	-	S	∅	∅	∅	P	Y	_	3	∅	∅	∅	1	7	0
2	0.3333	5	0.8333	769	205	p	-	∅	∅	ə	ʃ	t	P	_	∅	∅	E	S	T	1	0	∅	∅	7	3	1																																																																			206	p	s	∅	∅	u	-	-	P	S	∅	∅	Y	_	_	1	3	∅	∅	7	0	0
3	0.5000	4	0.6667	769	205	ə	p	-	∅	ʃ	t	y	E	P	_	∅	S	T	Y	7	1	0	∅	3	1	7																																																																			206	u	p	s	∅	-	-	e	Y	P	S	∅	_	_	E	7	1	3	∅	0	0	7
4	0.6667	3	0.5000	769	205	ʃ	ə	p	-	t	y	∅	S	E	P	_	T	Y	∅	3	7	1	0	1	7	∅																																																																			206	-	u	p	s	-	e	∅	_	Y	P	S	_	E	∅	0	7	1	3	0	7	∅
5	0.8333	2	0.3333	769	205	t	ʃ	ə	p	y	∅	∅	T	S	E	P	Y	∅	∅	1	3	7	1	7	∅	∅																																																																			206	-	-	u	p	e	∅	∅	_	_	Y	P	E	∅	∅	0	0	7	1	7	∅	∅
6	1.0000	1	0.1667	769	205	y	t	ʃ	ə	∅	∅	∅	Y	T	S	E	∅	∅	∅	7	1	3	7	∅	∅	∅																																																																			206	e	-	-	u	∅	∅	∅	E	_	_	Y	∅	∅	∅	7	0	0	7	∅	∅	∅
1	0.3333	3	1.0000	772																							207	ð	∅	∅	∅	a	t	∅	D	∅	∅	∅	A	T	∅	3	∅	∅	∅	7	1	∅																							208	d	∅	∅	∅	a	s	∅	T	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	772																							207	a	ð	∅	∅	t	∅	∅	A	D	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅																							208	a	d	∅	∅	s	∅	∅	A	T	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	772																							207	t	a	ð	∅	∅	∅	∅	T	A	D	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							208	s	a	d	∅	∅	∅	∅	S	A	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	779																							209	f	∅	∅	∅	ai	ə	r	B	∅	∅	∅	A	E	R	3	∅	∅	∅	7	7	5																							210	f	∅	∅	∅	oi	ə	r	B	∅	∅	∅	U	E	R	3	∅	∅	∅	7	7	5																						
2	0.5000	3	0.7500	779																							209	ai	f	∅	∅	ə	r	∅	A	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																							210	oi	f	∅	∅	ə	r	∅	U	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	779																							209	ə	ai	f	∅	r	∅	∅	E	A	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																							210	ə	oi	f	∅	r	∅	∅	E	U	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	779																							209	r	ə	ai	f	∅	∅	∅	R	E	A	B	∅	∅	∅	5	7	7	3	∅	∅	∅																							210	r	ə	oi	f	∅	∅	∅	R	E	U	B	∅	∅	∅	5	7	7	3	∅	∅	∅																						
1	0.3333	3	1.0000	786																							211	h	∅	∅	∅	ɪ	r	∅	H	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																							212	h	∅	∅	∅	øː	r	∅	H	∅	∅	∅	U	R	∅	3	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	786																							211	ɪ	h	∅	∅	r	∅	∅	I	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							212	øː	h	∅	∅	r	∅	∅	U	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	786																							211	r	ɪ	h	∅	∅	∅	∅	R	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							212	r	øː	h	∅	∅	∅	∅	R	U	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.2000	5	1.0000	793																							213	l	∅	∅	∅	ɪ	v	ə	L	∅	∅	∅	I	B	E	5	∅	∅	∅	7	3	7																							214	l	∅	∅	∅	eː	b	ə	L	∅	∅	∅	E	P	E	5	∅	∅	∅	7	1	7																						
2	0.4000	4	0.8000	793																							213	ɪ	l	∅	∅	v	ə	r	I	L	∅	∅	B	E	R	7	5	∅	∅	3	7	5																							214	eː	l	∅	∅	b	ə	r	E	L	∅	∅	P	E	R	7	5	∅	∅	1	7	5																						
3	0.6000	3	0.6000	793																							213	v	ɪ	l	∅	ə	r	∅	B	I	L	∅	E	R	∅	3	7	5	∅	7	5	∅																							214	b	eː	l	∅	ə	r	∅	P	E	L	∅	E	R	∅	1	7	5	∅	7	5	∅																						
4	0.8000	2	0.4000	793																							213	ə	v	ɪ	l	r	∅	∅	E	B	I	L	R	∅	∅	7	3	7	5	5	∅	∅																							214	ə	b	eː	l	r	∅	∅	E	P	E	L	R	∅	∅	7	1	7	5	5	∅	∅																						
5	1.0000	1	0.2000	793																							213	r	ə	v	ɪ	∅	∅	∅	R	E	B	I	∅	∅	∅	5	7	3	7	∅	∅	∅																							214	r	ə	b	eː	∅	∅	∅	R	E	P	E	∅	∅	∅	5	7	1	7	∅	∅	∅																						
1	0.2500	4	1.0000	808																							215	h	∅	∅	∅	o	l	d	H	∅	∅	∅	U	L	T	3	∅	∅	∅	7	5	1																							216	h	∅	∅	∅	a	l	t	H	∅	∅	∅	A	L	T	3	∅	∅	∅	7	5	1																						
2	0.5000	3	0.7500	808																							215	o	h	∅	∅	l	d	∅	U	H	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																							216	a	h	∅	∅	l	t	∅	A	H	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																						
3	0.7500	2	0.5000	808																							215	l	o	h	∅	d	∅	∅	L	U	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																							216	l	a	h	∅	t	∅	∅	L	A	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	808																							215	d	l	o	h	∅	∅	∅	T	L	U	H	∅	∅	∅	1	5	7	3	∅	∅	∅																							216	t	l	a	h	∅	∅	∅	T	L	A	H	∅	∅	∅	1	5	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	809																																													217	t	∅	∅	∅	ə	n	-	T	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0																							218	t	∅	∅	∅	e	n	eː	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	809																																													217	ə	t	∅	∅	n	-	∅	E	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							218	e	t	∅	∅	n	eː	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	809																																													217	n	ə	t	∅	-	∅	∅	N	E	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							218	n	e	t	∅	eː	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	809																																													217	-	n	ə	t	∅	∅	∅	_	N	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							218	eː	n	e	t	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	827																							219	s	∅	∅	∅	l	i	p	S	∅	∅	∅	L	I	P	3	∅	∅	∅	5	7	1																							220	ʃ	∅	∅	∅	l	aː	f	S	∅	∅	∅	L	A	B	3	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	827																							219	l	s	∅	∅	i	p	∅	L	S	∅	∅	I	P	∅	5	3	∅	∅	7	1	∅																							220	l	ʃ	∅	∅	aː	f	∅	L	S	∅	∅	A	B	∅	5	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	827																							219	i	l	s	∅	p	∅	∅	I	L	S	∅	P	∅	∅	7	5	3	∅	1	∅	∅																							220	aː	l	ʃ	∅	f	∅	∅	A	L	S	∅	B	∅	∅	7	5	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	827																							219	p	i	l	s	∅	∅	∅	P	I	L	S	∅	∅	∅	1	7	5	3	∅	∅	∅																							220	f	aː	l	ʃ	∅	∅	∅	B	A	L	S	∅	∅	∅	3	7	5	3	∅	∅	∅																						
1	0.2000	5	1.0000	828																																													221	d	∅	∅	∅	ɔ	r	-	T	∅	∅	∅	U	R	_	1	∅	∅	∅	7	5	0																							222	d	∅	∅	∅	o	r	m	T	∅	∅	∅	U	R	M	1	∅	∅	∅	7	5	4
2	0.4000	4	0.8000	828																																													221	ɔ	d	∅	∅	r	-	-	U	T	∅	∅	R	_	_	7	1	∅	∅	5	0	0																							222	o	d	∅	∅	r	m	iː	U	T	∅	∅	R	M	I	7	1	∅	∅	5	4	7
3	0.6000	3	0.6000	828																																													221	r	ɔ	d	∅	-	-	∅	R	U	T	∅	_	_	∅	5	7	1	∅	0	0	∅																							222	r	o	d	∅	m	iː	∅	R	U	T	∅	M	I	∅	5	7	1	∅	4	7	∅
4	0.8000	2	0.4000	828																																													221	-	r	ɔ	d	-	∅	∅	_	R	U	T	_	∅	∅	0	5	7	1	0	∅	∅																							222	m	r	o	d	iː	∅	∅	M	R	U	T	I	∅	∅	4	5	7	1	7	∅	∅
5	1.0000	1	0.2000	828																																													221	-	-	r	ɔ	∅	∅	∅	_	_	R	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							222	iː	m	r	o	∅	∅	∅	I	M	R	U	∅	∅	∅	7	4	5	7	∅	∅	∅
1	0.2500	4	1.0000	841																							223	f	∅	∅	∅	l	ai	-	B	∅	∅	∅	L	A	_	3	∅	∅	∅	5	7	0																							224	f	∅	∅	∅	l	iː	g	B	∅	∅	∅	L	I	K	3	∅	∅	∅	5	7	1																						
2	0.5000	3	0.7500	841																							223	l	f	∅	∅	ai	-	∅	L	B	∅	∅	A	_	∅	5	3	∅	∅	7	0	∅																							224	l	f	∅	∅	iː	g	∅	L	B	∅	∅	I	K	∅	5	3	∅	∅	7	1	∅																						
3	0.7500	2	0.5000	841																							223	ai	l	f	∅	-	∅	∅	A	L	B	∅	_	∅	∅	7	5	3	∅	0	∅	∅																							224	iː	l	f	∅	g	∅	∅	I	L	B	∅	K	∅	∅	7	5	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	841																							223	-	ai	l	f	∅	∅	∅	_	A	L	B	∅	∅	∅	0	7	5	3	∅	∅	∅																							224	g	iː	l	f	∅	∅	∅	K	I	L	B	∅	∅	∅	1	7	5	3	∅	∅	∅																						
1	0.2500	4	1.0000	842																																													225	v	∅	∅	∅	ɔ	l	e	B	∅	∅	∅	U	L	E	3	∅	∅	∅	7	5	7																							226	w	∅	∅	∅	o	l	aː	W	∅	∅	∅	U	L	A	6	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	842																																													225	ɔ	v	∅	∅	l	e	∅	U	B	∅	∅	L	E	∅	7	3	∅	∅	5	7	∅																							226	o	w	∅	∅	l	aː	∅	U	W	∅	∅	L	A	∅	7	6	∅	∅	5	7	∅
3	0.7500	2	0.5000	842																																													225	l	ɔ	v	∅	e	∅	∅	L	U	B	∅	E	∅	∅	5	7	3	∅	7	∅	∅																							226	l	o	w	∅	aː	∅	∅	L	U	W	∅	A	∅	∅	5	7	6	∅	7	∅	∅
4	1.0000	1	0.2500	842																																													225	e	l	ɔ	v	∅	∅	∅	E	L	U	B	∅	∅	∅	7	5	7	3	∅	∅	∅																							226	aː	l	o	w	∅	∅	∅	A	L	U	W	∅	∅	∅	7	5	7	6	∅	∅	∅
1	0.3333	3	1.0000	863																							227	ð	∅	∅	∅	ɪ	s	∅	D	∅	∅	∅	I	S	∅	3	∅	∅	∅	7	3	∅																							228	d	∅	∅	∅	iː	z	∅	T	∅	∅	∅	I	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	863																							227	ɪ	ð	∅	∅	s	∅	∅	I	D	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																							228	iː	d	∅	∅	z	∅	∅	I	T	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	863																							227	s	ɪ	ð	∅	∅	∅	∅	S	I	D	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																							228	z	iː	d	∅	∅	∅	∅	S	I	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.1429	7	1.0000	871	229	d	∅	∅	∅	r	-	e	T	∅	∅	∅	R	_	E	1	∅	∅	∅	5	0	7																							230	d	∅	∅	∅	r	w	a	T	∅	∅	∅	R	W	A	1	∅	∅	∅	5	6	7																							231	-	∅	∅	∅	r	-	eː	_	∅	∅	∅	R	_	E	0	∅	∅	∅	5	0	7
2	0.2857	6	0.8571	871	229	r	d	∅	∅	-	e	j	R	T	∅	∅	_	E	J	5	1	∅	∅	0	7	6																							230	r	d	∅	∅	w	a	-	R	T	∅	∅	W	A	_	5	1	∅	∅	6	7	0																							231	r	-	∅	∅	-	eː	k	R	_	∅	∅	_	E	K	5	0	∅	∅	0	7	1
