COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
7936-2		t a m ¹														
9751-2		ʔ j a k ¹														
5520-2		t j o n ¹														
1367-2		n̥ aː ŋ ¹														
4124-2		n̥ a ¹														
6053-2		n̥ aː n ¹														
6469-2		ɣ u n ¹														
6510-2		n o n ¹														
3414-2		n̥ j u n ¹														
2889-2		n̥ j a ¹														
4707-2		l j a k ¹														
401-2		n̥ o ¹														
3351-2		t o ¹														
532-2		ʔ a ¹														
1416-2		j a m ¹														
5334-2		ʔ o ¹														
10797-2		n̥ a ¹														
5688-2		n̥ o ¹														
3858-2		n u ¹														
4497-2		ʔ u ¹														
3662-2		t a ¹														
10256-2		m j u n ¹														
2622-2		m j a ¹														
6451-2		ʔ a ¹														
5401-2		n j a t ¹														
2341-2		ʔ a ¹														
5807-2		ʔ a ¹														
7208-2		n̥ a ¹														
799-2		l j o ¹														
3765-2		n̥ a ¹														
3263-2		h aː n ¹														
9477-2		m a ¹														
7734-2		ʔ j aː n ¹														
7902-2		h aː t ¹														
8731-2		t aː p ¹														
8968-2		ʔ a n ¹														
8414-2		l j aː a ¹														
8467-2		n̥ a ¹														
9382-2		kʰ o p ¹														
9916-2		q u n ¹														
1800-2		t j o n ¹														
4964-2		n j a p ¹														
6260-2		t u ¹														
5824-2		n̥ u ¹														
3791-2		h j i ŋ ¹														
1784-2		n a ¹														
6934-2		h a n ¹														
2051-2		m a ¹														
6105-2		l j o n ¹														
2856-2		n̥ u ¹														
9115-2		t ai ¹														
8108-2		t ə t ¹														
7888-2		t u ¹														
7638-2		n o n ¹														
9887-2		kʰ j a ¹														
5981-2		n̥ u ¹														
10619-2		ts ai ¹														
6882-3			l aː t ¹													
6485-3			p aː n ¹													
4690-3			h aː n ¹													
5671-3			t j ə n ¹													
4272-3			l j aː p ¹													
10935-3			ⁿd i ¹													
4760-3			l j aː n ¹													
1881-3			f aː n ¹													
4777-3			h j a t ¹													
10969-3			f aː n ¹													
10970-3			ʁ u ¹													
10206-3			f aː n ¹													
6565-3			k j aː n ¹													
1281-3			ⁿd j aː n ¹													
10569-3			l a m ¹													
6899-3			ⁿd j u ŋ ¹													
7081-3			ⁿd i ¹													
4090-3			ⁿd a m ¹													
2197-3			h u m ¹													
3352-3			ⁿd i ¹													
3892-3			h j a t ¹													
1071-3			q aː m ¹													
10313-3			ʁ i ¹													
2671-3			ⁿd j aː t ¹													
5502-3			f aː ŋ ¹													
7382-3			ⁿd j u n ¹													
932-3			f aː ŋ ¹													
533-3			ʁ i ¹													
4159-3			z a ¹													
2804-3			l u n ¹													
5451-3			ʁ i ¹													
5773-3			ʔ i ¹													
6933-3			ʔ i ¹													
4657-3			ʔ i ¹													
4658-3			h j aː ŋ ¹													
6966-3			h i ¹													
5351-3			z a ¹													
4073-3			ⁿd i ¹													
2163-3			ⁿd j aː ŋ ¹													
1121-3			f j a ¹													
5790-3			f aː ŋ ¹													
10413-3			ʁ a ¹													
6731-3			ʁ a ¹													
1645-3			ʁ a ¹													
4914-3			ʁ a ¹													
6175-3			ʁ a ¹													
3092-3			h aː ŋ ¹													
1247-3			l j aː n ¹													
5620-3			h j a ¹													
4897-3			ʁ a ¹													
4811-3			h aː ŋ ¹													
1213-3			ⁿd a ¹													
11019-3			ʁ aː ŋ ¹													
11020-3			ⁿd a ¹													
2129-3			ʔ aː n ¹													
3211-3			l aː n ¹													
714-3			l aː n ¹													
1729-3			ⁿd a ¹													
3679-3			ʁ a ¹													
1054-3			l j a ¹													
7448-3			h u m ¹													
582-3			l i ¹													
4743-3			l aː n ¹													
5419-3			l j ə n ¹													
5601-3			f i n ¹													
2705-3			h aː m ¹													
6381-3			h aː ŋ ¹													
1017-3			ⁿd a ¹													
645-3			l u m ¹													
273-3			h aː t ¹													
4338-3			ⁿd j a ŋ ¹													
2533-3			ⁿd i ¹													
1089-3			kʰ u p ¹													
843-3			n aː n ¹													
2787-3			h j a t ¹													
4462-3			j u n ¹													
10918-3			h aː n ¹													
6582-3			h u ¹													
2070-3			ⁿd a ¹													
3075-3			l aː k ¹													
10848-3			z a ¹													
2480-3			h aː n ¹													
2214-3			ⁿd i ¹													
7225-3			h aː t ¹													
3515-3			ⁿd j a m ¹													
2588-3			h aː n ¹													
2908-3			ⁿd j aː t ¹													
2393-3			ʁ a ¹													
1156-3			ʁ a ¹													
2374-3			ⁿd a ¹													
2146-3			ⁿd a ¹													
5133-3			h aː ŋ ¹													
4981-3			h u n ¹													
10239-3			ʁ a ¹													
599-3			l j u t ¹													
5048-3			q i ¹													
6331-3			h a ¹													
290-3			ɕ i n ¹													
311-3			h aː ŋ ¹													
3430-3			l j a ¹													
5369-3			l j a ¹													
2749-3			ⁿd j aː n ¹													
2621-3			l j a p ¹													
1181-3			t a ŋ ¹													
949-3			t j u ¹													
2839-3			t i n ¹													
861-3			l aː n ¹													
6773-3			l aː n ¹													
5739-3			l aː n ¹													
5740-3			h j a t ¹													
3550-3			h j u m ¹													
4445-3			t j u t ¹													
680-3			l aː ŋ ¹													
817-3			q aː n ¹													
782-3			ⁿd j aː t ¹													
10396-3			l j u ¹													
4606-3			l aː n ¹													
5207-3			j aː n ¹													
7280-3			ȶ j a ¹													
6983-3			ʔ i u t ¹													
5168-3			f u ŋ ¹													
1264-3			h i ¹													
915-3			t i ¹													
1767-3			f u ŋ ¹													
10901-3			ⁿd j aː n ¹													
10867-3			ⁿd aː ŋ ¹													
417-3			t i aː n ¹													
2285-3			t j i ¹													
11002-3			t j i t ¹													
6348-3			ʁ i ¹													
6349-3			ʁ aː n ¹													
10602-3			p aː n ¹													
5654-3			m aː aː n ¹													
880-3			ʁ i ¹													
983-3			l aː n ¹													
2033-3			t i ¹													
1433-3			h j a ¹													
1467-3			ⁿd u ŋ ¹													
469-3			ⁿd j u m ¹													
3127-3			l j a ¹													
4623-3			h a ¹													
7099-3			l j aː k ¹													
4726-3			h j aː n ¹													
10465-3			h aː n ¹													
5519-3			h aː n ¹													
5893-3			t aː n ¹													
2857-3			t i n ¹													
3645-3			h aː n ¹													
3032-3			h j aː n ¹													
2088-3			h j aː n ¹													
2463-3			ⁿd u ¹													
4794-3			ʁ i ¹													
4569-3			j u ŋ ¹													
4586-3			h u ¹													
4552-3			ⁿd a ¹													
3228-3			q aː ŋ ¹													
3245-3			j a ¹													
6651-3			l aː m ¹													
6652-3			q aː n ¹													
1817-3			l aː m ¹													
1818-3			ⁿd j aː k ¹													
11052-3			ʁ u ¹													
1230-3			l aː m ¹													
3380-3			h aː ŋ ¹													
8174-3			l u m ¹													
8599-3			ⁿd j a m ¹													
7782-3			ⁿd j i ¹													
8294-3			l j i k ¹													
8514-3			h i ¹													
9669-3			l j a k ¹													
8531-3			ⁿd i ¹													
7954-3			ʔ u n ¹													
9968-3			h aː m ¹													
8040-3			ⁿd a ¹													
9304-3			ⁿd i ¹													
8345-3			t o n ¹													
8765-3			ⁿd a ŋ ¹													
8849-3			ɕ aː ŋ ¹													
9286-3			ʔ j aː ŋ ¹													
9581-3			l u n ¹													
9267-3			l j a ¹													
8497-3			t aː n ¹													
7602-3			ʔ aː n ¹													
8431-3			h j ə n ¹													
10036-3			l u ŋ ¹													
10019-3			j aː m ¹													
9216-3			ʁ a ¹													
8074-3			q aː t ¹													
9511-3			q aː n ¹													
8243-3			ⁿd j a m ¹													
9250-3			t j a m ¹													
7568-3			z i ¹													
8832-3			ⁿd u ¹													
8057-3			ʁ a ¹													
7716-3			h u p ¹													
9899-3			ⁿd i ¹													
7585-3			ⁿd i ¹													
8582-3			h j a ¹													
9097-3			l a m ¹													
10125-3			z a ¹													
9460-3			ʁ i ¹													
9649-3			t j u t ¹													
9870-3			h aː n ¹													
8680-3			h a m ¹													
7699-3			t i t ¹													
9001-3			l j aː t ¹													
9494-3			t i n ¹													
7666-3			h j aː n ¹													
9598-3			t j a ŋ ¹													
8023-3			q u m ¹													
9053-3			h j u t ¹													
10091-3			ɕ a n ¹													
10002-3			ɕ j a ¹													
7765-3			t i ¹													
8800-3			ʁ a ¹													
9934-3			ⁿd a ¹													
9985-3			ʔ i ¹													
7850-3			t aː n ¹													
7816-3			ʔ a m ¹													
8663-3			ʔ u m ¹													
8697-3			t i t ¹													
9615-3			ⁿd j aː n ¹													
8362-3			t aː t ¹													
8091-3			t i ¹													
8748-3			h a ¹													
22-3			ⁿd i ¹													
11084-3			ɕ j a ¹													
7365-3			ʁ a ¹													
4201-3			h i ¹													
5841-3			z a ¹													
4640-3			ⁿd a ¹													
662-3			j aː n ¹													
384-3			ʁ a ¹													
5151-3			ʁ a ¹													
1399-3			t i ¹													
5259-3			ⁿd j aː t ¹													
10353-3			z a ¹													
10370-3			ʁ i ¹													
7401-3			h aː m ¹													
2958-3			h i ¹													
2770-3			ʁ a ¹													
6434-3			l j aː k ¹													
6192-3			h j a t ¹													
2231-3			h aː t ¹													
5116-3			ⁿd u ¹													
7297-3			l j u p ¹													
3731-3			ʔ aː n ¹													
748-3			l a m ¹													
2180-3			h a m ¹													
4107-3			h a m ¹													
2688-3			q aː n ¹													
616-3			q aː ŋ ¹													
1898-3			ⁿd a n ¹													
203-3			ʁ i ¹													
897-3			ⁿd j a ¹													
10189-3			h j aː n ¹													
1592-3			l aː ŋ ¹													
6088-3			ⁿd j aː ŋ ¹													
2975-3			q aː ŋ ¹													
6714-3			h u m ¹													
731-3			q a m ¹													
2722-3			j u ¹													
5637-3			h aː t ¹													
765-3			l i n ¹													
1695-3			f i m ¹													
2112-3			ɕ j u ¹													
6634-3			ʁ a ¹													
7331-3			ʁ a ¹													
7348-3			h aː ŋ ¹													
6527-3			ⁿd i ¹													
3568-3			h aː n ¹													
4378-3			ʁ a ¹													
6292-3			ⁿd j aː n ¹													
3585-3			h aː ŋ ¹													
4428-3			ⁿd a m ¹													
7046-3			h j a ŋ ¹													
1915-3			ⁿd j a m ¹													
4518-3			kʰ u ŋ ¹													
2516-3			ɕ j i ¹													
4480-3			q aː n ¹													
2499-3			ⁿd j aː k ¹													
5584-3			h i ¹													
2429-3			h a ¹													
5224-3			ⁿd a ¹													
3464-3			h j a ŋ ¹													
10142-3			q aː ŋ ¹													
7159-3			l aː n ¹													
6599-3			l u ¹													
10207-3			ʁ u ¹													
6837-3			h aː n ¹													
2654-3			f i ¹													
367-3			h j u k ¹													
5858-3			l j aːi ¹													
451-3			f aː n ¹													
5944-3			h aː ŋ ¹													
512-3			aː j aː k ¹													
7138-3			ʔ i ¹													
4845-3			j a ¹													
4915-3			h aː t ¹													
10570-3			ⁿd u ¹													
5300-3			ⁿd j aː n ¹													
5418-3			t i t ¹													
1748-3			f i t ¹													
3532-3			ⁿd i ¹													
310-3			t i ¹													
5368-3			f aː n ¹													
4321-3			t a ŋ ¹													
5065-3			ʔ a ¹													
5961-3			l aː k ¹													
1450-3			tʰ a ¹													
10430-3			f a ¹													
6210-3			t j a ¹													
5468-3			f ə n ¹													
6685-3			h a ¹													
89-3			ⁿd a ¹													
153-3			z u ¹													
120-3			h j u ¹													
50-3			ʔ j a ¹													
4947-3			ⁿd aː n ¹													
8866-3			l j aː k ¹													
9165-3			ⁿd aː ŋ ¹													
7919-3			t aː ŋ ¹													
9765-3			h a t ¹													
7520-3			ʁ a ¹													
8883-3			ʔ i ¹													
8565-3			h u ŋ ¹													
8646-3			h a m ¹													
9686-3			t j aː t ¹													
10108-3			ⁿd j aː t ¹													
10073-3			t a m ¹													
1536-3			l j eu ¹													
9131-3			h aː ŋ ¹													
8799-3			l i ¹													
9721-3			ⁿd i ¹													
8124-3			ⁿd j aː m ¹													
8448-3			l aː m ¹													
8714-3			t aː t ¹													
5317-3			n u n ¹													
1138-3			ⁿd j aː n ¹													
1502-3			l aː t ¹													
3109-3			ⁿd j a m ¹													
3334-3			ⁿd i ¹													
3840-3			n aː n ¹													
3748-3			ⁿd j aː ŋ ¹													
3015-3			t i n ¹													
7262-3			q aː n ¹													
10635-3			h aː ŋ ¹													
697-3			ʁ aːu ¹													
5031-3			ɕ j a ¹													
1553-3			q o m ¹													
224-3			t i ¹													
186-3			ⁿd j a ŋ ¹													
5185-3			l a m ¹													
1484-3			z a ¹													
1933-3			ʁ i ¹													
2939-3			q aː ŋ ¹													
1000-3			f u p ¹													
2551-3			k aː ŋ ¹													
1646-3			l u ¹													
565-3			t a ¹													
5552-3			h a ŋ ¹													
3159-3			f j a ¹													
5876-3			ⁿd i ¹													
1299-3			h aː m ¹													
4862-3			h aː k ¹													
1180-3			t a ¹													
4008-3			kʰ u ¹													
6774-3			aː u ¹													
3875-3			h i ¹													
6036-3			ⁿd j a ¹													
6398-3			l j aː m ¹													
7063-3			ʔ aː n ¹													
492-3			t j i m ¹													
1627-3			kʰ u ŋ ¹													
5927-3			h u m ¹													
3951-3			m aːu ¹													
3049-3			h aː ŋ ¹													
6684-3			l aː n ¹													
1850-3			l aː m ¹													
3262-3			l aː m ¹													
8260-3			h aː ŋ ¹													
