index	index_p	rindex	rindex_p	cogid	id_BelejeGonfoye	segment_BelejeGonfoye	segment_BelejeGonfoye_L1	segment_BelejeGonfoye_L2	segment_BelejeGonfoye_L3	segment_BelejeGonfoye_R1	segment_BelejeGonfoye_R2	segment_BelejeGonfoye_R3	SC_BelejeGonfoye	SC_BelejeGonfoye_L1	SC_BelejeGonfoye_L2	SC_BelejeGonfoye_L3	SC_BelejeGonfoye_R1	SC_BelejeGonfoye_R2	SC_BelejeGonfoye_R3	PROSODY_BelejeGonfoye	PROSODY_BelejeGonfoye_L1	PROSODY_BelejeGonfoye_L2	PROSODY_BelejeGonfoye_L3	PROSODY_BelejeGonfoye_R1	PROSODY_BelejeGonfoye_R2	PROSODY_BelejeGonfoye_R3	id_Fadashi	segment_Fadashi	segment_Fadashi_L1	segment_Fadashi_L2	segment_Fadashi_L3	segment_Fadashi_R1	segment_Fadashi_R2	segment_Fadashi_R3	SC_Fadashi	SC_Fadashi_L1	SC_Fadashi_L2	SC_Fadashi_L3	SC_Fadashi_R1	SC_Fadashi_R2	SC_Fadashi_R3	PROSODY_Fadashi	PROSODY_Fadashi_L1	PROSODY_Fadashi_L2	PROSODY_Fadashi_L3	PROSODY_Fadashi_R1	PROSODY_Fadashi_R2	PROSODY_Fadashi_R3	id_Maiyu	segment_Maiyu	segment_Maiyu_L1	segment_Maiyu_L2	segment_Maiyu_L3	segment_Maiyu_R1	segment_Maiyu_R2	segment_Maiyu_R3	SC_Maiyu	SC_Maiyu_L1	SC_Maiyu_L2	SC_Maiyu_L3	SC_Maiyu_R1	SC_Maiyu_R2	SC_Maiyu_R3	PROSODY_Maiyu	PROSODY_Maiyu_L1	PROSODY_Maiyu_L2	PROSODY_Maiyu_L3	PROSODY_Maiyu_R1	PROSODY_Maiyu_R2	PROSODY_Maiyu_R3	id_Undulu	segment_Undulu	segment_Undulu_L1	segment_Undulu_L2	segment_Undulu_L3	segment_Undulu_R1	segment_Undulu_R2	segment_Undulu_R3	SC_Undulu	SC_Undulu_L1	SC_Undulu_L2	SC_Undulu_L3	SC_Undulu_R1	SC_Undulu_R2	SC_Undulu_R3	PROSODY_Undulu	PROSODY_Undulu_L1	PROSODY_Undulu_L2	PROSODY_Undulu_L3	PROSODY_Undulu_R1	PROSODY_Undulu_R2	PROSODY_Undulu_R3
1	0.1667	6	1.0000	84	42	h	∅	∅	∅	o	s	a	H	∅	∅	∅	U	S	A	3	∅	∅	∅	7	3	7	43	h	∅	∅	∅	o	ʃ	ɛ	H	∅	∅	∅	U	S	E	3	∅	∅	∅	7	3	7	44	h	∅	∅	∅	ɔ	ʃ	ə	H	∅	∅	∅	U	S	E	3	∅	∅	∅	7	3	7	45	h	∅	∅	∅	o	ʃ	a	H	∅	∅	∅	U	S	A	3	∅	∅	∅	7	3	7
2	0.3333	5	0.8333	84	42	o	h	∅	∅	s	a	l	U	H	∅	∅	S	A	L	7	3	∅	∅	3	7	5	43	o	h	∅	∅	ʃ	ɛ	l	U	H	∅	∅	S	E	L	7	3	∅	∅	3	7	5	44	ɔ	h	∅	∅	ʃ	ə	l	U	H	∅	∅	S	E	L	7	3	∅	∅	3	7	5	45	o	h	∅	∅	ʃ	a	l	U	H	∅	∅	S	A	L	7	3	∅	∅	3	7	5
3	0.5000	4	0.6667	84	42	s	o	h	∅	a	l	e	S	U	H	∅	A	L	E	3	7	3	∅	7	5	7	43	ʃ	o	h	∅	ɛ	l	e	S	U	H	∅	E	L	E	3	7	3	∅	7	5	7	44	ʃ	ɔ	h	∅	ə	l	a	S	U	H	∅	E	L	A	3	7	3	∅	7	5	7	45	ʃ	o	h	∅	a	l	a	S	U	H	∅	A	L	A	3	7	3	∅	7	5	7
4	0.6667	3	0.5000	84	42	a	s	o	h	l	e	∅	A	S	U	H	L	E	∅	7	3	7	3	5	7	∅	43	ɛ	ʃ	o	h	l	e	∅	E	S	U	H	L	E	∅	7	3	7	3	5	7	∅	44	ə	ʃ	ɔ	h	l	a	∅	E	S	U	H	L	A	∅	7	3	7	3	5	7	∅	45	a	ʃ	o	h	l	a	∅	A	S	U	H	L	A	∅	7	3	7	3	5	7	∅
5	0.8333	2	0.3333	84	42	l	a	s	o	e	∅	∅	L	A	S	U	E	∅	∅	5	7	3	7	7	∅	∅	43	l	ɛ	ʃ	o	e	∅	∅	L	E	S	U	E	∅	∅	5	7	3	7	7	∅	∅	44	l	ə	ʃ	ɔ	a	∅	∅	L	E	S	U	A	∅	∅	5	7	3	7	7	∅	∅	45	l	a	ʃ	o	a	∅	∅	L	A	S	U	A	∅	∅	5	7	3	7	7	∅	∅
6	1.0000	1	0.1667	84	42	e	l	a	s	∅	∅	∅	E	L	A	S	∅	∅	∅	7	5	7	3	∅	∅	∅	43	e	l	ɛ	ʃ	∅	∅	∅	E	L	E	S	∅	∅	∅	7	5	7	3	∅	∅	∅	44	a	l	ə	ʃ	∅	∅	∅	A	L	E	S	∅	∅	∅	7	5	7	3	∅	∅	∅	45	a	l	a	ʃ	∅	∅	∅	A	L	A	S	∅	∅	∅	7	5	7	3	∅	∅	∅
1	0.1667	6	1.0000	91																							46	g	∅	∅	∅	a	l	a	K	∅	∅	∅	A	L	A	1	∅	∅	∅	7	5	7	47	g	∅	∅	∅	ɛ	l	a	K	∅	∅	∅	E	L	A	1	∅	∅	∅	7	5	7	48	g	∅	∅	∅	a	l	a	K	∅	∅	∅	A	L	A	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	91																							46	a	g	∅	∅	l	a	s	A	K	∅	∅	L	A	S	7	1	∅	∅	5	7	3	47	ɛ	g	∅	∅	l	a	s	E	K	∅	∅	L	A	S	7	1	∅	∅	5	7	3	48	a	g	∅	∅	l	a	z	A	K	∅	∅	L	A	S	7	1	∅	∅	5	7	3
3	0.5000	4	0.6667	91																							46	l	a	g	∅	a	s	i	L	A	K	∅	A	S	I	5	7	1	∅	7	3	7	47	l	ɛ	g	∅	a	s	i	L	E	K	∅	A	S	I	5	7	1	∅	7	3	7	48	l	a	g	∅	a	z	i	L	A	K	∅	A	S	I	5	7	1	∅	7	3	7
4	0.6667	3	0.5000	91																							46	a	l	a	g	s	i	∅	A	L	A	K	S	I	∅	7	5	7	1	3	7	∅	47	a	l	ɛ	g	s	i	∅	A	L	E	K	S	I	∅	7	5	7	1	3	7	∅	48	a	l	a	g	z	i	∅	A	L	A	K	S	I	∅	7	5	7	1	3	7	∅
5	0.8333	2	0.3333	91																							46	s	a	l	a	i	∅	∅	S	A	L	A	I	∅	∅	3	7	5	7	7	∅	∅	47	s	a	l	ɛ	i	∅	∅	S	A	L	E	I	∅	∅	3	7	5	7	7	∅	∅	48	z	a	l	a	i	∅	∅	S	A	L	A	I	∅	∅	3	7	5	7	7	∅	∅
6	1.0000	1	0.1667	91																							46	i	s	a	l	∅	∅	∅	I	S	A	L	∅	∅	∅	7	3	7	5	∅	∅	∅	47	i	s	a	l	∅	∅	∅	I	S	A	L	∅	∅	∅	7	3	7	5	∅	∅	∅	48	i	z	a	l	∅	∅	∅	I	S	A	L	∅	∅	∅	7	3	7	5	∅	∅	∅
1	0.1667	6	1.0000	100	49	o	∅	∅	∅	l	g	ɪ	U	∅	∅	∅	L	K	I	7	∅	∅	∅	5	1	7	50	o	∅	∅	∅	l	g	i	U	∅	∅	∅	L	K	I	7	∅	∅	∅	5	1	7	51	ɔ	∅	∅	∅	l	g	ɪ	U	∅	∅	∅	L	K	I	7	∅	∅	∅	5	1	7																						
2	0.3333	5	0.8333	100	49	l	o	∅	∅	g	ɪ	n	L	U	∅	∅	K	I	N	5	7	∅	∅	1	7	4	50	l	o	∅	∅	g	i	ŋ	L	U	∅	∅	K	I	N	5	7	∅	∅	1	7	4	51	l	ɔ	∅	∅	g	ɪ	ɲ	L	U	∅	∅	K	I	N	5	7	∅	∅	1	7	4																						
3	0.5000	4	0.6667	100	49	g	l	o	∅	ɪ	n	e	K	L	U	∅	I	N	E	1	5	7	∅	7	4	7	50	g	l	o	∅	i	ŋ	i	K	L	U	∅	I	N	I	1	5	7	∅	7	4	7	51	g	l	ɔ	∅	ɪ	ɲ	i	K	L	U	∅	I	N	I	1	5	7	∅	7	4	7																						
4	0.6667	3	0.5000	100	49	ɪ	g	l	o	n	e	∅	I	K	L	U	N	E	∅	7	1	5	7	4	7	∅	50	i	g	l	o	ŋ	i	∅	I	K	L	U	N	I	∅	7	1	5	7	4	7	∅	51	ɪ	g	l	ɔ	ɲ	i	∅	I	K	L	U	N	I	∅	7	1	5	7	4	7	∅																						
5	0.8333	2	0.3333	100	49	n	ɪ	g	l	e	∅	∅	N	I	K	L	E	∅	∅	4	7	1	5	7	∅	∅	50	ŋ	i	g	l	i	∅	∅	N	I	K	L	I	∅	∅	4	7	1	5	7	∅	∅	51	ɲ	ɪ	g	l	i	∅	∅	N	I	K	L	I	∅	∅	4	7	1	5	7	∅	∅																						
6	1.0000	1	0.1667	100	49	e	n	ɪ	g	∅	∅	∅	E	N	I	K	∅	∅	∅	7	4	7	1	∅	∅	∅	50	i	ŋ	i	g	∅	∅	∅	I	N	I	K	∅	∅	∅	7	4	7	1	∅	∅	∅	51	i	ɲ	ɪ	g	∅	∅	∅	I	N	I	K	∅	∅	∅	7	4	7	1	∅	∅	∅																						
1	0.1429	7	1.0000	110	52	k	∅	∅	∅	ʔ	i	d	K	∅	∅	∅	H	I	T	1	∅	∅	∅	1	7	1	53	tʃ	∅	∅	∅	ʔ	ɪ	d	T	∅	∅	∅	H	I	T	1	∅	∅	∅	1	7	1																							54	-	∅	∅	∅	dʒ	i	d	_	∅	∅	∅	T	I	T	0	∅	∅	∅	1	7	1
2	0.2857	6	0.8571	110	52	ʔ	k	∅	∅	i	d	e	H	K	∅	∅	I	T	E	1	1	∅	∅	7	1	7	53	ʔ	tʃ	∅	∅	ɪ	d	ɛ	H	T	∅	∅	I	T	E	1	1	∅	∅	7	1	7																							54	dʒ	-	∅	∅	i	d	ɛ	T	_	∅	∅	I	T	E	1	0	∅	∅	7	1	7
3	0.4286	5	0.7143	110	52	i	ʔ	k	∅	d	e	ɾ	I	H	K	∅	T	E	R	7	1	1	∅	1	7	5	53	ɪ	ʔ	tʃ	∅	d	ɛ	r	I	H	T	∅	T	E	R	7	1	1	∅	1	7	5																							54	i	dʒ	-	∅	d	ɛ	r	I	T	_	∅	T	E	R	7	1	0	∅	1	7	5
4	0.5714	4	0.5714	110	52	d	i	ʔ	k	e	ɾ	e	T	I	H	K	E	R	E	1	7	1	1	7	5	7	53	d	ɪ	ʔ	tʃ	ɛ	r	i	T	I	H	T	E	R	I	1	7	1	1	7	5	7																							54	d	i	dʒ	-	ɛ	r	i	T	I	T	_	E	R	I	1	7	1	0	7	5	7
5	0.7143	3	0.4286	110	52	e	d	i	ʔ	ɾ	e	∅	E	T	I	H	R	E	∅	7	1	7	1	5	7	∅	53	ɛ	d	ɪ	ʔ	r	i	∅	E	T	I	H	R	I	∅	7	1	7	1	5	7	∅																							54	ɛ	d	i	dʒ	r	i	∅	E	T	I	T	R	I	∅	7	1	7	1	5	7	∅
6	0.8571	2	0.2857	110	52	ɾ	e	d	i	e	∅	∅	R	E	T	I	E	∅	∅	5	7	1	7	7	∅	∅	53	r	ɛ	d	ɪ	i	∅	∅	R	E	T	I	I	∅	∅	5	7	1	7	7	∅	∅																							54	r	ɛ	d	i	i	∅	∅	R	E	T	I	I	∅	∅	5	7	1	7	7	∅	∅
7	1.0000	1	0.1429	110	52	e	ɾ	e	d	∅	∅	∅	E	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅	53	i	r	ɛ	d	∅	∅	∅	I	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅																							54	i	r	ɛ	d	∅	∅	∅	I	R	E	T	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.1250	8	1.0000	116																							55	s	∅	∅	∅	u	k	u	S	∅	∅	∅	Y	K	Y	3	∅	∅	∅	7	1	7																							56	s	∅	∅	∅	u	k	u	S	∅	∅	∅	Y	K	Y	3	∅	∅	∅	7	1	7
2	0.2500	7	0.8750	116																							55	u	s	∅	∅	k	u	l	Y	S	∅	∅	K	Y	L	7	3	∅	∅	1	7	5																							56	u	s	∅	∅	k	u	θ	Y	S	∅	∅	K	Y	D	7	3	∅	∅	1	7	3
3	0.3750	6	0.7500	116																							55	k	u	s	∅	u	l	i	K	Y	S	∅	Y	L	I	1	7	3	∅	7	5	7																							56	k	u	s	∅	u	θ	i	K	Y	S	∅	Y	D	I	1	7	3	∅	7	3	7
4	0.5000	5	0.6250	116																							55	u	k	u	s	l	i	ŋ	Y	K	Y	S	L	I	N	7	1	7	3	5	7	4																							56	u	k	u	s	θ	i	ŋ	Y	K	Y	S	D	I	N	7	1	7	3	3	7	4
5	0.6250	4	0.5000	116																							55	l	u	k	u	i	ŋ	e	L	Y	K	Y	I	N	E	5	7	1	7	7	4	7																							56	θ	u	k	u	i	ŋ	e	D	Y	K	Y	I	N	E	3	7	1	7	7	4	7
6	0.7500	3	0.3750	116																							55	i	l	u	k	ŋ	e	∅	I	L	Y	K	N	E	∅	7	5	7	1	4	7	∅																							56	i	θ	u	k	ŋ	e	∅	I	D	Y	K	N	E	∅	7	3	7	1	4	7	∅
7	0.8750	2	0.2500	116																							55	ŋ	i	l	u	e	∅	∅	N	I	L	Y	E	∅	∅	4	7	5	7	7	∅	∅																							56	ŋ	i	θ	u	e	∅	∅	N	I	D	Y	E	∅	∅	4	7	3	7	7	∅	∅
8	1.0000	1	0.1250	116																							55	e	ŋ	i	l	∅	∅	∅	E	N	I	L	∅	∅	∅	7	4	7	5	∅	∅	∅																							56	e	ŋ	i	θ	∅	∅	∅	E	N	I	D	∅	∅	∅	7	4	7	3	∅	∅	∅
1	0.3333	3	1.0000	124																																													57	-	∅	∅	∅	a	ŋ	∅	_	∅	∅	∅	A	N	∅	0	∅	∅	∅	7	4	∅	58	g	∅	∅	∅	a	ŋ	∅	K	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	124																																													57	a	-	∅	∅	ŋ	∅	∅	A	_	∅	∅	N	∅	∅	7	0	∅	∅	4	∅	∅	58	a	g	∅	∅	ŋ	∅	∅	A	K	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅
3	1.0000	1	0.3333	124																																													57	ŋ	a	-	∅	∅	∅	∅	N	A	_	∅	∅	∅	∅	4	7	0	∅	∅	∅	∅	58	ŋ	a	g	∅	∅	∅	∅	N	A	K	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅
1	0.1429	7	1.0000	129																							59	s	∅	∅	∅	-	uː	w	S	∅	∅	∅	_	Y	W	3	∅	∅	∅	0	7	6	60	s	∅	∅	∅	ʔ	ʊ	w	S	∅	∅	∅	H	Y	W	3	∅	∅	∅	1	7	6																						
2	0.2857	6	0.8571	129																							59	-	s	∅	∅	uː	w	a	_	S	∅	∅	Y	W	A	0	3	∅	∅	7	6	7	60	ʔ	s	∅	∅	ʊ	w	-	H	S	∅	∅	Y	W	_	1	3	∅	∅	7	6	0																						
3	0.4286	5	0.7143	129																							59	uː	-	s	∅	w	a	ʔ	Y	_	S	∅	W	A	H	7	0	3	∅	6	7	1	60	ʊ	ʔ	s	∅	w	-	-	Y	H	S	∅	W	_	_	7	1	3	∅	6	0	0																						
4	0.5714	4	0.5714	129																							59	w	uː	-	s	a	ʔ	i	W	Y	_	S	A	H	I	6	7	0	3	7	1	7	60	w	ʊ	ʔ	s	-	-	i	W	Y	H	S	_	_	I	6	7	1	3	0	0	7																						
5	0.7143	3	0.4286	129																							59	a	w	uː	-	ʔ	i	∅	A	W	Y	_	H	I	∅	7	6	7	0	1	7	∅	60	-	w	ʊ	ʔ	-	i	∅	_	W	Y	H	_	I	∅	0	6	7	1	0	7	∅																						
6	0.8571	2	0.2857	129																							59	ʔ	a	w	uː	i	∅	∅	H	A	W	Y	I	∅	∅	1	7	6	7	7	∅	∅	60	-	-	w	ʊ	i	∅	∅	_	_	W	Y	I	∅	∅	0	0	6	7	7	∅	∅																						
7	1.0000	1	0.1429	129																							59	i	ʔ	a	w	∅	∅	∅	I	H	A	W	∅	∅	∅	7	1	7	6	∅	∅	∅	60	i	-	-	w	∅	∅	∅	I	_	_	W	∅	∅	∅	7	0	0	6	∅	∅	∅																						
1	0.1429	7	1.0000	134																							61	ɓ	∅	∅	∅	-	ə	ɗ	P	∅	∅	∅	_	E	T	1	∅	∅	∅	0	7	1	62	p	∅	∅	∅	ʔ	a	ɗ	P	∅	∅	∅	H	A	T	1	∅	∅	∅	1	7	1	63	ɓ	∅	∅	∅	-	ə	ɗ	P	∅	∅	∅	_	E	T	1	∅	∅	∅	0	7	1
2	0.2857	6	0.8571	134																							61	-	ɓ	∅	∅	ə	ɗ	i	_	P	∅	∅	E	T	I	0	1	∅	∅	7	1	7	62	ʔ	p	∅	∅	a	ɗ	i	H	P	∅	∅	A	T	I	1	1	∅	∅	7	1	7	63	-	ɓ	∅	∅	ə	ɗ	i	_	P	∅	∅	E	T	I	0	1	∅	∅	7	1	7
3	0.4286	5	0.7143	134																							61	ə	-	ɓ	∅	ɗ	i	ʔ	E	_	P	∅	T	I	H	7	0	1	∅	1	7	1	62	a	ʔ	p	∅	ɗ	i	ʔ	A	H	P	∅	T	I	H	7	1	1	∅	1	7	1	63	ə	-	ɓ	∅	ɗ	i	ʔ	E	_	P	∅	T	I	H	7	0	1	∅	1	7	1
4	0.5714	4	0.5714	134																							61	ɗ	ə	-	ɓ	i	ʔ	i	T	E	_	P	I	H	I	1	7	0	1	7	1	7	62	ɗ	a	ʔ	p	i	ʔ	i	T	A	H	P	I	H	I	1	7	1	1	7	1	7	63	ɗ	ə	-	ɓ	i	ʔ	e	T	E	_	P	I	H	E	1	7	0	1	7	1	7
5	0.7143	3	0.4286	134																							61	i	ɗ	ə	-	ʔ	i	∅	I	T	E	_	H	I	∅	7	1	7	0	1	7	∅	62	i	ɗ	a	ʔ	ʔ	i	∅	I	T	A	H	H	I	∅	7	1	7	1	1	7	∅	63	i	ɗ	ə	-	ʔ	e	∅	I	T	E	_	H	E	∅	7	1	7	0	1	7	∅
6	0.8571	2	0.2857	134																							61	ʔ	i	ɗ	ə	i	∅	∅	H	I	T	E	I	∅	∅	1	7	1	7	7	∅	∅	62	ʔ	i	ɗ	a	i	∅	∅	H	I	T	A	I	∅	∅	1	7	1	7	7	∅	∅	63	ʔ	i	ɗ	ə	e	∅	∅	H	I	T	E	E	∅	∅	1	7	1	7	7	∅	∅
7	1.0000	1	0.1429	134																							61	i	ʔ	i	ɗ	∅	∅	∅	I	H	I	T	∅	∅	∅	7	1	7	1	∅	∅	∅	62	i	ʔ	i	ɗ	∅	∅	∅	I	H	I	T	∅	∅	∅	7	1	7	1	∅	∅	∅	63	e	ʔ	i	ɗ	∅	∅	∅	E	H	I	T	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.3333	3	1.0000	145																							64	a	∅	∅	∅	sː	e	∅	A	∅	∅	∅	S	E	∅	7	∅	∅	∅	3	7	∅	65	a	∅	∅	∅	sː	e	∅	A	∅	∅	∅	S	E	∅	7	∅	∅	∅	3	7	∅																						
2	0.6667	2	0.6667	145																							64	sː	a	∅	∅	e	∅	∅	S	A	∅	∅	E	∅	∅	3	7	∅	∅	7	∅	∅	65	sː	a	∅	∅	e	∅	∅	S	A	∅	∅	E	∅	∅	3	7	∅	∅	7	∅	∅																						
3	1.0000	1	0.3333	145																							64	e	sː	a	∅	∅	∅	∅	E	S	A	∅	∅	∅	∅	7	3	7	∅	∅	∅	∅	65	e	sː	a	∅	∅	∅	∅	E	S	A	∅	∅	∅	∅	7	3	7	∅	∅	∅	∅																						
1	0.1667	6	1.0000	149	66	ɓ	∅	∅	∅	-	u	tʃ	P	∅	∅	∅	_	Y	T	1	∅	∅	∅	0	7	1	67	ɓ	∅	∅	∅	-	u	s	P	∅	∅	∅	_	Y	S	1	∅	∅	∅	0	7	3	68	p	∅	∅	∅	ʔ	ʊ	s	P	∅	∅	∅	H	Y	S	1	∅	∅	∅	1	7	3	69	ɓ	∅	∅	∅	-	u	s	P	∅	∅	∅	_	Y	S	1	∅	∅	∅	0	7	3
2	0.3333	5	0.8333	149	66	-	ɓ	∅	∅	u	tʃ	ʔ	_	P	∅	∅	Y	T	H	0	1	∅	∅	7	1	1	67	-	ɓ	∅	∅	u	s	ʔ	_	P	∅	∅	Y	S	H	0	1	∅	∅	7	3	1	68	ʔ	p	∅	∅	ʊ	s	ʔ	H	P	∅	∅	Y	S	H	1	1	∅	∅	7	3	1	69	-	ɓ	∅	∅	u	s	ʔ	_	P	∅	∅	Y	S	H	0	1	∅	∅	7	3	1
3	0.5000	4	0.6667	149	66	u	-	ɓ	∅	tʃ	ʔ	i	Y	_	P	∅	T	H	I	7	0	1	∅	1	1	7	67	u	-	ɓ	∅	s	ʔ	i	Y	_	P	∅	S	H	I	7	0	1	∅	3	1	7	68	ʊ	ʔ	p	∅	s	ʔ	i	Y	H	P	∅	S	H	I	7	1	1	∅	3	1	7	69	u	-	ɓ	∅	s	ʔ	i	Y	_	P	∅	S	H	I	7	0	1	∅	3	1	7
4	0.6667	3	0.5000	149	66	tʃ	u	-	ɓ	ʔ	i	∅	T	Y	_	P	H	I	∅	1	7	0	1	1	7	∅	67	s	u	-	ɓ	ʔ	i	∅	S	Y	_	P	H	I	∅	3	7	0	1	1	7	∅	68	s	ʊ	ʔ	p	ʔ	i	∅	S	Y	H	P	H	I	∅	3	7	1	1	1	7	∅	69	s	u	-	ɓ	ʔ	i	∅	S	Y	_	P	H	I	∅	3	7	0	1	1	7	∅
5	0.8333	2	0.3333	149	66	ʔ	tʃ	u	-	i	∅	∅	H	T	Y	_	I	∅	∅	1	1	7	0	7	∅	∅	67	ʔ	s	u	-	i	∅	∅	H	S	Y	_	I	∅	∅	1	3	7	0	7	∅	∅	68	ʔ	s	ʊ	ʔ	i	∅	∅	H	S	Y	H	I	∅	∅	1	3	7	1	7	∅	∅	69	ʔ	s	u	-	i	∅	∅	H	S	Y	_	I	∅	∅	1	3	7	0	7	∅	∅
6	1.0000	1	0.1667	149	66	i	ʔ	tʃ	u	∅	∅	∅	I	H	T	Y	∅	∅	∅	7	1	1	7	∅	∅	∅	67	i	ʔ	s	u	∅	∅	∅	I	H	S	Y	∅	∅	∅	7	1	3	7	∅	∅	∅	68	i	ʔ	s	ʊ	∅	∅	∅	I	H	S	Y	∅	∅	∅	7	1	3	7	∅	∅	∅	69	i	ʔ	s	u	∅	∅	∅	I	H	S	Y	∅	∅	∅	7	1	3	7	∅	∅	∅
1	0.1429	7	1.0000	154	70	a	∅	∅	∅	ʔ	m	ɛ	A	∅	∅	∅	H	M	E	7	∅	∅	∅	1	4	7	71	a	∅	∅	∅	-	m	a	A	∅	∅	∅	_	M	A	7	∅	∅	∅	0	4	7	72	a	∅	∅	∅	-	m	a	A	∅	∅	∅	_	M	A	7	∅	∅	∅	0	4	7	73	a	∅	∅	∅	-	m	a	A	∅	∅	∅	_	M	A	7	∅	∅	∅	0	4	7
2	0.2857	6	0.8571	154	70	ʔ	a	∅	∅	m	ɛ	n	H	A	∅	∅	M	E	N	1	7	∅	∅	4	7	4	71	-	a	∅	∅	m	a	n	_	A	∅	∅	M	A	N	0	7	∅	∅	4	7	4	72	-	a	∅	∅	m	a	n	_	A	∅	∅	M	A	N	0	7	∅	∅	4	7	4	73	-	a	∅	∅	m	a	n	_	A	∅	∅	M	A	N	0	7	∅	∅	4	7	4
3	0.4286	5	0.7143	154	70	m	ʔ	a	∅	ɛ	n	dʒ	M	H	A	∅	E	N	T	4	1	7	∅	7	4	1	71	m	-	a	∅	a	n	z	M	_	A	∅	A	N	S	4	0	7	∅	7	4	3	72	m	-	a	∅	a	n	z	M	_	A	∅	A	N	S	4	0	7	∅	7	4	3	73	m	-	a	∅	a	n	z	M	_	A	∅	A	N	S	4	0	7	∅	7	4	3
4	0.5714	4	0.5714	154	70	ɛ	m	ʔ	a	n	dʒ	i	E	M	H	A	N	T	I	7	4	1	7	4	1	7	71	a	m	-	a	n	z	i	A	M	_	A	N	S	I	7	4	0	7	4	3	7	72	a	m	-	a	n	z	i	A	M	_	A	N	S	I	7	4	0	7	4	3	7	73	a	m	-	a	n	z	i	A	M	_	A	N	S	I	7	4	0	7	4	3	7
5	0.7143	3	0.4286	154	70	n	ɛ	m	ʔ	dʒ	i	∅	N	E	M	H	T	I	∅	4	7	4	1	1	7	∅	71	n	a	m	-	z	i	∅	N	A	M	_	S	I	∅	4	7	4	0	3	7	∅	72	n	a	m	-	z	i	∅	N	A	M	_	S	I	∅	4	7	4	0	3	7	∅	73	n	a	m	-	z	i	∅	N	A	M	_	S	I	∅	4	7	4	0	3	7	∅
6	0.8571	2	0.2857	154	70	dʒ	n	ɛ	m	i	∅	∅	T	N	E	M	I	∅	∅	1	4	7	4	7	∅	∅	71	z	n	a	m	i	∅	∅	S	N	A	M	I	∅	∅	3	4	7	4	7	∅	∅	72	z	n	a	m	i	∅	∅	S	N	A	M	I	∅	∅	3	4	7	4	7	∅	∅	73	z	n	a	m	i	∅	∅	S	N	A	M	I	∅	∅	3	4	7	4	7	∅	∅
7	1.0000	1	0.1429	154	70	i	dʒ	n	ɛ	∅	∅	∅	I	T	N	E	∅	∅	∅	7	1	4	7	∅	∅	∅	71	i	z	n	a	∅	∅	∅	I	S	N	A	∅	∅	∅	7	3	4	7	∅	∅	∅	72	i	z	n	a	∅	∅	∅	I	S	N	A	∅	∅	∅	7	3	4	7	∅	∅	∅	73	i	z	n	a	∅	∅	∅	I	S	N	A	∅	∅	∅	7	3	4	7	∅	∅	∅
1	0.2500	4	1.0000	161																							74	ɓ	∅	∅	∅	ə	ɗ	e	P	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7																							75	ɓ	∅	∅	∅	ɛ	ɗ	e	P	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	161																							74	ə	ɓ	∅	∅	ɗ	e	∅	E	P	∅	∅	T	E	∅	7	1	∅	∅	1	7	∅																							75	ɛ	ɓ	∅	∅	ɗ	e	∅	E	P	∅	∅	T	E	∅	7	1	∅	∅	1	7	∅
3	0.7500	2	0.5000	161																							74	ɗ	ə	ɓ	∅	e	∅	∅	T	E	P	∅	E	∅	∅	1	7	1	∅	7	∅	∅																							75	ɗ	ɛ	ɓ	∅	e	∅	∅	T	E	P	∅	E	∅	∅	1	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	161																							74	e	ɗ	ə	ɓ	∅	∅	∅	E	T	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅																							75	e	ɗ	ɛ	ɓ	∅	∅	∅	E	T	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.5000	2	1.0000	165	76	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅	77	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅	78	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	165	76	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	77	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	78	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																						
