index	index_p	rindex	rindex_p	cogid	id_BelejeGonfoye	segment_BelejeGonfoye	segment_BelejeGonfoye_L1	segment_BelejeGonfoye_L2	segment_BelejeGonfoye_L3	segment_BelejeGonfoye_R1	segment_BelejeGonfoye_R2	segment_BelejeGonfoye_R3	SC_BelejeGonfoye	SC_BelejeGonfoye_L1	SC_BelejeGonfoye_L2	SC_BelejeGonfoye_L3	SC_BelejeGonfoye_R1	SC_BelejeGonfoye_R2	SC_BelejeGonfoye_R3	PROSODY_BelejeGonfoye	PROSODY_BelejeGonfoye_L1	PROSODY_BelejeGonfoye_L2	PROSODY_BelejeGonfoye_L3	PROSODY_BelejeGonfoye_R1	PROSODY_BelejeGonfoye_R2	PROSODY_BelejeGonfoye_R3	id_Fadashi	segment_Fadashi	segment_Fadashi_L1	segment_Fadashi_L2	segment_Fadashi_L3	segment_Fadashi_R1	segment_Fadashi_R2	segment_Fadashi_R3	SC_Fadashi	SC_Fadashi_L1	SC_Fadashi_L2	SC_Fadashi_L3	SC_Fadashi_R1	SC_Fadashi_R2	SC_Fadashi_R3	PROSODY_Fadashi	PROSODY_Fadashi_L1	PROSODY_Fadashi_L2	PROSODY_Fadashi_L3	PROSODY_Fadashi_R1	PROSODY_Fadashi_R2	PROSODY_Fadashi_R3	id_Maiyu	segment_Maiyu	segment_Maiyu_L1	segment_Maiyu_L2	segment_Maiyu_L3	segment_Maiyu_R1	segment_Maiyu_R2	segment_Maiyu_R3	SC_Maiyu	SC_Maiyu_L1	SC_Maiyu_L2	SC_Maiyu_L3	SC_Maiyu_R1	SC_Maiyu_R2	SC_Maiyu_R3	PROSODY_Maiyu	PROSODY_Maiyu_L1	PROSODY_Maiyu_L2	PROSODY_Maiyu_L3	PROSODY_Maiyu_R1	PROSODY_Maiyu_R2	PROSODY_Maiyu_R3	id_Undulu	segment_Undulu	segment_Undulu_L1	segment_Undulu_L2	segment_Undulu_L3	segment_Undulu_R1	segment_Undulu_R2	segment_Undulu_R3	SC_Undulu	SC_Undulu_L1	SC_Undulu_L2	SC_Undulu_L3	SC_Undulu_R1	SC_Undulu_R2	SC_Undulu_R3	PROSODY_Undulu	PROSODY_Undulu_L1	PROSODY_Undulu_L2	PROSODY_Undulu_L3	PROSODY_Undulu_R1	PROSODY_Undulu_R2	PROSODY_Undulu_R3
3	0.6000	3	0.6000	789																							158	a	m	a	∅	ɗ	e	∅	A	M	A	∅	T	E	∅	7	4	7	∅	1	7	∅	159	a	m	a	∅	ɗ	i	∅	A	M	A	∅	T	I	∅	7	4	7	∅	1	7	∅	160	a	m	a	∅	ɗ	e	∅	A	M	A	∅	T	E	∅	7	4	7	∅	1	7	∅
4	0.8000	2	0.4000	789																							158	ɗ	a	m	a	e	∅	∅	T	A	M	A	E	∅	∅	1	7	4	7	7	∅	∅	159	ɗ	a	m	a	i	∅	∅	T	A	M	A	I	∅	∅	1	7	4	7	7	∅	∅	160	ɗ	a	m	a	e	∅	∅	T	A	M	A	E	∅	∅	1	7	4	7	7	∅	∅
5	1.0000	1	0.2000	789																							158	e	ɗ	a	m	∅	∅	∅	E	T	A	M	∅	∅	∅	7	1	7	4	∅	∅	∅	159	i	ɗ	a	m	∅	∅	∅	I	T	A	M	∅	∅	∅	7	1	7	4	∅	∅	∅	160	e	ɗ	a	m	∅	∅	∅	E	T	A	M	∅	∅	∅	7	1	7	4	∅	∅	∅
1	0.2000	5	1.0000	794																							161	ʃ	∅	∅	∅	eː	k	ʔ	S	∅	∅	∅	E	K	H	3	∅	∅	∅	7	1	1	162	ʃ	∅	∅	∅	eː	k	ʔ	S	∅	∅	∅	E	K	H	3	∅	∅	∅	7	1	1																						
2	0.4000	4	0.8000	794																							161	eː	ʃ	∅	∅	k	ʔ	e	E	S	∅	∅	K	H	E	7	3	∅	∅	1	1	7	162	eː	ʃ	∅	∅	k	ʔ	e	E	S	∅	∅	K	H	E	7	3	∅	∅	1	1	7																						
3	0.6000	3	0.6000	794																							161	k	eː	ʃ	∅	ʔ	e	∅	K	E	S	∅	H	E	∅	1	7	3	∅	1	7	∅	162	k	eː	ʃ	∅	ʔ	e	∅	K	E	S	∅	H	E	∅	1	7	3	∅	1	7	∅																						
4	0.8000	2	0.4000	794																							161	ʔ	k	eː	ʃ	e	∅	∅	H	K	E	S	E	∅	∅	1	1	7	3	7	∅	∅	162	ʔ	k	eː	ʃ	e	∅	∅	H	K	E	S	E	∅	∅	1	1	7	3	7	∅	∅																						
5	1.0000	1	0.2000	794																							161	e	ʔ	k	eː	∅	∅	∅	E	H	K	E	∅	∅	∅	7	1	1	7	∅	∅	∅	162	e	ʔ	k	eː	∅	∅	∅	E	H	K	E	∅	∅	∅	7	1	1	7	∅	∅	∅																						
1	0.1250	8	1.0000	798	163	k	∅	∅	∅	ʔ	o	-	K	∅	∅	∅	H	U	_	1	∅	∅	∅	1	7	0	164	k	∅	∅	∅	ʔ	o	ŋ	K	∅	∅	∅	H	U	N	1	∅	∅	∅	1	7	4	165	k	∅	∅	∅	-	ɔ	ŋ	K	∅	∅	∅	_	U	N	1	∅	∅	∅	0	7	4																						
2	0.2500	7	0.8750	798	163	ʔ	k	∅	∅	o	-	k	H	K	∅	∅	U	_	K	1	1	∅	∅	7	0	1	164	ʔ	k	∅	∅	o	ŋ	k	H	K	∅	∅	U	N	K	1	1	∅	∅	7	4	1	165	-	k	∅	∅	ɔ	ŋ	k	_	K	∅	∅	U	N	K	0	1	∅	∅	7	4	1																						
3	0.3750	6	0.7500	798	163	o	ʔ	k	∅	-	k	o	U	H	K	∅	_	K	U	7	1	1	∅	0	1	7	164	o	ʔ	k	∅	ŋ	k	o	U	H	K	∅	N	K	U	7	1	1	∅	4	1	7	165	ɔ	-	k	∅	ŋ	k	ɔ	U	_	K	∅	N	K	U	7	0	1	∅	4	1	7																						
4	0.5000	5	0.6250	798	163	-	o	ʔ	k	k	o	n	_	U	H	K	K	U	N	0	7	1	1	1	7	4	164	ŋ	o	ʔ	k	k	o	n	N	U	H	K	K	U	N	4	7	1	1	1	7	4	165	ŋ	ɔ	-	k	k	ɔ	n	N	U	_	K	K	U	N	4	7	0	1	1	7	4																						
5	0.6250	4	0.5000	798	163	k	-	o	ʔ	o	n	e	K	_	U	H	U	N	E	1	0	7	1	7	4	7	164	k	ŋ	o	ʔ	o	n	i	K	N	U	H	U	N	I	1	4	7	1	7	4	7	165	k	ŋ	ɔ	-	ɔ	n	e	K	N	U	_	U	N	E	1	4	7	0	7	4	7																						
6	0.7500	3	0.3750	798	163	o	k	-	o	n	e	∅	U	K	_	U	N	E	∅	7	1	0	7	4	7	∅	164	o	k	ŋ	o	n	i	∅	U	K	N	U	N	I	∅	7	1	4	7	4	7	∅	165	ɔ	k	ŋ	ɔ	n	e	∅	U	K	N	U	N	E	∅	7	1	4	7	4	7	∅																						
7	0.8750	2	0.2500	798	163	n	o	k	-	e	∅	∅	N	U	K	_	E	∅	∅	4	7	1	0	7	∅	∅	164	n	o	k	ŋ	i	∅	∅	N	U	K	N	I	∅	∅	4	7	1	4	7	∅	∅	165	n	ɔ	k	ŋ	e	∅	∅	N	U	K	N	E	∅	∅	4	7	1	4	7	∅	∅																						
8	1.0000	1	0.1250	798	163	e	n	o	k	∅	∅	∅	E	N	U	K	∅	∅	∅	7	4	7	1	∅	∅	∅	164	i	n	o	k	∅	∅	∅	I	N	U	K	∅	∅	∅	7	4	7	1	∅	∅	∅	165	e	n	ɔ	k	∅	∅	∅	E	N	U	K	∅	∅	∅	7	4	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	799																																													166	p	∅	∅	∅	ʔ	eː	r	P	∅	∅	∅	H	E	R	1	∅	∅	∅	1	7	5	167	ɓ	∅	∅	∅	-	eː	r	P	∅	∅	∅	_	E	R	1	∅	∅	∅	0	7	5
2	0.4000	4	0.8000	799																																													166	ʔ	p	∅	∅	eː	r	a	H	P	∅	∅	E	R	A	1	1	∅	∅	7	5	7	167	-	ɓ	∅	∅	eː	r	a	_	P	∅	∅	E	R	A	0	1	∅	∅	7	5	7
3	0.6000	3	0.6000	799																																													166	eː	ʔ	p	∅	r	a	∅	E	H	P	∅	R	A	∅	7	1	1	∅	5	7	∅	167	eː	-	ɓ	∅	r	a	∅	E	_	P	∅	R	A	∅	7	0	1	∅	5	7	∅
4	0.8000	2	0.4000	799																																													166	r	eː	ʔ	p	a	∅	∅	R	E	H	P	A	∅	∅	5	7	1	1	7	∅	∅	167	r	eː	-	ɓ	a	∅	∅	R	E	_	P	A	∅	∅	5	7	0	1	7	∅	∅
5	1.0000	1	0.2000	799																																													166	a	r	eː	ʔ	∅	∅	∅	A	R	E	H	∅	∅	∅	7	5	7	1	∅	∅	∅	167	a	r	eː	-	∅	∅	∅	A	R	E	_	∅	∅	∅	7	5	7	0	∅	∅	∅
1	0.1429	7	1.0000	804	168	ɛ	∅	∅	∅	l	e	n	E	∅	∅	∅	L	E	N	7	∅	∅	∅	5	7	4	169	ɛ	∅	∅	∅	l	e	n	E	∅	∅	∅	L	E	N	7	∅	∅	∅	5	7	4																																												
2	0.2857	6	0.8571	804	168	l	ɛ	∅	∅	e	n	o	L	E	∅	∅	E	N	U	5	7	∅	∅	7	4	7	169	l	ɛ	∅	∅	e	n	e	L	E	∅	∅	E	N	E	5	7	∅	∅	7	4	7																																												
3	0.4286	5	0.7143	804	168	e	l	ɛ	∅	n	o	l	E	L	E	∅	N	U	L	7	5	7	∅	4	7	5	169	e	l	ɛ	∅	n	e	l	E	L	E	∅	N	E	L	7	5	7	∅	4	7	5																																												
4	0.5714	4	0.5714	804	168	n	e	l	ɛ	o	l	o	N	E	L	E	U	L	U	4	7	5	7	7	5	7	169	n	e	l	ɛ	e	l	o	N	E	L	E	E	L	U	4	7	5	7	7	5	7																																												
5	0.7143	3	0.4286	804	168	o	n	e	l	l	o	∅	U	N	E	L	L	U	∅	7	4	7	5	5	7	∅	169	e	n	e	l	l	o	∅	E	N	E	L	L	U	∅	7	4	7	5	5	7	∅																																												
6	0.8571	2	0.2857	804	168	l	o	n	e	o	∅	∅	L	U	N	E	U	∅	∅	5	7	4	7	7	∅	∅	169	l	e	n	e	o	∅	∅	L	E	N	E	U	∅	∅	5	7	4	7	7	∅	∅																																												
7	1.0000	1	0.1429	804	168	o	l	o	n	∅	∅	∅	U	L	U	N	∅	∅	∅	7	5	7	4	∅	∅	∅	169	o	l	e	n	∅	∅	∅	U	L	E	N	∅	∅	∅	7	5	7	4	∅	∅	∅																																												
1	0.1667	6	1.0000	811																							170	n	∅	∅	∅	ɛ	b	e	N	∅	∅	∅	E	P	E	4	∅	∅	∅	7	1	7																							171	h	∅	∅	∅	ɛ	b	e	H	∅	∅	∅	E	P	E	3	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	811																							170	ɛ	n	∅	∅	b	e	nː	E	N	∅	∅	P	E	N	7	4	∅	∅	1	7	4																							171	ɛ	h	∅	∅	b	e	n	E	H	∅	∅	P	E	N	7	3	∅	∅	1	7	4
3	0.5000	4	0.6667	811																							170	b	ɛ	n	∅	e	nː	a	P	E	N	∅	E	N	A	1	7	4	∅	7	4	7																							171	b	ɛ	h	∅	e	n	a	P	E	H	∅	E	N	A	1	7	3	∅	7	4	7
4	0.6667	3	0.5000	811																							170	e	b	ɛ	n	nː	a	∅	E	P	E	N	N	A	∅	7	1	7	4	4	7	∅																							171	e	b	ɛ	h	n	a	∅	E	P	E	H	N	A	∅	7	1	7	3	4	7	∅
5	0.8333	2	0.3333	811																							170	nː	e	b	ɛ	a	∅	∅	N	E	P	E	A	∅	∅	4	7	1	7	7	∅	∅																							171	n	e	b	ɛ	a	∅	∅	N	E	P	E	A	∅	∅	4	7	1	7	7	∅	∅
6	1.0000	1	0.1667	811																							170	a	nː	e	b	∅	∅	∅	A	N	E	P	∅	∅	∅	7	4	7	1	∅	∅	∅																							171	a	n	e	b	∅	∅	∅	A	N	E	P	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.1667	6	1.0000	827																							172	aː	∅	∅	∅	ɓ	-	i	A	∅	∅	∅	P	_	I	7	∅	∅	∅	1	0	7	173	a	∅	∅	∅	p	ʔ	i	A	∅	∅	∅	P	H	I	7	∅	∅	∅	1	1	7	174	aː	∅	∅	∅	ɓ	-	i	A	∅	∅	∅	P	_	I	7	∅	∅	∅	1	0	7
2	0.3333	5	0.8333	827																							172	ɓ	aː	∅	∅	-	i	l	P	A	∅	∅	_	I	L	1	7	∅	∅	0	7	5	173	p	a	∅	∅	ʔ	i	l	P	A	∅	∅	H	I	L	1	7	∅	∅	1	7	5	174	ɓ	aː	∅	∅	-	i	l	P	A	∅	∅	_	I	L	1	7	∅	∅	0	7	5
3	0.5000	4	0.6667	827																							172	-	ɓ	aː	∅	i	l	a	_	P	A	∅	I	L	A	0	1	7	∅	7	5	7	173	ʔ	p	a	∅	i	l	a	H	P	A	∅	I	L	A	1	1	7	∅	7	5	7	174	-	ɓ	aː	∅	i	l	a	_	P	A	∅	I	L	A	0	1	7	∅	7	5	7
4	0.6667	3	0.5000	827																							172	i	-	ɓ	aː	l	a	∅	I	_	P	A	L	A	∅	7	0	1	7	5	7	∅	173	i	ʔ	p	a	l	a	∅	I	H	P	A	L	A	∅	7	1	1	7	5	7	∅	174	i	-	ɓ	aː	l	a	∅	I	_	P	A	L	A	∅	7	0	1	7	5	7	∅
5	0.8333	2	0.3333	827																							172	l	i	-	ɓ	a	∅	∅	L	I	_	P	A	∅	∅	5	7	0	1	7	∅	∅	173	l	i	ʔ	p	a	∅	∅	L	I	H	P	A	∅	∅	5	7	1	1	7	∅	∅	174	l	i	-	ɓ	a	∅	∅	L	I	_	P	A	∅	∅	5	7	0	1	7	∅	∅
6	1.0000	1	0.1667	827																							172	a	l	i	-	∅	∅	∅	A	L	I	_	∅	∅	∅	7	5	7	0	∅	∅	∅	173	a	l	i	ʔ	∅	∅	∅	A	L	I	H	∅	∅	∅	7	5	7	1	∅	∅	∅	174	a	l	i	-	∅	∅	∅	A	L	I	_	∅	∅	∅	7	5	7	0	∅	∅	∅
1	0.2000	5	1.0000	853																							175	t	∅	∅	∅	i	r	ʃ	T	∅	∅	∅	I	R	S	1	∅	∅	∅	7	5	3	176	d	∅	∅	∅	i	r	ʃ	T	∅	∅	∅	I	R	S	1	∅	∅	∅	7	5	3	177	θ	∅	∅	∅	ə	r	ʃ	D	∅	∅	∅	E	R	S	3	∅	∅	∅	7	5	3
2	0.4000	4	0.8000	853																							175	i	t	∅	∅	r	ʃ	a	I	T	∅	∅	R	S	A	7	1	∅	∅	5	3	7	176	i	d	∅	∅	r	ʃ	a	I	T	∅	∅	R	S	A	7	1	∅	∅	5	3	7	177	ə	θ	∅	∅	r	ʃ	a	E	D	∅	∅	R	S	A	7	3	∅	∅	5	3	7
3	0.6000	3	0.6000	853																							175	r	i	t	∅	ʃ	a	∅	R	I	T	∅	S	A	∅	5	7	1	∅	3	7	∅	176	r	i	d	∅	ʃ	a	∅	R	I	T	∅	S	A	∅	5	7	1	∅	3	7	∅	177	r	ə	θ	∅	ʃ	a	∅	R	E	D	∅	S	A	∅	5	7	3	∅	3	7	∅
4	0.8000	2	0.4000	853																							175	ʃ	r	i	t	a	∅	∅	S	R	I	T	A	∅	∅	3	5	7	1	7	∅	∅	176	ʃ	r	i	d	a	∅	∅	S	R	I	T	A	∅	∅	3	5	7	1	7	∅	∅	177	ʃ	r	ə	θ	a	∅	∅	S	R	E	D	A	∅	∅	3	5	7	3	7	∅	∅
5	1.0000	1	0.2000	853																							175	a	ʃ	r	i	∅	∅	∅	A	S	R	I	∅	∅	∅	7	3	5	7	∅	∅	∅	176	a	ʃ	r	i	∅	∅	∅	A	S	R	I	∅	∅	∅	7	3	5	7	∅	∅	∅	177	a	ʃ	r	ə	∅	∅	∅	A	S	R	E	∅	∅	∅	7	3	5	7	∅	∅	∅
1	0.1667	6	1.0000	859																							178	k	∅	∅	∅	ʔ	o	s	K	∅	∅	∅	H	U	S	1	∅	∅	∅	1	7	3	179	k	∅	∅	∅	ʔ	ɔ	s	K	∅	∅	∅	H	U	S	1	∅	∅	∅	1	7	3																						
2	0.3333	5	0.8333	859																							178	ʔ	k	∅	∅	o	s	-	H	K	∅	∅	U	S	_	1	1	∅	∅	7	3	0	179	ʔ	k	∅	∅	ɔ	s	ʔ	H	K	∅	∅	U	S	H	1	1	∅	∅	7	3	1																						
3	0.5000	4	0.6667	859																							178	o	ʔ	k	∅	s	-	i	U	H	K	∅	S	_	I	7	1	1	∅	3	0	7	179	ɔ	ʔ	k	∅	s	ʔ	i	U	H	K	∅	S	H	I	7	1	1	∅	3	1	7																						
4	0.6667	3	0.5000	859																							178	s	o	ʔ	k	-	i	∅	S	U	H	K	_	I	∅	3	7	1	1	0	7	∅	179	s	ɔ	ʔ	k	ʔ	i	∅	S	U	H	K	H	I	∅	3	7	1	1	1	7	∅																						
5	0.8333	2	0.3333	859																							178	-	s	o	ʔ	i	∅	∅	_	S	U	H	I	∅	∅	0	3	7	1	7	∅	∅	179	ʔ	s	ɔ	ʔ	i	∅	∅	H	S	U	H	I	∅	∅	1	3	7	1	7	∅	∅																						
6	1.0000	1	0.1667	859																							178	i	-	s	o	∅	∅	∅	I	_	S	U	∅	∅	∅	7	0	3	7	∅	∅	∅	179	i	ʔ	s	ɔ	∅	∅	∅	I	H	S	U	∅	∅	∅	7	1	3	7	∅	∅	∅																						
1	0.1667	6	1.0000	875																							180	h	∅	∅	∅	a	r	o	H	∅	∅	∅	A	R	U	3	∅	∅	∅	7	5	7																							181	g	∅	∅	∅	o	r	o	K	∅	∅	∅	U	R	U	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	875																							180	a	h	∅	∅	r	o	ɗ	A	H	∅	∅	R	U	T	7	3	∅	∅	5	7	1																							181	o	g	∅	∅	r	o	ɗ	U	K	∅	∅	R	U	T	7	1	∅	∅	5	7	1
3	0.5000	4	0.6667	875																							180	r	a	h	∅	o	ɗ	i	R	A	H	∅	U	T	I	5	7	3	∅	7	1	7																							181	r	o	g	∅	o	ɗ	i	R	U	K	∅	U	T	I	5	7	1	∅	7	1	7
4	0.6667	3	0.5000	875																							180	o	r	a	h	ɗ	i	∅	U	R	A	H	T	I	∅	7	5	7	3	1	7	∅																							181	o	r	o	g	ɗ	i	∅	U	R	U	K	T	I	∅	7	5	7	1	1	7	∅
5	0.8333	2	0.3333	875																							180	ɗ	o	r	a	i	∅	∅	T	U	R	A	I	∅	∅	1	7	5	7	7	∅	∅																							181	ɗ	o	r	o	i	∅	∅	T	U	R	U	I	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	875																							180	i	ɗ	o	r	∅	∅	∅	I	T	U	R	∅	∅	∅	7	1	7	5	∅	∅	∅																							181	i	ɗ	o	r	∅	∅	∅	I	T	U	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.1111	9	1.0000	899																							182	-	∅	∅	∅	ɗ	a	-	_	∅	∅	∅	T	A	_	0	∅	∅	∅	1	7	0	183	a	∅	∅	∅	ɗ	a	-	A	∅	∅	∅	T	A	_	7	∅	∅	∅	1	7	0	184	a	∅	∅	∅	ɗ	a	n	A	∅	∅	∅	T	A	N	7	∅	∅	∅	1	7	4
2	0.2222	8	0.8889	899																							182	ɗ	-	∅	∅	a	-	ɗ	T	_	∅	∅	A	_	T	1	0	∅	∅	7	0	1	183	ɗ	a	∅	∅	a	-	ɗ	T	A	∅	∅	A	_	T	1	7	∅	∅	7	0	1	184	ɗ	a	∅	∅	a	n	ɗ	T	A	∅	∅	A	N	T	1	7	∅	∅	7	4	1
3	0.3333	7	0.7778	899																							182	a	ɗ	-	∅	-	ɗ	a	A	T	_	∅	_	T	A	7	1	0	∅	0	1	7	183	a	ɗ	a	∅	-	ɗ	a	A	T	A	∅	_	T	A	7	1	7	∅	0	1	7	184	a	ɗ	a	∅	n	ɗ	a	A	T	A	∅	N	T	A	7	1	7	∅	4	1	7
4	0.4444	6	0.6667	899																							182	-	a	ɗ	-	ɗ	a	f	_	A	T	_	T	A	B	0	7	1	0	1	7	3	183	-	a	ɗ	a	ɗ	a	f	_	A	T	A	T	A	B	0	7	1	7	1	7	3	184	n	a	ɗ	a	ɗ	a	f	N	A	T	A	T	A	B	4	7	1	7	1	7	3
5	0.5556	5	0.5556	899																							182	ɗ	-	a	ɗ	a	f	e	T	_	A	T	A	B	E	1	0	7	1	7	3	7	183	ɗ	-	a	ɗ	a	f	ɛ	T	_	A	T	A	B	E	1	0	7	1	7	3	7	184	ɗ	n	a	ɗ	a	f	e	T	N	A	T	A	B	E	1	4	7	1	7	3	7
6	0.6667	4	0.4444	899																							182	a	ɗ	-	a	f	e	t	A	T	_	A	B	E	T	7	1	0	7	3	7	1	183	a	ɗ	-	a	f	ɛ	d	A	T	_	A	B	E	T	7	1	0	7	3	7	1	184	a	ɗ	n	a	f	e	t	A	T	N	A	B	E	T	7	1	4	7	3	7	1
7	0.7778	3	0.3333	899																							182	f	a	ɗ	-	e	t	∅	B	A	T	_	E	T	∅	3	7	1	0	7	1	∅	183	f	a	ɗ	-	ɛ	d	∅	B	A	T	_	E	T	∅	3	7	1	0	7	1	∅	184	f	a	ɗ	n	e	t	∅	B	A	T	N	E	T	∅	3	7	1	4	7	1	∅
8	0.8889	2	0.2222	899																							182	e	f	a	ɗ	t	∅	∅	E	B	A	T	T	∅	∅	7	3	7	1	1	∅	∅	183	ɛ	f	a	ɗ	d	∅	∅	E	B	A	T	T	∅	∅	7	3	7	1	1	∅	∅	184	e	f	a	ɗ	t	∅	∅	E	B	A	T	T	∅	∅	7	3	7	1	1	∅	∅
9	1.0000	1	0.1111	899																							182	t	e	f	a	∅	∅	∅	T	E	B	A	∅	∅	∅	1	7	3	7	∅	∅	∅	183	d	ɛ	f	a	∅	∅	∅	T	E	B	A	∅	∅	∅	1	7	3	7	∅	∅	∅	184	t	e	f	a	∅	∅	∅	T	E	B	A	∅	∅	∅	1	7	3	7	∅	∅	∅
1	0.2500	4	1.0000	904																							185	b	∅	∅	∅	eː	k	a	P	∅	∅	∅	E	K	A	1	∅	∅	∅	7	1	7	186	b	∅	∅	∅	ə	k	a	P	∅	∅	∅	E	K	A	1	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	904																							185	eː	b	∅	∅	k	a	∅	E	P	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅	186	ə	b	∅	∅	k	a	∅	E	P	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	904																							185	k	eː	b	∅	a	∅	∅	K	E	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅	186	k	ə	b	∅	a	∅	∅	K	E	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	904																							185	a	k	eː	b	∅	∅	∅	A	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅	186	a	k	ə	b	∅	∅	∅	A	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	908	187	m	∅	∅	∅	u	ɲ	dʒ	M	∅	∅	∅	Y	N	T	4	∅	∅	∅	7	4	1																							188	m	∅	∅	∅	u	n	s	M	∅	∅	∅	Y	N	S	4	∅	∅	∅	7	4	3	189	m	∅	∅	∅	u	n	z	M	∅	∅	∅	Y	N	S	4	∅	∅	∅	7	4	3
2	0.4000	4	0.8000	908	187	u	m	∅	∅	ɲ	dʒ	o	Y	M	∅	∅	N	T	U	7	4	∅	∅	4	1	7																							188	u	m	∅	∅	n	s	u	Y	M	∅	∅	N	S	Y	7	4	∅	∅	4	3	7	189	u	m	∅	∅	n	z	u	Y	M	∅	∅	N	S	Y	7	4	∅	∅	4	3	7
3	0.6000	3	0.6000	908	187	ɲ	u	m	∅	dʒ	o	∅	N	Y	M	∅	T	U	∅	4	7	4	∅	1	7	∅																							188	n	u	m	∅	s	u	∅	N	Y	M	∅	S	Y	∅	4	7	4	∅	3	7	∅	189	n	u	m	∅	z	u	∅	N	Y	M	∅	S	Y	∅	4	7	4	∅	3	7	∅
4	0.8000	2	0.4000	908	187	dʒ	ɲ	u	m	o	∅	∅	T	N	Y	M	U	∅	∅	1	4	7	4	7	∅	∅																							188	s	n	u	m	u	∅	∅	S	N	Y	M	Y	∅	∅	3	4	7	4	7	∅	∅	189	z	n	u	m	u	∅	∅	S	N	Y	M	Y	∅	∅	3	4	7	4	7	∅	∅
5	1.0000	1	0.2000	908	187	o	dʒ	ɲ	u	∅	∅	∅	U	T	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																							188	u	s	n	u	∅	∅	∅	Y	S	N	Y	∅	∅	∅	7	3	4	7	∅	∅	∅	189	u	z	n	u	∅	∅	∅	Y	S	N	Y	∅	∅	∅	7	3	4	7	∅	∅	∅
1	0.1000	10	1.0000	914																							190	m	∅	∅	∅	e	n	e	M	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7	191	m	∅	∅	∅	ɛ	n	ɛ	M	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7																						
2	0.2000	9	0.9000	914																							190	e	m	∅	∅	n	e	m	E	M	∅	∅	N	E	M	7	4	∅	∅	4	7	4	191	ɛ	m	∅	∅	n	ɛ	m	E	M	∅	∅	N	E	M	7	4	∅	∅	4	7	4																						
3	0.3000	8	0.8000	914																							190	n	e	m	∅	e	m	e	N	E	M	∅	E	M	E	4	7	4	∅	7	4	7	191	n	ɛ	m	∅	ɛ	m	ɛ	N	E	M	∅	E	M	E	4	7	4	∅	7	4	7																						
4	0.4000	7	0.7000	914																							190	e	n	e	m	m	e	n	E	N	E	M	M	E	N	7	4	7	4	4	7	4	191	ɛ	n	ɛ	m	m	ɛ	ɲ	E	N	E	M	M	E	N	7	4	7	4	4	7	4																						
5	0.5000	6	0.6000	914																							190	m	e	n	e	e	n	i	M	E	N	E	E	N	I	4	7	4	7	7	4	7	191	m	ɛ	n	ɛ	ɛ	ɲ	ɪ	M	E	N	E	E	N	I	4	7	4	7	7	4	7																						
6	0.6000	5	0.5000	914																							190	e	m	e	n	n	i	ɲ	E	M	E	N	N	I	N	7	4	7	4	4	7	4	191	ɛ	m	ɛ	n	ɲ	ɪ	n	E	M	E	N	N	I	N	7	4	7	4	4	7	4																						
7	0.7000	4	0.4000	914																							190	n	e	m	e	i	ɲ	i	N	E	M	E	I	N	I	4	7	4	7	7	4	7	191	ɲ	ɛ	m	ɛ	ɪ	n	i	N	E	M	E	I	N	I	4	7	4	7	7	4	7																						
8	0.8000	3	0.3000	914																							190	i	n	e	m	ɲ	i	∅	I	N	E	M	N	I	∅	7	4	7	4	4	7	∅	191	ɪ	ɲ	ɛ	m	n	i	∅	I	N	E	M	N	I	∅	7	4	7	4	4	7	∅																						
9	0.9000	2	0.2000	914																							190	ɲ	i	n	e	i	∅	∅	N	I	N	E	I	∅	∅	4	7	4	7	7	∅	∅	191	n	ɪ	ɲ	ɛ	i	∅	∅	N	I	N	E	I	∅	∅	4	7	4	7	7	∅	∅																						
10	1.0000	1	0.1000	914																							190	i	ɲ	i	n	∅	∅	∅	I	N	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅	191	i	n	ɪ	ɲ	∅	∅	∅	I	N	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅																						
1	0.2000	5	1.0000	924																							192	s	∅	∅	∅	ʔ	oː	b	S	∅	∅	∅	H	U	P	3	∅	∅	∅	1	7	1	193	s	∅	∅	∅	ʔ	ɛ	b	S	∅	∅	∅	H	E	P	3	∅	∅	∅	1	7	1																						
