COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
6933-3			ʔ a ¹													
4657-3			ʔ a ¹													
4658-3			h j aː ŋ ¹													
6966-3			h i ¹													
5351-3			h a ¹													
4073-3			t a ¹													
2163-3			m j aː ŋ ¹													
1121-3			f j a ¹													
5790-3			f aː ŋ ¹													
10413-3			m a ¹													
6731-3			m a ¹													
1645-3			m a ¹													
4914-3			m a ¹													
6175-3			ŋ a ¹													
3092-3			ɕ i ŋ ¹													
1247-3			l j aː n ¹													
5620-3			h j u ¹													
4897-3			ʁ a ¹													
4811-3			ⁿb aː ŋ ¹													
1213-3			q a ¹													
11019-3			ʁ aː ŋ ¹													
11020-3			q a ¹													
2129-3			ʔ e p ¹													
3211-3			ŋ aː n ¹													
714-3			n o k ¹													
1729-3			q a ¹													
3679-3			m a ¹													
1054-3			m j a ¹													
7448-3			m u m ¹													
582-3			m j i ¹													
4743-3			m o n ¹													
5419-3			l j ə n ¹													
5601-3			ⁿb i n ¹													
2705-3			m o m ¹													
6381-3			ŋ̊ o ŋ ¹													
1017-3			ⁿb a ¹													
645-3			l u k ¹													
273-3			m ə t ¹													
4338-3			t j a k ¹													
2533-3			k i ¹													
1089-3			kʰ u p ¹													
843-3			n a n ¹													
2787-3			m̥ j a t ¹													
4462-3			n u n ¹													
10918-3			h a n ¹													
6582-3			h u ¹													
2070-3			k a ¹													
3075-3			n aː k ¹													
10848-3			f a ¹													
2480-3			t ə n ¹													
2214-3			k a ¹													
7225-3			h ə t ¹													
3515-3			p j a m ¹													
2588-3			t ə n ¹													
2908-3			p j aː k ¹													
2393-3			n a ¹													
1156-3			ŋ a ¹													
2374-3			t a ¹													
2146-3			k a ¹													
5133-3			n a ŋ ¹													
4981-3			m u k ¹													
10239-3			m a ¹													
599-3			n j u t ¹													
5048-3			q o ¹													
6331-3			h a ¹													
290-3			ɕ i n ¹													
311-3			h aː k ¹													
3430-3			m j a ¹													
5369-3			m j a ¹													
2749-3			t j u n ¹													
2621-3			l j a p ¹													
1181-3			t a k ¹													
949-3			t j u ¹													
2839-3			t i n ¹													
861-3			l aː k ¹													
6773-3			l aː k ¹													
5739-3			l aː k ¹													
5740-3			h j ə t ¹													
3550-3			h j u m ¹													
4445-3			p j u t ¹													
680-3			l o ŋ ¹													
817-3			t ə n ¹													
782-3			ⁿb j aː t ¹													
10396-3			n j u ¹													
4606-3			n aː n ¹													
5207-3			m a n ¹													
7280-3			t j a ¹													
6983-3			ʔ j u t ¹													
5168-3			p u ŋ ¹													
1264-3			ȶ j u ¹													
915-3			t u ¹													
1767-3			ȶ u ŋ ¹													
10901-3			k w aː ŋ ¹													
10867-3			ⁿd o ŋ ¹													
417-3			k w aː n ¹													
2285-3			ⁿb j a ¹													
11002-3			j i t ¹													
6348-3			m a ¹													
6349-3			ʁ aː n ¹													
10602-3			ⁿb ə n ¹													
5654-3			m j aː n ¹													
880-3			l a ¹													
983-3			ŋ̊ aː n ¹													
2033-3			t o ¹													
1433-3			j j a ¹													
1467-3			ⁿd u k ¹													
469-3			t j u m ¹													
3127-3			m j a ¹													
4623-3			h a ¹													
7099-3			l j ə k ¹													
4726-3			h j a n ¹													
10465-3			ⁿb aː n ¹													
5519-3			h ə n ¹													
5893-3			k u n ¹													
2857-3			t i n ¹													
3645-3			h aː n ¹													
3032-3			h j aː n ¹													
2088-3			f j a n ¹													
2463-3			p u ¹													
4794-3			n i ¹													
4569-3			l u ŋ ¹													
4586-3			t j u ¹													
4552-3			p a ¹													
3228-3			q o ŋ ¹													
3245-3			j a ¹													
6651-3			l aː k ¹													
6652-3			ⁿb aː n ¹													
1817-3			l aː k ¹													
1818-3			ⁿb j aː k ¹													
11052-3			n u ¹													
1230-3			l aː k ¹													
3380-3			h e k ¹													
8174-3			h u m ¹													
8599-3			p j a m ¹													
7782-3			t j a ¹													
8294-3			l j i k ¹													
8514-3			h a ¹													
9669-3			l j a k ¹													
8531-3			p a ¹													
7954-3			ʔ u k ¹													
9968-3			t aː m ¹													
8040-3			t a ¹													
9304-3			t i ¹													
8345-3			t o k ¹													
8765-3			t j o k ¹													
8849-3			ɕ j aː ŋ ¹													
9286-3			k aː ŋ ¹													
9581-3			n u n ¹													
9267-3			l w a ¹													
8497-3			t ə n ¹													
7602-3			ʔ aː p ¹													
8431-3			f j ə n ¹													
10036-3			h u k ¹													
10019-3			l a k ¹													
9216-3			n a ¹													
8074-3			k a t ¹													
9511-3			p a n ¹													
8243-3			ʔ j a m ¹													
9250-3			t j a m ¹													
7568-3			ɕ a ¹													
8832-3			k u ¹													
8057-3			n a ¹													
7716-3			h u p ¹													
9899-3			t i ¹													
7585-3			k a ¹													
8582-3			m j a ¹													
9097-3			l a m ¹													
10125-3			f a ¹													
9460-3			l a ¹													
9649-3			ⁿb j u t ¹													
9870-3			ŋ a p ¹													
8680-3			ŋ a m ¹													
7699-3			ȶ i t ¹													
9001-3			ŋ w a t ¹													
9494-3			t i p ¹													
7666-3			h j a n ¹													
9598-3			t j a k ¹													
8023-3			k u m ¹													
9053-3			h u t ¹													
10091-3			ɕ j u k ¹													
10002-3			ⁿb j aːu ¹													
7765-3			t aːu ¹													
8800-3			m a ¹													
9934-3			k a ¹													
9985-3			ʔ aːu ¹													
7850-3			t aː p ¹													
7816-3			ʔ a m ¹													
8663-3			ʔ u m ¹													
8697-3			ȶ i t ¹													
9615-3			j a n ¹													
8362-3			t ə t ¹													
8091-3			t a ¹													
8748-3			h a ¹													
22-3			t aːu ¹													
11084-3			ɕ j aːu ¹													
7365-3			n a ¹													
4201-3			ɕ j i ¹													
5841-3			f a ¹													
4640-3			t a ¹													
662-3			l ə n ¹													
384-3			n aːu ¹													
5151-3			m a ¹													
1399-3			t o ¹													
5259-3			ʔ j a t ¹													
10353-3			h a ¹													
10370-3			n i ¹													
7401-3			h aː m ¹													
2958-3			h i ¹													
2770-3			ŋ o ¹													
6434-3			l j o k ¹													
6192-3			h j a t ¹													
2231-3			p aː t ¹													
5116-3			t u ¹													
7297-3			ɕ j u p ¹													
3731-3			p e k ¹													
748-3			n a m ¹													
2180-3			h a m ¹													
4107-3			n a m ¹													
2688-3			k o n ¹													
616-3			k aː ŋ ¹													
1898-3			ⁿd a k ¹													
203-3			m a ¹													
897-3			ⁿb j a ¹													
10189-3			h j a n ¹													
1592-3			ɕ o k ¹													
6088-3			t j a ŋ ¹													
2975-3			t aː ŋ ¹													
6714-3			h u m ¹													
731-3			k a m ¹													
2722-3			j u ¹													
5637-3			k aː t ¹													
765-3			j j i k ¹													
1695-3			k i m ¹													
2112-3			ɕ j u ¹													
6634-3			m a ¹													
7331-3			n a ¹													
7348-3			ⁿb aː ŋ ¹													
6527-3			t i ¹													
3568-3			t a n ¹													
4378-3			h a ¹													
6292-3			t j ə n ¹													
3585-3			f j aː ŋ ¹													
4428-3			t a m ¹													
7046-3			h j a ŋ ¹													
1915-3			ʔ j a m ¹													
4518-3			k u ŋ ¹													
2516-3			ɕ j a ¹													
4480-3			ⁿb aː n ¹													
2499-3			ⁿb j aː k ¹													
5584-3			h o ¹													
2429-3			h o ¹													
5224-3			q aːu ¹													
3464-3			k j a k ¹													
10142-3			t o ŋ ¹													
7159-3			f a n ¹													
6599-3			n u ¹													
10207-3			m u ¹													
6837-3			ɕ ə n ¹													
2654-3			f i ¹													
367-3			f j u k ¹													
5858-3			n j a ¹													
451-3			f a n ¹													
5944-3			h aː ŋ ¹													
512-3			l j aː k ¹													
7138-3			ʔ u ¹													
4845-3			j a ¹													
4915-3			k aː t ¹													
10570-3			k u ¹													
5300-3			ⁿb j aː n ¹													
5418-3			t i ¹ ¹													
1748-3			f i t ¹													
3532-3			t u ¹													
310-3			t a ¹													
5368-3			f aː n ¹													
4321-3			t a p ¹													
5065-3			kʰ a ¹													
5961-3			l aː k ¹													
1450-3			t a ¹													
10430-3			ȶ a ¹													
6210-3			t j a ¹													
5468-3			h ə n ¹													
6685-3			h aːu ¹													
89-3			k a ¹													
153-3			h u ¹													
120-3			m j u ¹													
50-3			ʔ j a ¹													
4947-3			ⁿd aː n ¹													
8866-3			l j aː k ¹													
9165-3			ⁿd aː k ¹													
7919-3			t a ŋ ¹													
9765-3			ɕ j o t ¹													
7520-3			h aːu ¹													
8883-3			p o ¹													
8565-3			h u ŋ ¹													
8646-3			h j a m ¹													
9686-3			t j a t ¹													
10108-3			ⁿb j ə t ¹													
10073-3			t a m ¹													
1536-3			l j u ¹													
9131-3			h aː k ¹													
8799-3			q o ¹													
9721-3			t a ¹													
8124-3			ⁿb j aː m ¹													
8448-3			l aː m ¹													
8714-3			ȶ i t ¹													
5317-3			n u k ¹													
1138-3			ⁿd j a n ¹													
1502-3			h i t ¹													
3109-3			t j a m ¹													
3334-3			p a ¹													
3840-3			ŋ aː n ¹													
3748-3			ʔ j aː k ¹													
3015-3			t i k ¹													
7262-3			k a n ¹													
10635-3			h a k ¹													
697-3			l aːu ¹													
5031-3			ⁿb j a ¹													
1553-3			k o m ¹													
224-3			t j i ¹													
186-3			t j a ŋ ¹													
5185-3			n a m ¹													
1484-3			f a ¹													
1933-3			n i ¹													
2939-3			ⁿd o ŋ ¹													
1000-3			p u p ¹													
2551-3			k a ŋ ¹													
1646-3			h u ¹													
565-3			t o ¹													
5552-3			f j a k ¹													
3159-3			f j a ¹													
5876-3			k u ¹													
1299-3			t i m ¹													
4862-3			p aː k ¹													
1180-3			t a ¹													
4008-3			k u ¹ ¹													
6774-3			l a ¹													
3875-3			h a ¹													
6036-3			ⁿd w a ¹													
6398-3			l j a m ¹													
7063-3			ⁿb i n ¹													
492-3			t j a m ¹													
1627-3			kʰ u ŋ ¹													
5927-3			h u m ¹													
3951-3			m a ¹													
3049-3			m aː ŋ ¹													
6684-3			l aː k ¹													
1850-3			l aː k ¹													
3262-3			l aː k ¹													
8260-3			ⁿd j aː ¹ ¹													
7551-3			t a ¹													
9564-3			h u ¹													
9443-3			t aːu ¹													
9545-3			h i p ¹													
7650-3			t j a t ¹													
7833-3			t j a k ¹													
9148-3			ʔ j a ¹													
9036-3			t a ¹													
8904-3			m a ŋ ¹													
7683-3			t a m ¹													
8227-3			h a ¹													
8616-3			n a ŋ ¹													
11112-3			n j a ¹													
11163-3			m a n ¹													
11130-3			m a n ¹													
7315-3			t a ¹													
10652-3			n i ¹													
10653-3			m aː ŋ ¹													
5241-3			t i ¹													
3398-3			t o t ¹													
2357-3			ⁿb i ŋ ¹													
3696-3			ⁿd u ¹													
1610-3			j aː ŋ ¹													
10716-3			p aː k ¹													
5722-3			h aː n ¹													
3317-3			h j u ¹													
4142-3			h a t ¹													
5705-3			ⁿd j u p ¹													
5980-3			q u ¹ ¹													
6242-3			ⁿd j a ¹													
1344-3			h aː ŋ ¹													
3194-3			ⁿd a ¹													
4411-3			t j u p ¹													
7419-3			n a ¹													
6070-3			ⁿd a ¹													
6158-3			ⁿd j a ¹													
10295-3			h j aː ŋ ¹													
2821-3			l j aː n ¹													
3293-3			ŋ w aː ŋ ¹													
4999-3			ⁿd j a ¹													
4039-3			m̥ i t ¹													
10273-3			f u ¹													
4056-3			h ə n ¹													
10503-3			h j aː ŋ ¹													
10764-3			n j i ¹													
10765-3			ⁿb j aː k ¹													
2248-3			f a ¹													
2266-3			f e ¹													
3713-3			ʔ u ŋ ¹													
8399-3			ɕ a ¹													
9782-3			f ə t ¹													
8922-3			q a ¹													
9426-3			ⁿd o ¹													
7936-3			t a m ¹													
7799-3			j u ¹													
9855-3			l i n ¹													
9751-3			p j aː k ¹													
1037-3			ʁ a ¹													
10733-3			ʔ a ¹													
5520-3			t j o ŋ ¹													
1367-3			l i ŋ ¹													
4124-3			f a ¹													
4218-3			ⁿd j a ¹													
6053-3			n a ŋ ¹													
6916-3			ȶ ə n ¹													
2446-3			p i ¹													
6510-3			f aː n ¹													
3414-3			m̥ j aː n ¹													
2889-3			l j a ¹													
4707-3			ⁿd j a k ¹													
7418-3			k u m ¹													
5099-3			h aː n ¹													
401-3			n̥ o ¹													
5910-3			t i n ¹													
3351-3			t a ¹													
10482-3			j aːu ¹													
532-3			p i ¹													
1416-3			l a m ¹													
