index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
2	0.5000	3	0.7500	290																																																																																																															187	r	k	∅	∅	ai	-	∅	R	K	∅	∅	A	_	∅	5	1	∅	∅	7	0	∅	188	r	g	∅	∅	ai	¹	∅	R	K	∅	∅	A	_	∅	5	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	290																																																																																																															187	ai	r	k	∅	-	∅	∅	A	R	K	∅	_	∅	∅	7	5	1	∅	0	∅	∅	188	ai	r	g	∅	¹	∅	∅	A	R	K	∅	_	∅	∅	7	5	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	290																																																																																																															187	-	ai	r	k	∅	∅	∅	_	A	R	K	∅	∅	∅	0	7	5	1	∅	∅	∅	188	¹	ai	r	g	∅	∅	∅	_	A	R	K	∅	∅	∅	0	7	5	1	∅	∅	∅																																												
1	0.2500	4	1.0000	303																																																																																									189	kʰ	∅	∅	∅	j	i	⁵⁵	K	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0																							190	k	∅	∅	∅	j	e	³	K	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	303																																																																																									189	j	kʰ	∅	∅	i	⁵⁵	∅	J	K	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																							190	j	k	∅	∅	e	³	∅	J	K	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	303																																																																																									189	i	j	kʰ	∅	⁵⁵	∅	∅	I	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							190	e	j	k	∅	³	∅	∅	E	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	303																																																																																									189	⁵⁵	i	j	kʰ	∅	∅	∅	_	I	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																							190	³	e	j	k	∅	∅	∅	_	E	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																												
1	0.2000	5	1.0000	304																																																																																																															191	kʰ	∅	∅	∅	l	i	j	K	∅	∅	∅	L	I	J	1	∅	∅	∅	5	7	6	192	ˀk	∅	∅	∅	l	i	-	K	∅	∅	∅	L	I	_	1	∅	∅	∅	5	7	0																																												
2	0.4000	4	0.8000	304																																																																																																															191	l	kʰ	∅	∅	i	j	⁵	L	K	∅	∅	I	J	_	5	1	∅	∅	7	6	0	192	l	ˀk	∅	∅	i	-	²	L	K	∅	∅	I	_	_	5	1	∅	∅	7	0	0																																												
3	0.6000	3	0.6000	304																																																																																																															191	i	l	kʰ	∅	j	⁵	∅	I	L	K	∅	J	_	∅	7	5	1	∅	6	0	∅	192	i	l	ˀk	∅	-	²	∅	I	L	K	∅	_	_	∅	7	5	1	∅	0	0	∅																																												
4	0.8000	2	0.4000	304																																																																																																															191	j	i	l	kʰ	⁵	∅	∅	J	I	L	K	_	∅	∅	6	7	5	1	0	∅	∅	192	-	i	l	ˀk	²	∅	∅	_	I	L	K	_	∅	∅	0	7	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	304																																																																																																															191	⁵	j	i	l	∅	∅	∅	_	J	I	L	∅	∅	∅	0	6	7	5	∅	∅	∅	192	²	-	i	l	∅	∅	∅	_	_	I	L	∅	∅	∅	0	0	7	5	∅	∅	∅																																												
1	0.2000	5	1.0000	306																																																																																																															193	k	∅	∅	∅	j	a	ŋ	K	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	194	g	∅	∅	∅	j	a	ŋ	K	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	306																																																																																																															193	j	k	∅	∅	a	ŋ	-	J	K	∅	∅	A	N	_	6	1	∅	∅	7	4	0	194	j	g	∅	∅	a	ŋ	¹	J	K	∅	∅	A	N	_	6	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	306																																																																																																															193	a	j	k	∅	ŋ	-	∅	A	J	K	∅	N	_	∅	7	6	1	∅	4	0	∅	194	a	j	g	∅	ŋ	¹	∅	A	J	K	∅	N	_	∅	7	6	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	306																																																																																																															193	ŋ	a	j	k	-	∅	∅	N	A	J	K	_	∅	∅	4	7	6	1	0	∅	∅	194	ŋ	a	j	g	¹	∅	∅	N	A	J	K	_	∅	∅	4	7	6	1	0	∅	∅																																												
5	1.0000	1	0.2000	306																																																																																																															193	-	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	194	¹	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	310																																																																																									195	k	∅	∅	∅	j	u̱	k	K	∅	∅	∅	J	U	K	1	∅	∅	∅	6	7	1	196	kʰ	∅	∅	∅	j	ui̯	-	K	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0	197	ˀk	∅	∅	∅	j	u	-	K	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0																																												
2	0.4000	4	0.8000	310																																																																																									195	j	k	∅	∅	u̱	k	⁵⁵	J	K	∅	∅	U	K	_	6	1	∅	∅	7	1	0	196	j	kʰ	∅	∅	ui̯	-	-	J	K	∅	∅	Y	_	_	6	1	∅	∅	7	0	0	197	j	ˀk	∅	∅	u	-	¹	J	K	∅	∅	Y	_	_	6	1	∅	∅	7	0	0																																												
3	0.6000	3	0.6000	310																																																																																									195	u̱	j	k	∅	k	⁵⁵	∅	U	J	K	∅	K	_	∅	7	6	1	∅	1	0	∅	196	ui̯	j	kʰ	∅	-	-	∅	Y	J	K	∅	_	_	∅	7	6	1	∅	0	0	∅	197	u	j	ˀk	∅	-	¹	∅	Y	J	K	∅	_	_	∅	7	6	1	∅	0	0	∅																																												
4	0.8000	2	0.4000	310																																																																																									195	k	u̱	j	k	⁵⁵	∅	∅	K	U	J	K	_	∅	∅	1	7	6	1	0	∅	∅	196	-	ui̯	j	kʰ	-	∅	∅	_	Y	J	K	_	∅	∅	0	7	6	1	0	∅	∅	197	-	u	j	ˀk	¹	∅	∅	_	Y	J	K	_	∅	∅	0	7	6	1	0	∅	∅																																												
5	1.0000	1	0.2000	310																																																																																									195	⁵⁵	k	u̱	j	∅	∅	∅	_	K	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	196	-	-	ui̯	j	∅	∅	∅	_	_	Y	J	∅	∅	∅	0	0	7	6	∅	∅	∅	197	¹	-	u	j	∅	∅	∅	_	_	Y	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																												
1	0.2500	4	1.0000	311																																																																																																															198	kʰ	∅	∅	∅	j	ui̯	⁵	K	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0	199	ˀk	∅	∅	∅	j	u	²	K	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	311																																																																																																															198	j	kʰ	∅	∅	ui̯	⁵	∅	J	K	∅	∅	Y	_	∅	6	1	∅	∅	7	0	∅	199	j	ˀk	∅	∅	u	²	∅	J	K	∅	∅	Y	_	∅	6	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	311																																																																																																															198	ui̯	j	kʰ	∅	⁵	∅	∅	Y	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	199	u	j	ˀk	∅	²	∅	∅	Y	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	311																																																																																																															198	⁵	ui̯	j	kʰ	∅	∅	∅	_	Y	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅	199	²	u	j	ˀk	∅	∅	∅	_	Y	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																												
1	0.2500	4	1.0000	315																																													200	t	∅	∅	∅	a̱	ʔ	⁵⁵	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0																																													201	tʰ	∅	∅	∅	a	k	-	T	∅	∅	∅	A	K	_	1	∅	∅	∅	7	1	0	202	ˀt	∅	∅	∅	a	k	⁴	T	∅	∅	∅	A	K	_	1	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	315																																													200	a̱	t	∅	∅	ʔ	⁵⁵	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																																													201	a	tʰ	∅	∅	k	-	∅	A	T	∅	∅	K	_	∅	7	1	∅	∅	1	0	∅	202	a	ˀt	∅	∅	k	⁴	∅	A	T	∅	∅	K	_	∅	7	1	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	315																																													200	ʔ	a̱	t	∅	⁵⁵	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																													201	k	a	tʰ	∅	-	∅	∅	K	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	202	k	a	ˀt	∅	⁴	∅	∅	K	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	315																																													200	⁵⁵	ʔ	a̱	t	∅	∅	∅	_	H	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅																																													201	-	k	a	tʰ	∅	∅	∅	_	K	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅	202	⁴	k	a	ˀt	∅	∅	∅	_	K	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	317																																													203	kʰ	∅	∅	∅	j	a	⁵⁵	K	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0																																																																			204	k	∅	∅	∅	j	a	¹	K	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	317																																													203	j	kʰ	∅	∅	a	⁵⁵	∅	J	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅																																																																			204	j	k	∅	∅	a	¹	∅	J	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	317																																													203	a	j	kʰ	∅	⁵⁵	∅	∅	A	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																			204	a	j	k	∅	¹	∅	∅	A	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	317																																													203	⁵⁵	a	j	kʰ	∅	∅	∅	_	A	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																			204	¹	a	j	k	∅	∅	∅	_	A	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																												
1	0.3333	3	1.0000	319	205	x	∅	∅	∅	a	⁵⁵	∅	G	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																																																																																															206	ˀk	∅	∅	∅	ɛ	¹	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	319	205	a	x	∅	∅	⁵⁵	∅	∅	A	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																																															206	ɛ	ˀk	∅	∅	¹	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	319	205	⁵⁵	a	x	∅	∅	∅	∅	_	A	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																																															206	¹	ɛ	ˀk	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2000	5	1.0000	325																																																																																																															207	kʰ	∅	∅	∅	l	u	p	K	∅	∅	∅	L	Y	P	1	∅	∅	∅	5	7	1	208	ˀk	∅	∅	∅	l	u	p	K	∅	∅	∅	L	Y	P	1	∅	∅	∅	5	7	1																																												
2	0.4000	4	0.8000	325																																																																																																															207	l	kʰ	∅	∅	u	p	-	L	K	∅	∅	Y	P	_	5	1	∅	∅	7	1	0	208	l	ˀk	∅	∅	u	p	⁴	L	K	∅	∅	Y	P	_	5	1	∅	∅	7	1	0																																												
3	0.6000	3	0.6000	325																																																																																																															207	u	l	kʰ	∅	p	-	∅	Y	L	K	∅	P	_	∅	7	5	1	∅	1	0	∅	208	u	l	ˀk	∅	p	⁴	∅	Y	L	K	∅	P	_	∅	7	5	1	∅	1	0	∅																																												
4	0.8000	2	0.4000	325																																																																																																															207	p	u	l	kʰ	-	∅	∅	P	Y	L	K	_	∅	∅	1	7	5	1	0	∅	∅	208	p	u	l	ˀk	⁴	∅	∅	P	Y	L	K	_	∅	∅	1	7	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	325																																																																																																															207	-	p	u	l	∅	∅	∅	_	P	Y	L	∅	∅	∅	0	1	7	5	∅	∅	∅	208	⁴	p	u	l	∅	∅	∅	_	P	Y	L	∅	∅	∅	0	1	7	5	∅	∅	∅																																												
1	0.3333	3	1.0000	330	209	l	∅	∅	∅	ɔ	⁵⁵	∅	L	∅	∅	∅	U	_	∅	5	∅	∅	∅	7	0	∅	210	l	∅	∅	∅	o	⁵¹	∅	L	∅	∅	∅	U	_	∅	5	∅	∅	∅	7	0	∅	211	l	∅	∅	∅	a	⁵⁵	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																																																																																																																																				
2	0.6667	2	0.6667	330	209	ɔ	l	∅	∅	⁵⁵	∅	∅	U	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	210	o	l	∅	∅	⁵¹	∅	∅	U	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	211	a	l	∅	∅	⁵⁵	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																																																																																				
3	1.0000	1	0.3333	330	209	⁵⁵	ɔ	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	210	⁵¹	o	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	211	⁵⁵	a	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																																																																																				
1	0.2500	4	1.0000	332																																																																																																															212	k	∅	∅	∅	l	a	⁵	K	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	213	g	∅	∅	∅	l	a	²	K	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0																																												
2	0.5000	3	0.7500	332																																																																																																															212	l	k	∅	∅	a	⁵	∅	L	K	∅	∅	A	_	∅	5	1	∅	∅	7	0	∅	213	l	g	∅	∅	a	²	∅	L	K	∅	∅	A	_	∅	5	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	332																																																																																																															212	a	l	k	∅	⁵	∅	∅	A	L	K	∅	_	∅	∅	7	5	1	∅	0	∅	∅	213	a	l	g	∅	²	∅	∅	A	L	K	∅	_	∅	∅	7	5	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	332																																																																																																															212	⁵	a	l	k	∅	∅	∅	_	A	L	K	∅	∅	∅	0	7	5	1	∅	∅	∅	213	²	a	l	g	∅	∅	∅	_	A	L	K	∅	∅	∅	0	7	5	1	∅	∅	∅																																												
1	0.3333	3	1.0000	336	214	-	∅	∅	∅	o	⁵⁵	∅	_	∅	∅	∅	U	_	∅	0	∅	∅	∅	7	0	∅																																																																																																															215	ʔ	∅	∅	∅	o	¹	∅	H	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	336	214	o	-	∅	∅	⁵⁵	∅	∅	U	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅																																																																																																															215	o	ʔ	∅	∅	¹	∅	∅	U	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	336	214	⁵⁵	o	-	∅	∅	∅	∅	_	U	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅																																																																																																															215	¹	o	ʔ	∅	∅	∅	∅	_	U	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	338																																																																																									216	v	∅	∅	∅	u	³¹	∅	B	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅																							217	w	∅	∅	∅	o	¹	∅	W	∅	∅	∅	U	_	∅	6	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	338																																																																																									216	u	v	∅	∅	³¹	∅	∅	Y	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							217	o	w	∅	∅	¹	∅	∅	U	W	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	338																																																																																									216	³¹	u	v	∅	∅	∅	∅	_	Y	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							217	¹	o	w	∅	∅	∅	∅	_	U	W	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	341	218	l	∅	∅	∅	o	ʔ	⁵⁵	L	∅	∅	∅	U	H	_	5	∅	∅	∅	7	1	0																																																																																																															219	l	∅	∅	∅	o	k	⁴	L	∅	∅	∅	U	K	_	5	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	341	218	o	l	∅	∅	ʔ	⁵⁵	∅	U	L	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅																																																																																																															219	o	l	∅	∅	k	⁴	∅	U	L	∅	∅	K	_	∅	7	5	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	341	218	ʔ	o	l	∅	⁵⁵	∅	∅	H	U	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅																																																																																																															219	k	o	l	∅	⁴	∅	∅	K	U	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅																																												
4	1.0000	1	0.2500	341	218	⁵⁵	ʔ	o	l	∅	∅	∅	_	H	U	L	∅	∅	∅	0	1	7	5	∅	∅	∅																																																																																																															219	⁴	k	o	l	∅	∅	∅	_	K	U	L	∅	∅	∅	0	1	7	5	∅	∅	∅																																												
1	0.2500	4	1.0000	343																																																																																																															220	r	∅	∅	∅	ʊ	k	-	R	∅	∅	∅	Y	K	_	5	∅	∅	∅	7	1	0	221	r	∅	∅	∅	o	k	⁴	R	∅	∅	∅	U	K	_	5	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	343																																																																																																															220	ʊ	r	∅	∅	k	-	∅	Y	R	∅	∅	K	_	∅	7	5	∅	∅	1	0	∅	221	o	r	∅	∅	k	⁴	∅	U	R	∅	∅	K	_	∅	7	5	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	343																																																																																																															220	k	ʊ	r	∅	-	∅	∅	K	Y	R	∅	_	∅	∅	1	7	5	∅	0	∅	∅	221	k	o	r	∅	⁴	∅	∅	K	U	R	∅	_	∅	∅	1	7	5	∅	0	∅	∅																																												
4	1.0000	1	0.2500	343																																																																																																															220	-	k	ʊ	r	∅	∅	∅	_	K	Y	R	∅	∅	∅	0	1	7	5	∅	∅	∅	221	⁴	k	o	r	∅	∅	∅	_	K	U	R	∅	∅	∅	0	1	7	5	∅	∅	∅																																												
1	0.2500	4	1.0000	346																							222	l	∅	∅	∅	a̱	ŋ	⁵¹	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	223	l	∅	∅	∅	ɔ̃	-	⁵⁵	L	∅	∅	∅	U	_	_	5	∅	∅	∅	7	0	0	224	l	∅	∅	∅	a	ŋ	³¹	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	225	l	∅	∅	∅	ɔ̃	-	³¹	L	∅	∅	∅	U	_	_	5	∅	∅	∅	7	0	0																																																																																								
2	0.5000	3	0.7500	346																							222	a̱	l	∅	∅	ŋ	⁵¹	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	223	ɔ̃	l	∅	∅	-	⁵⁵	∅	U	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	224	a	l	∅	∅	ŋ	³¹	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	225	ɔ̃	l	∅	∅	-	³¹	∅	U	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																																																																																								
3	0.7500	2	0.5000	346																							222	ŋ	a̱	l	∅	⁵¹	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	223	-	ɔ̃	l	∅	⁵⁵	∅	∅	_	U	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	224	ŋ	a	l	∅	³¹	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	225	-	ɔ̃	l	∅	³¹	∅	∅	_	U	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																																																																																								
4	1.0000	1	0.2500	346																							222	⁵¹	ŋ	a̱	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	223	⁵⁵	-	ɔ̃	l	∅	∅	∅	_	_	U	L	∅	∅	∅	0	0	7	5	∅	∅	∅	224	³¹	ŋ	a	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	225	³¹	-	ɔ̃	l	∅	∅	∅	_	_	U	L	∅	∅	∅	0	0	7	5	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	352																																																																																																															226	l	∅	∅	∅	ai	-	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅	227	l	∅	∅	∅	ai	¹	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	352																																																																																																															226	ai	l	∅	∅	-	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	227	ai	l	∅	∅	¹	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	352																																																																																																															226	-	ai	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	227	¹	ai	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	363	228	l̥	∅	∅	∅	-	i	³¹	L	∅	∅	∅	_	I	_	5	∅	∅	∅	0	7	0																																																																																																															229	ˀl	∅	∅	∅	j	ai	²	L	∅	∅	∅	J	A	_	5	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	363	228	-	l̥	∅	∅	i	³¹	∅	_	L	∅	∅	I	_	∅	0	5	∅	∅	7	0	∅																																																																																																															229	j	ˀl	∅	∅	ai	²	∅	J	L	∅	∅	A	_	∅	6	5	∅	∅	7	0	∅																																												
