index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
1	0.3333	3	1.0000	163																																																																																																															250	k	∅	∅	∅	u	-	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	251	g	∅	∅	∅	ʊ	¹	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	163																																																																																																															250	u	k	∅	∅	-	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	251	ʊ	g	∅	∅	¹	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	163																																																																																																															250	-	u	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	251	¹	ʊ	g	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	164																							252	k	∅	∅	∅	a	ŋ	²¹	K	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0	253	k	∅	∅	∅	ɔ̃	-	³¹	K	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	254	k	∅	∅	∅	a	ŋ	³³	K	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0	255	k	∅	∅	∅	ɔ̃	-	³⁵	K	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0																							256	g	∅	∅	∅	a	ŋ	²	K	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0	257	k	∅	∅	∅	u	-	²²	K	∅	∅	∅	Y	_	_	1	∅	∅	∅	7	0	0	258	k	∅	∅	∅	au	-	⁵⁵	K	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	164																							252	a	k	∅	∅	ŋ	²¹	∅	A	K	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	253	ɔ̃	k	∅	∅	-	³¹	∅	U	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	254	a	k	∅	∅	ŋ	³³	∅	A	K	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	255	ɔ̃	k	∅	∅	-	³⁵	∅	U	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							256	a	g	∅	∅	ŋ	²	∅	A	K	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	257	u	k	∅	∅	-	²²	∅	Y	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	258	au	k	∅	∅	-	⁵⁵	∅	A	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	164																							252	ŋ	a	k	∅	²¹	∅	∅	N	A	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅	253	-	ɔ̃	k	∅	³¹	∅	∅	_	U	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	254	ŋ	a	k	∅	³³	∅	∅	N	A	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅	255	-	ɔ̃	k	∅	³⁵	∅	∅	_	U	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							256	ŋ	a	g	∅	²	∅	∅	N	A	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅	257	-	u	k	∅	²²	∅	∅	_	Y	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	258	-	au	k	∅	⁵⁵	∅	∅	_	A	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	164																							252	²¹	ŋ	a	k	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	253	³¹	-	ɔ̃	k	∅	∅	∅	_	_	U	K	∅	∅	∅	0	0	7	1	∅	∅	∅	254	³³	ŋ	a	k	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	255	³⁵	-	ɔ̃	k	∅	∅	∅	_	_	U	K	∅	∅	∅	0	0	7	1	∅	∅	∅																							256	²	ŋ	a	g	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	257	²²	-	u	k	∅	∅	∅	_	_	Y	K	∅	∅	∅	0	0	7	1	∅	∅	∅	258	⁵⁵	-	au	k	∅	∅	∅	_	_	A	K	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.2000	5	1.0000	165																																																																																																															259	k	∅	∅	∅	a	n	ʔ	K	∅	∅	∅	A	N	H	1	∅	∅	∅	7	4	1	260	g	∅	∅	∅	a	n	-	K	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0																																												
2	0.4000	4	0.8000	165																																																																																																															259	a	k	∅	∅	n	ʔ	-	A	K	∅	∅	N	H	_	7	1	∅	∅	4	1	0	260	a	g	∅	∅	n	-	³	A	K	∅	∅	N	_	_	7	1	∅	∅	4	0	0																																												
3	0.6000	3	0.6000	165																																																																																																															259	n	a	k	∅	ʔ	-	∅	N	A	K	∅	H	_	∅	4	7	1	∅	1	0	∅	260	n	a	g	∅	-	³	∅	N	A	K	∅	_	_	∅	4	7	1	∅	0	0	∅																																												
4	0.8000	2	0.4000	165																																																																																																															259	ʔ	n	a	k	-	∅	∅	H	N	A	K	_	∅	∅	1	4	7	1	0	∅	∅	260	-	n	a	g	³	∅	∅	_	N	A	K	_	∅	∅	0	4	7	1	0	∅	∅																																												
5	1.0000	1	0.2000	165																																																																																																															259	-	ʔ	n	a	∅	∅	∅	_	H	N	A	∅	∅	∅	0	1	4	7	∅	∅	∅	260	³	-	n	a	∅	∅	∅	_	_	N	A	∅	∅	∅	0	0	4	7	∅	∅	∅																																												
1	0.2000	5	1.0000	166																							261	k	∅	∅	∅	-	i	k	K	∅	∅	∅	_	I	K	1	∅	∅	∅	0	7	1	262	k	∅	∅	∅	-	a	k	K	∅	∅	∅	_	A	K	1	∅	∅	∅	0	7	1																							263	k	∅	∅	∅	-	a	k	K	∅	∅	∅	_	A	K	1	∅	∅	∅	0	7	1																							264	g	∅	∅	∅	-	i	k	K	∅	∅	∅	_	I	K	1	∅	∅	∅	0	7	1	265	k	∅	∅	∅	-	ɔ	-	K	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0	266	k	∅	∅	∅	ʐ	a	k	K	∅	∅	∅	S	A	K	1	∅	∅	∅	3	7	1
2	0.4000	4	0.8000	166																							261	-	k	∅	∅	i	k	²¹	_	K	∅	∅	I	K	_	0	1	∅	∅	7	1	0	262	-	k	∅	∅	a	k	³¹	_	K	∅	∅	A	K	_	0	1	∅	∅	7	1	0																							263	-	k	∅	∅	a	k	³¹	_	K	∅	∅	A	K	_	0	1	∅	∅	7	1	0																							264	-	g	∅	∅	i	k	⁴	_	K	∅	∅	I	K	_	0	1	∅	∅	7	1	0	265	-	k	∅	∅	ɔ	-	²²	_	K	∅	∅	U	_	_	0	1	∅	∅	7	0	0	266	ʐ	k	∅	∅	a	k	³⁵	S	K	∅	∅	A	K	_	3	1	∅	∅	7	1	0
3	0.6000	3	0.6000	166																							261	i	-	k	∅	k	²¹	∅	I	_	K	∅	K	_	∅	7	0	1	∅	1	0	∅	262	a	-	k	∅	k	³¹	∅	A	_	K	∅	K	_	∅	7	0	1	∅	1	0	∅																							263	a	-	k	∅	k	³¹	∅	A	_	K	∅	K	_	∅	7	0	1	∅	1	0	∅																							264	i	-	g	∅	k	⁴	∅	I	_	K	∅	K	_	∅	7	0	1	∅	1	0	∅	265	ɔ	-	k	∅	-	²²	∅	U	_	K	∅	_	_	∅	7	0	1	∅	0	0	∅	266	a	ʐ	k	∅	k	³⁵	∅	A	S	K	∅	K	_	∅	7	3	1	∅	1	0	∅
4	0.8000	2	0.4000	166																							261	k	i	-	k	²¹	∅	∅	K	I	_	K	_	∅	∅	1	7	0	1	0	∅	∅	262	k	a	-	k	³¹	∅	∅	K	A	_	K	_	∅	∅	1	7	0	1	0	∅	∅																							263	k	a	-	k	³¹	∅	∅	K	A	_	K	_	∅	∅	1	7	0	1	0	∅	∅																							264	k	i	-	g	⁴	∅	∅	K	I	_	K	_	∅	∅	1	7	0	1	0	∅	∅	265	-	ɔ	-	k	²²	∅	∅	_	U	_	K	_	∅	∅	0	7	0	1	0	∅	∅	266	k	a	ʐ	k	³⁵	∅	∅	K	A	S	K	_	∅	∅	1	7	3	1	0	∅	∅
5	1.0000	1	0.2000	166																							261	²¹	k	i	-	∅	∅	∅	_	K	I	_	∅	∅	∅	0	1	7	0	∅	∅	∅	262	³¹	k	a	-	∅	∅	∅	_	K	A	_	∅	∅	∅	0	1	7	0	∅	∅	∅																							263	³¹	k	a	-	∅	∅	∅	_	K	A	_	∅	∅	∅	0	1	7	0	∅	∅	∅																							264	⁴	k	i	-	∅	∅	∅	_	K	I	_	∅	∅	∅	0	1	7	0	∅	∅	∅	265	²²	-	ɔ	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅	266	³⁵	k	a	ʐ	∅	∅	∅	_	K	A	S	∅	∅	∅	0	1	7	3	∅	∅	∅
1	0.2000	5	1.0000	168	267	k	∅	∅	∅	ʐ	w	a	K	∅	∅	∅	S	W	A	1	∅	∅	∅	3	6	7																																																																																									268	k	∅	∅	∅	r	-	a	K	∅	∅	∅	R	_	A	1	∅	∅	∅	5	0	7	269	g	∅	∅	∅	r	-	a	K	∅	∅	∅	R	_	A	1	∅	∅	∅	5	0	7																																												
2	0.4000	4	0.8000	168	267	ʐ	k	∅	∅	w	a	³¹	S	K	∅	∅	W	A	_	3	1	∅	∅	6	7	0																																																																																									268	r	k	∅	∅	-	a	⁵	R	K	∅	∅	_	A	_	5	1	∅	∅	0	7	0	269	r	g	∅	∅	-	a	²	R	K	∅	∅	_	A	_	5	1	∅	∅	0	7	0																																												
3	0.6000	3	0.6000	168	267	w	ʐ	k	∅	a	³¹	∅	W	S	K	∅	A	_	∅	6	3	1	∅	7	0	∅																																																																																									268	-	r	k	∅	a	⁵	∅	_	R	K	∅	A	_	∅	0	5	1	∅	7	0	∅	269	-	r	g	∅	a	²	∅	_	R	K	∅	A	_	∅	0	5	1	∅	7	0	∅																																												
4	0.8000	2	0.4000	168	267	a	w	ʐ	k	³¹	∅	∅	A	W	S	K	_	∅	∅	7	6	3	1	0	∅	∅																																																																																									268	a	-	r	k	⁵	∅	∅	A	_	R	K	_	∅	∅	7	0	5	1	0	∅	∅	269	a	-	r	g	²	∅	∅	A	_	R	K	_	∅	∅	7	0	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	168	267	³¹	a	w	ʐ	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅																																																																																									268	⁵	a	-	r	∅	∅	∅	_	A	_	R	∅	∅	∅	0	7	0	5	∅	∅	∅	269	²	a	-	r	∅	∅	∅	_	A	_	R	∅	∅	∅	0	7	0	5	∅	∅	∅																																												
1	0.2000	5	1.0000	169	270	k	∅	∅	∅	ʐ	w	a	K	∅	∅	∅	S	W	A	1	∅	∅	∅	3	6	7																																																																			271	k	∅	∅	∅	j	-	ɔ	K	∅	∅	∅	J	_	U	1	∅	∅	∅	6	0	7																							272	g	∅	∅	∅	r	-	a	K	∅	∅	∅	R	_	A	1	∅	∅	∅	5	0	7																																												
2	0.4000	4	0.8000	169	270	ʐ	k	∅	∅	w	a	³⁵	S	K	∅	∅	W	A	_	3	1	∅	∅	6	7	0																																																																			271	j	k	∅	∅	-	ɔ	⁵⁵	J	K	∅	∅	_	U	_	6	1	∅	∅	0	7	0																							272	r	g	∅	∅	-	a	³	R	K	∅	∅	_	A	_	5	1	∅	∅	0	7	0																																												
3	0.6000	3	0.6000	169	270	w	ʐ	k	∅	a	³⁵	∅	W	S	K	∅	A	_	∅	6	3	1	∅	7	0	∅																																																																			271	-	j	k	∅	ɔ	⁵⁵	∅	_	J	K	∅	U	_	∅	0	6	1	∅	7	0	∅																							272	-	r	g	∅	a	³	∅	_	R	K	∅	A	_	∅	0	5	1	∅	7	0	∅																																												
4	0.8000	2	0.4000	169	270	a	w	ʐ	k	³⁵	∅	∅	A	W	S	K	_	∅	∅	7	6	3	1	0	∅	∅																																																																			271	ɔ	-	j	k	⁵⁵	∅	∅	U	_	J	K	_	∅	∅	7	0	6	1	0	∅	∅																							272	a	-	r	g	³	∅	∅	A	_	R	K	_	∅	∅	7	0	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	169	270	³⁵	a	w	ʐ	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅																																																																			271	⁵⁵	ɔ	-	j	∅	∅	∅	_	U	_	J	∅	∅	∅	0	7	0	6	∅	∅	∅																							272	³	a	-	r	∅	∅	∅	_	A	_	R	∅	∅	∅	0	7	0	5	∅	∅	∅																																												
1	0.2000	5	1.0000	171																																																																																									273	k	∅	∅	∅	j	a	m	K	∅	∅	∅	J	A	M	1	∅	∅	∅	6	7	4																							274	g	∅	∅	∅	j	u	m	K	∅	∅	∅	J	Y	M	1	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	171																																																																																									273	j	k	∅	∅	a	m	³¹	J	K	∅	∅	A	M	_	6	1	∅	∅	7	4	0																							274	j	g	∅	∅	u	m	¹	J	K	∅	∅	Y	M	_	6	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	171																																																																																									273	a	j	k	∅	m	³¹	∅	A	J	K	∅	M	_	∅	7	6	1	∅	4	0	∅																							274	u	j	g	∅	m	¹	∅	Y	J	K	∅	M	_	∅	7	6	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	171																																																																																									273	m	a	j	k	³¹	∅	∅	M	A	J	K	_	∅	∅	4	7	6	1	0	∅	∅																							274	m	u	j	g	¹	∅	∅	M	Y	J	K	_	∅	∅	4	7	6	1	0	∅	∅																																												
5	1.0000	1	0.2000	171																																																																																									273	³¹	m	a	j	∅	∅	∅	_	M	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																							274	¹	m	u	j	∅	∅	∅	_	M	Y	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2500	4	1.0000	175																																													275	k	∅	∅	∅	j	i	³¹	K	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0																																																																			276	g	∅	∅	∅	j	i	²	K	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	175																																													275	j	k	∅	∅	i	³¹	∅	J	K	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																																																																			276	j	g	∅	∅	i	²	∅	J	K	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	175																																													275	i	j	k	∅	³¹	∅	∅	I	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																			276	i	j	g	∅	²	∅	∅	I	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	175																																													275	³¹	i	j	k	∅	∅	∅	_	I	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																			276	²	i	j	g	∅	∅	∅	_	I	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																												
1	0.3333	3	1.0000	176																																																																																																																																																											277	j	∅	∅	∅	ɑ	⁵⁵	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅	278	k	∅	∅	∅	ɯ	³¹	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	176																																																																																																																																																											277	ɑ	j	∅	∅	⁵⁵	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	278	ɯ	k	∅	∅	³¹	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	176																																																																																																																																																											277	⁵⁵	ɑ	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	278	³¹	ɯ	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2000	5	1.0000	180	279	-	∅	∅	∅	tɕ	a	m	_	∅	∅	∅	C	A	M	0	∅	∅	∅	2	7	4	280	k	∅	∅	∅	j	a	m	K	∅	∅	∅	J	A	M	1	∅	∅	∅	6	7	4	281	k	∅	∅	∅	j	ɛ̃	-	K	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0																																																																			282	g	∅	∅	∅	j	a	m	K	∅	∅	∅	J	A	M	1	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	180	279	tɕ	-	∅	∅	a	m	³¹	C	_	∅	∅	A	M	_	2	0	∅	∅	7	4	0	280	j	k	∅	∅	a	m	²¹	J	K	∅	∅	A	M	_	6	1	∅	∅	7	4	0	281	j	k	∅	∅	ɛ̃	-	³¹	J	K	∅	∅	E	_	_	6	1	∅	∅	7	0	0																																																																			282	j	g	∅	∅	a	m	²	J	K	∅	∅	A	M	_	6	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	180	279	a	tɕ	-	∅	m	³¹	∅	A	C	_	∅	M	_	∅	7	2	0	∅	4	0	∅	280	a	j	k	∅	m	²¹	∅	A	J	K	∅	M	_	∅	7	6	1	∅	4	0	∅	281	ɛ̃	j	k	∅	-	³¹	∅	E	J	K	∅	_	_	∅	7	6	1	∅	0	0	∅																																																																			282	a	j	g	∅	m	²	∅	A	J	K	∅	M	_	∅	7	6	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	180	279	m	a	tɕ	-	³¹	∅	∅	M	A	C	_	_	∅	∅	4	7	2	0	0	∅	∅	280	m	a	j	k	²¹	∅	∅	M	A	J	K	_	∅	∅	4	7	6	1	0	∅	∅	281	-	ɛ̃	j	k	³¹	∅	∅	_	E	J	K	_	∅	∅	0	7	6	1	0	∅	∅																																																																			282	m	a	j	g	²	∅	∅	M	A	J	K	_	∅	∅	4	7	6	1	0	∅	∅																																												
5	1.0000	1	0.2000	180	279	³¹	m	a	tɕ	∅	∅	∅	_	M	A	C	∅	∅	∅	0	4	7	2	∅	∅	∅	280	²¹	m	a	j	∅	∅	∅	_	M	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	281	³¹	-	ɛ̃	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																																																			282	²	m	a	j	∅	∅	∅	_	M	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	184																							283	k	∅	∅	∅	j	i	-	K	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0	284	k	∅	∅	∅	j	i	-	K	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0	285	k	∅	∅	∅	j	iː	-	K	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0																							286	k	∅	∅	∅	j	i	ʔ	K	∅	∅	∅	J	I	H	1	∅	∅	∅	6	7	1																																																																		
2	0.4000	4	0.8000	184																							283	j	k	∅	∅	i	-	⁵⁵	J	K	∅	∅	I	_	_	6	1	∅	∅	7	0	0	284	j	k	∅	∅	i	-	³⁵	J	K	∅	∅	I	_	_	6	1	∅	∅	7	0	0	285	j	k	∅	∅	iː	-	⁵⁵	J	K	∅	∅	I	_	_	6	1	∅	∅	7	0	0																							286	j	k	∅	∅	i	ʔ	-	J	K	∅	∅	I	H	_	6	1	∅	∅	7	1	0																																																																		
3	0.6000	3	0.6000	184																							283	i	j	k	∅	-	⁵⁵	∅	I	J	K	∅	_	_	∅	7	6	1	∅	0	0	∅	284	i	j	k	∅	-	³⁵	∅	I	J	K	∅	_	_	∅	7	6	1	∅	0	0	∅	285	iː	j	k	∅	-	⁵⁵	∅	I	J	K	∅	_	_	∅	7	6	1	∅	0	0	∅																							286	i	j	k	∅	ʔ	-	∅	I	J	K	∅	H	_	∅	7	6	1	∅	1	0	∅																																																																		
4	0.8000	2	0.4000	184																							283	-	i	j	k	⁵⁵	∅	∅	_	I	J	K	_	∅	∅	0	7	6	1	0	∅	∅	284	-	i	j	k	³⁵	∅	∅	_	I	J	K	_	∅	∅	0	7	6	1	0	∅	∅	285	-	iː	j	k	⁵⁵	∅	∅	_	I	J	K	_	∅	∅	0	7	6	1	0	∅	∅																							286	ʔ	i	j	k	-	∅	∅	H	I	J	K	_	∅	∅	1	7	6	1	0	∅	∅																																																																		
5	1.0000	1	0.2000	184																							283	⁵⁵	-	i	j	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅	284	³⁵	-	i	j	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅	285	⁵⁵	-	iː	j	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅																							286	-	ʔ	i	j	∅	∅	∅	_	H	I	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																																																		
1	0.2000	5	1.0000	188																							287	-	∅	∅	∅	s	e	ŋ	_	∅	∅	∅	S	E	N	0	∅	∅	∅	3	7	4	288	k	∅	∅	∅	j	a	ŋ	K	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4																																													289	k	∅	∅	∅	j	a	ɲ	K	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4																							290	-	∅	∅	∅	tɕ	ĩ	-	_	∅	∅	∅	C	I	_	0	∅	∅	∅	2	7	0																						
2	0.4000	4	0.8000	188																							287	s	-	∅	∅	e	ŋ	⁵¹	S	_	∅	∅	E	N	_	3	0	∅	∅	7	4	0	288	j	k	∅	∅	a	ŋ	³¹	J	K	∅	∅	A	N	_	6	1	∅	∅	7	4	0																																													289	j	k	∅	∅	a	ɲ	⁵	J	K	∅	∅	A	N	_	6	1	∅	∅	7	4	0																							290	tɕ	-	∅	∅	ĩ	-	⁵⁵	C	_	∅	∅	I	_	_	2	0	∅	∅	7	0	0																						
3	0.6000	3	0.6000	188																							287	e	s	-	∅	ŋ	⁵¹	∅	E	S	_	∅	N	_	∅	7	3	0	∅	4	0	∅	288	a	j	k	∅	ŋ	³¹	∅	A	J	K	∅	N	_	∅	7	6	1	∅	4	0	∅																																													289	a	j	k	∅	ɲ	⁵	∅	A	J	K	∅	N	_	∅	7	6	1	∅	4	0	∅																							290	ĩ	tɕ	-	∅	-	⁵⁵	∅	I	C	_	∅	_	_	∅	7	2	0	∅	0	0	∅																						
4	0.8000	2	0.4000	188																							287	ŋ	e	s	-	⁵¹	∅	∅	N	E	S	_	_	∅	∅	4	7	3	0	0	∅	∅	288	ŋ	a	j	k	³¹	∅	∅	N	A	J	K	_	∅	∅	4	7	6	1	0	∅	∅																																													289	ɲ	a	j	k	⁵	∅	∅	N	A	J	K	_	∅	∅	4	7	6	1	0	∅	∅																							290	-	ĩ	tɕ	-	⁵⁵	∅	∅	_	I	C	_	_	∅	∅	0	7	2	0	0	∅	∅																						
