ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP	PARTIAL_COGNACY	COGIDS
151	12_agent	agent	Rupa	Rupa	+ɔ̃	+ɔ̃	ɔ̃	rupa1234	27.203065	92.398757	Western Kho-Bwa	67	67
152	13_alivehealthy	alive, healthy	Khispi	Khispi	ɔ+haŋ	ɔ+haŋ	ɔ + h a ŋ	lish1235	27.37	92.23	Western Kho-Bwa	68 69	68 69
153	13_alivehealthy	alive, healthy	Duhumbi	Duhumbi	u+kʰaŋ	u+kʰaŋ	u + kʰ a ŋ	chug1252	27.42	92.23	Western Kho-Bwa	68 69	68 69
154	13_alivehealthy	alive, healthy	Khoitam	Khoitam	a+haŋ	a+haŋ	a + h a ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	68 69	68 69
155	13_alivehealthy	alive, healthy	Rahung	Rahung	a+haŋ	a+haŋ	a + h a ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	68 69	68 69
156	13_alivehealthy	alive, healthy	Rupa	Rupa	a+haŋ+ba	a+haŋ+ba	a + h a ŋ + b a	rupa1234	27.203065	92.398757	Western Kho-Bwa	68 69 70	68 69 70
157	13_alivehealthy	alive, healthy	Shergaon	Shergaon	a+haŋ	a+haŋ	a + h a ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	68 69	68 69
158	14_all	all	Khoina	Khoina	a+tʰɔn+ʥi	a+tʰɔn+ʥi	a + tʰ ɔ n + dʑ i	khoi1253	27.334981	92.52994	Western Kho-Bwa	56 71 73	56 71 73
159	14_all	all	Khoitam	Khoitam	a+tʰɔm	a+tʰɔm	a + tʰ ɔ m	khoi1252	27.327487	92.439455	Western Kho-Bwa	56 71	56 71
160	14_all	all	Rahung	Rahung	a+tʰɔm	a+tʰɔm	a + tʰ ɔ m	rahu1234	27.310778	92.395028	Western Kho-Bwa	56 71	56 71
161	14_all	all	Rupa	Rupa	a+tʰɔm	a+tʰɔm	a + tʰ ɔ m	rupa1234	27.203065	92.398757	Western Kho-Bwa	56 71	56 71
162	14_all	all	Shergaon	Shergaon	a+tʰɔm	a+tʰɔm	a + tʰ ɔ m	sher1261	27.105018	92.272133	Western Kho-Bwa	56 71	56 71
163	14_all	all	Khispi	Khispi	gaŋ+pu	gaŋ+pu	g a ŋ + p u	lish1235	27.37	92.23	Western Kho-Bwa	10438 10439	10438 10439
164	14_all	all	Duhumbi	Duhumbi	gaŋ+pu	gaŋ+pu	g a ŋ + p u	chug1252	27.42	92.23	Western Kho-Bwa	10440 10441	10440 10441
165	14_all	all	Jerigaon	Jerigaon	a+pʰɛn	a+pʰɛn	a + pʰ ɛ n	jeri1243	27.340629	92.486595	Western Kho-Bwa	10442 10443	10442 10443
166	14_all	all	Rupa	Rupa	gaŋ+pu	gaŋ+pu	g a ŋ + p u	rupa1234	27.203065	92.398757	Western Kho-Bwa	10444 10445	10444 10445
167	14_all	all	Shergaon	Shergaon	gaŋ+pu	gaŋ+pu	g a ŋ + p u	sher1261	27.105018	92.272133	Western Kho-Bwa	10446 10447	10446 10447
168	14_all	all	Khispi	Khispi	gaŋ+pu	gaŋ+pu	g a ŋ + p u	lish1235	27.37	92.23	Western Kho-Bwa	11148 11149	11148 11149
169	14_all	all	Duhumbi	Duhumbi	gaŋ+pu	gaŋ+pu	g a ŋ + p u	chug1252	27.42	92.23	Western Kho-Bwa	11150 11151	11150 11151
170	14_all	all	Jerigaon	Jerigaon	a+pʰɛn	a+pʰɛn	a + pʰ ɛ n	jeri1243	27.340629	92.486595	Western Kho-Bwa	11152 11153	11152 11153
171	14_all	all	Rupa	Rupa	gaŋ+pu	gaŋ+pu	g a ŋ + p u	rupa1234	27.203065	92.398757	Western Kho-Bwa	11154 11155	11154 11155
172	14_all	all	Shergaon	Shergaon	gaŋ+pu	gaŋ+pu	g a ŋ + p u	sher1261	27.105018	92.272133	Western Kho-Bwa	11156 11157	11156 11157
173	15_allative	allative	Khispi	Khispi	+ta	+ta	t a	lish1235	27.37	92.23	Western Kho-Bwa	74	74
174	15_allative	allative	Duhumbi	Duhumbi	+ta	+ta	t a	chug1252	27.42	92.23	Western Kho-Bwa	74	74
175	15_allative	allative	Jerigaon	Jerigaon	+tɛn	+tɛn	t ɛ n	jeri1243	27.340629	92.486595	Western Kho-Bwa	74	74
176	15_allative	allative	Khoitam	Khoitam	+tan	+tan	t a n	khoi1252	27.327487	92.439455	Western Kho-Bwa	74	74
177	15_allative	allative	Rahung	Rahung	+tɛn	+tɛn	t ɛ n	rahu1234	27.310778	92.395028	Western Kho-Bwa	74	74
178	15_allative	allative	Rupa	Rupa	+tɔː	+tɔː	t ɔː	rupa1234	27.203065	92.398757	Western Kho-Bwa	74	74
179	15_allative	allative	Shergaon	Shergaon	+tɔː	+tɔː	t ɔː	sher1261	27.105018	92.272133	Western Kho-Bwa	74	74
180	16_amaranth	amaranth	Duhumbi	Duhumbi	mɛs+kɔŋ	mɛs+kɔŋ	m ɛ s + k ɔ ŋ	chug1252	27.42	92.23	Western Kho-Bwa	76 401	76 401
181	16_amaranth	amaranth	Jerigaon	Jerigaon	mə+kuŋ	mə+kuŋ	m ə + k u ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	76 401	76 401
182	580_amnion	amnion	Duhumbi	Duhumbi	dɛr	dɛr	d ɛ r	chug1252	27.42	92.23	Western Kho-Bwa	756	756
183	17_angryvi	angry (vi)	Khispi	Khispi	ki_ʦʰik	ki_ʦʰik	k i + tsʰ i k	lish1235	27.37	92.23	Western Kho-Bwa	526 488	526 488
184	17_angryvi	angry (vi)	Duhumbi	Duhumbi	ki_ʦʰik	ki_ʦʰik	k i + tsʰ i k	chug1252	27.42	92.23	Western Kho-Bwa	526 488	526 488
185	17_angryvi	angry (vi)	Khoina	Khoina	lyŋ_ʐyk	lyŋ_ʐyk	l y ŋ + ʐ y k	khoi1253	27.334981	92.52994	Western Kho-Bwa	78 77	78 77
186	17_angryvi	angry (vi)	Jerigaon	Jerigaon	lyŋ_zyk	lyŋ_zyk	l y ŋ + z y k	jeri1243	27.340629	92.486595	Western Kho-Bwa	78 77	78 77
187	17_angryvi	angry (vi)	Khoitam	Khoitam	liŋ_zyk	liŋ_zyk	l i ŋ + z y k	khoi1252	27.327487	92.439455	Western Kho-Bwa	78 77	78 77
188	17_angryvi	angry (vi)	Rahung	Rahung	liŋ_zik	liŋ_zik	l i ŋ + z i k	rahu1234	27.310778	92.395028	Western Kho-Bwa	78 77	78 77
189	17_angryvi	angry (vi)	Rupa	Rupa	zə+lik	zə+lik	z ə + l i k	rupa1234	27.203065	92.398757	Western Kho-Bwa	77 78	77 78
190	17_angryvi	angry (vi)	Shergaon	Shergaon	zə+lik	zə+lik	z ə + l i k	sher1261	27.105018	92.272133	Western Kho-Bwa	77 78	77 78
191	18_ant	ant	Khispi	Khispi	kʰe+ʨʰɔk	kʰe+ʨʰɔk	kʰ e + tɕʰ ɔ k	lish1235	27.37	92.23	Western Kho-Bwa	512 80	512 80
192	18_ant	ant	Duhumbi	Duhumbi	kʰin+ʨʰɔk	kʰin+ʨʰɔk	kʰ i n + tɕʰ ɔ k	chug1252	27.42	92.23	Western Kho-Bwa	512 80	512 80
193	18_ant	ant	Khoina	Khoina	ʂan+dʐɔk	ʂan+dʐɔk	ʂ a n + ɖʐ ɔ k	khoi1253	27.334981	92.52994	Western Kho-Bwa	81 80	81 80
194	18_ant	ant	Jerigaon	Jerigaon	san+ʥɔk	san+ʥɔk	s a n + dʑ ɔ k	jeri1243	27.340629	92.486595	Western Kho-Bwa	81 80	81 80
195	18_ant	ant	Khoitam	Khoitam	saŋ+ʥɔk	saŋ+ʥɔk	s a ŋ + dʑ ɔ k	khoi1252	27.327487	92.439455	Western Kho-Bwa	81 80	81 80
196	18_ant	ant	Rahung	Rahung	saŋ+ʥɔk	saŋ+ʥɔk	s a ŋ + dʑ ɔ k	rahu1234	27.310778	92.395028	Western Kho-Bwa	81 80	81 80
197	18_ant	ant	Rupa	Rupa	san+ɟɔk	san+ɟɔk	s a n + ʥ~ɟ/ʥ ɔ k	rupa1234	27.203065	92.398757	Western Kho-Bwa	81 80	81 80
198	18_ant	ant	Shergaon	Shergaon	san+ʥɔk	san+ʥɔk	s a n + dʑ ɔ k	sher1261	27.105018	92.272133	Western Kho-Bwa	81 80	81 80
199	581_applyointment	apply (ointment)	Duhumbi	Duhumbi	min	min	m i n	chug1252	27.42	92.23	Western Kho-Bwa	757	757
200	576_arrive	arrive	Khispi	Khispi	pʰɛt	pʰɛt	pʰ ɛ t	lish1235	27.37	92.23	Western Kho-Bwa	82	82
201	576_arrive	arrive	Duhumbi	Duhumbi	pʰɛt	pʰɛt	pʰ ɛ t	chug1252	27.42	92.23	Western Kho-Bwa	82	82
202	576_arrive	arrive	Khoina	Khoina	pʰɛt	pʰɛt	pʰ ɛ t	khoi1253	27.334981	92.52994	Western Kho-Bwa	82	82
203	576_arrive	arrive	Jerigaon	Jerigaon	pʰɛʔ	pʰɛʔ	pʰ ɛ ʔ	jeri1243	27.340629	92.486595	Western Kho-Bwa	82	82
204	576_arrive	arrive	Khoitam	Khoitam	pʰɛt	pʰɛt	pʰ ɛ t	khoi1252	27.327487	92.439455	Western Kho-Bwa	82	82
205	576_arrive	arrive	Rahung	Rahung	pʰɛt	pʰɛt	pʰ ɛ t	rahu1234	27.310778	92.395028	Western Kho-Bwa	82	82
206	19_arrow	arrow	Khispi	Khispi	mik	mik	m i k	lish1235	27.37	92.23	Western Kho-Bwa	83	83
207	19_arrow	arrow	Duhumbi	Duhumbi	mik	mik	m i k	chug1252	27.42	92.23	Western Kho-Bwa	83	83
208	19_arrow	arrow	Jerigaon	Jerigaon	mik	mik	m i k	jeri1243	27.340629	92.486595	Western Kho-Bwa	83	83
209	19_arrow	arrow	Khoitam	Khoitam	mik	mik	m i k	khoi1252	27.327487	92.439455	Western Kho-Bwa	83	83
210	19_arrow	arrow	Rahung	Rahung	mik+ri	mik+ri	m i k + r i	rahu1234	27.310778	92.395028	Western Kho-Bwa	83 84	83 84
211	19_arrow	arrow	Rupa	Rupa	mik	mik	m i k	rupa1234	27.203065	92.398757	Western Kho-Bwa	83	83
212	19_arrow	arrow	Shergaon	Shergaon	mit	mit	m i t	sher1261	27.105018	92.272133	Western Kho-Bwa	83	83
213	20_ascend	ascend	Duhumbi	Duhumbi	ʥaŋ+luŋ	ʥaŋ+luŋ	dʑ a ŋ + l u ŋ	chug1252	27.42	92.23	Western Kho-Bwa	85 537	85 537
214	20_ascend	ascend	Khoina	Khoina	ʥaŋ	ʥaŋ	dʑ a ŋ	khoi1253	27.334981	92.52994	Western Kho-Bwa	85	85
215	20_ascend	ascend	Jerigaon	Jerigaon	kʰa+ʥaŋ	kʰa+ʥaŋ	kʰ a + dʑ a ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	546 85	546 85
216	20_ascend	ascend	Rahung	Rahung	kʰan+ʥaŋ	kʰan+ʥaŋ	kʰ a n + dʑ a ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	546 85	546 85
217	21_ash	ash	Khispi	Khispi	ʨʰu+pʰa	ʨʰu+pʰa	tɕʰ u + pʰ a	lish1235	27.37	92.23	Western Kho-Bwa	87 86	87 86
218	21_ash	ash	Duhumbi	Duhumbi	ʨʰu+pʰaˀ	ʨʰu+pʰaˀ	tɕʰ u + pʰ aˀ	chug1252	27.42	92.23	Western Kho-Bwa	87 86	87 86
219	21_ash	ash	Khoina	Khoina	ʥɐ+pʰlu	ʥɐ+pʰlu	dʑ ɐ + pʰ l u	khoi1253	27.334981	92.52994	Western Kho-Bwa	87 86	87 86
220	21_ash	ash	Jerigaon	Jerigaon	ʨʰɐ+pʰlu	ʨʰɐ+pʰlu	tɕʰ ɐ + pʰ l u	jeri1243	27.340629	92.486595	Western Kho-Bwa	87 86	87 86
221	21_ash	ash	Khoitam	Khoitam	ʨʰa+pʰlu	ʨʰa+pʰlu	tɕʰ a + pʰ l u	khoi1252	27.327487	92.439455	Western Kho-Bwa	87 86	87 86
222	21_ash	ash	Rahung	Rahung	ʨʰa+pʰru	ʨʰa+pʰru	tɕʰ a + pʰr~pʰl/pʰ r u	rahu1234	27.310778	92.395028	Western Kho-Bwa	87 86	87 86
223	21_ash	ash	Rupa	Rupa	ʨʰa+pʰlu	ʨʰa+pʰlu	tɕʰ a + pʰ l u	rupa1234	27.203065	92.398757	Western Kho-Bwa	87 86	87 86
224	21_ash	ash	Shergaon	Shergaon	ʨʰa+plu	ʨʰa+plu	tɕʰ a + p l u	sher1261	27.105018	92.272133	Western Kho-Bwa	87 86	87 86
225	22_ask	ask	Khispi	Khispi	ʥik	ʥik	dʑ i k	lish1235	27.37	92.23	Western Kho-Bwa	88	88
226	22_ask	ask	Duhumbi	Duhumbi	ʥik	ʥik	dʑ i k	chug1252	27.42	92.23	Western Kho-Bwa	88	88
227	22_ask	ask	Khoina	Khoina	ʐik	ʐik	ʐ i k	khoi1253	27.334981	92.52994	Western Kho-Bwa	88	88
228	22_ask	ask	Khoitam	Khoitam	zik	zik	z i k	khoi1252	27.327487	92.439455	Western Kho-Bwa	88	88
229	22_ask	ask	Rahung	Rahung	zik	zik	z i k	rahu1234	27.310778	92.395028	Western Kho-Bwa	88	88
230	22_ask	ask	Rupa	Rupa	zik	zik	z i k	rupa1234	27.203065	92.398757	Western Kho-Bwa	88	88
231	23_associative	associative	Khispi	Khispi	+tʰɔŋ	+tʰɔŋ	tʰ ɔ ŋ	lish1235	27.37	92.23	Western Kho-Bwa	89	89
232	23_associative	associative	Duhumbi	Duhumbi	+tʰɔŋ	+tʰɔŋ	tʰ ɔ ŋ	chug1252	27.42	92.23	Western Kho-Bwa	89	89
233	23_associative	associative	Khoina	Khoina	+tʰyŋ	+tʰyŋ	tʰ y ŋ	khoi1253	27.334981	92.52994	Western Kho-Bwa	89	89
234	23_associative	associative	Khoitam	Khoitam	+tʰɔŋ	+tʰɔŋ	tʰ ɔ ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	89	89
235	23_associative	associative	Rahung	Rahung	+tʰɔŋ	+tʰɔŋ	tʰ ɔ ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	89	89
236	23_associative	associative	Rupa	Rupa	+tʰɔ̃ː	+tʰɔ̃ː	tʰ ɔ̃ː (ŋ)/ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	89	89
237	23_associative	associative	Shergaon	Shergaon	+tʰɔŋ	+tʰɔŋ	tʰ ɔ ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	89	89
238	24_attic	attic	Khispi	Khispi	ʑak	ʑak	ʑ a k~p/p	lish1235	27.37	92.23	Western Kho-Bwa	90	90
239	24_attic	attic	Duhumbi	Duhumbi	jap	jap	j a p	chug1252	27.42	92.23	Western Kho-Bwa	90	90
240	24_attic	attic	Khoina	Khoina	ʐɔː	ʐɔː	ʐ ɔː	khoi1253	27.334981	92.52994	Western Kho-Bwa	90	90
241	24_attic	attic	Khoitam	Khoitam	zoː	zoː	z oː	khoi1252	27.327487	92.439455	Western Kho-Bwa	90	90
242	24_attic	attic	Rahung	Rahung	zoː	zoː	z oː	rahu1234	27.310778	92.395028	Western Kho-Bwa	90	90
243	24_attic	attic	Rupa	Rupa	zoː	zoː	z oː	rupa1234	27.203065	92.398757	Western Kho-Bwa	90	90
244	24_attic	attic	Shergaon	Shergaon	zoː	zoː	z oː	sher1261	27.105018	92.272133	Western Kho-Bwa	90	90
245	25_axe	axe	Khispi	Khispi	pʰa	pʰa	pʰ a	lish1235	27.37	92.23	Western Kho-Bwa	92	92
246	25_axe	axe	Duhumbi	Duhumbi	pʰa	pʰa	pʰ a	chug1252	27.42	92.23	Western Kho-Bwa	92	92
247	25_axe	axe	Khoina	Khoina	pʰu+luˀ	pʰu+luˀ	pʰ l uˀ	khoi1253	27.334981	92.52994	Western Kho-Bwa	92	92
248	25_axe	axe	Jerigaon	Jerigaon	pʰluˀ	pʰluˀ	pʰ l uˀ	jeri1243	27.340629	92.486595	Western Kho-Bwa	92	92
249	25_axe	axe	Khoitam	Khoitam	pʰluˀ	pʰluˀ	pʰ l uˀ	khoi1252	27.327487	92.439455	Western Kho-Bwa	92	92
250	25_axe	axe	Rahung	Rahung	pʰɹuˀ	pʰɹuˀ	pʰ ɹ uˀ	rahu1234	27.310778	92.395028	Western Kho-Bwa	92	92
251	25_axe	axe	Rupa	Rupa	pʰluˀ	pʰluˀ	pʰ l uˀ	rupa1234	27.203065	92.398757	Western Kho-Bwa	92	92
252	25_axe	axe	Shergaon	Shergaon	pʰluˀ	pʰluˀ	pʰ l uˀ	sher1261	27.105018	92.272133	Western Kho-Bwa	92	92
253	26_backn	back (n)	Khoina	Khoina	na+guŋ	na+guŋ	n a + g u ŋ	khoi1253	27.334981	92.52994	Western Kho-Bwa	95 94	95 94
254	26_backn	back (n)	Jerigaon	Jerigaon	na+kuŋ	na+kuŋ	n a + k u ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	95 94	95 94
255	26_backn	back (n)	Khoitam	Khoitam	kyː	kyː	k yː	khoi1252	27.327487	92.439455	Western Kho-Bwa	568	568
256	26_backn	back (n)	Rahung	Rahung	kyː	kyː	k yː	rahu1234	27.310778	92.395028	Western Kho-Bwa	568	568
257	26_backn	back (n)	Rupa	Rupa	ɲa+kʰuŋ	ɲa+kʰuŋ	ɲ a + kʰ u ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	95 94	95 94
258	26_backn	back (n)	Shergaon	Shergaon	ɲa+kʰuŋ	ɲa+kʰuŋ	ɲ a + kʰ u ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	95 94	95 94
259	27_backwards	back (wards)	Khispi	Khispi	kʰiɕ	kʰiɕ	kʰ i s~ɕ/ɕ	lish1235	27.37	92.23	Western Kho-Bwa	96	96
260	27_backwards	back (wards)	Khoitam	Khoitam	li+kʰeː	li+kʰeː	l i + kʰ eː	khoi1252	27.327487	92.439455	Western Kho-Bwa	97 96	97 96
261	27_backwards	back (wards)	Rahung	Rahung	la+kʰeː	la+kʰeː	l a + kʰ eː	rahu1234	27.310778	92.395028	Western Kho-Bwa	97 96	97 96
262	27_backwards	back (wards)	Rupa	Rupa	lə+kʰeː	lə+kʰeː	l ə + kʰ eː	rupa1234	27.203065	92.398757	Western Kho-Bwa	97 96	97 96
263	28_bad	bad	Khispi	Khispi	u+ʑan	u+ʑan	u + ʑ a n	lish1235	27.37	92.23	Western Kho-Bwa	56 100	56 100
264	28_bad	bad	Duhumbi	Duhumbi	u+ʑan	u+ʑan	u + ʑ a n	chug1252	27.42	92.23	Western Kho-Bwa	56 100	56 100
265	28_bad	bad	Khoina	Khoina	a+ʐɐ̃ː	a+ʐɐ̃ː	a + ʐ ɐ̃ː	khoi1253	27.334981	92.52994	Western Kho-Bwa	56 100	56 100
266	28_bad	bad	Khoitam	Khoitam	a+zɔ̃ː	a+zɔ̃ː	a + z ɔ̃ː	khoi1252	27.327487	92.439455	Western Kho-Bwa	56 100	56 100
267	28_bad	bad	Rahung	Rahung	a+zɔ̃ː	a+zɔ̃ː	a + z ɔ̃ː	rahu1234	27.310778	92.395028	Western Kho-Bwa	56 100	56 100
268	28_bad	bad	Rupa	Rupa	a+zɔ̃ː	a+zɔ̃ː	a + z ɔ̃ː	rupa1234	27.203065	92.398757	Western Kho-Bwa	56 100	56 100
269	28_bad	bad	Khoina	Khoina	a+nu	a+nu	a + n u	khoi1253	27.334981	92.52994	Western Kho-Bwa	56 239	56 239
270	28_bad	bad	Jerigaon	Jerigaon	a+nu	a+nu	a + n u	jeri1243	27.340629	92.486595	Western Kho-Bwa	56 239	56 239
271	28_bad	bad	Khoitam	Khoitam	a+nu	a+nu	a + n u	khoi1252	27.327487	92.439455	Western Kho-Bwa	56 239	56 239
272	28_bad	bad	Rahung	Rahung	a+nu	a+nu	a + n u	rahu1234	27.310778	92.395028	Western Kho-Bwa	56 239	56 239
273	28_bad	bad	Rupa	Rupa	a+ɲu	a+ɲu	a + ɲ u	rupa1234	27.203065	92.398757	Western Kho-Bwa	56 239	56 239
274	29_bamboo	bamboo	Khispi	Khispi	mej	mej	m ei	lish1235	27.37	92.23	Western Kho-Bwa	102	102
275	29_bamboo	bamboo	Duhumbi	Duhumbi	mɛj	mɛj	m ɛi	chug1252	27.42	92.23	Western Kho-Bwa	102	102
276	29_bamboo	bamboo	Khoina	Khoina	maː	maː	m aː	khoi1253	27.334981	92.52994	Western Kho-Bwa	102	102
277	29_bamboo	bamboo	Jerigaon	Jerigaon	mɛˀ	mɛˀ	m ɛˀ	jeri1243	27.340629	92.486595	Western Kho-Bwa	102	102
278	29_bamboo	bamboo	Khoitam	Khoitam	mɛˀ	mɛˀ	m ɛˀ	khoi1252	27.327487	92.439455	Western Kho-Bwa	102	102
279	29_bamboo	bamboo	Rahung	Rahung	mɛˀ	mɛˀ	m ɛˀ	rahu1234	27.310778	92.395028	Western Kho-Bwa	102	102
280	29_bamboo	bamboo	Rupa	Rupa	maˀ	maˀ	m aˀ	rupa1234	27.203065	92.398757	Western Kho-Bwa	102	102
281	29_bamboo	bamboo	Shergaon	Shergaon	ma	ma	m a	sher1261	27.105018	92.272133	Western Kho-Bwa	102	102
282	582_bamboostick	bamboo stick	Duhumbi	Duhumbi	ur	ur	u r	chug1252	27.42	92.23	Western Kho-Bwa	758	758
283	30_banana	banana	Khoina	Khoina	ma+suŋ	ma+suŋ	m a + s u ŋ	khoi1253	27.334981	92.52994	Western Kho-Bwa	104 103	104 103
284	30_banana	banana	Jerigaon	Jerigaon	mə+suŋ	mə+suŋ	m ə + s u ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	104 103	104 103
285	30_banana	banana	Khoitam	Khoitam	mə+suŋ	mə+suŋ	m ə + s u ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	104 103	104 103
286	30_banana	banana	Rahung	Rahung	pʰ+suŋ	pʰ+suŋ	pʰ + s u ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	104 103	104 103
287	30_banana	banana	Rupa	Rupa	mə+suŋ	mə+suŋ	m~b/m ə + s u ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	104 103	104 103
288	30_banana	banana	Shergaon	Shergaon	mə+suŋ	mə+suŋ	m ə + s u ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	104 103	104 103
289	30_banana	banana	Khispi	Khispi	le+si	le+si	l e + s i	lish1235	27.37	92.23	Western Kho-Bwa	10427 10428	10427 10428
290	30_banana	banana	Duhumbi	Duhumbi	lɛj+si	lɛj+si	l ɛi + s i	chug1252	27.42	92.23	Western Kho-Bwa	10429 10430	10429 10430
291	30_banana	banana	Khispi	Khispi	le+si	le+si	l e + s i	lish1235	27.37	92.23	Western Kho-Bwa	11137 11138	11137 11138
292	30_banana	banana	Duhumbi	Duhumbi	lɛj+si	lɛj+si	l ɛi + s i	chug1252	27.42	92.23	Western Kho-Bwa	11139 11140	11139 11140
293	31_barley	barley	Khispi	Khispi	pʰɔk	pʰɔk	pʰ ɔ k	lish1235	27.37	92.23	Western Kho-Bwa	106	106
294	31_barley	barley	Duhumbi	Duhumbi	pʰɔk	pʰɔk	pʰ ɔ k	chug1252	27.42	92.23	Western Kho-Bwa	106	106
295	31_barley	barley	Khoina	Khoina	pʰuk+dakløː	pʰuk+dakløː	pʰ u k + d a + k l øː	khoi1253	27.334981	92.52994	Western Kho-Bwa	106 556 563	106 556 563
296	31_barley	barley	Jerigaon	Jerigaon	pʰuk	pʰuk	pʰ u k	jeri1243	27.340629	92.486595	Western Kho-Bwa	106	106
297	31_barley	barley	Khoitam	Khoitam	pʰuk	pʰuk	pʰ u k	khoi1252	27.327487	92.439455	Western Kho-Bwa	106	106
298	31_barley	barley	Rahung	Rahung	pʰuk	pʰuk	pʰ u k	rahu1234	27.310778	92.395028	Western Kho-Bwa	106	106
299	31_barley	barley	Rupa	Rupa	pʰuk	pʰuk	pʰ u k	rupa1234	27.203065	92.398757	Western Kho-Bwa	106	106
300	31_barley	barley	Shergaon	Shergaon	pʰuk	pʰuk	pʰ u k	sher1261	27.105018	92.272133	Western Kho-Bwa	106	106
301	32_bastard	bastard	Khispi	Khispi	daw+la	daw+la	d au + l a	lish1235	27.37	92.23	Western Kho-Bwa	108 107	108 107
302	32_bastard	bastard	Duhumbi	Duhumbi	dow+la	dow+la	d ɔu + l a	chug1252	27.42	92.23	Western Kho-Bwa	108 107	108 107
303	32_bastard	bastard	Khoina	Khoina	də+pʰlɐːʰ	də+pʰlɐːʰ	d ə + pʰ l ɐːʰ/ɐ	khoi1253	27.334981	92.52994	Western Kho-Bwa	108 107	108 107
304	32_bastard	bastard	Jerigaon	Jerigaon	du+flɐːʰ	du+flɐːʰ	d u + f l ɐːʰ/ɐ	jeri1243	27.340629	92.486595	Western Kho-Bwa	108 107	108 107
305	32_bastard	bastard	Khoitam	Khoitam	du+pʰlɔːʰ	du+pʰlɔːʰ	d u + pʰ l ɔːʰ/ɔː	khoi1252	27.327487	92.439455	Western Kho-Bwa	108 107	108 107
306	32_bastard	bastard	Rahung	Rahung	da+pʰlɔːʰ	da+pʰlɔːʰ	d a + pʰ l ɔːʰ/ɔː	rahu1234	27.310778	92.395028	Western Kho-Bwa	108 107	108 107
307	32_bastard	bastard	Rupa	Rupa	də+pʰlɔːʰ	də+pʰlɔːʰ	d ə + pʰ l ɔːʰ/ɔː	rupa1234	27.203065	92.398757	Western Kho-Bwa	108 107	108 107
308	32_bastard	bastard	Shergaon	Shergaon	də+pʰlɔː	də+pʰlɔː	d ə + pʰ l ɔː	sher1261	27.105018	92.272133	Western Kho-Bwa	108 107	108 107
309	33_bat	bat	Khispi	Khispi	pʰa+baŋ	pʰa+baŋ	pʰ a + b a ŋ	lish1235	27.37	92.23	Western Kho-Bwa	111 573	111 573
310	33_bat	bat	Duhumbi	Duhumbi	pʰa+waŋ	pʰa+waŋ	pʰ a + w a ŋ	chug1252	27.42	92.23	Western Kho-Bwa	111 573	111 573
311	33_bat	bat	Khoina	Khoina	ʥə+pʰlɔ̃ː	ʥə+pʰlɔ̃ː	dʑ ə + pʰ l ɔ̃ː	khoi1253	27.334981	92.52994	Western Kho-Bwa	110 109	110 109
312	33_bat	bat	Jerigaon	Jerigaon	ʨʰa+pʰɔ̃ː	ʨʰa+pʰɔ̃ː	tɕʰ a + pʰ ɔ̃ː	jeri1243	27.340629	92.486595	Western Kho-Bwa	110 109	110 109
313	33_bat	bat	Khoitam	Khoitam	pʰɔː+waŋ	pʰɔː+waŋ	pʰ ɔː + w a ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	111 573	111 573
314	33_bat	bat	Rahung	Rahung	ʨʰam+pʰɔm	ʨʰam+pʰɔm	tɕʰ a m + pʰ ɔ m	rahu1234	27.310778	92.395028	Western Kho-Bwa	110 109	110 109
315	33_bat	bat	Rupa	Rupa	ʨʰam+pʰlaː	ʨʰam+pʰlaː	ʦʰ~tɕʰ/tɕʰ a m + pʰ l aː~ɔ̃ː/ɔ̃ː	rupa1234	27.203065	92.398757	Western Kho-Bwa	110 109	110 109
316	33_bat	bat	Shergaon	Shergaon	paŋ+paŋ	paŋ+paŋ	p a ŋ + p a ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	573 10000	573 10000
317	583_benumb	be numb	Duhumbi	Duhumbi	bis	bis	b i s	chug1252	27.42	92.23	Western Kho-Bwa	761	761
318	584_beoverfull	be overfull	Duhumbi	Duhumbi	bɔs	bɔs	b ɔ s	chug1252	27.42	92.23	Western Kho-Bwa	763	763
